Date,Time,"Gust Speed (S-WCF 21038195:21038470-2),m/s,Tracadie Wharf","Solar Radiation (S-LIB 21038195:21025504-1),W/m²,Tracadie Wharf","Rain (S-RGB 21038195:21038368-1),mm,Tracadie Wharf","Temperature (S-TMB 21038195:21098956-1),°C,Tracadie Wharf","Battery (RX3000 BATTERY 21038195:21038195-B),V,Tracadie Wharf","Wind Direction (S-WCF 21038195:21038454-3),°,Tracadie Wharf","Barometric Pressure (M-BP 21038195:21548412-1),kPa,Tracadie Wharf","Water Pressure (M-WP04 21038195:21558158-1),kPa,Tracadie Wharf","Diff Pressure (M-DP04 21038195:21558158-2),kPa,Tracadie Wharf","Water Temperature (M-WT 21038195:21558158-3),°C,Tracadie Wharf","Water Level (M-WL04 21038195:21558158-4),meters,Tracadie Wharf","Average wind speed (S-WCF 21038195:21038454-1),Km/h,Tracadie Wharf","Wind gust  speed (S-WCF 21038195:21038454-2),Km/h,Tracadie Wharf","Average Wind Speed (S-WCF 21038195:21038470-1),Km/h,Tracadie Wharf","Wind Gust Speed (S-WCF 21038195:21038470-2),Km/h,Tracadie Wharf","Wind Direction (S-WCF 21038195:21038470-3),°,Tracadie Wharf","Rain (S-RGB 21038195:20698368-1),mm,Tracadie Wharf","Temperature (S-TMB 21038195:21038284-1),°C,Tracadie Wharf","Wind Speed (S-WCF 21038195:21038470-1),m/s,Tracadie Wharf"
11/06/2023,12:47:00 -0300,,,,,4.484,,102.302,106.584,4.282,5.97,0.25977,,,,,,,,
11/06/2023,12:48:00 -0300,,142,0,3.3,,277,,,,,,16,20,,,,,,
11/06/2023,12:50:00 -0300,,527,0,3.41,,275,,,,,,12,19,,,,,,
11/06/2023,12:52:00 -0300,,521,0,3.51,4.478,284,102.304,106.615,4.311,5.97,0.26265,13,18,,,,,,
11/06/2023,12:54:00 -0300,,529,0,3.93,,275,,,,,,13,17,,,,,,
11/06/2023,12:56:00 -0300,,152,0,3.49,,260,,,,,,11,18,,,,,,
11/06/2023,12:57:00 -0300,,,,,4.481,,102.297,106.654,4.357,5.97,0.2673,,,,,,,,
11/06/2023,12:58:00 -0300,,114,0,3.43,,286,,,,,,10,14,,,,,,
11/06/2023,13:00:00 -0300,,143,0,3.59,,289,,,,,,12,22,,,,,,
11/06/2023,13:02:00 -0300,,82,0,3.22,4.474,274,102.294,106.68,4.386,5.87,0.2701,17,20,,,,,,
11/06/2023,13:04:00 -0300,,73,0,3.12,,267,,,,,,13,18,,,,,,
11/06/2023,13:06:00 -0300,,86,0,2.88,,267,,,,,,16,20,,,,,,
11/06/2023,13:07:00 -0300,,,,,4.486,,102.291,106.702,4.411,5.87,0.27259,,,,,,,,
11/06/2023,13:08:00 -0300,,376,0,2.88,,268,,,,,,14,20,,,,,,
11/06/2023,13:10:00 -0300,,467,0,3.3,,285,,,,,,11,16,,,,,,
11/06/2023,13:12:00 -0300,,534,0,3.62,4.489,277,102.28,106.719,4.439,5.87,0.27545,12,17,,,,,,
11/06/2023,13:14:00 -0300,,517,0,3.62,,275,,,,,,14,19,,,,,,
11/06/2023,13:16:00 -0300,,98,0,3.43,,274,,,,,,12,16,,,,,,
11/06/2023,13:17:00 -0300,,,,,4.483,,102.284,106.666,4.382,5.87,0.26977,,,,,,,,
11/06/2023,13:18:00 -0300,,504,0,3.25,,281,,,,,,11,16,,,,,,
11/06/2023,13:20:00 -0300,,361,0,3.49,,264,,,,,,8,16,,,,,,
11/06/2023,13:22:00 -0300,,487,0,3.64,4.489,267,102.271,106.896,4.625,5.87,0.29393,12,19,,,,,,
11/06/2023,13:24:00 -0300,,206,0,3.35,,279,,,,,,14,18,,,,,,
11/06/2023,13:26:00 -0300,,122,0,3.09,,268,,,,,,12,17,,,,,,
11/06/2023,13:27:00 -0300,,,,,4.49,,102.265,106.817,4.552,5.87,0.28661,,,,,,,,
11/06/2023,13:28:00 -0300,,488,0,3.22,,246,,,,,,12,17,,,,,,
11/06/2023,13:30:00 -0300,,482,0,3.56,,251,,,,,,10,13,,,,,,
11/06/2023,13:32:00 -0300,,494,0,3.56,4.454,250,102.266,106.852,4.586,5.87,0.29003,12,16,,,,,,
11/06/2023,13:34:00 -0300,,491,0,3.64,,272,,,,,,10,17,,,,,,
11/06/2023,13:36:00 -0300,,486,0,3.72,,282,,,,,,16,20,,,,,,
11/06/2023,13:37:00 -0300,,,,,4.475,,102.251,106.915,4.664,5.97,0.29781,,,,,,,,
11/06/2023,13:38:00 -0300,,476,0,3.64,,284,,,,,,12,16,,,,,,
11/06/2023,13:40:00 -0300,,469,0,3.83,,275,,,,,,12,19,,,,,,
11/06/2023,13:42:00 -0300,,459,0,3.77,4.469,271,102.246,106.928,4.682,5.97,0.29963,14,19,,,,,,
11/06/2023,13:44:00 -0300,,469,0,3.64,,275,,,,,,14,22,,,,,,
11/06/2023,13:46:00 -0300,,464,0,3.62,,275,,,,,,16,20,,,,,,
11/06/2023,13:47:00 -0300,,,,,4.484,,102.246,106.92,4.674,5.97,0.29875,,,,,,,,
11/06/2023,13:48:00 -0300,,464,0,3.46,,275,,,,,,12,17,,,,,,
11/06/2023,13:50:00 -0300,,461,0,3.35,,268,,,,,,13,19,,,,,,
11/06/2023,13:52:00 -0300,,464,0,3.56,4.489,265,102.23,106.962,4.732,5.87,0.3046,11,14,,,,,,
11/06/2023,13:54:00 -0300,,98,0,3.51,,258,,,,,,10,14,,,,,,
11/06/2023,13:56:00 -0300,,396,0,3.67,,268,,,,,,12,17,,,,,,
11/06/2023,13:57:00 -0300,,,,,4.486,,102.227,107.029,4.802,5.87,0.31149,,,,,,,,
11/06/2023,13:58:00 -0300,,446,0,3.62,,278,,,,,,14,19,,,,,,
11/06/2023,14:00:00 -0300,,469,0,3.88,,277,,,,,,13,18,,,,,,
11/06/2023,14:02:00 -0300,,466,0,3.62,4.48,274,102.23,107.06,4.83,5.87,0.31427,14,23,,,,,,
11/06/2023,14:04:00 -0300,,456,0,3.51,,270,,,,,,10,13,,,,,,
11/06/2023,14:06:00 -0300,,447,0,3.77,,251,,,,,,10,14,,,,,,
11/06/2023,14:07:00 -0300,,,,,4.489,,102.23,107.104,4.874,5.87,0.31867,,,,,,,,
11/06/2023,14:08:00 -0300,,448,0,3.8,,260,,,,,,7,11,,,,,,
11/06/2023,14:10:00 -0300,,438,0,3.85,,267,,,,,,10,17,,,,,,
11/06/2023,14:12:00 -0300,,437,0,3.83,4.486,286,102.221,107.133,4.912,5.77,0.32251,16,20,,,,,,
11/06/2023,14:14:00 -0300,,434,0,3.67,,282,,,,,,16,19,,,,,,
11/06/2023,14:16:00 -0300,,432,0,3.85,,282,,,,,,13,18,,,,,,
11/06/2023,14:17:00 -0300,,,,,4.483,,102.22,107.195,4.975,5.77,0.32876,,,,,,,,
11/06/2023,14:18:00 -0300,,428,0,3.85,,282,,,,,,14,23,,,,,,
11/06/2023,14:20:00 -0300,,427,0,3.7,,282,,,,,,13,22,,,,,,
11/06/2023,14:22:00 -0300,,427,0,4.06,4.489,279,102.22,107.207,4.987,5.67,0.32995,11,18,,,,,,
11/06/2023,14:24:00 -0300,,424,0,3.98,,281,,,,,,11,14,,,,,,
11/06/2023,14:26:00 -0300,,422,0,3.93,,293,,,,,,12,16,,,,,,
11/06/2023,14:27:00 -0300,,,,,4.49,,102.214,107.26,5.046,5.67,0.33582,,,,,,,,
11/06/2023,14:28:00 -0300,,421,0,4.04,,291,,,,,,13,18,,,,,,
11/06/2023,14:30:00 -0300,,417,0,3.88,,288,,,,,,14,20,,,,,,
11/06/2023,14:32:00 -0300,,413,0,3.98,4.481,284,102.208,107.318,5.11,5.67,0.34213,13,20,,,,,,
11/06/2023,14:34:00 -0300,,411,0,4.04,,275,,,,,,12,16,,,,,,
11/06/2023,14:36:00 -0300,,408,0,3.93,,258,,,,,,8,11,,,,,,
11/06/2023,14:37:00 -0300,,,,,4.49,,102.211,107.353,5.142,5.67,0.34535,,,,,,,,
11/06/2023,14:38:00 -0300,,406,0,3.91,,240,,,,,,7,12,,,,,,
11/06/2023,14:40:00 -0300,,402,0,4.3,,268,,,,,,6,12,,,,,,
11/06/2023,14:42:00 -0300,,399,0,4.09,4.49,277,102.208,107.437,5.229,5.67,0.35401,12,18,,,,,,
11/06/2023,14:44:00 -0300,,396,0,4.25,,271,,,,,,12,17,,,,,,
11/06/2023,14:46:00 -0300,,394,0,3.96,,239,,,,,,12,16,,,,,,
11/06/2023,14:47:00 -0300,,,,,4.477,,102.207,107.45,5.243,5.67,0.35542,,,,,,,,
11/06/2023,14:48:00 -0300,,391,0,4.14,,253,,,,,,12,18,,,,,,
11/06/2023,14:50:00 -0300,,387,0,3.93,,257,,,,,,13,19,,,,,,
11/06/2023,14:52:00 -0300,,384,0,4.14,4.489,260,102.2,107.495,5.295,5.67,0.36052,7,11,,,,,,
11/06/2023,14:54:00 -0300,,383,0,4.19,,248,,,,,,7,12,,,,,,
11/06/2023,14:56:00 -0300,,384,0,4.22,,260,,,,,,7,11,,,,,,
11/06/2023,14:57:00 -0300,,,,,4.49,,102.2,107.522,5.322,5.77,0.36329,,,,,,,,
11/06/2023,14:58:00 -0300,,382,0,4.3,,263,,,,,,12,17,,,,,,
11/06/2023,15:00:00 -0300,,379,0,3.83,,236,,,,,,12,18,,,,,,
11/06/2023,15:02:00 -0300,,373,0,3.93,4.48,219,102.194,107.609,5.415,5.67,0.37255,13,16,,,,,,
11/06/2023,15:04:00 -0300,,371,0,4.09,,226,,,,,,10,12,,,,,,
11/06/2023,15:06:00 -0300,,366,0,4.19,,253,,,,,,10,16,,,,,,
11/06/2023,15:07:00 -0300,,,,,4.489,,102.191,107.624,5.433,5.77,0.3743,,,,,,,,
11/06/2023,15:08:00 -0300,,366,0,4.35,,243,,,,,,6,14,,,,,,
11/06/2023,15:10:00 -0300,,267,0,4.25,,256,,,,,,13,17,,,,,,
11/06/2023,15:12:00 -0300,,353,0,4.14,4.486,241,102.198,107.69,5.492,5.77,0.3802,13,16,,,,,,
11/06/2023,15:14:00 -0300,,351,0,4.09,,225,,,,,,12,16,,,,,,
11/06/2023,15:16:00 -0300,,349,0,4.3,,240,,,,,,12,17,,,,,,
11/06/2023,15:17:00 -0300,,,,,4.453,,102.196,107.743,5.547,5.77,0.38568,,,,,,,,
11/06/2023,15:18:00 -0300,,349,0,4.35,,270,,,,,,11,17,,,,,,
11/06/2023,15:20:00 -0300,,352,0,4.38,,275,,,,,,11,14,,,,,,
11/06/2023,15:22:00 -0300,,359,0,4.53,4.478,278,102.195,107.836,5.641,5.77,0.39501,8,11,,,,,,
11/06/2023,15:24:00 -0300,,362,0,4.35,,261,,,,,,13,18,,,,,,
11/06/2023,15:26:00 -0300,,254,0,4.25,,257,,,,,,13,18,,,,,,
11/06/2023,15:27:00 -0300,,,,,4.481,,102.199,107.838,5.639,5.87,0.39475,,,,,,,,
11/06/2023,15:28:00 -0300,,349,0,4.35,,254,,,,,,11,14,,,,,,
11/06/2023,15:30:00 -0300,,334,0,4.53,,251,,,,,,10,13,,,,,,
11/06/2023,15:32:00 -0300,,286,0,4.51,4.489,246,102.2,107.9,5.7,5.87,0.40081,12,16,,,,,,
11/06/2023,15:34:00 -0300,,352,0,4.4,,240,,,,,,14,19,,,,,,
11/06/2023,15:36:00 -0300,,316,0,4.12,,240,,,,,,12,18,,,,,,
11/06/2023,15:37:00 -0300,,,,,4.492,,102.195,107.895,5.7,5.87,0.40087,,,,,,,,
11/06/2023,15:38:00 -0300,,166,0,4.32,,275,,,,,,6,8,,,,,,
11/06/2023,15:40:00 -0300,,173,0,4.17,,256,,,,,,8,14,,,,,,
11/06/2023,15:42:00 -0300,,112,0,4.14,4.477,230,102.194,107.972,5.778,5.97,0.40858,12,18,,,,,,
11/06/2023,15:44:00 -0300,,124,0,3.51,,233,,,,,,18,23,,,,,,
11/06/2023,15:46:00 -0300,,94,0,3.64,,240,,,,,,17,22,,,,,,
11/06/2023,15:47:00 -0300,,,,,4.49,,102.218,107.995,5.777,6.07,0.40854,,,,,,,,
11/06/2023,15:48:00 -0300,,89,0,3.67,,244,,,,,,12,16,,,,,,
11/06/2023,15:50:00 -0300,,94,0,3.51,,260,,,,,,12,16,,,,,,
11/06/2023,15:52:00 -0300,,142,0,3.49,4.492,261,102.213,108.044,5.831,6.07,0.41387,12,17,,,,,,
11/06/2023,15:54:00 -0300,,199,0,3.62,,243,,,,,,12,17,,,,,,
11/06/2023,15:56:00 -0300,,156,0,3.75,,240,,,,,,12,14,,,,,,
11/06/2023,15:57:00 -0300,,,,,4.474,,102.215,108.084,5.869,6.07,0.41763,,,,,,,,
11/06/2023,15:58:00 -0300,,234,0,3.64,,236,,,,,,13,16,,,,,,
11/06/2023,16:00:00 -0300,,298,0,4.01,,230,,,,,,11,14,,,,,,
11/06/2023,16:02:00 -0300,,289,0,4.06,4.49,246,102.225,108.116,5.891,6.18,0.41986,16,22,,,,,,
11/06/2023,16:04:00 -0300,,203,0,3.96,,243,,,,,,13,18,,,,,,
11/06/2023,16:06:00 -0300,,192,0,4.19,,250,,,,,,11,16,,,,,,
11/06/2023,16:07:00 -0300,,,,,4.492,,102.223,108.129,5.906,6.18,0.42137,,,,,,,,
11/06/2023,16:08:00 -0300,,224,0,4.17,,243,,,,,,13,23,,,,,,
11/06/2023,16:10:00 -0300,,216,0,3.8,,227,,,,,,16,23,,,,,,
11/06/2023,16:12:00 -0300,,234,0,3.98,4.481,237,102.227,108.197,5.97,6.28,0.42771,16,20,,,,,,
11/06/2023,16:14:00 -0300,,256,0,3.96,,244,,,,,,13,19,,,,,,
11/06/2023,16:16:00 -0300,,283,0,3.93,,232,,,,,,13,20,,,,,,
11/06/2023,16:17:00 -0300,,,,,4.49,,102.225,108.237,6.012,6.28,0.43187,,,,,,,,
11/06/2023,16:18:00 -0300,,284,0,4.17,,212,,,,,,14,20,,,,,,
11/06/2023,16:20:00 -0300,,288,0,4.51,,234,,,,,,11,16,,,,,,
11/06/2023,16:22:00 -0300,,281,0,4.25,4.493,258,102.235,108.219,5.984,6.28,0.42912,13,20,,,,,,
11/06/2023,16:24:00 -0300,,276,0,4.14,,251,,,,,,14,18,,,,,,
11/06/2023,16:26:00 -0300,,272,0,4.12,,243,,,,,,14,22,,,,,,
11/06/2023,16:27:00 -0300,,,,,4.48,,102.239,108.26,6.021,6.38,0.43282,,,,,,,,
11/06/2023,16:28:00 -0300,,262,0,4.38,,247,,,,,,10,13,,,,,,
11/06/2023,16:30:00 -0300,,223,0,4.32,,237,,,,,,12,18,,,,,,
11/06/2023,16:32:00 -0300,,213,0,3.93,4.492,244,102.245,108.355,6.11,6.48,0.4416,14,18,,,,,,
11/06/2023,16:34:00 -0300,,168,0,3.72,,240,,,,,,13,18,,,,,,
11/06/2023,16:36:00 -0300,,199,0,3.91,,239,,,,,,14,20,,,,,,
11/06/2023,16:37:00 -0300,,,,,4.493,,102.241,108.332,6.091,6.48,0.4398,,,,,,,,
11/06/2023,16:38:00 -0300,,157,0,3.56,,234,,,,,,14,22,,,,,,
11/06/2023,16:40:00 -0300,,151,0,3.7,,239,,,,,,12,16,,,,,,
11/06/2023,16:42:00 -0300,,162,0,3.67,4.468,227,102.243,108.31,6.067,6.48,0.4374,13,19,,,,,,
11/06/2023,16:44:00 -0300,,183,0,3.75,,236,,,,,,14,18,,,,,,
11/06/2023,16:46:00 -0300,,182,0,3.8,,241,,,,,,14,18,,,,,,
11/06/2023,16:47:00 -0300,,,,,4.49,,102.242,108.337,6.095,6.48,0.44014,,,,,,,,
11/06/2023,16:48:00 -0300,,168,0,3.98,,239,,,,,,12,17,,,,,,
11/06/2023,16:50:00 -0300,,158,0,4.04,,241,,,,,,10,13,,,,,,
11/06/2023,16:52:00 -0300,,147,0,3.72,4.493,230,102.243,108.386,6.143,6.48,0.44488,12,16,,,,,,
11/06/2023,16:54:00 -0300,,121,0,3.62,,237,,,,,,10,13,,,,,,
11/06/2023,16:56:00 -0300,,118,0,3.64,,239,,,,,,10,14,,,,,,
11/06/2023,16:57:00 -0300,,,,,4.48,,102.252,108.381,6.129,6.48,0.44355,,,,,,,,
11/06/2023,16:58:00 -0300,,98,0,3.51,,248,,,,,,13,20,,,,,,
11/06/2023,17:00:00 -0300,,102,0,3.62,,247,,,,,,12,17,,,,,,
11/06/2023,17:02:00 -0300,,79,0,3.46,4.492,248,102.258,108.4,6.142,6.58,0.44485,10,13,,,,,,
11/06/2023,17:04:00 -0300,,64,0,3.22,,244,,,,,,12,18,,,,,,
11/06/2023,17:06:00 -0300,,57,0,3.17,,251,,,,,,11,14,,,,,,
11/06/2023,17:07:00 -0300,,,,,4.493,,102.253,108.428,6.175,6.68,0.44813,,,,,,,,
11/06/2023,17:08:00 -0300,,51,0,3.04,,254,,,,,,12,17,,,,,,
11/06/2023,17:10:00 -0300,,48,0,2.96,,254,,,,,,10,13,,,,,,
11/06/2023,17:12:00 -0300,,42,0,2.82,4.48,265,102.259,108.391,6.132,6.89,0.44386,11,16,,,,,,
11/06/2023,17:14:00 -0300,,33,0,2.77,,260,,,,,,8,12,,,,,,
11/06/2023,17:16:00 -0300,,29,0,2.72,,258,,,,,,7,10,,,,,,
11/06/2023,17:17:00 -0300,,,,,4.49,,102.268,108.441,6.173,6.99,0.44795,,,,,,,,
11/06/2023,17:18:00 -0300,,26,0,2.72,,253,,,,,,8,10,,,,,,
11/06/2023,17:20:00 -0300,,23,0,2.74,,253,,,,,,10,16,,,,,,
11/06/2023,17:22:00 -0300,,22,0,2.72,4.492,248,102.273,108.477,6.204,6.99,0.45098,8,13,,,,,,
11/06/2023,17:24:00 -0300,,19,0,2.69,,246,,,,,,8,11,,,,,,
11/06/2023,17:26:00 -0300,,18,0,2.61,,247,,,,,,7,10,,,,,,
11/06/2023,17:27:00 -0300,,,,,4.477,,102.269,108.483,6.214,7.09,0.45196,,,,,,,,
11/06/2023,17:28:00 -0300,,17,0,2.42,,256,,,,,,6,7,,,,,,
11/06/2023,17:30:00 -0300,,16,0,2.26,,260,,,,,,6,8,,,,,,
11/06/2023,17:32:00 -0300,,14,0,2.29,4.489,258,102.271,108.525,6.254,6.99,0.45602,6,8,,,,,,
11/06/2023,17:34:00 -0300,,12,0,2.32,,253,,,,,,5,8,,,,,,
11/06/2023,17:36:00 -0300,,12,0,2.21,,257,,,,,,6,8,,,,,,
11/06/2023,17:37:00 -0300,,,,,4.49,,102.268,108.565,6.297,6.99,0.46027,,,,,,,,
11/06/2023,17:38:00 -0300,,9,0,2.1,,263,,,,,,5,7,,,,,,
11/06/2023,17:40:00 -0300,,9,0,2.02,,265,,,,,,6,8,,,,,,
11/06/2023,17:42:00 -0300,,7,0,2.02,4.486,271,102.264,108.609,6.345,6.99,0.46507,7,10,,,,,,
11/06/2023,17:44:00 -0300,,6,0,1.97,,268,,,,,,7,10,,,,,,
11/06/2023,17:46:00 -0300,,4,0,1.89,,268,,,,,,8,11,,,,,,
11/06/2023,17:47:00 -0300,,,,,4.493,,102.263,108.632,6.369,6.99,0.46737,,,,,,,,
11/06/2023,17:48:00 -0300,,2,0,1.8,,267,,,,,,6,8,,,,,,
11/06/2023,17:50:00 -0300,,2,0,1.75,,265,,,,,,6,8,,,,,,
11/06/2023,17:52:00 -0300,,1,0,1.78,4.481,270,102.258,108.724,6.466,6.99,0.47711,7,12,,,,,,
11/06/2023,17:54:00 -0300,,1,0,1.75,,272,,,,,,7,8,,,,,,
11/06/2023,17:56:00 -0300,,1,0,1.72,,270,,,,,,8,12,,,,,,
11/06/2023,17:57:00 -0300,,,,,4.441,,102.262,108.8,6.538,6.99,0.4842,,,,,,,,
11/06/2023,17:58:00 -0300,,1,0,1.64,,267,,,,,,8,11,,,,,,
11/06/2023,18:00:00 -0300,,1,0,1.64,,264,,,,,,7,10,,,,,,
11/06/2023,18:02:00 -0300,,1,0,1.64,4.441,263,102.276,108.795,6.519,6.99,0.48236,7,10,,,,,,
11/06/2023,18:04:00 -0300,,1,0,1.7,,261,,,,,,6,8,,,,,,
11/06/2023,18:06:00 -0300,,1,0,1.75,,254,,,,,,6,8,,,,,,
11/06/2023,18:07:00 -0300,,,,,4.438,,102.279,108.875,6.596,6.99,0.48999,,,,,,,,
11/06/2023,18:08:00 -0300,,1,0,1.78,,257,,,,,,6,8,,,,,,
11/06/2023,18:10:00 -0300,,1,0,1.67,,258,,,,,,6,10,,,,,,
11/06/2023,18:12:00 -0300,,1,0,1.67,4.405,261,102.277,108.981,6.704,6.99,0.50075,7,10,,,,,,
11/06/2023,18:14:00 -0300,,1,0,1.7,,261,,,,,,7,11,,,,,,
11/06/2023,18:16:00 -0300,,1,0,1.75,,258,,,,,,6,10,,,,,,
11/06/2023,18:17:00 -0300,,,,,4.409,,102.278,109.003,6.725,6.99,0.50285,,,,,,,,
11/06/2023,18:18:00 -0300,,1,0,1.7,,261,,,,,,6,8,,,,,,
11/06/2023,18:20:00 -0300,,1,0,1.64,,263,,,,,,6,10,,,,,,
11/06/2023,18:22:00 -0300,,1,0,1.64,4.409,261,102.276,109.047,6.771,6.99,0.50745,6,10,,,,,,
11/06/2023,18:24:00 -0300,,1,0,1.62,,264,,,,,,7,11,,,,,,
11/06/2023,18:26:00 -0300,,1,0,1.56,,261,,,,,,6,8,,,,,,
11/06/2023,18:27:00 -0300,,,,,4.385,,102.283,109.136,6.853,6.99,0.51555,,,,,,,,
11/06/2023,18:28:00 -0300,,1,0,1.59,,265,,,,,,6,11,,,,,,
11/06/2023,18:30:00 -0300,,1,0,1.59,,265,,,,,,7,10,,,,,,
11/06/2023,18:32:00 -0300,,1,0,1.51,4.389,265,102.29,109.22,6.93,6.99,0.52322,6,8,,,,,,
11/06/2023,18:34:00 -0300,,1,0,1.51,,265,,,,,,6,8,,,,,,
11/06/2023,18:36:00 -0300,,1,0,1.48,,263,,,,,,7,11,,,,,,
11/06/2023,18:37:00 -0300,,,,,4.392,,102.288,109.255,6.967,6.99,0.52694,,,,,,,,
11/06/2023,18:38:00 -0300,,1,0,1.56,,263,,,,,,7,11,,,,,,
11/06/2023,18:40:00 -0300,,1,0,1.53,,258,,,,,,6,7,,,,,,
11/06/2023,18:42:00 -0300,,1,0,1.56,4.37,258,102.297,109.353,7.056,6.99,0.53573,4,6,,,,,,
11/06/2023,18:44:00 -0300,,1,0,1.59,,253,,,,,,4,5,,,,,,
11/06/2023,18:46:00 -0300,,1,0,1.7,,246,,,,,,4,5,,,,,,
11/06/2023,18:47:00 -0300,,,,,4.376,,102.303,109.41,7.107,6.99,0.54086,,,,,,,,
11/06/2023,18:48:00 -0300,,1,0,1.75,,237,,,,,,2,6,,,,,,
11/06/2023,18:50:00 -0300,,1,0,1.7,,225,,,,,,4,6,,,,,,
11/06/2023,18:52:00 -0300,,1,0,1.62,4.379,215,102.303,109.516,7.213,6.99,0.55142,4,5,,,,,,
11/06/2023,18:54:00 -0300,,1,0,1.43,,206,,,,,,4,5,,,,,,
11/06/2023,18:56:00 -0300,,1,0,1.23,,198,,,,,,5,6,,,,,,
11/06/2023,18:57:00 -0300,,,,,4.358,,102.306,109.565,7.259,6.99,0.55596,,,,,,,,
11/06/2023,18:58:00 -0300,,1,0,1.07,,194,,,,,,5,6,,,,,,
11/06/2023,19:00:00 -0300,,1,0,0.93,,190,,,,,,5,5,,,,,,
11/06/2023,19:02:00 -0300,,1,0,0.85,4.364,190,102.305,109.671,7.366,6.99,0.56663,5,6,,,,,,
11/06/2023,19:04:00 -0300,,1,0,0.8,,190,,,,,,4,5,,,,,,
11/06/2023,19:06:00 -0300,,1,0,0.77,,190,,,,,,4,5,,,,,,
11/06/2023,19:07:00 -0300,,,,,4.368,,102.3,109.747,7.447,6.99,0.57461,,,,,,,,
11/06/2023,19:08:00 -0300,,1,0,0.77,,190,,,,,,4,5,,,,,,
11/06/2023,19:10:00 -0300,,1,0,0.74,,190,,,,,,4,5,,,,,,
11/06/2023,19:12:00 -0300,,1,0,0.77,4.349,190,102.304,109.795,7.491,6.99,0.57906,5,5,,,,,,
11/06/2023,19:14:00 -0300,,1,0,0.74,,191,,,,,,4,5,,,,,,
11/06/2023,19:16:00 -0300,,1,0,0.69,,206,,,,,,4,5,,,,,,
11/06/2023,19:17:00 -0300,,,,,4.358,,102.305,109.901,7.596,6.99,0.58952,,,,,,,,
11/06/2023,19:18:00 -0300,,1,0,0.63,,205,,,,,,4,5,,,,,,
11/06/2023,19:20:00 -0300,,1,0,0.58,,201,,,,,,5,5,,,,,,
11/06/2023,19:22:00 -0300,,1,0,0.55,4.361,192,102.315,109.941,7.626,6.99,0.59249,5,6,,,,,,
11/06/2023,19:24:00 -0300,,1,0,0.44,,188,,,,,,6,7,,,,,,
11/06/2023,19:26:00 -0300,,1,0,0.41,,195,,,,,,5,6,,,,,,
11/06/2023,19:27:00 -0300,,,,,4.34,,102.311,109.972,7.661,6.99,0.59597,,,,,,,,
11/06/2023,19:28:00 -0300,,1,0,0.41,,198,,,,,,5,6,,,,,,
11/06/2023,19:30:00 -0300,,1,0,0.47,,202,,,,,,4,5,,,,,,
11/06/2023,19:32:00 -0300,,1,0,0.6,4.349,213,102.315,110.024,7.709,6.89,0.60071,4,5,,,,,,
11/06/2023,19:34:00 -0300,,1,0,0.74,,225,,,,,,2,4,,,,,,
11/06/2023,19:36:00 -0300,,1,0,0.88,,225,,,,,,2,4,,,,,,
11/06/2023,19:37:00 -0300,,,,,4.353,,102.316,110.033,7.717,6.89,0.60149,,,,,,,,
11/06/2023,19:38:00 -0300,,1,0,0.77,,225,,,,,,2,2,,,,,,
11/06/2023,19:40:00 -0300,,1,0,0.55,,222,,,,,,2,4,,,,,,
11/06/2023,19:42:00 -0300,,1,0,0.22,4.334,190,102.322,110.108,7.786,6.89,0.60838,5,6,,,,,,
11/06/2023,19:44:00 -0300,,1,0,0.13,,184,,,,,,5,6,,,,,,
11/06/2023,19:46:00 -0300,,1,0,0.19,,184,,,,,,6,7,,,,,,
11/06/2023,19:47:00 -0300,,,,,4.344,,102.322,110.135,7.813,6.89,0.61102,,,,,,,,
11/06/2023,19:48:00 -0300,,1,0,0.22,,181,,,,,,6,8,,,,,,
11/06/2023,19:50:00 -0300,,1,0,0.16,,170,,,,,,7,10,,,,,,
11/06/2023,19:52:00 -0300,,1,0,0.22,4.347,170,102.318,110.192,7.874,6.89,0.61714,7,8,,,,,,
11/06/2023,19:54:00 -0300,,1,0,0.22,,171,,,,,,6,8,,,,,,
11/06/2023,19:56:00 -0300,,1,0,0.25,,177,,,,,,6,7,,,,,,
11/06/2023,19:57:00 -0300,,,,,4.328,,102.314,110.225,7.911,6.68,0.62077,,,,,,,,
11/06/2023,19:58:00 -0300,,1,0,0.41,,183,,,,,,6,10,,,,,,
11/06/2023,20:00:00 -0300,,1,0,0.41,,171,,,,,,6,7,,,,,,
11/06/2023,20:02:00 -0300,,1,0,0.44,4.338,153,102.316,110.294,7.978,6.58,0.62747,6,8,,,,,,
11/06/2023,20:04:00 -0300,,1,0,0.49,,150,,,,,,6,8,,,,,,
11/06/2023,20:06:00 -0300,,1,0,0.38,,156,,,,,,7,8,,,,,,
11/06/2023,20:07:00 -0300,,,,,4.341,,102.308,110.35,8.042,6.48,0.63384,,,,,,,,
11/06/2023,20:08:00 -0300,,1,0,0.22,,152,,,,,,7,8,,,,,,
11/06/2023,20:10:00 -0300,,1,0,0.22,,152,,,,,,8,10,,,,,,
11/06/2023,20:12:00 -0300,,1,0,0.44,4.32,153,102.3,110.359,8.059,6.48,0.63552,7,8,,,,,,
11/06/2023,20:14:00 -0300,,1,0,0.66,,157,,,,,,7,8,,,,,,
11/06/2023,20:16:00 -0300,,1,0,0.71,,159,,,,,,5,7,,,,,,
11/06/2023,20:17:00 -0300,,,,,4.331,,102.3,110.446,8.146,6.38,0.64418,,,,,,,,
