Date,Time,"Rain (S-RGB 21038161:21038325-1),mm,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Direction (S-WCF 21038161:21038468-3),°,Stanley Bridge Harbour","Solar Radiation (S-LIB 21038161:21109516-1),W/m²,Stanley Bridge Harbour","Battery (RX3000 BATTERY 21038161:21038161-B),V,Stanley Bridge Harbour","Barometric Pressure (M-BP 21038161:20735209-1),kPa,Stanley Bridge Harbour","Water Pressure (M-WP01 21038161:21411213-1),kPa,Stanley Bridge Harbour","Diff Pressure (M-DP01 21038161:21411213-2),kPa,Stanley Bridge Harbour","Water Temperature (M-WT 21038161:21411213-3),°C,Stanley Bridge Harbour","Water Level (M-WL01 21038161:21411213-4),meters,Stanley Bridge Harbour","Accumulated Rain (C-ACC-RAIN 21038161:21038325-2),mm,Stanley Bridge Harbour,Stanley Bridge","Temperature (S-TMB 21038161:21098957-1),°C,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Speed (S-WCF 21038161:21038468-1),m/s,Stanley Bridge Harbour","Gust Speed (S-WCF 21038161:21038468-2),m/s,Stanley Bridge Harbour","Water Flow (M-WF-VNW 21038161:21411213-5),l/s,Stanley Bridge Harbour"
12/15/2023,06:16:00 -0400,0,,,202,1,4.158,,,,,,,-1.5,,,,,
12/15/2023,06:18:00 -0400,0,,,205,1,,,,,,,,-1.47,,,,,
12/15/2023,06:20:00 -0400,0,,,198,1,,,,,,,,-1.47,,,,,
12/15/2023,06:21:00 -0400,,,,,,4.163,,,,,,,,,,,,
12/15/2023,06:22:00 -0400,0,,,191,1,,,,,,,,-1.56,,,,,
12/15/2023,06:24:00 -0400,0,,,187,1,,,,,,,,-1.61,,,,,
12/15/2023,06:26:00 -0400,0,,,187,1,4.148,,,,,,,-1.64,,,,,
12/15/2023,06:28:00 -0400,0,,,192,1,,,,,,,,-1.67,,,,,
12/15/2023,06:30:00 -0400,0,,,187,1,,,,,,,,-1.7,,,,,
12/15/2023,06:31:00 -0400,,,,,,4.158,,,,,,,,,,,,
12/15/2023,06:32:00 -0400,0,,,188,1,,,,,,,,-1.73,,,,,
12/15/2023,06:34:00 -0400,0,,,184,1,,,,,,,,-1.73,,,,,
12/15/2023,06:36:00 -0400,0,,,187,1,4.161,,,,,,,-1.7,,,,,
12/15/2023,06:38:00 -0400,0,,,192,1,,,,,,,,-1.67,,,,,
12/15/2023,06:40:00 -0400,0,,,181,1,,,,,,,,-1.61,,,,,
12/15/2023,06:41:00 -0400,,,,,,4.145,,,,,,,,,,,,
12/15/2023,06:42:00 -0400,0,,,191,1,,,,,,,,-1.61,,,,,
12/15/2023,06:44:00 -0400,0,,,194,1,,,,,,,,-1.58,,,,,
12/15/2023,06:46:00 -0400,0,,,188,1,4.158,,,,,,,-1.58,,,,,
12/15/2023,06:48:00 -0400,0,,,185,1,,,,,,,,-1.56,,,,,
12/15/2023,06:50:00 -0400,0,,,183,1,,,,,,,,-1.53,,,,,
12/15/2023,06:51:00 -0400,,,,,,4.161,,,,,,,,,,,,
12/15/2023,06:52:00 -0400,0,,,190,1,,,,,,,,-1.5,,,,,
12/15/2023,06:54:00 -0400,0,,,188,1,,,,,,,,-1.5,,,,,
12/15/2023,06:56:00 -0400,0,,,187,1,4.146,,,,,,,-1.44,,,,,
12/15/2023,06:58:00 -0400,0,,,188,1,,,,,,,,-1.36,,,,,
12/15/2023,07:00:00 -0400,0,,,188,1,,,,,,,,-1.33,,,,,
12/15/2023,07:01:00 -0400,,,,,,4.158,,,,,,,,,,,,
12/15/2023,07:02:00 -0400,0,,,190,1,,,,,,,,-1.33,,,,,
12/15/2023,07:04:00 -0400,0,,,192,1,,,,,,,,-1.27,,,,,
12/15/2023,07:06:00 -0400,0,,,192,1,4.161,,,,,,,-1.21,,,,,
12/15/2023,07:08:00 -0400,0,,,190,1,,,,,,,,-1.16,,,,,
12/15/2023,07:10:00 -0400,0,,,190,1,,,,,,,,-1.07,,,,,
12/15/2023,07:11:00 -0400,,,,,,4.148,,,,,,,,,,,,
12/15/2023,07:12:00 -0400,0,,,192,1,,,,,,,,-1.07,,,,,
12/15/2023,07:14:00 -0400,0,,,195,1,,,,,,,,-1.07,,,,,
12/15/2023,07:16:00 -0400,0,,,195,1,4.157,,,,,,,-1.07,,,,,
12/15/2023,07:18:00 -0400,0,,,192,1,,,,,,,,-1.1,,,,,
12/15/2023,07:20:00 -0400,0,,,187,1,,,,,,,,-1.1,,,,,
12/15/2023,07:21:00 -0400,,,,,,4.161,,,,,,,,,,,,
12/15/2023,07:22:00 -0400,0,,,195,1,,,,,,,,-1.07,,,,,
12/15/2023,07:24:00 -0400,0,,,191,1,,,,,,,,-1.07,,,,,
12/15/2023,07:26:00 -0400,0,,,190,1,4.146,,,,,,,-1.07,,,,,
12/15/2023,07:28:00 -0400,0,,,191,1,,,,,,,,-1.07,,,,,
12/15/2023,07:30:00 -0400,0,,,190,1,,,,,,,,-1.07,,,,,
12/15/2023,07:31:00 -0400,,,,,,4.16,,,,,,,,,,,,
12/15/2023,07:32:00 -0400,0,,,184,1,,,,,,,,-1.07,,,,,
12/15/2023,07:34:00 -0400,0,,,192,1,,,,,,,,-1.07,,,,,
12/15/2023,07:36:00 -0400,0,,,192,1,4.167,,,,,,,-1.04,,,,,
12/15/2023,07:38:00 -0400,0,,,185,2,,,,,,,,-1.07,,,,,
12/15/2023,07:40:00 -0400,0,,,192,2,,,,,,,,-1.01,,,,,
12/15/2023,07:41:00 -0400,,,,,,4.151,,,,,,,,,,,,
12/15/2023,07:42:00 -0400,0,,,187,2,,,,,,,,-0.99,,,,,
12/15/2023,07:44:00 -0400,0,,,191,2,,,,,,,,-1.01,,,,,
12/15/2023,07:46:00 -0400,0,,,187,3,4.17,,,,,,,-1.01,,,,,
12/15/2023,07:48:00 -0400,0,,,194,3,,,,,,,,-0.9,,,,,
12/15/2023,07:50:00 -0400,0,,,190,3,,,,,,,,-0.87,,,,,
12/15/2023,07:51:00 -0400,,,,,,4.185,,,,,,,,,,,,
12/15/2023,07:52:00 -0400,0,,,192,4,,,,,,,,-0.79,,,,,
12/15/2023,07:54:00 -0400,0,,,188,6,,,,,,,,-0.73,,,,,
12/15/2023,07:56:00 -0400,0,,,192,6,4.17,,,,,,,-0.68,,,,,
12/15/2023,07:58:00 -0400,0,,,191,6,,,,,,,,-0.68,,,,,
12/15/2023,08:00:00 -0400,0,,,181,7,,,,,,,,-0.76,,,,,
12/15/2023,08:01:00 -0400,,,,,,4.2,,,,,,,,,,,,
12/15/2023,08:02:00 -0400,0,,,177,8,,,,,,,,-0.96,,,,,
12/15/2023,08:04:00 -0400,0,,,181,8,,,,,,,,-0.99,,,,,
12/15/2023,08:06:00 -0400,0,,,190,9,4.227,,,,,,,-0.96,,,,,
12/15/2023,08:08:00 -0400,0,,,181,11,,,,,,,,-0.93,,,,,
12/15/2023,08:10:00 -0400,0,,,188,11,,,,,,,,-0.99,,,,,
12/15/2023,08:11:00 -0400,,,,,,4.212,,,,,,,,,,,,
12/15/2023,08:12:00 -0400,0,,,188,12,,,,,,,,-1.07,,,,,
12/15/2023,08:14:00 -0400,0,,,183,12,,,,,,,,-1.07,,,,,
12/15/2023,08:16:00 -0400,0,,,181,13,4.266,,,,,,,-1.01,,,,,
12/15/2023,08:18:00 -0400,0,,,187,13,,,,,,,,-0.99,,,,,
12/15/2023,08:20:00 -0400,0,,,183,14,,,,,,,,-0.96,,,,,
12/15/2023,08:21:00 -0400,,,,,,4.302,,,,,,,,,,,,
12/15/2023,08:22:00 -0400,0,,,185,16,,,,,,,,-0.96,,,,,
12/15/2023,08:24:00 -0400,0,,,187,16,,,,,,,,-0.96,,,,,
12/15/2023,08:26:00 -0400,0,,,187,17,4.29,,,,,,,-0.9,,,,,
12/15/2023,08:28:00 -0400,0,,,187,17,,,,,,,,-0.87,,,,,
12/15/2023,08:30:00 -0400,0,,,185,18,,,,,,,,-0.85,,,,,
12/15/2023,08:31:00 -0400,,,,,,4.304,,,,,,,,,,,,
12/15/2023,08:32:00 -0400,0,,,180,22,,,,,,,,-0.76,,,,,
12/15/2023,08:34:00 -0400,0,,,185,31,,,,,,,,-0.68,,,,,
12/15/2023,08:36:00 -0400,0,,,184,52,4.313,,,,,,,-0.51,,,,,
12/15/2023,08:38:00 -0400,0,,,191,57,,,,,,,,-0.17,,,,,
12/15/2023,08:40:00 -0400,0,,,187,61,,,,,,,,-0.06,,,,,
12/15/2023,08:41:00 -0400,,,,,,4.329,,,,,,,,,,,,
12/15/2023,08:42:00 -0400,0,,,185,64,,,,,,,,0.05,,,,,
12/15/2023,08:44:00 -0400,0,,,188,69,,,,,,,,0.16,,,,,
12/15/2023,08:46:00 -0400,0,,,183,73,4.317,,,,,,,0.27,,,,,
12/15/2023,08:48:00 -0400,0,,,180,78,,,,,,,,0.33,,,,,
12/15/2023,08:50:00 -0400,0,,,188,82,,,,,,,,0.33,,,,,
12/15/2023,08:51:00 -0400,,,,,,4.322,,,,,,,,,,,,
12/15/2023,08:52:00 -0400,0,,,184,86,,,,,,,,0.44,,,,,
12/15/2023,08:54:00 -0400,0,,,177,89,,,,,,,,0.49,,,,,
12/15/2023,08:56:00 -0400,0,,,185,92,4.338,,,,,,,0.63,,,,,
12/15/2023,08:58:00 -0400,0,,,185,96,,,,,,,,0.71,,,,,
12/15/2023,09:00:00 -0400,0,,,184,99,,,,,,,,0.82,,,,,
12/15/2023,09:01:00 -0400,,,,,,4.317,,,,,,,,,,,,
12/15/2023,09:02:00 -0400,0,,,194,103,,,,,,,,0.93,,,,,
12/15/2023,09:04:00 -0400,0,,,183,107,,,,,,,,1.02,,,,,
12/15/2023,09:06:00 -0400,0,,,191,109,4.311,,,,,,,1.1,,,,,
12/15/2023,09:08:00 -0400,0,,,185,113,,,,,,,,1.15,,,,,
12/15/2023,09:10:00 -0400,0,,,183,117,,,,,,,,1.15,,,,,
12/15/2023,09:11:00 -0400,,,,,,4.314,,,,,,,,,,,,
12/15/2023,09:12:00 -0400,0,,,192,121,,,,,,,,1.21,,,,,
12/15/2023,09:14:00 -0400,0,,,188,123,,,,,,,,1.29,,,,,
12/15/2023,09:16:00 -0400,0,,,190,127,4.307,,,,,,,1.32,,,,,
12/15/2023,09:18:00 -0400,0,,,194,132,,,,,,,,1.4,,,,,
12/15/2023,09:20:00 -0400,0,,,190,136,,,,,,,,1.51,,,,,
12/15/2023,09:21:00 -0400,,,,,,4.316,,,,,,,,,,,,
12/15/2023,09:22:00 -0400,0,,,191,139,,,,,,,,1.59,,,,,
12/15/2023,09:24:00 -0400,0,,,197,142,,,,,,,,1.72,,,,,
12/15/2023,09:26:00 -0400,0,,,205,146,4.328,,,,,,,1.62,,,,,
12/15/2023,09:28:00 -0400,0,,,206,149,,,,,,,,1.67,,,,,
12/15/2023,09:30:00 -0400,0,,,198,152,,,,,,,,1.75,,,,,
12/15/2023,09:31:00 -0400,,,,,,4.308,,,,,,,,,,,,
12/15/2023,09:32:00 -0400,0,,,198,154,,,,,,,,1.86,,,,,
12/15/2023,09:34:00 -0400,0,,,192,142,,,,,,,,1.86,,,,,
12/15/2023,09:36:00 -0400,0,,,191,162,4.31,,,,,,,1.91,,,,,
12/15/2023,09:38:00 -0400,0,,,199,164,,,,,,,,1.91,,,,,
12/15/2023,09:40:00 -0400,0,,,197,168,,,,,,,,1.99,,,,,
12/15/2023,09:41:00 -0400,,,,,,4.317,,,,,,,,,,,,
12/15/2023,09:42:00 -0400,0,,,198,169,,,,,,,,2.05,,,,,
12/15/2023,09:44:00 -0400,0,,,202,173,,,,,,,,2.07,,,,,
12/15/2023,09:46:00 -0400,0,,,190,178,4.319,,,,,,,2.26,,,,,
12/15/2023,09:48:00 -0400,0,,,192,182,,,,,,,,2.26,,,,,
12/15/2023,09:50:00 -0400,0,,,188,184,,,,,,,,2.42,,,,,
12/15/2023,09:51:00 -0400,,,,,,4.307,,,,,,,,,,,,
12/15/2023,09:52:00 -0400,0,,,198,189,,,,,,,,2.5,,,,,
12/15/2023,09:54:00 -0400,0,,,202,191,,,,,,,,2.42,,,,,
12/15/2023,09:56:00 -0400,0,,,204,196,4.32,,,,,,,2.42,,,,,
12/15/2023,09:58:00 -0400,0,,,201,198,,,,,,,,2.5,,,,,
12/15/2023,10:00:00 -0400,0,,,198,202,,,,,,,,2.53,,,,,
12/15/2023,10:01:00 -0400,,,,,,4.317,,,,,,,,,,,,
12/15/2023,10:02:00 -0400,0,,,205,206,,,,,,,,2.5,,,,,
12/15/2023,10:04:00 -0400,0,,,201,207,,,,,,,,2.56,,,,,
12/15/2023,10:06:00 -0400,0,,,199,211,4.326,,,,,,,2.64,,,,,
12/15/2023,10:08:00 -0400,0,,,208,214,,,,,,,,2.66,,,,,
12/15/2023,10:10:00 -0400,0,,,199,218,,,,,,,,2.8,,,,,
12/15/2023,10:11:00 -0400,,,,,,4.346,,,,,,,,,,,,
12/15/2023,10:12:00 -0400,0,,,199,222,,,,,,,,2.88,,,,,
12/15/2023,10:14:00 -0400,0,,,202,226,,,,,,,,2.96,,,,,
12/15/2023,10:16:00 -0400,0,,,208,228,4.296,,,,,,,2.98,,,,,
12/15/2023,10:18:00 -0400,0,,,202,229,,,,,,,,3.14,,,,,
12/15/2023,10:20:00 -0400,0,,,199,237,,,,,,,,3.25,,,,,
12/15/2023,10:21:00 -0400,,,,,,4.302,,,,,,,,,,,,
12/15/2023,10:22:00 -0400,0,,,212,242,,,,,,,,3.33,,,,,
12/15/2023,10:24:00 -0400,0,,,206,251,,,,,,,,3.35,,,,,
12/15/2023,10:26:00 -0400,0,,,213,258,4.338,,,,,,,3.49,,,,,
12/15/2023,10:28:00 -0400,0,,,216,267,,,,,,,,3.59,,,,,
12/15/2023,10:30:00 -0400,0,,,211,281,,,,,,,,3.67,,,,,
12/15/2023,10:31:00 -0400,,,,,,4.316,,,,,,,,,,,,
12/15/2023,10:32:00 -0400,0,,,213,284,,,,,,,,3.83,,,,,
12/15/2023,10:34:00 -0400,0,,,220,272,,,,,,,,3.77,,,,,
12/15/2023,10:36:00 -0400,0,,,212,202,4.299,,,,,,,3.85,,,,,
12/15/2023,10:38:00 -0400,0,,,206,171,,,,,,,,3.85,,,,,
12/15/2023,10:40:00 -0400,0,,,208,291,,,,,,,,3.93,,,,,
12/15/2023,10:41:00 -0400,,,,,,4.338,,,,,,,,,,,,
12/15/2023,10:42:00 -0400,0,,,215,234,,,,,,,,3.85,,,,,
12/15/2023,10:44:00 -0400,0,,,209,256,,,,,,,,3.91,,,,,
12/15/2023,10:46:00 -0400,0,,,209,289,4.322,,,,,,,3.93,,,,,
12/15/2023,10:48:00 -0400,0,,,209,311,,,,,,,,4.06,,,,,
12/15/2023,10:50:00 -0400,0,,,211,253,,,,,,,,4.17,,,,,
12/15/2023,10:51:00 -0400,,,,,,4.298,,,,,,,,,,,,
12/15/2023,10:52:00 -0400,0,,,212,133,,,,,,,,4.04,,,,,
12/15/2023,10:54:00 -0400,0,,,206,162,,,,,,,,3.93,,,,,
12/15/2023,10:56:00 -0400,0,,,208,131,4.313,,,,,,,4.04,,,,,
12/15/2023,10:58:00 -0400,0,,,211,107,,,,,,,,3.98,,,,,
12/15/2023,11:00:00 -0400,0,,,212,261,,,,,,,,4.09,,,,,
12/15/2023,11:01:00 -0400,,,,,,4.332,,,,,,,,,,,,
12/15/2023,11:02:00 -0400,0,,,208,291,,,,,,,,4.25,,,,,
12/15/2023,11:04:00 -0400,0,,,216,291,,,,,,,,4.22,,,,,
12/15/2023,11:06:00 -0400,0,,,218,292,4.322,,,,,,,4.32,,,,,
12/15/2023,11:08:00 -0400,0,,,215,292,,,,,,,,4.32,,,,,
12/15/2023,11:10:00 -0400,0,,,208,293,,,,,,,,4.4,,,,,
12/15/2023,11:11:00 -0400,,,,,,4.317,,,,,,,,,,,,
12/15/2023,11:12:00 -0400,0,,,219,294,,,,,,,,4.3,,,,,
12/15/2023,11:14:00 -0400,0,,,209,297,,,,,,,,4.45,,,,,
12/15/2023,11:16:00 -0400,0,,,215,298,4.322,,,,,,,4.45,,,,,
12/15/2023,11:18:00 -0400,0,,,218,299,,,,,,,,4.53,,,,,
12/15/2023,11:20:00 -0400,0,,,220,302,,,,,,,,4.51,,,,,
12/15/2023,11:21:00 -0400,,,,,,4.298,,,,,,,,,,,,
12/15/2023,11:22:00 -0400,0,,,208,304,,,,,,,,4.51,,,,,
12/15/2023,11:24:00 -0400,0,,,212,307,,,,,,,,4.61,,,,,
12/15/2023,11:26:00 -0400,0,,,216,308,4.32,,,,,,,4.61,,,,,
12/15/2023,11:28:00 -0400,0,,,208,308,,,,,,,,4.61,,,,,
12/15/2023,11:30:00 -0400,0,,,209,312,,,,,,,,4.56,,,,,
12/15/2023,11:31:00 -0400,,,,,,4.328,,,,,,,,,,,,
12/15/2023,11:32:00 -0400,0,,,212,317,,,,,,,,4.66,,,,,
12/15/2023,11:34:00 -0400,0,,,218,207,,,,,,,,4.64,,,,,
12/15/2023,11:36:00 -0400,0,,,216,212,4.311,,,,,,,4.61,,,,,
12/15/2023,11:38:00 -0400,0,,,219,99,,,,,,,,4.58,,,,,
12/15/2023,11:40:00 -0400,0,,,219,127,,,,,,,,4.45,,,,,
12/15/2023,11:41:00 -0400,,,,,,4.31,,,,,,,,,,,,
12/15/2023,11:42:00 -0400,0,,,219,334,,,,,,,,4.51,,,,,
12/15/2023,11:44:00 -0400,0,,,216,262,,,,,,,,4.53,,,,,
12/15/2023,11:46:00 -0400,0,,,219,173,4.296,,,,,,,4.53,,,,,
12/15/2023,11:48:00 -0400,0,,,226,111,,,,,,,,4.48,,,,,
12/15/2023,11:50:00 -0400,0,,,219,74,,,,,,,,4.35,,,,,
12/15/2023,11:51:00 -0400,,,,,,4.308,,,,,,,,,,,,
12/15/2023,11:52:00 -0400,0,,,216,89,,,,,,,,4.25,,,,,
12/15/2023,11:54:00 -0400,0,,,219,117,,,,,,,,4.17,,,,,
12/15/2023,11:56:00 -0400,0,,,212,156,4.308,,,,,,,4.14,,,,,
12/15/2023,11:58:00 -0400,0,,,213,246,,,,,,,,4.19,,,,,
12/15/2023,12:00:00 -0400,0,,,215,166,,,,,,,,4.25,,,,,
12/15/2023,12:01:00 -0400,,,,,,4.319,,,,,,,,,,,,
12/15/2023,12:02:00 -0400,0,,,218,113,,,,,,,,4.3,,,,,
12/15/2023,12:04:00 -0400,0,,,218,109,,,,,,,,4.25,,,,,
12/15/2023,12:06:00 -0400,0,,,219,112,4.328,,,,,,,4.35,,,,,
12/15/2023,12:08:00 -0400,0,,,219,139,,,,,,,,4.35,,,,,
12/15/2023,12:10:00 -0400,0,,,218,164,,,,,,,,4.38,,,,,
12/15/2023,12:11:00 -0400,,,,,,4.32,,,,,,,,,,,,
12/15/2023,12:12:00 -0400,0,,,222,193,,,,,,,,4.43,,,,,
12/15/2023,12:14:00 -0400,0,,,213,93,,,,,,,,4.45,,,,,
12/15/2023,12:16:00 -0400,0,,,220,81,4.317,,,,,,,4.51,,,,,
12/15/2023,12:18:00 -0400,0,,,216,79,,,,,,,,4.51,,,,,
12/15/2023,12:20:00 -0400,0,,,219,79,,,,,,,,4.51,,,,,
12/15/2023,12:21:00 -0400,,,,,,4.301,,,,,,,,,,,,
12/15/2023,12:22:00 -0400,0,,,225,167,,,,,,,,4.56,,,,,
12/15/2023,12:24:00 -0400,0,,,226,92,,,,,,,,4.56,,,,,
12/15/2023,12:26:00 -0400,0,,,218,176,4.343,,,,,,,4.56,,,,,
12/15/2023,12:28:00 -0400,0,,,223,183,,,,,,,,4.53,,,,,
12/15/2023,12:30:00 -0400,0,,,219,161,,,,,,,,4.56,,,,,
12/15/2023,12:31:00 -0400,,,,,,4.31,,,,,,,,,,,,
12/15/2023,12:32:00 -0400,0,,,219,312,,,,,,,,4.66,,,,,
12/15/2023,12:34:00 -0400,0,,,226,311,,,,,,,,4.74,,,,,
12/15/2023,12:36:00 -0400,0,,,226,121,4.307,,,,,,,4.77,,,,,
12/15/2023,12:38:00 -0400,0,,,226,192,,,,,,,,4.82,,,,,
12/15/2023,12:40:00 -0400,0,,,225,107,,,,,,,,4.71,,,,,
12/15/2023,12:41:00 -0400,,,,,,4.308,,,,,,,,,,,,
12/15/2023,12:42:00 -0400,0,,,234,164,,,,,,,,4.66,,,,,
12/15/2023,12:44:00 -0400,0,,,234,334,,,,,,,,4.69,,,,,
12/15/2023,12:46:00 -0400,0,,,227,317,4.332,,,,,,,4.77,,,,,
12/15/2023,12:48:00 -0400,0,,,229,317,,,,,,,,4.82,,,,,
12/15/2023,12:50:00 -0400,0,,,222,318,,,,,,,,4.87,,,,,
12/15/2023,12:51:00 -0400,,,,,,4.317,,,,,,,,,,,,
12/15/2023,12:52:00 -0400,0,,,229,307,,,,,,,,4.95,,,,,
12/15/2023,12:54:00 -0400,0,,,234,318,,,,,,,,5.02,,,,,
12/15/2023,12:56:00 -0400,0,,,244,314,4.308,,,,,,,4.95,,,,,
12/15/2023,12:58:00 -0400,0,,,225,314,,,,,,,,5,,,,,
12/15/2023,13:00:00 -0400,0,,,229,313,,,,,,,,4.95,,,,,
12/15/2023,13:01:00 -0400,,,,,,4.311,,,,,,,,,,,,
12/15/2023,13:02:00 -0400,0,,,239,313,,,,,,,,4.92,,,,,
12/15/2023,13:04:00 -0400,0,,,239,312,,,,,,,,4.95,,,,,
12/15/2023,13:06:00 -0400,0,,,236,317,4.307,,,,,,,4.97,,,,,
12/15/2023,13:08:00 -0400,0,,,233,319,,,,,,,,5,,,,,
12/15/2023,13:10:00 -0400,0,,,229,322,,,,,,,,5,,,,,
12/15/2023,13:11:00 -0400,,,,,,4.31,,,,,,,,,,,,
12/15/2023,13:12:00 -0400,0,,,222,329,,,,,,,,4.95,,,,,
12/15/2023,13:14:00 -0400,0,,,229,332,,,,,,,,4.92,,,,,
12/15/2023,13:16:00 -0400,0,,,227,332,4.322,,,,,,,4.92,,,,,
12/15/2023,13:18:00 -0400,0,,,227,332,,,,,,,,4.9,,,,,
12/15/2023,13:20:00 -0400,0,,,223,326,,,,,,,,4.92,,,,,
12/15/2023,13:21:00 -0400,,,,,,4.319,,,,,,,,,,,,
12/15/2023,13:22:00 -0400,0,,,219,318,,,,,,,,4.92,,,,,
12/15/2023,13:24:00 -0400,0,,,227,323,,,,,,,,4.9,,,,,
12/15/2023,13:26:00 -0400,0,,,223,322,4.319,,,,,,,4.9,,,,,
12/15/2023,13:28:00 -0400,0,,,226,324,,,,,,,,5.05,,,,,
12/15/2023,13:30:00 -0400,0,,,225,322,,,,,,,,5.02,,,,,
12/15/2023,13:31:00 -0400,,,,,,4.298,,,,,,,,,,,,
12/15/2023,13:32:00 -0400,0,,,227,319,,,,,,,,5.02,,,,,
12/15/2023,13:34:00 -0400,0,,,229,317,,,,,,,,5.02,,,,,
12/15/2023,13:36:00 -0400,0,,,233,318,4.307,,,,,,,4.92,,,,,
12/15/2023,13:38:00 -0400,0,,,223,279,,,,,,,,5.05,,,,,
12/15/2023,13:40:00 -0400,0,,,250,303,,,,,,,,4.82,,,,,
12/15/2023,13:41:00 -0400,,,,,,4.31,,,,,,,,,,,,
12/15/2023,13:42:00 -0400,0,,,234,302,,,,,,,,5.02,,,,,
12/15/2023,13:44:00 -0400,0,,,227,302,,,,,,,,5,,,,,
12/15/2023,13:46:00 -0400,0,,,225,307,4.323,,,,,,,5.08,,,,,
12/15/2023,13:48:00 -0400,0,,,236,314,,,,,,,,5.08,,,,,
12/15/2023,13:50:00 -0400,0,,,243,327,,,,,,,,5,,,,,
12/15/2023,13:51:00 -0400,,,,,,4.308,,,,,,,,,,,,
12/15/2023,13:52:00 -0400,0,,,241,338,,,,,,,,5.1,,,,,
12/15/2023,13:54:00 -0400,0,,,232,348,,,,,,,,5.28,,,,,
12/15/2023,13:56:00 -0400,0,,,229,352,4.323,,,,,,,5.28,,,,,
12/15/2023,13:58:00 -0400,0,,,227,351,,,,,,,,5.33,,,,,
12/15/2023,14:00:00 -0400,0,,,234,336,,,,,,,,5.33,,,,,
12/15/2023,14:01:00 -0400,,,,,,4.31,,,,,,,,,,,,
12/15/2023,14:02:00 -0400,0,,,233,341,,,,,,,,5.41,,,,,
12/15/2023,14:04:00 -0400,0,,,243,343,,,,,,,,5.28,,,,,
12/15/2023,14:06:00 -0400,0,,,236,241,4.304,,,,,,,5.39,,,,,
12/15/2023,14:08:00 -0400,0,,,223,291,,,,,,,,5.46,,,,,
12/15/2023,14:10:00 -0400,0,,,229,238,,,,,,,,5.39,,,,,
12/15/2023,14:11:00 -0400,,,,,,4.307,,,,,,,,,,,,
12/15/2023,14:12:00 -0400,0,,,226,179,,,,,,,,5.36,,,,,
12/15/2023,14:14:00 -0400,0,,,230,139,,,,,,,,5.28,,,,,
12/15/2023,14:16:00 -0400,0,,,229,88,4.313,,,,,,,5.13,,,,,
12/15/2023,14:18:00 -0400,0,,,236,81,,,,,,,,5.08,,,,,
12/15/2023,14:20:00 -0400,0,,,233,89,,,,,,,,4.97,,,,,
12/15/2023,14:21:00 -0400,,,,,,4.323,,,,,,,,,,,,
12/15/2023,14:22:00 -0400,0,,,250,94,,,,,,,,4.9,,,,,
12/15/2023,14:24:00 -0400,0,,,243,174,,,,,,,,4.92,,,,,
12/15/2023,14:26:00 -0400,0,,,237,129,4.316,,,,,,,4.97,,,,,
12/15/2023,14:28:00 -0400,0,,,227,137,,,,,,,,5.05,,,,,
12/15/2023,14:30:00 -0400,0,,,225,84,,,,,,,,5.02,,,,,
12/15/2023,14:31:00 -0400,,,,,,4.298,,,,,,,,,,,,
12/15/2023,14:32:00 -0400,0,,,223,93,,,,,,,,4.97,,,,,
12/15/2023,14:34:00 -0400,0,,,233,81,,,,,,,,4.87,,,,,
12/15/2023,14:36:00 -0400,0,,,230,83,4.305,,,,,,,4.84,,,,,
12/15/2023,14:38:00 -0400,0,,,220,57,,,,,,,,4.82,,,,,
12/15/2023,14:40:00 -0400,0,,,230,52,,,,,,,,4.74,,,,,
12/15/2023,14:41:00 -0400,,,,,,4.308,,,,,,,,,,,,
12/15/2023,14:42:00 -0400,0,,,227,59,,,,,,,,4.66,,,,,
12/15/2023,14:44:00 -0400,0,,,226,78,,,,,,,,4.66,,,,,
12/15/2023,14:46:00 -0400,0,,,227,79,4.329,,,,,,,4.69,,,,,
12/15/2023,14:48:00 -0400,0,,,230,72,,,,,,,,4.61,,,,,
12/15/2023,14:50:00 -0400,0,,,222,78,,,,,,,,4.58,,,,,
12/15/2023,14:51:00 -0400,,,,,,4.317,,,,,,,,,,,,
12/15/2023,14:52:00 -0400,0,,,220,74,,,,,,,,4.53,,,,,
12/15/2023,14:54:00 -0400,0,,,215,131,,,,,,,,4.56,,,,,
12/15/2023,14:56:00 -0400,0,,,220,163,4.317,,,,,,,4.51,,,,,
12/15/2023,14:58:00 -0400,0,,,222,142,,,,,,,,4.61,,,,,
12/15/2023,15:00:00 -0400,0,,,219,129,,,,,,,,4.56,,,,,
12/15/2023,15:01:00 -0400,,,,,,4.298,,,,,,,,,,,,
12/15/2023,15:02:00 -0400,0,,,218,147,,,,,,,,4.51,,,,,
12/15/2023,15:04:00 -0400,0,,,219,101,,,,,,,,4.53,,,,,
12/15/2023,15:06:00 -0400,0,,,218,121,4.31,,,,,,,4.48,,,,,
12/15/2023,15:08:00 -0400,0,,,215,137,,,,,,,,4.51,,,,,
12/15/2023,15:10:00 -0400,0,,,216,126,,,,,,,,4.45,,,,,
