Date,Time,"Rain (S-RGB 21038161:21038325-1),mm,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Direction (S-WCF 21038161:21038468-3),°,Stanley Bridge Harbour","Solar Radiation (S-LIB 21038161:21109516-1),W/m²,Stanley Bridge Harbour","Battery (RX3000 BATTERY 21038161:21038161-B),V,Stanley Bridge Harbour","Barometric Pressure (M-BP 21038161:20735209-1),kPa,Stanley Bridge Harbour","Water Pressure (M-WP01 21038161:21411213-1),kPa,Stanley Bridge Harbour","Diff Pressure (M-DP01 21038161:21411213-2),kPa,Stanley Bridge Harbour","Water Temperature (M-WT 21038161:21411213-3),°C,Stanley Bridge Harbour","Water Level (M-WL01 21038161:21411213-4),meters,Stanley Bridge Harbour","Accumulated Rain (C-ACC-RAIN 21038161:21038325-2),mm,Stanley Bridge Harbour,Stanley Bridge","Temperature (S-TMB 21038161:21098957-1),°C,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Speed (S-WCF 21038161:21038468-1),m/s,Stanley Bridge Harbour","Gust Speed (S-WCF 21038161:21038468-2),m/s,Stanley Bridge Harbour","Water Flow (M-WF-VNW 21038161:21411213-5),l/s,Stanley Bridge Harbour"
11/24/2023,13:16:00 -0300,0,,,254,107,4.304,,,,,,,2.18,,,,,
11/24/2023,13:18:00 -0300,0,,,271,133,,,,,,,,2.29,,,,,
11/24/2023,13:20:00 -0300,0,,,243,119,,,,,,,,2.4,,,,,
11/24/2023,13:21:00 -0300,,,,,,4.335,,,,,,,,,,,,
11/24/2023,13:22:00 -0300,0,,,274,121,,,,,,,,2.16,,,,,
11/24/2023,13:24:00 -0300,0,,,265,137,,,,,,,,2.05,,,,,
11/24/2023,13:26:00 -0300,0,,,253,108,4.32,,,,,,,2.07,,,,,
11/24/2023,13:28:00 -0300,0,,,264,113,,,,,,,,2.13,,,,,
11/24/2023,13:30:00 -0300,0,,,279,114,,,,,,,,2.13,,,,,
11/24/2023,13:31:00 -0300,,,,,,4.301,,,,,,,,,,,,
11/24/2023,13:32:00 -0300,0,,,275,118,,,,,,,,2.26,,,,,
11/24/2023,13:34:00 -0300,0,,,268,117,,,,,,,,2.21,,,,,
11/24/2023,13:36:00 -0300,0,,,257,118,4.32,,,,,,,2.24,,,,,
11/24/2023,13:38:00 -0300,0,,,267,131,,,,,,,,2.24,,,,,
11/24/2023,13:40:00 -0300,0,,,250,148,,,,,,,,2.26,,,,,
11/24/2023,13:41:00 -0300,,,,,,4.319,,,,,,,,,,,,
11/24/2023,13:42:00 -0300,0,,,254,168,,,,,,,,2.21,,,,,
11/24/2023,13:44:00 -0300,0,,,250,156,,,,,,,,2.34,,,,,
11/24/2023,13:46:00 -0300,0,,,250,147,4.301,,,,,,,2.45,,,,,
11/24/2023,13:48:00 -0300,0,,,260,107,,,,,,,,2.42,,,,,
11/24/2023,13:50:00 -0300,0,,,246,122,,,,,,,,2.45,,,,,
11/24/2023,13:51:00 -0300,,,,,,4.317,,,,,,,,,,,,
11/24/2023,13:52:00 -0300,0,,,234,127,,,,,,,,2.34,,,,,
11/24/2023,13:54:00 -0300,0,,,248,118,,,,,,,,2.29,,,,,
11/24/2023,13:56:00 -0300,0,,,261,109,4.317,,,,,,,2.29,,,,,
11/24/2023,13:58:00 -0300,0,,,246,109,,,,,,,,2.42,,,,,
11/24/2023,14:00:00 -0300,0,,,247,108,,,,,,,,2.37,,,,,
11/24/2023,14:01:00 -0300,,,,,,4.299,,,,,,,,,,,,
11/24/2023,14:02:00 -0300,0,,,253,92,,,,,,,,2.24,,,,,
11/24/2023,14:04:00 -0300,0,,,256,81,,,,,,,,2.29,,,,,
11/24/2023,14:06:00 -0300,0,,,250,74,4.317,,,,,,,2.29,,,,,
11/24/2023,14:08:00 -0300,0,,,256,64,,,,,,,,2.24,,,,,
11/24/2023,14:10:00 -0300,0,,,248,63,,,,,,,,2.24,,,,,
11/24/2023,14:11:00 -0300,,,,,,4.317,,,,,,,,,,,,
11/24/2023,14:12:00 -0300,0,,,241,61,,,,,,,,2.26,,,,,
11/24/2023,14:14:00 -0300,0,,,240,63,,,,,,,,2.24,,,,,
11/24/2023,14:16:00 -0300,0,,,260,78,4.302,,,,,,,2.21,,,,,
11/24/2023,14:18:00 -0300,0,,,244,87,,,,,,,,2.29,,,,,
11/24/2023,14:20:00 -0300,0,,,237,82,,,,,,,,2.29,,,,,
11/24/2023,14:21:00 -0300,,,,,,4.32,,,,,,,,,,,,
11/24/2023,14:22:00 -0300,0,,,234,74,,,,,,,,2.24,,,,,
11/24/2023,14:24:00 -0300,0,,,234,63,,,,,,,,2.24,,,,,
11/24/2023,14:26:00 -0300,0,,,236,53,4.304,,,,,,,2.32,,,,,
11/24/2023,14:28:00 -0300,0,,,236,51,,,,,,,,2.24,,,,,
11/24/2023,14:30:00 -0300,0,,,226,54,,,,,,,,2.24,,,,,
11/24/2023,14:31:00 -0300,,,,,,4.301,,,,,,,,,,,,
11/24/2023,14:32:00 -0300,0,,,223,73,,,,,,,,2.24,,,,,
11/24/2023,14:34:00 -0300,0,,,243,88,,,,,,,,2.05,,,,,
11/24/2023,14:36:00 -0300,0,,,234,89,4.323,,,,,,,2.18,,,,,
11/24/2023,14:38:00 -0300,0,,,225,123,,,,,,,,2.24,,,,,
11/24/2023,14:40:00 -0300,0,,,234,157,,,,,,,,2.29,,,,,
11/24/2023,14:41:00 -0300,,,,,,4.319,,,,,,,,,,,,
11/24/2023,14:42:00 -0300,0,,,233,197,,,,,,,,2.24,,,,,
11/24/2023,14:44:00 -0300,0,,,233,198,,,,,,,,2.42,,,,,
11/24/2023,14:46:00 -0300,0,,,232,203,4.299,,,,,,,2.34,,,,,
11/24/2023,14:48:00 -0300,0,,,240,252,,,,,,,,2.42,,,,,
11/24/2023,14:50:00 -0300,0,,,240,196,,,,,,,,2.21,,,,,
11/24/2023,14:51:00 -0300,,,,,,4.322,,,,,,,,,,,,
11/24/2023,14:52:00 -0300,0,,,244,168,,,,,,,,2.24,,,,,
11/24/2023,14:54:00 -0300,0,,,253,137,,,,,,,,2.24,,,,,
11/24/2023,14:56:00 -0300,0,,,240,117,4.319,,,,,,,2.32,,,,,
11/24/2023,14:58:00 -0300,0,,,226,89,,,,,,,,2.32,,,,,
11/24/2023,15:00:00 -0300,0,,,250,66,,,,,,,,2.29,,,,,
11/24/2023,15:01:00 -0300,,,,,,4.302,,,,,,,,,,,,
11/24/2023,15:02:00 -0300,0,,,237,56,,,,,,,,2.29,,,,,
11/24/2023,15:04:00 -0300,0,,,247,49,,,,,,,,2.32,,,,,
11/24/2023,15:06:00 -0300,0,,,258,51,4.314,,,,,,,2.29,,,,,
11/24/2023,15:08:00 -0300,0,,,254,62,,,,,,,,2.18,,,,,
11/24/2023,15:10:00 -0300,0,,,258,74,,,,,,,,2.16,,,,,
11/24/2023,15:11:00 -0300,,,,,,4.337,,,,,,,,,,,,
11/24/2023,15:12:00 -0300,0,,,253,79,,,,,,,,2.21,,,,,
11/24/2023,15:14:00 -0300,0,,,260,79,,,,,,,,2.16,,,,,
11/24/2023,15:16:00 -0300,0,,,265,69,4.314,,,,,,,2.07,,,,,
11/24/2023,15:18:00 -0300,0,,,261,64,,,,,,,,2.02,,,,,
11/24/2023,15:20:00 -0300,0,,,254,61,,,,,,,,2.07,,,,,
11/24/2023,15:21:00 -0300,,,,,,4.299,,,,,,,,,,,,
11/24/2023,15:22:00 -0300,0,,,263,68,,,,,,,,1.97,,,,,
11/24/2023,15:24:00 -0300,0,,,261,68,,,,,,,,1.97,,,,,
11/24/2023,15:26:00 -0300,0,,,277,74,4.302,,,,,,,1.97,,,,,
11/24/2023,15:28:00 -0300,0,,,277,77,,,,,,,,2.13,,,,,
11/24/2023,15:30:00 -0300,0,,,264,76,,,,,,,,2.02,,,,,
11/24/2023,15:31:00 -0300,,,,,,4.311,,,,,,,,,,,,
11/24/2023,15:32:00 -0300,0,,,261,83,,,,,,,,2.02,,,,,
11/24/2023,15:34:00 -0300,0,,,261,63,,,,,,,,2.1,,,,,
11/24/2023,15:36:00 -0300,0,,,265,64,4.31,,,,,,,2.02,,,,,
11/24/2023,15:38:00 -0300,0,,,265,49,,,,,,,,2.07,,,,,
11/24/2023,15:40:00 -0300,0,,,278,43,,,,,,,,2.05,,,,,
11/24/2023,15:41:00 -0300,,,,,,4.301,,,,,,,,,,,,
11/24/2023,15:42:00 -0300,0,,,257,39,,,,,,,,1.91,,,,,
11/24/2023,15:44:00 -0300,0,,,275,56,,,,,,,,1.91,,,,,
11/24/2023,15:46:00 -0300,0,,,265,59,4.305,,,,,,,1.86,,,,,
11/24/2023,15:48:00 -0300,0,,,275,58,,,,,,,,1.97,,,,,
11/24/2023,15:50:00 -0300,0,,,264,61,,,,,,,,1.75,,,,,
11/24/2023,15:51:00 -0300,,,,,,4.317,,,,,,,,,,,,
11/24/2023,15:52:00 -0300,0,,,267,56,,,,,,,,1.83,,,,,
11/24/2023,15:54:00 -0300,0,,,281,59,,,,,,,,1.78,,,,,
11/24/2023,15:56:00 -0300,0,,,289,49,4.325,,,,,,,1.59,,,,,
11/24/2023,15:58:00 -0300,0,,,292,63,,,,,,,,1.62,,,,,
11/24/2023,16:00:00 -0300,0,,,271,64,,,,,,,,1.7,,,,,
11/24/2023,16:01:00 -0300,,,,,,4.307,,,,,,,,,,,,
11/24/2023,16:02:00 -0300,0,,,275,44,,,,,,,,1.72,,,,,
11/24/2023,16:04:00 -0300,0,,,267,31,,,,,,,,1.56,,,,,
11/24/2023,16:06:00 -0300,0,,,260,27,4.305,,,,,,,1.67,,,,,
11/24/2023,16:08:00 -0300,0,,,253,28,,,,,,,,1.64,,,,,
11/24/2023,16:10:00 -0300,0,,,260,39,,,,,,,,1.67,,,,,
11/24/2023,16:11:00 -0300,,,,,,4.316,,,,,,,,,,,,
11/24/2023,16:12:00 -0300,0,,,265,46,,,,,,,,1.7,,,,,
11/24/2023,16:14:00 -0300,0,,,291,44,,,,,,,,1.59,,,,,
11/24/2023,16:16:00 -0300,0,,,286,39,4.299,,,,,,,1.51,,,,,
11/24/2023,16:18:00 -0300,0,,,284,36,,,,,,,,1.56,,,,,
11/24/2023,16:20:00 -0300,0,,,296,31,,,,,,,,1.48,,,,,
11/24/2023,16:21:00 -0300,,,,,,4.304,,,,,,,,,,,,
11/24/2023,16:22:00 -0300,0,,,295,29,,,,,,,,1.56,,,,,
11/24/2023,16:24:00 -0300,0,,,288,26,,,,,,,,1.37,,,,,
11/24/2023,16:26:00 -0300,0,,,282,23,4.292,,,,,,,1.48,,,,,
11/24/2023,16:28:00 -0300,0,,,277,19,,,,,,,,1.48,,,,,
11/24/2023,16:30:00 -0300,0,,,284,14,,,,,,,,1.37,,,,,
11/24/2023,16:31:00 -0300,,,,,,4.301,,,,,,,,,,,,
11/24/2023,16:32:00 -0300,0,,,286,11,,,,,,,,1.4,,,,,
11/24/2023,16:34:00 -0300,0,,,292,11,,,,,,,,0.88,,,,,
11/24/2023,16:36:00 -0300,0,,,298,16,4.301,,,,,,,0.63,,,,,
11/24/2023,16:38:00 -0300,0,,,305,18,,,,,,,,0.47,,,,,
11/24/2023,16:40:00 -0300,0,,,302,17,,,,,,,,0.44,,,,,
11/24/2023,16:41:00 -0300,,,,,,4.293,,,,,,,,,,,,
11/24/2023,16:42:00 -0300,0,,,293,12,,,,,,,,0.38,,,,,
11/24/2023,16:44:00 -0300,0,,,288,12,,,,,,,,0.38,,,,,
11/24/2023,16:46:00 -0300,0,,,295,7,4.298,,,,,,,0.19,,,,,
11/24/2023,16:48:00 -0300,0,,,299,6,,,,,,,,0.22,,,,,
11/24/2023,16:50:00 -0300,0,,,300,6,,,,,,,,-0.2,,,,,
11/24/2023,16:51:00 -0300,,,,,,4.299,,,,,,,,,,,,
11/24/2023,16:52:00 -0300,0,,,303,7,,,,,,,,-0.26,,,,,
11/24/2023,16:54:00 -0300,0,,,298,6,,,,,,,,-0.34,,,,,
11/24/2023,16:56:00 -0300,0,,,293,6,4.275,,,,,,,-0.26,,,,,
11/24/2023,16:58:00 -0300,0,,,299,6,,,,,,,,-0.4,,,,,
11/24/2023,17:00:00 -0300,0,,,306,6,,,,,,,,-0.34,,,,,
11/24/2023,17:01:00 -0300,,,,,,4.293,,,,,,,,,,,,
11/24/2023,17:02:00 -0300,0,,,303,6,,,,,,,,-0.4,,,,,
11/24/2023,17:04:00 -0300,0,,,296,6,,,,,,,,-0.34,,,,,
11/24/2023,17:06:00 -0300,0,,,285,6,4.299,,,,,,,-0.34,,,,,
11/24/2023,17:08:00 -0300,0,,,272,6,,,,,,,,-0.34,,,,,
11/24/2023,17:10:00 -0300,0,,,264,6,,,,,,,,-0.34,,,,,
11/24/2023,17:11:00 -0300,,,,,,4.274,,,,,,,,,,,,
11/24/2023,17:12:00 -0300,0,,,265,6,,,,,,,,-0.28,,,,,
11/24/2023,17:14:00 -0300,0,,,263,6,,,,,,,,-0.37,,,,,
11/24/2023,17:16:00 -0300,0,,,270,6,4.293,,,,,,,-0.28,,,,,
11/24/2023,17:18:00 -0300,0,,,279,6,,,,,,,,-0.31,,,,,
11/24/2023,17:20:00 -0300,0,,,282,6,,,,,,,,-0.28,,,,,
11/24/2023,17:21:00 -0300,,,,,,4.299,,,,,,,,,,,,
11/24/2023,17:22:00 -0300,0,,,289,6,,,,,,,,-0.4,,,,,
11/24/2023,17:24:00 -0300,0,,,288,6,,,,,,,,-0.4,,,,,
11/24/2023,17:26:00 -0300,0,,,291,4,4.262,,,,,,,-0.34,,,,,
11/24/2023,17:28:00 -0300,0,,,268,3,,,,,,,,-0.34,,,,,
11/24/2023,17:30:00 -0300,0,,,268,3,,,,,,,,-0.28,,,,,
11/24/2023,17:31:00 -0300,,,,,,4.283,,,,,,,,,,,,
11/24/2023,17:32:00 -0300,0,,,267,2,,,,,,,,-0.28,,,,,
11/24/2023,17:34:00 -0300,0,,,267,2,,,,,,,,-0.26,,,,,
11/24/2023,17:36:00 -0300,0,,,277,2,4.286,,,,,,,-0.17,,,,,
11/24/2023,17:38:00 -0300,0,,,281,1,,,,,,,,-0.26,,,,,
11/24/2023,17:40:00 -0300,0,,,296,1,,,,,,,,-0.31,,,,,
11/24/2023,17:41:00 -0300,,,,,,4.253,,,,,,,,,,,,
11/24/2023,17:42:00 -0300,0,,,299,1,,,,,,,,-0.2,,,,,
11/24/2023,17:44:00 -0300,0,,,292,1,,,,,,,,-0.2,,,,,
11/24/2023,17:46:00 -0300,0,,,293,1,4.263,,,,,,,-0.23,,,,,
11/24/2023,17:48:00 -0300,0,,,279,1,,,,,,,,-0.34,,,,,
11/24/2023,17:50:00 -0300,0,,,292,1,,,,,,,,-0.2,,,,,
11/24/2023,17:51:00 -0300,,,,,,4.266,,,,,,,,,,,,
11/24/2023,17:52:00 -0300,0,,,302,1,,,,,,,,-0.34,,,,,
11/24/2023,17:54:00 -0300,0,,,293,1,,,,,,,,-0.31,,,,,
11/24/2023,17:56:00 -0300,0,,,298,1,4.241,,,,,,,-0.37,,,,,
11/24/2023,17:58:00 -0300,0,,,303,1,,,,,,,,-0.42,,,,,
11/24/2023,18:00:00 -0300,0,,,302,1,,,,,,,,-0.31,,,,,
11/24/2023,18:01:00 -0300,,,,,,4.251,,,,,,,,,,,,
11/24/2023,18:02:00 -0300,0,,,309,1,,,,,,,,-0.37,,,,,
11/24/2023,18:04:00 -0300,0,,,303,1,,,,,,,,-0.4,,,,,
11/24/2023,18:06:00 -0300,0,,,306,1,4.254,,,,,,,-0.45,,,,,
11/24/2023,18:08:00 -0300,0,,,295,1,,,,,,,,-0.51,,,,,
11/24/2023,18:10:00 -0300,0,,,292,1,,,,,,,,-0.45,,,,,
11/24/2023,18:11:00 -0300,,,,,,4.233,,,,,,,,,,,,
11/24/2023,18:12:00 -0300,0,,,295,1,,,,,,,,-0.51,,,,,
11/24/2023,18:14:00 -0300,0,,,298,1,,,,,,,,-0.54,,,,,
11/24/2023,18:16:00 -0300,0,,,302,1,4.245,,,,,,,-0.42,,,,,
11/24/2023,18:18:00 -0300,0,,,306,1,,,,,,,,-0.42,,,,,
11/24/2023,18:20:00 -0300,0,,,306,1,,,,,,,,-0.4,,,,,
11/24/2023,18:21:00 -0300,,,,,,4.248,,,,,,,,,,,,
11/24/2023,18:22:00 -0300,0,,,303,1,,,,,,,,-0.34,,,,,
11/24/2023,18:24:00 -0300,0,,,298,1,,,,,,,,-0.28,,,,,
11/24/2023,18:26:00 -0300,0,,,295,1,4.227,,,,,,,-0.34,,,,,
11/24/2023,18:28:00 -0300,0,,,296,1,,,,,,,,-0.4,,,,,
11/24/2023,18:30:00 -0300,0,,,299,1,,,,,,,,-0.23,,,,,
11/24/2023,18:31:00 -0300,,,,,,4.239,,,,,,,,,,,,
11/24/2023,18:32:00 -0300,0,,,286,1,,,,,,,,-0.23,,,,,
11/24/2023,18:34:00 -0300,0,,,286,1,,,,,,,,-0.4,,,,,
11/24/2023,18:36:00 -0300,0,,,289,1,4.242,,,,,,,-0.56,,,,,
11/24/2023,18:38:00 -0300,0,,,292,1,,,,,,,,-0.45,,,,,
11/24/2023,18:40:00 -0300,0,,,298,1,,,,,,,,-0.54,,,,,
11/24/2023,18:41:00 -0300,,,,,,4.223,,,,,,,,,,,,
11/24/2023,18:42:00 -0300,0,,,296,1,,,,,,,,-0.45,,,,,
11/24/2023,18:44:00 -0300,0,,,292,1,,,,,,,,-0.62,,,,,
11/24/2023,18:46:00 -0300,0,,,291,1,4.235,,,,,,,-0.62,,,,,
11/24/2023,18:48:00 -0300,0,,,289,1,,,,,,,,-0.62,,,,,
11/24/2023,18:50:00 -0300,0,,,288,1,,,,,,,,-0.7,,,,,
11/24/2023,18:51:00 -0300,,,,,,4.238,,,,,,,,,,,,
11/24/2023,18:52:00 -0300,0,,,292,1,,,,,,,,-0.56,,,,,
11/24/2023,18:54:00 -0300,0,,,296,1,,,,,,,,-0.59,,,,,
11/24/2023,18:56:00 -0300,0,,,288,1,4.217,,,,,,,-0.56,,,,,
11/24/2023,18:58:00 -0300,0,,,289,1,,,,,,,,-0.62,,,,,
11/24/2023,19:00:00 -0300,0,,,282,1,,,,,,,,-0.56,,,,,
11/24/2023,19:01:00 -0300,,,,,,4.23,,,,,,,,,,,,
11/24/2023,19:02:00 -0300,0,,,277,1,,,,,,,,-0.54,,,,,
11/24/2023,19:04:00 -0300,0,,,278,1,,,,,,,,-0.59,,,,,
11/24/2023,19:06:00 -0300,0,,,281,1,4.233,,,,,,,-0.68,,,,,
11/24/2023,19:08:00 -0300,0,,,277,1,,,,,,,,-0.62,,,,,
11/24/2023,19:10:00 -0300,0,,,282,1,,,,,,,,-0.54,,,,,
11/24/2023,19:11:00 -0300,,,,,,4.212,,,,,,,,,,,,
11/24/2023,19:12:00 -0300,0,,,270,1,,,,,,,,-0.7,,,,,
11/24/2023,19:14:00 -0300,0,,,275,1,,,,,,,,-0.65,,,,,
11/24/2023,19:16:00 -0300,0,,,281,1,4.226,,,,,,,-0.56,,,,,
11/24/2023,19:18:00 -0300,0,,,264,1,,,,,,,,-0.51,,,,,
11/24/2023,19:20:00 -0300,0,,,275,1,,,,,,,,-0.62,,,,,
11/24/2023,19:21:00 -0300,,,,,,4.23,,,,,,,,,,,,
11/24/2023,19:22:00 -0300,0,,,282,1,,,,,,,,-0.62,,,,,
11/24/2023,19:24:00 -0300,0,,,281,1,,,,,,,,-0.56,,,,,
11/24/2023,19:26:00 -0300,0,,,288,1,4.208,,,,,,,-0.65,,,,,
11/24/2023,19:28:00 -0300,0,,,285,1,,,,,,,,-0.68,,,,,
11/24/2023,19:30:00 -0300,0,,,277,1,,,,,,,,-0.54,,,,,
11/24/2023,19:31:00 -0300,,,,,,4.223,,,,,,,,,,,,
11/24/2023,19:32:00 -0300,0,,,268,1,,,,,,,,-0.62,,,,,
11/24/2023,19:34:00 -0300,0,,,270,1,,,,,,,,-0.62,,,,,
11/24/2023,19:36:00 -0300,0,,,277,1,4.227,,,,,,,-0.56,,,,,
11/24/2023,19:38:00 -0300,0,,,271,1,,,,,,,,-0.56,,,,,
11/24/2023,19:40:00 -0300,0,,,281,1,,,,,,,,-0.56,,,,,
11/24/2023,19:41:00 -0300,,,,,,4.205,,,,,,,,,,,,
11/24/2023,19:42:00 -0300,0,,,264,1,,,,,,,,-0.45,,,,,
11/24/2023,19:44:00 -0300,0,,,258,1,,,,,,,,-0.62,,,,,
11/24/2023,19:46:00 -0300,0,,,265,1,4.22,,,,,,,-0.62,,,,,
11/24/2023,19:48:00 -0300,0,,,277,1,,,,,,,,-0.62,,,,,
11/24/2023,19:50:00 -0300,0,,,277,1,,,,,,,,-0.56,,,,,
11/24/2023,19:51:00 -0300,,,,,,4.223,,,,,,,,,,,,
11/24/2023,19:52:00 -0300,0,,,291,1,,,,,,,,-0.51,,,,,
11/24/2023,19:54:00 -0300,0,,,279,1,,,,,,,,-0.51,,,,,
11/24/2023,19:56:00 -0300,0,,,289,1,4.203,,,,,,,-0.45,,,,,
11/24/2023,19:58:00 -0300,0,,,288,1,,,,,,,,-0.42,,,,,
11/24/2023,20:00:00 -0300,0,,,279,1,,,,,,,,-0.48,,,,,
11/24/2023,20:01:00 -0300,,,,,,4.215,,,,,,,,,,,,
11/24/2023,20:02:00 -0300,0,,,289,1,,,,,,,,-0.48,,,,,
11/24/2023,20:04:00 -0300,0,,,267,1,,,,,,,,-0.48,,,,,
11/24/2023,20:06:00 -0300,0,,,275,1,4.22,,,,,,,-0.51,,,,,
11/24/2023,20:08:00 -0300,0,,,279,1,,,,,,,,-0.54,,,,,
11/24/2023,20:10:00 -0300,0,,,275,1,,,,,,,,-0.51,,,,,
11/24/2023,20:11:00 -0300,,,,,,4.202,,,,,,,,,,,,
11/24/2023,20:12:00 -0300,0,,,277,1,,,,,,,,-0.54,,,,,
11/24/2023,20:14:00 -0300,0,,,277,1,,,,,,,,-0.42,,,,,
11/24/2023,20:16:00 -0300,0,,,277,1,4.214,,,,,,,-0.45,,,,,
11/24/2023,20:18:00 -0300,0,,,282,1,,,,,,,,-0.45,,,,,
11/24/2023,20:20:00 -0300,0,,,277,1,,,,,,,,-0.48,,,,,
11/24/2023,20:21:00 -0300,,,,,,4.217,,,,,,,,,,,,
11/24/2023,20:22:00 -0300,0,,,282,1,,,,,,,,-0.51,,,,,
11/24/2023,20:24:00 -0300,0,,,272,1,,,,,,,,-0.45,,,,,
11/24/2023,20:26:00 -0300,0,,,289,1,4.194,,,,,,,-0.54,,,,,
11/24/2023,20:28:00 -0300,0,,,285,1,,,,,,,,-0.56,,,,,
11/24/2023,20:30:00 -0300,0,,,277,1,,,,,,,,-0.56,,,,,
11/24/2023,20:31:00 -0300,,,,,,4.211,,,,,,,,,,,,
11/24/2023,20:32:00 -0300,0,,,286,1,,,,,,,,-0.54,,,,,
11/24/2023,20:34:00 -0300,0,,,284,1,,,,,,,,-0.65,,,,,
11/24/2023,20:36:00 -0300,0,,,277,1,4.215,,,,,,,-0.56,,,,,
11/24/2023,20:38:00 -0300,0,,,278,1,,,,,,,,-0.54,,,,,
11/24/2023,20:40:00 -0300,0,,,288,1,,,,,,,,-0.48,,,,,
11/24/2023,20:41:00 -0300,,,,,,4.193,,,,,,,,,,,,
11/24/2023,20:42:00 -0300,0,,,282,1,,,,,,,,-0.62,,,,,
11/24/2023,20:44:00 -0300,0,,,281,1,,,,,,,,-0.56,,,,,
11/24/2023,20:46:00 -0300,0,,,284,1,4.209,,,,,,,-0.62,,,,,
11/24/2023,20:48:00 -0300,0,,,281,1,,,,,,,,-0.59,,,,,
11/24/2023,20:50:00 -0300,0,,,272,1,,,,,,,,-0.54,,,,,
11/24/2023,20:51:00 -0300,,,,,,4.211,,,,,,,,,,,,
11/24/2023,20:52:00 -0300,0,,,264,1,,,,,,,,-0.68,,,,,
11/24/2023,20:54:00 -0300,0,,,272,1,,,,,,,,-0.7,,,,,
11/24/2023,20:56:00 -0300,0,,,278,1,4.191,,,,,,,-0.68,,,,,
11/24/2023,20:58:00 -0300,0,,,289,1,,,,,,,,-0.7,,,,,
11/24/2023,21:00:00 -0300,0,,,282,1,,,,,,,,-0.9,,,,,
11/24/2023,21:01:00 -0300,,,,,,4.205,,,,,,,,,,,,
11/24/2023,21:02:00 -0300,0,,,289,1,,,,,,,,-1.04,,,,,
11/24/2023,21:04:00 -0300,0,,,285,1,,,,,,,,-1.16,,,,,
11/24/2023,21:06:00 -0300,0,,,289,1,4.211,,,,,,,-1.1,,,,,
11/24/2023,21:08:00 -0300,0,,,282,1,,,,,,,,-1.1,,,,,
11/24/2023,21:10:00 -0300,0,,,284,1,,,,,,,,-0.99,,,,,
11/24/2023,21:11:00 -0300,,,,,,4.19,,,,,,,,,,,,
11/24/2023,21:12:00 -0300,0,,,272,1,,,,,,,,-1.13,,,,,
11/24/2023,21:14:00 -0300,0,,,275,1,,,,,,,,-1.07,,,,,
11/24/2023,21:16:00 -0300,0,,,278,1,4.203,,,,,,,-1.07,,,,,
11/24/2023,21:18:00 -0300,0,,,279,1,,,,,,,,-1.01,,,,,
11/24/2023,21:20:00 -0300,0,,,279,1,,,,,,,,-0.96,,,,,
11/24/2023,21:21:00 -0300,,,,,,4.208,,,,,,,,,,,,
11/24/2023,21:22:00 -0300,0,,,282,1,,,,,,,,-1.16,,,,,
11/24/2023,21:24:00 -0300,0,,,293,1,,,,,,,,-1.33,,,,,
11/24/2023,21:26:00 -0300,0,,,295,1,4.188,,,,,,,-1.36,,,,,
11/24/2023,21:28:00 -0300,0,,,285,1,,,,,,,,-1.47,,,,,
11/24/2023,21:30:00 -0300,0,,,278,1,,,,,,,,-1.61,,,,,
11/24/2023,21:31:00 -0300,,,,,,4.202,,,,,,,,,,,,
11/24/2023,21:32:00 -0300,0,,,272,1,,,,,,,,-1.61,,,,,
11/24/2023,21:34:00 -0300,0,,,270,1,,,,,,,,-1.76,,,,,
11/24/2023,21:36:00 -0300,0,,,279,1,4.205,,,,,,,-1.76,,,,,
11/24/2023,21:38:00 -0300,0,,,272,1,,,,,,,,-1.84,,,,,
11/24/2023,21:40:00 -0300,0,,,274,1,,,,,,,,-2.02,,,,,
11/24/2023,21:41:00 -0300,,,,,,4.187,,,,,,,,,,,,
11/24/2023,21:42:00 -0300,0,,,267,1,,,,,,,,-2.02,,,,,
11/24/2023,21:44:00 -0300,0,,,278,1,,,,,,,,-2.02,,,,,
11/24/2023,21:46:00 -0300,0,,,271,1,4.199,,,,,,,-2.04,,,,,
11/24/2023,21:48:00 -0300,0,,,268,1,,,,,,,,-2.16,,,,,
11/24/2023,21:50:00 -0300,0,,,281,1,,,,,,,,-2.1,,,,,
11/24/2023,21:51:00 -0300,,,,,,4.205,,,,,,,,,,,,
11/24/2023,21:52:00 -0300,0,,,265,1,,,,,,,,-2.22,,,,,
11/24/2023,21:54:00 -0300,0,,,277,1,,,,,,,,-2.33,,,,,
11/24/2023,21:56:00 -0300,0,,,278,1,4.184,,,,,,,-2.3,,,,,
11/24/2023,21:58:00 -0300,0,,,268,1,,,,,,,,-2.39,,,,,
11/24/2023,22:00:00 -0300,0,,,286,1,,,,,,,,-2.42,,,,,
11/24/2023,22:01:00 -0300,,,,,,4.199,,,,,,,,,,,,
11/24/2023,22:02:00 -0300,0,,,281,1,,,,,,,,-2.45,,,,,
11/24/2023,22:04:00 -0300,0,,,270,1,,,,,,,,-2.62,,,,,
11/24/2023,22:06:00 -0300,0,,,271,1,4.202,,,,,,,-2.68,,,,,
