Date,Time,"Temperature (S-THB 21114839:20824084-1),°C,Cavenish Green Gables","RH (S-THB 21114839:20824084-2),%,Cavenish Green Gables","Dew Point (S-THB 21114839:20824084-3),°C,Cavenish Green Gables","Rain (S-RGB 21114839:21092075-1),mm,Cavenish Green Gables","Average wind speed (S-WCF 21114839:21107892-1),Km/h,Cavenish Green Gables","Wind gust speed (S-WCF 21114839:21107892-2),Km/h,Cavenish Green Gables","Wind Direction (S-WCF 21114839:21107892-3),°,Cavenish Green Gables","Solar Radiation (S-LIB 21114839:21109518-1),W/m²,Cavenish Green Gables","Battery (RX3000 BATTERY 21114839:21114839-B),V,Cavenish Green Gables","Average wind speed (S-WCF 21114839:21107892-1),Km/h,Cavenish Green Gables","Wind gust speed (S-WCF 21114839:21107892-2),Km/h,Cavenish Green Gables"
05/18/2024,11:44:00 -0300,17.25,75.8,12.96,0,,,128,797,,8,12
05/18/2024,11:46:00 -0300,17.65,74.1,13,0,,,119,753,,6,10
05/18/2024,11:48:00 -0300,17.77,75.1,13.32,0,,,135,778,4.299,7,11
05/18/2024,11:50:00 -0300,17.58,73.9,12.89,0,,,140,813,,10,12
05/18/2024,11:52:00 -0300,17.3,73,12.43,0,,,93,826,,10,14
05/18/2024,11:53:00 -0300,,,,,,,,,4.322,,
05/18/2024,11:54:00 -0300,17.42,74.1,12.77,0,,,119,877,,10,13
05/18/2024,11:56:00 -0300,17.56,73.8,12.85,0,,,135,864,,10,14
05/18/2024,11:58:00 -0300,17.3,73.1,12.45,0,,,122,817,4.305,12,19
05/18/2024,12:00:00 -0300,17.8,74.1,13.14,0,,,125,813,,7,13
05/18/2024,12:02:00 -0300,17.65,73.7,12.92,0,,,108,738,,8,13
05/18/2024,12:03:00 -0300,,,,,,,,,4.299,,
05/18/2024,12:04:00 -0300,17.8,72.5,12.8,0,,,125,866,,10,13
05/18/2024,12:06:00 -0300,18.01,71.8,12.86,0,,,119,767,,8,18
05/18/2024,12:08:00 -0300,17.8,71.4,12.57,0,,,104,732,4.323,7,11
05/18/2024,12:10:00 -0300,17.94,72.3,12.9,0,,,112,771,,6,11
05/18/2024,12:12:00 -0300,18.08,71.4,12.85,0,,,88,739,,7,14
05/18/2024,12:13:00 -0300,,,,,,,,,4.307,,
05/18/2024,12:14:00 -0300,17.68,70.9,12.35,0,,,104,838,,10,14
05/18/2024,12:16:00 -0300,17.89,71.9,12.77,0,,,119,827,,8,14
05/18/2024,12:18:00 -0300,18.1,71.5,12.89,0,,,126,759,4.299,10,17
05/18/2024,12:20:00 -0300,17.91,71.3,12.66,0,,,128,671,,10,12
05/18/2024,12:22:00 -0300,17.63,70.6,12.24,0,,,121,686,,11,13
05/18/2024,12:23:00 -0300,,,,,,,,,4.335,,
05/18/2024,12:24:00 -0300,17.68,72.7,12.73,0,,,105,803,,6,14
05/18/2024,12:26:00 -0300,18.27,72.4,13.24,0,,,142,772,,7,10
05/18/2024,12:28:00 -0300,18.34,70.8,12.97,0,,,125,738,4.308,10,16
05/18/2024,12:30:00 -0300,17.7,71.6,12.52,0,,,79,871,,8,13
05/18/2024,12:32:00 -0300,17.77,72.3,12.74,0,,,77,761,,8,17
05/18/2024,12:33:00 -0300,,,,,,,,,4.299,,
05/18/2024,12:34:00 -0300,17.8,72.1,12.72,0,,,62,843,,7,11
05/18/2024,12:36:00 -0300,17.65,71.2,12.39,0,,,88,848,,10,17
05/18/2024,12:38:00 -0300,18.18,70.5,12.74,0,,,66,878,4.325,7,16
05/18/2024,12:40:00 -0300,17.2,71.5,12.02,0,,,83,904,,11,17
05/18/2024,12:42:00 -0300,17.06,71.2,11.82,0,,,87,852,,12,18
05/18/2024,12:43:00 -0300,,,,,,,,,4.305,,
05/18/2024,12:44:00 -0300,16.84,73.8,12.16,0,,,76,919,,11,17
05/18/2024,12:46:00 -0300,17.27,72,12.2,0,,,60,907,,8,13
05/18/2024,12:48:00 -0300,17.2,71.2,11.96,0,,,80,918,4.301,10,13
05/18/2024,12:50:00 -0300,18.06,72.2,12.99,0,,,119,942,,8,13
05/18/2024,12:52:00 -0300,18.37,70.2,12.86,0,,,129,943,,11,14
05/18/2024,12:53:00 -0300,,,,,,,,,4.323,,
05/18/2024,12:54:00 -0300,18.25,68.3,12.33,0,,,105,472,,10,16
05/18/2024,12:56:00 -0300,17.89,70.5,12.47,0,,,132,812,,11,16
05/18/2024,12:58:00 -0300,18.53,70.2,13.02,0,,,114,861,4.307,8,12
05/18/2024,13:00:00 -0300,18.68,68.7,12.83,0,,,94,847,,6,11
05/18/2024,13:02:00 -0300,17.7,70.1,12.2,0,,,69,788,,11,14
05/18/2024,13:03:00 -0300,,,,,,,,,4.301,,
05/18/2024,13:04:00 -0300,17.68,71,12.37,0,,,56,666,,7,14
05/18/2024,13:06:00 -0300,17.15,72.4,12.17,0,,,73,752,,11,16
05/18/2024,13:08:00 -0300,16.77,71.3,11.57,0,,,52,761,4.323,11,18
05/18/2024,13:10:00 -0300,15.49,74.4,10.97,0,,,49,663,,14,19
05/18/2024,13:12:00 -0300,15.53,75.8,11.3,0,,,67,588,,11,17
05/18/2024,13:13:00 -0300,,,,,,,,,4.307,,
05/18/2024,13:14:00 -0300,15.6,75.8,11.37,0,,,67,604,,10,16
05/18/2024,13:16:00 -0300,15.51,75.5,11.21,0,,,52,697,,10,14
05/18/2024,13:18:00 -0300,16.11,77,12.09,0,,,80,797,4.301,7,12
05/18/2024,13:20:00 -0300,16.65,74.2,12.06,0,,,73,838,,6,12
05/18/2024,13:22:00 -0300,15.84,73.6,11.15,0,,,62,797,,11,19
05/18/2024,13:23:00 -0300,,,,,,,,,4.323,,
05/18/2024,13:24:00 -0300,15.7,75.4,11.38,0,,,63,721,,8,18
05/18/2024,13:26:00 -0300,15.46,76.5,11.37,0,,,56,777,,10,17
05/18/2024,13:28:00 -0300,15.29,75.2,10.95,0,,,66,659,4.305,11,18
05/18/2024,13:30:00 -0300,14.86,76,10.69,0,,,70,786,,12,18
05/18/2024,13:32:00 -0300,15.15,77.8,11.32,0,,,86,808,,11,19
05/18/2024,13:33:00 -0300,,,,,,,,,4.301,,
05/18/2024,13:34:00 -0300,15.53,76.7,11.48,0,,,56,776,,8,14
05/18/2024,13:36:00 -0300,15.99,76.7,11.91,0,,,55,748,,6,12
05/18/2024,13:38:00 -0300,15.53,76.1,11.36,0,,,49,753,4.323,10,17
05/18/2024,13:40:00 -0300,15.29,77.2,11.34,0,,,48,788,,10,17
05/18/2024,13:42:00 -0300,15.32,77.2,11.36,0,,,46,791,,10,14
05/18/2024,13:43:00 -0300,,,,,,,,,4.307,,
05/18/2024,13:44:00 -0300,15.2,76,11.01,0,,,74,812,,10,16
05/18/2024,13:46:00 -0300,15.46,75.8,11.23,0,,,53,757,,8,17
05/18/2024,13:48:00 -0300,14.96,76.4,10.86,0,,,76,596,4.301,11,17
05/18/2024,13:50:00 -0300,14.65,77.6,10.79,0,,,60,508,,11,16
05/18/2024,13:52:00 -0300,14.48,77.4,10.59,0,,,72,629,,11,18
05/18/2024,13:53:00 -0300,,,,,,,,,4.323,,
05/18/2024,13:54:00 -0300,15.22,78.2,11.47,0,,,66,736,,5,11
05/18/2024,13:56:00 -0300,15.25,76.8,11.22,0,,,70,848,,8,16
05/18/2024,13:58:00 -0300,14.82,76.7,10.78,0,,,80,867,4.307,13,18
05/18/2024,14:00:00 -0300,14.72,77.8,10.9,0,,,81,892,,13,19
05/18/2024,14:02:00 -0300,15.46,77.2,11.5,0,,,72,858,,11,16
05/18/2024,14:03:00 -0300,,,,,,,,,4.299,,
05/18/2024,14:04:00 -0300,15.8,74.7,11.33,0,,,74,868,,10,17
05/18/2024,14:06:00 -0300,15.8,76.9,11.77,0,,,86,834,,12,19
05/18/2024,14:08:00 -0300,15.27,75,10.88,0,,,81,777,4.322,14,24
05/18/2024,14:10:00 -0300,15.46,76.6,11.39,0,,,88,759,,11,18
05/18/2024,14:12:00 -0300,15.32,77.4,11.4,0,,,87,756,,13,23
05/18/2024,14:13:00 -0300,,,,,,,,,4.305,,
05/18/2024,14:14:00 -0300,15.87,76.1,11.68,0,,,79,772,,8,18
05/18/2024,14:16:00 -0300,15.39,76,11.2,0,,,65,806,,13,22
05/18/2024,14:18:00 -0300,15.39,75.8,11.16,0,,,73,814,4.299,12,20
05/18/2024,14:20:00 -0300,15.22,76.5,11.13,0,,,65,774,,12,20
05/18/2024,14:22:00 -0300,15.34,76,11.15,0,,,67,791,,12,20
05/18/2024,14:23:00 -0300,,,,,,,,,4.323,,
05/18/2024,14:24:00 -0300,15.58,76.4,11.46,0,,,72,838,,12,20
05/18/2024,14:26:00 -0300,15.89,75.2,11.52,0,,,84,841,,12,19
05/18/2024,14:28:00 -0300,16.44,75.9,12.19,0,,,94,796,4.307,10,18
05/18/2024,14:30:00 -0300,16.25,74.3,11.69,0,,,86,453,,11,19
05/18/2024,14:32:00 -0300,15.32,75.4,11.01,0,,,74,547,,14,23
05/18/2024,14:33:00 -0300,,,,,,,,,4.301,,
05/18/2024,14:34:00 -0300,14.79,76.3,10.68,0,,,81,691,,17,24
05/18/2024,14:36:00 -0300,15.27,77.6,11.4,0,,,97,586,,13,19
05/18/2024,14:38:00 -0300,15.41,76.5,11.32,0,,,98,538,4.323,11,18
05/18/2024,14:40:00 -0300,15.22,76.9,11.21,0,,,87,537,,13,19
05/18/2024,14:42:00 -0300,15.2,76.5,11.11,0,,,73,567,,12,22
05/18/2024,14:43:00 -0300,,,,,,,,,4.307,,
05/18/2024,14:44:00 -0300,15.39,77.1,11.41,0,,,72,627,,10,18
05/18/2024,14:46:00 -0300,15.53,75,11.14,0,,,90,659,,10,19
05/18/2024,14:48:00 -0300,15.41,76.5,11.32,0,,,72,698,4.301,12,19
05/18/2024,14:50:00 -0300,15.03,76,10.85,0,,,77,726,,17,23
05/18/2024,14:52:00 -0300,15.22,77.4,11.31,0,,,79,763,,14,24
05/18/2024,14:53:00 -0300,,,,,,,,,4.323,,
05/18/2024,14:54:00 -0300,15.89,76.9,11.86,0,,,84,797,,12,22
05/18/2024,14:56:00 -0300,16.46,75.4,12.12,0,,,88,817,,12,22
05/18/2024,14:58:00 -0300,16.84,74.3,12.26,0,,,77,854,4.307,10,16
05/18/2024,15:00:00 -0300,15.75,74.7,11.28,0,,,74,838,,16,23
05/18/2024,15:02:00 -0300,16.68,74.5,12.14,0,,,81,796,,8,13
05/18/2024,15:03:00 -0300,,,,,,,,,4.301,,
05/18/2024,15:04:00 -0300,17.06,74,12.41,0,,,77,788,,10,16
05/18/2024,15:06:00 -0300,16.75,73.1,11.92,0,,,81,764,,11,23
05/18/2024,15:08:00 -0300,16.63,73.9,11.97,0,,,100,788,4.322,13,22
05/18/2024,15:10:00 -0300,17.22,72.6,12.28,0,,,102,853,,12,19
05/18/2024,15:12:00 -0300,17.08,71.8,11.97,0,,,87,829,,12,20
05/18/2024,15:13:00 -0300,,,,,,,,,4.307,,
05/18/2024,15:14:00 -0300,16.44,74.1,11.83,0,,,88,801,,17,24
05/18/2024,15:16:00 -0300,16.34,73.9,11.7,0,,,73,753,,13,20
05/18/2024,15:18:00 -0300,16.2,71.8,11.12,0,,,83,789,4.301,14,23
05/18/2024,15:20:00 -0300,16.25,74.2,11.67,0,,,77,781,,13,22
05/18/2024,15:22:00 -0300,16.49,73.7,11.79,0,,,70,754,,13,20
05/18/2024,15:23:00 -0300,,,,,,,,,4.323,,
05/18/2024,15:24:00 -0300,16.27,72.7,11.38,0,,,79,624,,13,19
05/18/2024,15:26:00 -0300,16.58,73.4,11.82,0,,,70,616,,8,13
05/18/2024,15:28:00 -0300,16.18,72.2,11.18,0,,,79,611,4.307,16,26
05/18/2024,15:30:00 -0300,16.11,74.1,11.51,0,,,72,484,,12,22
05/18/2024,15:32:00 -0300,15.87,73.1,11.07,0,,,69,536,,13,22
05/18/2024,15:33:00 -0300,,,,,,,,,4.301,,
05/18/2024,15:34:00 -0300,15.63,74.4,11.11,0,,,84,383,,13,19
05/18/2024,15:36:00 -0300,15.41,74.7,10.96,0,,,73,333,,13,22
05/18/2024,15:38:00 -0300,15.41,75.1,11.04,0,,,79,508,4.323,11,19
05/18/2024,15:40:00 -0300,16.06,74.4,11.52,0,,,72,568,,8,13
05/18/2024,15:42:00 -0300,16.18,74.1,11.58,0,,,87,609,,11,20
05/18/2024,15:43:00 -0300,,,,,,,,,4.307,,
05/18/2024,15:44:00 -0300,15.89,74.1,11.3,0,,,83,607,,13,22
05/18/2024,15:46:00 -0300,15.32,74.3,10.79,0,,,87,624,,14,22
05/18/2024,15:48:00 -0300,15.75,75,11.34,0,,,87,608,4.301,11,18
05/18/2024,15:50:00 -0300,15.2,75.2,10.85,0,,,94,547,,16,23
05/18/2024,15:52:00 -0300,15.34,75,10.95,0,,,87,579,,14,23
05/18/2024,15:53:00 -0300,,,,,,,,,4.334,,
05/18/2024,15:54:00 -0300,15.32,75.8,11.09,0,,,81,543,,14,22
05/18/2024,15:56:00 -0300,15.25,75.3,10.92,0,,,84,603,,16,25
05/18/2024,15:58:00 -0300,15.13,74.6,10.66,0,,,81,636,4.307,16,25
05/18/2024,16:00:00 -0300,15.49,76.6,11.41,0,,,87,623,,13,23
05/18/2024,16:02:00 -0300,15.08,74.8,10.66,0,,,84,517,,17,26
05/18/2024,16:03:00 -0300,,,,,,,,,4.301,,
05/18/2024,16:04:00 -0300,14.53,75.6,10.29,0,,,80,451,,19,29
05/18/2024,16:06:00 -0300,14.34,77.6,10.49,0,,,80,469,,18,25
05/18/2024,16:08:00 -0300,14.98,77.7,11.14,0,,,77,479,4.323,8,14
05/18/2024,16:10:00 -0300,14.7,76.4,10.61,0,,,86,348,,14,24
05/18/2024,16:12:00 -0300,14.82,76.7,10.78,0,,,73,351,,7,14
05/18/2024,16:13:00 -0300,,,,,,,,,4.307,,
05/18/2024,16:14:00 -0300,14.55,77,10.58,0,,,73,421,,11,17
05/18/2024,16:16:00 -0300,14.39,77.3,10.48,0,,,83,523,,13,23
05/18/2024,16:18:00 -0300,14.36,78.1,10.61,0,,,91,564,4.301,14,20
05/18/2024,16:20:00 -0300,14.41,78.1,10.66,0,,,88,462,,14,23
05/18/2024,16:22:00 -0300,14.29,78,10.52,0,,,84,451,,16,24
05/18/2024,16:23:00 -0300,,,,,,,,,4.323,,
05/18/2024,16:24:00 -0300,14.15,78.3,10.44,0,,,77,414,,13,19
05/18/2024,16:26:00 -0300,14.15,78.6,10.5,0,,,83,389,,12,19
05/18/2024,16:28:00 -0300,14.07,78.5,10.41,0,,,81,409,4.307,14,23
05/18/2024,16:30:00 -0300,13.88,78.3,10.18,0,,,80,366,,17,28
05/18/2024,16:32:00 -0300,13.69,79.2,10.17,0,,,80,259,,16,25
05/18/2024,16:33:00 -0300,,,,,,,,,4.302,,
05/18/2024,16:34:00 -0300,13.43,80.3,10.12,0,,,80,231,,16,25
05/18/2024,16:36:00 -0300,13.5,80.6,10.24,0,,,83,223,,12,23
05/18/2024,16:38:00 -0300,13.71,80.2,10.38,0,,,83,227,4.322,10,20
05/18/2024,16:40:00 -0300,13.52,80.2,10.19,0,,,87,258,,12,23
05/18/2024,16:42:00 -0300,13.47,80.4,10.18,0,,,88,243,,12,20
05/18/2024,16:43:00 -0300,,,,,,,,,4.307,,
05/18/2024,16:44:00 -0300,13.45,80.6,10.19,0,,,87,266,,13,19
05/18/2024,16:46:00 -0300,13.45,81.1,10.29,0,,,77,281,,11,20
05/18/2024,16:48:00 -0300,13.45,81.4,10.34,0,,,86,383,4.301,12,19
05/18/2024,16:50:00 -0300,13.59,80.9,10.39,0,,,86,442,,12,18
05/18/2024,16:52:00 -0300,13.59,81.1,10.43,0,,,86,389,,14,25
05/18/2024,16:53:00 -0300,,,,,,,,,4.322,,
05/18/2024,16:54:00 -0300,13.81,80.8,10.58,0,,,86,431,,12,20
05/18/2024,16:56:00 -0300,14.05,80.5,10.76,0,,,86,341,,12,23
05/18/2024,16:58:00 -0300,13.62,80.3,10.3,0,,,86,336,4.307,17,26
05/18/2024,17:00:00 -0300,13.59,81.1,10.43,0,,,81,342,,14,24
05/18/2024,17:02:00 -0300,13.57,81.6,10.5,0,,,84,324,,13,23
05/18/2024,17:03:00 -0300,,,,,,,,,4.301,,
05/18/2024,17:04:00 -0300,13.47,80.9,10.27,0,,,81,344,,18,26
05/18/2024,17:06:00 -0300,13.59,81.4,10.48,0,,,94,388,,14,19
05/18/2024,17:08:00 -0300,13.33,81.4,10.23,0,,,84,353,4.322,17,26
05/18/2024,17:10:00 -0300,13.02,82,10.03,0,,,87,311,,17,28
05/18/2024,17:12:00 -0300,13.06,82.7,10.2,0,,,91,322,,17,26
05/18/2024,17:13:00 -0300,,,,,,,,,4.307,,
05/18/2024,17:14:00 -0300,13.09,82.8,10.25,0,,,86,378,,18,28
05/18/2024,17:16:00 -0300,13.52,82.8,10.67,0,,,91,391,,11,17
05/18/2024,17:18:00 -0300,13.4,82,10.41,0,,,91,351,4.302,16,22
05/18/2024,17:20:00 -0300,13.23,81.8,10.2,0,,,84,336,,13,24
05/18/2024,17:22:00 -0300,13.18,82.5,10.29,0,,,87,303,,11,23
05/18/2024,17:23:00 -0300,,,,,,,,,4.322,,
05/18/2024,17:24:00 -0300,12.87,82.9,10.05,0,,,87,304,,14,23
05/18/2024,17:26:00 -0300,13.06,82.9,10.24,0,,,88,318,,11,19
05/18/2024,17:28:00 -0300,12.92,83,10.12,0,,,84,332,4.307,14,22
05/18/2024,17:30:00 -0300,12.75,83.5,10.04,0,,,80,316,,17,28
05/18/2024,17:32:00 -0300,12.77,83.7,10.1,0,,,91,301,,13,26
05/18/2024,17:33:00 -0300,,,,,,,,,4.302,,
05/18/2024,17:34:00 -0300,12.68,83.8,10.02,0,,,90,306,,13,24
05/18/2024,17:36:00 -0300,12.61,84,9.99,0,,,77,297,,14,24
05/18/2024,17:38:00 -0300,12.44,84.2,9.86,0,,,84,328,4.322,19,32
05/18/2024,17:40:00 -0300,12.44,84.2,9.86,0,,,84,319,,16,23
05/18/2024,17:42:00 -0300,12.44,84.7,9.95,0,,,87,296,,14,22
05/18/2024,17:43:00 -0300,,,,,,,,,4.307,,
05/18/2024,17:44:00 -0300,12.39,84.4,9.85,0,,,80,278,,13,19
05/18/2024,17:46:00 -0300,12.36,84.4,9.82,0,,,86,286,,16,23
05/18/2024,17:48:00 -0300,12.65,84.8,10.18,0,,,95,271,4.301,12,24
05/18/2024,17:50:00 -0300,12.51,84.6,10,0,,,84,272,,13,19
05/18/2024,17:52:00 -0300,12.49,84.3,9.92,0,,,100,261,,13,24
05/18/2024,17:53:00 -0300,,,,,,,,,4.322,,
05/18/2024,17:54:00 -0300,12.56,84.4,10.01,0,,,94,232,,11,20
05/18/2024,17:56:00 -0300,12.49,84.5,9.96,0,,,98,216,,12,19
05/18/2024,17:58:00 -0300,12.41,84.5,9.89,0,,,95,213,4.308,12,19
05/18/2024,18:00:00 -0300,12.41,84.5,9.89,0,,,101,218,,10,17
05/18/2024,18:02:00 -0300,12.46,84.9,10,0,,,94,217,,8,14
05/18/2024,18:03:00 -0300,,,,,,,,,4.302,,
05/18/2024,18:04:00 -0300,12.32,84.7,9.83,0,,,97,223,,12,22
05/18/2024,18:06:00 -0300,12.41,84.6,9.9,0,,,95,222,,10,17
05/18/2024,18:08:00 -0300,12.1,84.8,9.63,0,,,83,226,4.334,12,19
05/18/2024,18:10:00 -0300,11.93,85.6,9.6,0,,,84,227,,17,30
05/18/2024,18:12:00 -0300,11.81,86,9.55,0,,,81,214,,14,23
05/18/2024,18:13:00 -0300,,,,,,,,,4.305,,
05/18/2024,18:14:00 -0300,12,86.2,9.78,0,,,86,204,,10,17
05/18/2024,18:16:00 -0300,11.95,85.8,9.66,0,,,81,196,,13,23
05/18/2024,18:18:00 -0300,11.86,86,9.6,0,,,84,194,4.301,14,22
05/18/2024,18:20:00 -0300,11.88,86.2,9.66,0,,,93,191,,13,20
05/18/2024,18:22:00 -0300,11.86,86.1,9.62,0,,,87,194,,13,23
05/18/2024,18:23:00 -0300,,,,,,,,,4.319,,
05/18/2024,18:24:00 -0300,11.83,86,9.58,0,,,90,186,,13,20
05/18/2024,18:26:00 -0300,11.9,86.3,9.7,0,,,93,173,,12,19
05/18/2024,18:28:00 -0300,12.12,86.3,9.92,0,,,98,168,4.305,8,12
05/18/2024,18:30:00 -0300,12.24,85.9,9.97,0,,,93,161,,7,12
05/18/2024,18:32:00 -0300,12.24,85.8,9.95,0,,,66,156,,7,14
05/18/2024,18:33:00 -0300,,,,,,,,,4.301,,
05/18/2024,18:34:00 -0300,12.36,85.6,10.03,0,,,94,152,,7,11
05/18/2024,18:36:00 -0300,12.39,85.3,10,0,,,74,149,,6,13
05/18/2024,18:38:00 -0300,12.32,85,9.88,0,,,91,146,4.317,6,12
05/18/2024,18:40:00 -0300,12.24,84.9,9.79,0,,,76,143,,7,11
05/18/2024,18:42:00 -0300,12.15,85.2,9.75,0,,,70,138,,8,11
05/18/2024,18:43:00 -0300,,,,,,,,,4.304,,
05/18/2024,18:44:00 -0300,12.1,85.3,9.72,0,,,72,134,,7,13
05/18/2024,18:46:00 -0300,11.95,85.2,9.56,0,,,74,132,,8,16
05/18/2024,18:48:00 -0300,11.83,85.8,9.54,0,,,79,128,4.299,10,14
05/18/2024,18:50:00 -0300,11.93,85.9,9.66,0,,,86,127,,7,13
05/18/2024,18:52:00 -0300,11.81,85.8,9.52,0,,,86,124,,10,14
05/18/2024,18:53:00 -0300,,,,,,,,,4.314,,
05/18/2024,18:54:00 -0300,11.88,86,9.63,0,,,83,122,,6,12
05/18/2024,18:56:00 -0300,11.83,85.8,9.54,0,,,77,118,,8,13
05/18/2024,18:58:00 -0300,11.71,86,9.46,0,,,84,114,4.302,10,13
05/18/2024,19:00:00 -0300,11.69,86.1,9.45,0,,,88,111,,10,13
05/18/2024,19:02:00 -0300,11.69,86.2,9.47,0,,,87,108,,10,17
05/18/2024,19:03:00 -0300,,,,,,,,,4.322,,
05/18/2024,19:04:00 -0300,11.69,86.3,9.49,0,,,87,106,,8,12
05/18/2024,19:06:00 -0300,11.73,86.3,9.53,0,,,97,103,,7,14
05/18/2024,19:08:00 -0300,11.73,86.2,9.52,0,,,94,103,4.323,10,13
05/18/2024,19:10:00 -0300,11.76,86.3,9.56,0,,,97,101,,8,12
05/18/2024,19:12:00 -0300,11.86,86.1,9.62,0,,,115,98,,6,17
05/18/2024,19:13:00 -0300,,,,,,,,,4.311,,
05/18/2024,19:14:00 -0300,11.86,86,9.6,0,,,108,96,,8,17
05/18/2024,19:16:00 -0300,11.88,85.8,9.59,0,,,98,92,,8,14
05/18/2024,19:18:00 -0300,11.93,85.8,9.64,0,,,115,89,4.304,7,12
05/18/2024,19:20:00 -0300,12,85.6,9.68,0,,,115,87,,7,13
05/18/2024,19:22:00 -0300,12.07,85.5,9.73,0,,,117,84,,7,11
05/18/2024,19:23:00 -0300,,,,,,,,,4.304,,
05/18/2024,19:24:00 -0300,12.1,85.3,9.72,0,,,118,82,,6,12
05/18/2024,19:26:00 -0300,12.12,85.2,9.72,0,,,119,79,,7,14
05/18/2024,19:28:00 -0300,12.15,85,9.71,0,,,117,76,4.317,7,12
05/18/2024,19:30:00 -0300,12.1,84.9,9.65,0,,,117,73,,6,13
05/18/2024,19:32:00 -0300,12.1,84.9,9.65,0,,,110,69,,6,10
05/18/2024,19:33:00 -0300,,,,,,,,,4.31,,
05/18/2024,19:34:00 -0300,12.03,84.9,9.58,0,,,102,67,,10,18
05/18/2024,19:36:00 -0300,12,84.9,9.55,0,,,105,66,,10,14
05/18/2024,19:38:00 -0300,12,85,9.57,0,,,112,62,4.329,10,16
05/18/2024,19:40:00 -0300,12.03,84.8,9.56,0,,,121,59,,7,11
05/18/2024,19:42:00 -0300,12.05,84.8,9.58,0,,,115,57,,7,16
05/18/2024,19:43:00 -0300,,,,,,,,,4.31,,
05/18/2024,19:44:00 -0300,12.05,84.8,9.58,0,,,114,54,,6,12
05/18/2024,19:46:00 -0300,12.07,84.7,9.59,0,,,111,51,,8,13
05/18/2024,19:48:00 -0300,12.05,84.7,9.57,0,,,110,48,4.304,8,12
05/18/2024,19:50:00 -0300,12.05,84.7,9.57,0,,,114,44,,6,10
05/18/2024,19:52:00 -0300,12.05,84.7,9.57,0,,,115,42,,7,13
05/18/2024,19:53:00 -0300,,,,,,,,,4.317,,
05/18/2024,19:54:00 -0300,12.05,84.7,9.57,0,,,115,39,,7,12
05/18/2024,19:56:00 -0300,12.03,84.7,9.54,0,,,114,37,,6,10
05/18/2024,19:58:00 -0300,11.98,84.5,9.46,0,,,105,36,4.304,10,17
05/18/2024,20:00:00 -0300,11.95,84.7,9.47,0,,,129,33,,8,12
05/18/2024,20:02:00 -0300,11.93,84.7,9.45,0,,,126,32,,8,13
05/18/2024,20:03:00 -0300,,,,,,,,,4.299,,
05/18/2024,20:04:00 -0300,11.86,84.7,9.38,0,,,117,31,,7,11
05/18/2024,20:06:00 -0300,11.81,84.7,9.33,0,,,108,28,,7,13
05/18/2024,20:08:00 -0300,11.76,84.8,9.3,0,,,115,27,4.317,8,16
05/18/2024,20:10:00 -0300,11.73,84.9,9.29,0,,,125,26,,8,12
05/18/2024,20:12:00 -0300,11.69,84.9,9.24,0,,,111,24,,7,12
05/18/2024,20:13:00 -0300,,,,,,,,,4.307,,
05/18/2024,20:14:00 -0300,11.64,85.1,9.23,0,,,118,23,,6,10
05/18/2024,20:16:00 -0300,11.59,85.2,9.2,0,,,112,21,,8,12
05/18/2024,20:18:00 -0300,11.52,85.3,9.15,0,,,125,19,4.301,10,14
05/18/2024,20:20:00 -0300,11.44,85.4,9.09,0,,,124,18,,8,16
05/18/2024,20:22:00 -0300,11.39,85.5,9.06,0,,,129,16,,10,13
05/18/2024,20:23:00 -0300,,,,,,,,,4.301,,
05/18/2024,20:24:00 -0300,11.32,85.6,9.01,0,,,129,14,,7,12
05/18/2024,20:26:00 -0300,11.3,85.8,9.02,0,,,125,13,,11,16
05/18/2024,20:28:00 -0300,11.22,86,8.98,0,,,131,11,4.299,10,13
05/18/2024,20:30:00 -0300,11.22,86,8.98,0,,,135,8,,11,16
05/18/2024,20:32:00 -0300,11.2,86.2,8.99,0,,,133,7,,11,16
05/18/2024,20:33:00 -0300,,,,,,,,,4.299,,
05/18/2024,20:34:00 -0300,11.22,86.2,9.02,0,,,129,6,,8,13
05/18/2024,20:36:00 -0300,11.25,86.4,9.07,0,,,133,4,,8,13
05/18/2024,20:38:00 -0300,11.27,86.4,9.1,0,,,135,3,4.286,11,17
05/18/2024,20:40:00 -0300,11.3,86.4,9.12,0,,,139,2,,12,17
05/18/2024,20:42:00 -0300,11.27,86.5,9.11,0,,,136,2,,11,20
05/18/2024,20:43:00 -0300,,,,,,,,,4.29,,
05/18/2024,20:44:00 -0300,11.25,86.5,9.09,0,,,139,2,,8,13
05/18/2024,20:46:00 -0300,11.25,86.5,9.09,0,,,132,1,,8,14
05/18/2024,20:48:00 -0300,11.22,86.5,9.07,0,,,138,1,4.292,8,13
05/18/2024,20:50:00 -0300,11.22,86.6,9.08,0,,,135,1,,7,11
05/18/2024,20:52:00 -0300,11.25,86.6,9.11,0,,,131,1,,8,13
05/18/2024,20:53:00 -0300,,,,,,,,,4.272,,
05/18/2024,20:54:00 -0300,11.27,86.7,9.15,0,,,133,1,,11,16
05/18/2024,20:56:00 -0300,11.35,86.6,9.2,0,,,133,1,,10,14
05/18/2024,20:58:00 -0300,11.32,86.6,9.18,0,,,136,1,4.277,10,16
05/18/2024,21:00:00 -0300,11.35,86.6,9.2,0,,,129,1,,10,13
05/18/2024,21:02:00 -0300,11.37,86.7,9.24,0,,,133,1,,11,17
05/18/2024,21:03:00 -0300,,,,,,,,,4.278,,
