Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP","Wind Speed (S-WCF 21114835:21135207-1),m/s,Greenwich PEINP","Gust Speed (S-WCF 21114835:21135207-2),m/s,Greenwich PEINP","Temperature (S-THC 21114835:21530608-1),°C,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP"
12/29/2022,11:12:00 -0400,0,158,,313,7,10,,,-0.96,,,,,
12/29/2022,11:14:00 -0400,0,168,,314,6,8,,,-1.1,,,,,
12/29/2022,11:15:00 -0400,,,4.299,,,,,,,,,,,
12/29/2022,11:16:00 -0400,0,204,,331,4,7,,,-0.82,,,,,
12/29/2022,11:18:00 -0400,0,217,,320,5,7,,,-0.65,,,,,
12/29/2022,11:20:00 -0400,0,177,4.304,321,6,10,,,-0.93,,,,,
12/29/2022,11:22:00 -0400,0,188,,343,6,8,,,-1.04,,,,,
12/29/2022,11:24:00 -0400,0,196,,319,8,11,,,-1.1,,,,,
12/29/2022,11:25:00 -0400,,,4.331,,,,,,,,,,,
12/29/2022,11:26:00 -0400,0,194,,333,5,7,,,-0.96,,,,,
12/29/2022,11:28:00 -0400,0,223,,326,5,8,,,-0.87,,,,,
12/29/2022,11:30:00 -0400,0,181,4.302,316,5,8,,,-0.73,,,,,
12/29/2022,11:32:00 -0400,0,163,,319,7,12,,,-0.96,,,,,
12/29/2022,11:34:00 -0400,0,164,,306,6,11,,,-0.99,,,,,
12/29/2022,11:35:00 -0400,,,4.316,,,,,,,,,,,
12/29/2022,11:36:00 -0400,0,149,,299,5,8,,,-0.99,,,,,
12/29/2022,11:38:00 -0400,0,146,,321,6,10,,,-0.87,,,,,
12/29/2022,11:40:00 -0400,0,153,4.334,327,7,10,,,-1.07,,,,,
12/29/2022,11:42:00 -0400,0,174,,323,6,10,,,-1.13,,,,,
12/29/2022,11:44:00 -0400,0,199,,298,5,8,,,-1.01,,,,,
12/29/2022,11:45:00 -0400,,,4.304,,,,,,,,,,,
12/29/2022,11:46:00 -0400,0,243,,316,6,10,,,-0.9,,,,,
12/29/2022,11:48:00 -0400,0,334,,330,6,10,,,-0.76,,,,,
12/29/2022,11:50:00 -0400,0,277,4.314,329,6,8,,,-0.7,,,,,
12/29/2022,11:52:00 -0400,0,207,,350,6,12,,,-0.82,,,,,
12/29/2022,11:54:00 -0400,0,194,,344,5,8,,,-0.82,,,,,
12/29/2022,11:55:00 -0400,,,4.332,,,,,,,,,,,
12/29/2022,11:56:00 -0400,0,198,,323,7,12,,,-1.04,,,,,
12/29/2022,11:58:00 -0400,0,209,,317,6,10,,,-1.01,,,,,
12/29/2022,12:00:00 -0400,0,224,4.304,326,6,10,,,-0.9,,,,,
12/29/2022,12:02:00 -0400,0,244,,355,6,11,,,-0.85,,,,,
12/29/2022,12:04:00 -0400,0,326,,330,4,6,,,-0.54,,,,,
12/29/2022,12:05:00 -0400,,,4.314,,,,,,,,,,,
12/29/2022,12:06:00 -0400,0,321,,320,4,6,,,-0.23,,,,,
12/29/2022,12:08:00 -0400,0,322,,320,6,8,,,-0.51,,,,,
12/29/2022,12:10:00 -0400,0,291,4.337,337,7,12,,,-0.62,,,,,
12/29/2022,12:12:00 -0400,0,271,,320,8,12,,,-0.85,,,,,
12/29/2022,12:14:00 -0400,0,207,,334,5,10,,,-0.73,,,,,
12/29/2022,12:15:00 -0400,,,4.307,,,,,,,,,,,
12/29/2022,12:16:00 -0400,0,198,,350,6,13,,,-0.73,,,,,
12/29/2022,12:18:00 -0400,0,244,,323,6,12,,,-0.79,,,,,
12/29/2022,12:20:00 -0400,0,188,4.308,337,7,11,,,-0.79,,,,,
12/29/2022,12:22:00 -0400,0,194,,337,6,11,,,-0.87,,,,,
12/29/2022,12:24:00 -0400,0,204,,320,7,11,,,-1.07,,,,,
12/29/2022,12:25:00 -0400,,,4.311,,,,,,,,,,,
12/29/2022,12:26:00 -0400,0,228,,309,7,11,,,-1.1,,,,,
12/29/2022,12:28:00 -0400,0,233,,316,6,10,,,-0.85,,,,,
12/29/2022,12:30:00 -0400,0,228,4.313,327,5,12,,,-0.85,,,,,
12/29/2022,12:32:00 -0400,0,224,,324,5,8,,,-0.7,,,,,
12/29/2022,12:34:00 -0400,0,202,,358,5,8,,,-0.62,,,,,
12/29/2022,12:35:00 -0400,,,4.299,,,,,,,,,,,
12/29/2022,12:36:00 -0400,0,187,,329,5,10,,,-0.62,,,,,
12/29/2022,12:38:00 -0400,0,196,,324,5,10,,,-0.65,,,,,
12/29/2022,12:40:00 -0400,0,187,4.332,333,5,8,,,-0.7,,,,,
12/29/2022,12:42:00 -0400,0,182,,344,4,8,,,-0.51,,,,,
12/29/2022,12:44:00 -0400,0,189,,351,2,5,,,-0.51,,,,,
12/29/2022,12:45:00 -0400,,,4.304,,,,,,,,,,,
12/29/2022,12:46:00 -0400,0,178,,336,6,11,,,-0.7,,,,,
12/29/2022,12:48:00 -0400,0,156,,347,5,10,,,-0.73,,,,,
12/29/2022,12:50:00 -0400,0,159,4.311,14,5,8,,,-0.99,,,,,
12/29/2022,12:52:00 -0400,0,159,,341,5,11,,,-0.85,,,,,
12/29/2022,12:54:00 -0400,0,158,,312,7,11,,,-0.99,,,,,
12/29/2022,12:55:00 -0400,,,4.343,,,,,,,,,,,
12/29/2022,12:56:00 -0400,0,152,,320,5,10,,,-0.96,,,,,
12/29/2022,12:58:00 -0400,0,147,,334,5,10,,,-1.01,,,,,
12/29/2022,13:00:00 -0400,0,147,4.31,312,6,13,,,-1.13,,,,,
12/29/2022,13:02:00 -0400,0,153,,317,4,7,,,-0.93,,,,,
12/29/2022,13:04:00 -0400,0,161,,299,5,8,,,-1.07,,,,,
12/29/2022,13:05:00 -0400,,,4.293,,,,,,,,,,,
12/29/2022,13:06:00 -0400,0,173,,317,5,8,,,-0.96,,,,,
12/29/2022,13:08:00 -0400,0,178,,337,5,7,,,-0.9,,,,,
12/29/2022,13:10:00 -0400,0,162,4.329,324,5,8,,,-0.96,,,,,
12/29/2022,13:12:00 -0400,0,162,,329,5,8,,,-0.96,,,,,
12/29/2022,13:14:00 -0400,0,147,,338,5,11,,,-1.04,,,,,
12/29/2022,13:15:00 -0400,,,4.304,,,,,,,,,,,
12/29/2022,13:16:00 -0400,0,138,,343,1,4,,,-0.7,,,,,
12/29/2022,13:18:00 -0400,0,126,,341,1,5,,,-0.51,,,,,
12/29/2022,13:20:00 -0400,0,116,4.316,330,5,7,,,-0.82,,,,,
12/29/2022,13:22:00 -0400,0,111,,316,6,11,,,-1.21,,,,,
12/29/2022,13:24:00 -0400,0,112,,320,5,11,,,-1.21,,,,,
12/29/2022,13:25:00 -0400,,,4.313,,,,,,,,,,,
12/29/2022,13:26:00 -0400,0,122,,317,5,7,,,-1.3,,,,,
12/29/2022,13:28:00 -0400,0,127,,299,4,7,,,-1.21,,,,,
12/29/2022,13:30:00 -0400,0,126,4.299,317,5,8,,,-1.21,,,,,
12/29/2022,13:32:00 -0400,0,122,,303,4,7,,,-1.13,,,,,
12/29/2022,13:34:00 -0400,0,118,,324,4,8,,,-1.01,,,,,
12/29/2022,13:35:00 -0400,,,4.305,,,,,,,,,,,
12/29/2022,13:36:00 -0400,0,118,,337,5,8,,,-1.07,,,,,
12/29/2022,13:38:00 -0400,0,122,,306,5,7,,,-1.24,,,,,
12/29/2022,13:40:00 -0400,0,126,4.335,341,4,6,,,-1.13,,,,,
12/29/2022,13:42:00 -0400,0,131,,345,2,4,,,-0.87,,,,,
12/29/2022,13:44:00 -0400,0,136,,340,4,6,,,-0.99,,,,,
12/29/2022,13:45:00 -0400,,,4.307,,,,,,,,,,,
12/29/2022,13:46:00 -0400,0,143,,343,2,5,,,-0.9,,,,,
12/29/2022,13:48:00 -0400,0,149,,358,4,7,,,-1.07,,,,,
12/29/2022,13:50:00 -0400,0,157,4.292,324,6,8,,,-1.24,,,,,
12/29/2022,13:52:00 -0400,0,164,,323,5,7,,,-1.16,,,,,
12/29/2022,13:54:00 -0400,0,186,,305,2,5,,,-1.07,,,,,
12/29/2022,13:55:00 -0400,,,4.331,,,,,,,,,,,
12/29/2022,13:56:00 -0400,0,213,,302,2,4,,,-0.9,,,,,
12/29/2022,13:58:00 -0400,0,221,,305,2,5,,,-0.68,,,,,
12/29/2022,14:00:00 -0400,0,197,4.304,305,2,5,,,-0.65,,,,,
12/29/2022,14:02:00 -0400,0,236,,312,4,7,,,-0.7,,,,,
12/29/2022,14:04:00 -0400,0,213,,307,4,10,,,-0.87,,,,,
12/29/2022,14:05:00 -0400,,,4.307,,,,,,,,,,,
12/29/2022,14:06:00 -0400,0,181,,334,5,8,,,-0.96,,,,,
12/29/2022,14:08:00 -0400,0,182,,306,5,8,,,-1.04,,,,,
12/29/2022,14:10:00 -0400,0,206,4.344,317,4,8,,,-0.85,,,,,
12/29/2022,14:12:00 -0400,0,212,,352,5,7,,,-0.93,,,,,
12/29/2022,14:14:00 -0400,0,184,,324,5,7,,,-0.79,,,,,
12/29/2022,14:15:00 -0400,,,4.31,,,,,,,,,,,
12/29/2022,14:16:00 -0400,0,252,,309,6,8,,,-0.96,,,,,
12/29/2022,14:18:00 -0400,0,199,,323,6,7,,,-0.96,,,,,
12/29/2022,14:20:00 -0400,0,248,4.296,300,4,7,,,-0.93,,,,,
12/29/2022,14:22:00 -0400,0,164,,272,1,2,,,-0.56,,,,,
12/29/2022,14:24:00 -0400,0,171,,326,4,7,,,-0.79,,,,,
12/29/2022,14:25:00 -0400,,,4.332,,,,,,,,,,,
12/29/2022,14:26:00 -0400,0,167,,344,2,7,,,-0.76,,,,,
12/29/2022,14:28:00 -0400,0,192,,314,4,7,,,-0.85,,,,,
12/29/2022,14:30:00 -0400,0,194,4.305,333,2,5,,,-0.68,,,,,
12/29/2022,14:32:00 -0400,0,164,,340,4,6,,,-0.79,,,,,
12/29/2022,14:34:00 -0400,0,154,,357,2,7,,,-0.65,,,,,
12/29/2022,14:35:00 -0400,,,4.292,,,,,,,,,,,
12/29/2022,14:36:00 -0400,0,148,,300,6,10,,,-1.01,,,,,
12/29/2022,14:38:00 -0400,0,128,,310,4,8,,,-0.93,,,,,
12/29/2022,14:40:00 -0400,0,107,4.331,320,4,5,,,-0.96,,,,,
12/29/2022,14:42:00 -0400,0,102,,323,5,8,,,-1.07,,,,,
12/29/2022,14:44:00 -0400,0,98,,314,5,10,,,-1.16,,,,,
12/29/2022,14:45:00 -0400,,,4.304,,,,,,,,,,,
12/29/2022,14:46:00 -0400,0,102,,302,4,10,,,-1.07,,,,,
12/29/2022,14:48:00 -0400,0,99,,313,4,7,,,-1.1,,,,,
12/29/2022,14:50:00 -0400,0,92,4.299,323,6,11,,,-1.3,,,,,
12/29/2022,14:52:00 -0400,0,83,,316,5,10,,,-1.36,,,,,
12/29/2022,14:54:00 -0400,0,76,,314,5,10,,,-1.3,,,,,
12/29/2022,14:55:00 -0400,,,4.314,,,,,,,,,,,
12/29/2022,14:56:00 -0400,0,67,,324,6,10,,,-1.33,,,,,
12/29/2022,14:58:00 -0400,0,64,,317,4,6,,,-1.3,,,,,
12/29/2022,15:00:00 -0400,0,64,4.301,306,5,10,,,-1.3,,,,,
12/29/2022,15:02:00 -0400,0,62,,303,5,7,,,-1.36,,,,,
12/29/2022,15:04:00 -0400,0,58,,306,5,11,,,-1.36,,,,,
12/29/2022,15:05:00 -0400,,,4.311,,,,,,,,,,,
12/29/2022,15:06:00 -0400,0,57,,246,4,10,,,-1.33,,,,,
12/29/2022,15:08:00 -0400,0,57,,293,4,7,,,-1.36,,,,,
12/29/2022,15:10:00 -0400,0,57,4.338,329,6,11,,,-1.36,,,,,
12/29/2022,15:12:00 -0400,0,57,,302,5,10,,,-1.38,,,,,
12/29/2022,15:14:00 -0400,0,53,,286,4,8,,,-1.36,,,,,
12/29/2022,15:15:00 -0400,,,4.31,,,,,,,,,,,
12/29/2022,15:16:00 -0400,0,49,,289,6,10,,,-1.36,,,,,
12/29/2022,15:18:00 -0400,0,48,,306,4,6,,,-1.36,,,,,
12/29/2022,15:20:00 -0400,0,48,4.295,300,4,7,,,-1.3,,,,,
12/29/2022,15:22:00 -0400,0,48,,306,2,5,,,-1.27,,,,,
12/29/2022,15:24:00 -0400,0,48,,305,2,6,,,-1.3,,,,,
12/29/2022,15:25:00 -0400,,,4.335,,,,,,,,,,,
12/29/2022,15:26:00 -0400,0,47,,295,5,7,,,-1.36,,,,,
12/29/2022,15:28:00 -0400,0,44,,281,2,6,,,-1.38,,,,,
12/29/2022,15:30:00 -0400,0,41,4.31,282,2,5,,,-1.41,,,,,
12/29/2022,15:32:00 -0400,0,39,,241,4,8,,,-1.47,,,,,
12/29/2022,15:34:00 -0400,0,38,,257,2,6,,,-1.5,,,,,
12/29/2022,15:35:00 -0400,,,4.296,,,,,,,,,,,
12/29/2022,15:36:00 -0400,0,36,,275,1,4,,,-1.38,,,,,
12/29/2022,15:38:00 -0400,0,31,,300,2,6,,,-1.44,,,,,
12/29/2022,15:40:00 -0400,0,26,4.322,306,5,8,,,-1.5,,,,,
12/29/2022,15:42:00 -0400,0,22,,296,2,7,,,-1.5,,,,,
12/29/2022,15:44:00 -0400,0,21,,295,1,2,,,-1.53,,,,,
12/29/2022,15:45:00 -0400,,,4.305,,,,,,,,,,,
12/29/2022,15:46:00 -0400,0,19,,284,4,6,,,-1.53,,,,,
12/29/2022,15:48:00 -0400,0,19,,298,5,6,,,-1.58,,,,,
12/29/2022,15:50:00 -0400,0,19,4.293,271,2,5,,,-1.58,,,,,
12/29/2022,15:52:00 -0400,0,19,,302,1,5,,,-1.56,,,,,
12/29/2022,15:54:00 -0400,0,18,,317,2,5,,,-1.58,,,,,
12/29/2022,15:55:00 -0400,,,4.305,,,,,,,,,,,
12/29/2022,15:56:00 -0400,0,17,,314,5,7,,,-1.67,,,,,
12/29/2022,15:58:00 -0400,0,16,,274,6,10,,,-1.76,,,,,
12/29/2022,16:00:00 -0400,0,14,4.299,293,1,4,,,-1.76,,,,,
12/29/2022,16:02:00 -0400,0,13,,293,1,4,,,-1.78,,,,,
12/29/2022,16:04:00 -0400,0,13,,256,1,4,,,-1.78,,,,,
12/29/2022,16:05:00 -0400,,,4.296,,,,,,,,,,,
12/29/2022,16:06:00 -0400,0,12,,258,1,4,,,-1.81,,,,,
12/29/2022,16:08:00 -0400,0,12,,289,1,4,,,-1.81,,,,,
12/29/2022,16:10:00 -0400,0,11,4.298,291,0,2,,,-1.84,,,,,
12/29/2022,16:12:00 -0400,0,9,,291,0,2,,,-1.84,,,,,
12/29/2022,16:14:00 -0400,0,8,,291,1,4,,,-1.87,,,,,
12/29/2022,16:15:00 -0400,,,4.301,,,,,,,,,,,
12/29/2022,16:16:00 -0400,0,8,,295,2,5,,,-1.87,,,,,
12/29/2022,16:18:00 -0400,0,7,,295,0,1,,,-1.87,,,,,
12/29/2022,16:20:00 -0400,0,6,4.292,292,1,6,,,-1.87,,,,,
12/29/2022,16:22:00 -0400,0,4,,293,2,5,,,-1.87,,,,,
12/29/2022,16:24:00 -0400,0,4,,298,1,2,,,-1.9,,,,,
12/29/2022,16:25:00 -0400,,,4.284,,,,,,,,,,,
12/29/2022,16:26:00 -0400,0,3,,295,1,4,,,-1.9,,,,,
12/29/2022,16:28:00 -0400,0,2,,292,2,5,,,-1.9,,,,,
12/29/2022,16:30:00 -0400,0,1,4.289,284,1,2,,,-1.93,,,,,
12/29/2022,16:32:00 -0400,0,1,,285,1,4,,,-1.96,,,,,
12/29/2022,16:34:00 -0400,0,1,,285,0,1,,,-1.99,,,,,
12/29/2022,16:35:00 -0400,,,4.28,,,,,,,,,,,
12/29/2022,16:36:00 -0400,0,1,,285,0,0,,,-2.02,,,,,
12/29/2022,16:38:00 -0400,0,1,,285,0,0,,,-2.07,,,,,
12/29/2022,16:40:00 -0400,0,1,4.269,285,0,0,,,-2.1,,,,,
12/29/2022,16:42:00 -0400,0,1,,285,0,0,,,-2.1,,,,,
12/29/2022,16:44:00 -0400,0,1,,285,0,1,,,-2.13,,,,,
12/29/2022,16:45:00 -0400,,,4.274,,,,,,,,,,,
12/29/2022,16:46:00 -0400,0,1,,285,0,0,,,-2.16,,,,,
12/29/2022,16:48:00 -0400,0,1,,285,0,1,,,-2.22,,,,,
12/29/2022,16:50:00 -0400,0,1,4.268,285,0,1,,,-2.22,,,,,
12/29/2022,16:52:00 -0400,0,1,,285,0,1,,,-2.16,,,,,
12/29/2022,16:54:00 -0400,0,1,,285,1,2,,,-2.16,,,,,
12/29/2022,16:55:00 -0400,,,4.26,,,,,,,,,,,
12/29/2022,16:56:00 -0400,0,1,,285,1,1,,,-2.16,,,,,
12/29/2022,16:58:00 -0400,0,1,,285,0,1,,,-2.22,,,,,
12/29/2022,17:00:00 -0400,0,1,4.265,285,0,0,,,-2.25,,,,,
12/29/2022,17:02:00 -0400,0,1,,285,1,2,,,-2.25,,,,,
12/29/2022,17:04:00 -0400,0,1,,284,0,2,,,-2.28,,,,,
12/29/2022,17:05:00 -0400,,,4.259,,,,,,,,,,,
12/29/2022,17:06:00 -0400,0,1,,284,0,1,,,-2.3,,,,,
12/29/2022,17:08:00 -0400,0,1,,284,0,1,,,-2.33,,,,,
12/29/2022,17:10:00 -0400,0,1,4.254,284,0,1,,,-2.36,,,,,
12/29/2022,17:12:00 -0400,0,1,,284,0,0,,,-2.42,,,,,
12/29/2022,17:14:00 -0400,0,1,,284,0,1,,,-2.42,,,,,
12/29/2022,17:15:00 -0400,,,4.26,,,,,,,,,,,
12/29/2022,17:16:00 -0400,0,1,,284,0,0,,,-2.45,,,,,
12/29/2022,17:18:00 -0400,0,1,,284,0,1,,,-2.48,,,,,
12/29/2022,17:20:00 -0400,0,1,4.254,284,0,0,,,-2.48,,,,,
12/29/2022,17:22:00 -0400,0,1,,284,0,0,,,-2.48,,,,,
12/29/2022,17:24:00 -0400,0,1,,284,0,0,,,-2.45,,,,,
12/29/2022,17:25:00 -0400,,,4.248,,,,,,,,,,,
12/29/2022,17:26:00 -0400,0,1,,284,0,1,,,-2.42,,,,,
12/29/2022,17:28:00 -0400,0,1,,284,0,1,,,-2.39,,,,,
12/29/2022,17:30:00 -0400,0,1,4.254,284,0,1,,,-2.42,,,,,
12/29/2022,17:32:00 -0400,0,1,,284,0,0,,,-2.48,,,,,
12/29/2022,17:34:00 -0400,0,1,,284,0,0,,,-2.48,,,,,
12/29/2022,17:35:00 -0400,,,4.248,,,,,,,,,,,
12/29/2022,17:36:00 -0400,0,1,,284,0,0,,,-2.51,,,,,
12/29/2022,17:38:00 -0400,0,1,,284,1,4,,,-2.42,,,,,
12/29/2022,17:40:00 -0400,0,1,4.244,284,2,2,,,-2.42,,,,,
12/29/2022,17:42:00 -0400,0,1,,284,0,1,,,-2.39,,,,,
12/29/2022,17:44:00 -0400,0,1,,284,0,1,,,-2.42,,,,,
12/29/2022,17:45:00 -0400,,,4.25,,,,,,,,,,,
12/29/2022,17:46:00 -0400,0,1,,284,0,2,,,-2.45,,,,,
12/29/2022,17:48:00 -0400,0,1,,264,2,4,,,-2.33,,,,,
12/29/2022,17:50:00 -0400,0,1,4.245,258,1,2,,,-2.33,,,,,
12/29/2022,17:52:00 -0400,0,1,,258,1,4,,,-2.33,,,,,
12/29/2022,17:54:00 -0400,0,1,,258,2,5,,,-2.3,,,,,
12/29/2022,17:55:00 -0400,,,4.239,,,,,,,,,,,
12/29/2022,17:56:00 -0400,0,1,,257,4,5,,,-2.33,,,,,
12/29/2022,17:58:00 -0400,0,1,,248,4,6,,,-2.28,,,,,
12/29/2022,18:00:00 -0400,0,1,4.247,244,4,6,,,-2.28,,,,,
12/29/2022,18:02:00 -0400,0,1,,244,4,5,,,-2.3,,,,,
12/29/2022,18:04:00 -0400,0,1,,244,4,6,,,-2.28,,,,,
12/29/2022,18:05:00 -0400,,,4.241,,,,,,,,,,,
12/29/2022,18:06:00 -0400,0,1,,250,4,5,,,-2.28,,,,,
12/29/2022,18:08:00 -0400,0,1,,243,4,6,,,-2.28,,,,,
12/29/2022,18:10:00 -0400,0,1,4.236,240,4,5,,,-2.3,,,,,
12/29/2022,18:12:00 -0400,0,1,,240,2,4,,,-2.33,,,,,
12/29/2022,18:14:00 -0400,0,1,,240,1,2,,,-2.36,,,,,
12/29/2022,18:15:00 -0400,,,4.242,,,,,,,,,,,
12/29/2022,18:16:00 -0400,0,1,,240,1,2,,,-2.36,,,,,
12/29/2022,18:18:00 -0400,0,1,,247,2,5,,,-2.3,,,,,
12/29/2022,18:20:00 -0400,0,1,4.238,250,2,4,,,-2.3,,,,,
12/29/2022,18:22:00 -0400,0,1,,244,4,7,,,-2.3,,,,,
12/29/2022,18:24:00 -0400,0,1,,244,5,6,,,-2.3,,,,,
12/29/2022,18:25:00 -0400,,,4.232,,,,,,,,,,,
12/29/2022,18:26:00 -0400,0,1,,244,5,6,,,-2.3,,,,,
12/29/2022,18:28:00 -0400,0,1,,247,5,6,,,-2.28,,,,,
12/29/2022,18:30:00 -0400,0,1,4.239,246,5,7,,,-2.28,,,,,
12/29/2022,18:32:00 -0400,0,1,,253,5,7,,,-2.3,,,,,
12/29/2022,18:34:00 -0400,0,1,,240,5,6,,,-2.28,,,,,
12/29/2022,18:35:00 -0400,,,4.235,,,,,,,,,,,
12/29/2022,18:36:00 -0400,0,1,,247,5,6,,,-2.28,,,,,
12/29/2022,18:38:00 -0400,0,1,,247,4,5,,,-2.28,,,,,
12/29/2022,18:40:00 -0400,0,1,4.229,241,5,7,,,-2.28,,,,,
12/29/2022,18:42:00 -0400,0,1,,244,5,7,,,-2.28,,,,,
12/29/2022,18:44:00 -0400,0,1,,253,5,6,,,-2.28,,,,,
12/29/2022,18:45:00 -0400,,,4.236,,,,,,,,,,,
12/29/2022,18:46:00 -0400,0,1,,243,5,7,,,-2.28,,,,,
12/29/2022,18:48:00 -0400,0,1,,248,5,7,,,-2.28,,,,,
12/29/2022,18:50:00 -0400,0,1,4.232,247,5,7,,,-2.28,,,,,
12/29/2022,18:52:00 -0400,0,1,,241,4,6,,,-2.3,,,,,
12/29/2022,18:54:00 -0400,0,1,,244,5,7,,,-2.28,,,,,
12/29/2022,18:55:00 -0400,,,4.227,,,,,,,,,,,
12/29/2022,18:56:00 -0400,0,1,,248,5,7,,,-2.3,,,,,
12/29/2022,18:58:00 -0400,0,1,,247,5,6,,,-2.28,,,,,
12/29/2022,19:00:00 -0400,0,1,4.233,244,2,5,,,-2.3,,,,,
12/29/2022,19:02:00 -0400,0,1,,248,2,5,,,-2.28,,,,,
12/29/2022,19:04:00 -0400,0,1,,248,4,5,,,-2.3,,,,,
12/29/2022,19:05:00 -0400,,,4.229,,,,,,,,,,,
12/29/2022,19:06:00 -0400,0,1,,248,4,6,,,-2.3,,,,,
12/29/2022,19:08:00 -0400,0,1,,244,4,5,,,-2.33,,,,,
12/29/2022,19:10:00 -0400,0,1,4.224,243,4,6,,,-2.3,,,,,
12/29/2022,19:12:00 -0400,0,1,,246,5,6,,,-2.3,,,,,
12/29/2022,19:14:00 -0400,0,1,,243,4,5,,,-2.3,,,,,
12/29/2022,19:15:00 -0400,,,4.23,,,,,,,,,,,
12/29/2022,19:16:00 -0400,0,1,,246,4,5,,,-2.3,,,,,
12/29/2022,19:18:00 -0400,0,1,,246,2,5,,,-2.3,,,,,
12/29/2022,19:20:00 -0400,0,1,4.226,246,2,6,,,-2.33,,,,,
12/29/2022,19:22:00 -0400,0,1,,246,4,5,,,-2.28,,,,,
12/29/2022,19:24:00 -0400,0,1,,244,2,2,,,-2.3,,,,,
12/29/2022,19:25:00 -0400,,,4.221,,,,,,,,,,,
12/29/2022,19:26:00 -0400,0,1,,244,2,4,,,-2.3,,,,,
12/29/2022,19:28:00 -0400,0,1,,244,2,4,,,-2.3,,,,,
12/29/2022,19:30:00 -0400,0,1,4.229,244,2,4,,,-2.33,,,,,
12/29/2022,19:32:00 -0400,0,1,,244,1,2,,,-2.33,,,,,
12/29/2022,19:34:00 -0400,0,1,,244,2,4,,,-2.33,,,,,
12/29/2022,19:35:00 -0400,,,4.224,,,,,,,,,,,
12/29/2022,19:36:00 -0400,0,1,,244,2,4,,,-2.33,,,,,
12/29/2022,19:38:00 -0400,0,1,,244,2,4,,,-2.33,,,,,
12/29/2022,19:40:00 -0400,0,1,4.218,244,2,4,,,-2.33,,,,,
12/29/2022,19:42:00 -0400,0,1,,244,2,4,,,-2.36,,,,,
12/29/2022,19:44:00 -0400,0,1,,244,1,2,,,-2.33,,,,,
12/29/2022,19:45:00 -0400,,,4.227,,,,,,,,,,,
12/29/2022,19:46:00 -0400,0,1,,244,0,1,,,-2.36,,,,,
12/29/2022,19:48:00 -0400,0,1,,244,0,1,,,-2.39,,,,,
12/29/2022,19:50:00 -0400,0,1,4.221,244,0,0,,,-2.45,,,,,
12/29/2022,19:52:00 -0400,0,1,,244,0,0,,,-2.48,,,,,
12/29/2022,19:54:00 -0400,0,1,,244,0,0,,,-2.51,,,,,
12/29/2022,19:55:00 -0400,,,4.217,,,,,,,,,,,
12/29/2022,19:56:00 -0400,0,1,,244,0,0,,,-2.54,,,,,
12/29/2022,19:58:00 -0400,0,1,,244,0,0,,,-2.54,,,,,
12/29/2022,20:00:00 -0400,0,1,4.224,244,0,0,,,-2.54,,,,,
12/29/2022,20:02:00 -0400,0,1,,244,0,0,,,-2.57,,,,,
12/29/2022,20:04:00 -0400,0,1,,244,0,0,,,-2.6,,,,,
12/29/2022,20:05:00 -0400,,,4.22,,,,,,,,,,,
12/29/2022,20:06:00 -0400,0,1,,244,0,0,,,-2.65,,,,,
12/29/2022,20:08:00 -0400,0,1,,244,0,0,,,-2.68,,,,,
12/29/2022,20:10:00 -0400,0,1,4.214,244,0,0,,,-2.68,,,,,
12/29/2022,20:12:00 -0400,0,1,,244,0,0,,,-2.68,,,,,
12/29/2022,20:14:00 -0400,0,1,,244,0,0,,,-2.68,,,,,
12/29/2022,20:15:00 -0400,,,4.221,,,,,,,,,,,
12/29/2022,20:16:00 -0400,0,1,,244,0,0,,,-2.68,,,,,
12/29/2022,20:18:00 -0400,0,1,,244,0,0,,,-2.68,,,,,
12/29/2022,20:20:00 -0400,0,1,4.217,244,0,0,,,-2.68,,,,,
12/29/2022,20:22:00 -0400,0,1,,244,0,0,,,-2.71,,,,,
12/29/2022,20:24:00 -0400,0,1,,244,0,0,,,-2.71,,,,,
12/29/2022,20:25:00 -0400,,,4.214,,,,,,,,,,,
12/29/2022,20:26:00 -0400,0,1,,244,0,0,,,-2.71,,,,,
12/29/2022,20:28:00 -0400,0,1,,244,0,0,,,-2.71,,,,,
12/29/2022,20:30:00 -0400,0,1,4.22,244,0,0,,,-2.68,,,,,
12/29/2022,20:32:00 -0400,0,1,,244,1,2,,,-2.62,,,,,
12/29/2022,20:34:00 -0400,0,1,,244,1,2,,,-2.68,,,,,
12/29/2022,20:35:00 -0400,,,4.215,,,,,,,,,,,
12/29/2022,20:36:00 -0400,0,1,,244,0,1,,,-2.68,,,,,
12/29/2022,20:38:00 -0400,0,1,,244,0,1,,,-2.68,,,,,
