Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich"
10/1/2025,11:20:00 -0300,0.2,141,4.317,6,10.8,49,10.094,83.239,7.391,
10/1/2025,11:25:00 -0300,0,156,4.332,7.2,14.4,49,10.223,84.558,7.748,
10/1/2025,11:30:00 -0300,0,152,4.308,13.2,21.6,55,10.03,86.423,7.878,
10/1/2025,11:35:00 -0300,0,154,4.292,10.8,20.4,66,9.944,87.346,7.95,
10/1/2025,11:40:00 -0300,0,154,4.308,8.4,14.4,63,9.944,87.24,7.932,
10/1/2025,11:45:00 -0300,0.2,127,4.299,4.8,9.6,81,9.966,86.934,7.902,
10/1/2025,11:50:00 -0300,0,114,4.323,3.6,8.4,80,10.008,87.663,8.067,
10/1/2025,11:55:00 -0300,0,152,4.322,3.6,9.6,58,10.201,88.853,8.456,
10/1/2025,12:00:00 -0300,0.2,189,4.307,3.6,7.2,76,10.244,86.693,8.135,
10/1/2025,12:05:00 -0300,0,201,4.301,3.6,8.4,90,10.33,85.251,7.973,
10/1/2025,12:10:00 -0300,0,211,4.308,4.8,7.2,80,10.545,84.398,8.036,
10/1/2025,12:15:00 -0300,0,201,4.313,4.8,8.4,81,10.609,82.315,7.732,
10/1/2025,12:20:00 -0300,0,158,4.319,6,9.6,66,10.909,83.355,8.21,
10/1/2025,12:25:00 -0300,0,124,4.334,4.8,7.2,69,10.866,84.207,8.318,
10/1/2025,12:30:00 -0300,0,126,4.308,3.6,8.4,80,10.738,83.456,8.06,
10/1/2025,12:35:00 -0300,0,128,4.293,6,10.8,73,10.695,83.612,8.045,
10/1/2025,12:40:00 -0300,0,128,4.308,8.4,16.8,60,10.652,84.677,8.19,
10/1/2025,12:45:00 -0300,0,123,4.299,9.6,16.8,49,10.352,82.69,7.546,
10/1/2025,12:50:00 -0300,0,111,4.335,8.4,15.6,46,9.901,84.083,7.35,
10/1/2025,12:55:00 -0300,0,103,4.332,7.2,14.4,45,9.708,84.147,7.171,
10/1/2025,13:00:00 -0300,0.2,108,4.31,12,21.6,48,9.408,85.121,7.044,
10/1/2025,13:05:00 -0300,0,128,4.304,10.8,20.4,44,9.429,88.284,7.599,
10/1/2025,13:10:00 -0300,0.2,111,4.31,9.6,18,44,9.537,89.677,7.935,
10/1/2025,13:15:00 -0300,0,141,4.301,8.4,16.8,44,9.451,89.943,7.894,
10/1/2025,13:20:00 -0300,0.2,164,4.325,8.4,18,46,9.558,89.282,7.891,
10/1/2025,13:25:00 -0300,0,154,4.323,9.6,18,52,9.558,88.423,7.749,
10/1/2025,13:30:00 -0300,0,162,4.313,10.8,19.2,56,9.601,87.181,7.584,
10/1/2025,13:35:00 -0300,0,142,4.305,7.2,14.4,56,9.622,87.457,7.652,
10/1/2025,13:40:00 -0300,0,123,4.314,3.6,8.4,58,9.751,88.35,7.928,
10/1/2025,13:45:00 -0300,0.2,129,4.304,4.8,10.8,60,9.794,88.257,7.954,
10/1/2025,13:50:00 -0300,0,133,4.323,3.6,7.2,49,9.923,87.973,8.034,
10/1/2025,13:55:00 -0300,0,117,4.326,3.6,9.6,44,9.923,87.469,7.95,
10/1/2025,14:00:00 -0300,0,91,4.316,4.8,8.4,45,9.751,87.036,7.708,
10/1/2025,14:05:00 -0300,0,114,4.299,4.8,12,29,9.708,86.564,7.586,
10/1/2025,14:10:00 -0300,0,127,4.31,4.8,10.8,27,9.858,86.38,7.702,
10/1/2025,14:15:00 -0300,0,139,4.302,3.6,8.4,27,10.03,87.117,7.996,
10/1/2025,14:20:00 -0300,0,131,4.313,2.4,7.2,20,10.18,86.119,7.974,
10/1/2025,14:25:00 -0300,0,129,4.331,7.2,15.6,48,10.416,77.664,6.694,
10/1/2025,14:30:00 -0300,0,99,4.314,9.6,22.8,41,10.266,76.995,6.422,
10/1/2025,14:35:00 -0300,0,112,4.307,9.6,19.2,52,10.416,77.009,6.57,
10/1/2025,14:40:00 -0300,0,117,4.311,9.6,15.6,51,10.373,75.288,6.201,
10/1/2025,14:45:00 -0300,0,134,4.302,8.4,15.6,51,10.437,76.365,6.469,
10/1/2025,14:50:00 -0300,0,147,4.325,12,26.5,52,10.888,75.444,6.729,
10/1/2025,14:55:00 -0300,0,177,4.329,14.4,26.5,51,11.167,74.582,6.832,
10/1/2025,15:00:00 -0300,0,179,4.311,13.2,27.7,48,11.274,73.03,6.629,
10/1/2025,15:05:00 -0300,0,211,4.305,12,21.6,53,11.467,71.566,6.521,
10/1/2025,15:10:00 -0300,0,227,4.316,14.4,26.5,46,11.424,69.795,6.116,
10/1/2025,15:15:00 -0300,0,218,4.304,15.6,25.2,49,11.574,69.697,6.24,
10/1/2025,15:20:00 -0300,0,229,4.299,14.4,22.8,55,11.66,68.573,6.086,
10/1/2025,15:25:00 -0300,0,238,4.313,14.4,22.8,46,11.81,65.418,5.549,
10/1/2025,15:30:00 -0300,0,228,4.301,14.4,28.9,48,11.917,66.177,5.818,
