Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich"
7/1/2025,09:45:00 -0300,0,721,4.317,8.4,12,220,24.593,72.274,19.295,
7/1/2025,09:50:00 -0300,0,648,4.302,9.6,14.4,230,24.657,74.665,19.882,
7/1/2025,09:55:00 -0300,0,421,4.314,9.6,14.4,226,24.464,74.267,19.609,
7/1/2025,10:00:00 -0300,0,479,4.299,9.6,16.8,230,23.885,72.824,18.736,
7/1/2025,10:05:00 -0300,0,553,4.317,9.6,16.8,229,23.907,74.884,19.204,
7/1/2025,10:10:00 -0300,0,622,4.307,10.8,16.8,225,23.971,74,19.075,
7/1/2025,10:15:00 -0300,0,701,4.332,10.8,15.6,227,24.143,75.76,19.619,
7/1/2025,10:20:00 -0300,0,733,4.307,9.6,15.6,233,24.872,72.558,19.626,
7/1/2025,10:25:00 -0300,0,708,4.301,9.6,16.8,229,24.979,72.54,19.725,
7/1/2025,10:30:00 -0300,0,521,4.317,10.8,16.8,236,24.164,72.677,18.972,
7/1/2025,10:35:00 -0300,0,671,4.304,10.8,14.4,232,24.1,73.301,19.047,
7/1/2025,10:40:00 -0300,0,708,4.326,9.6,13.2,232,24.507,72.879,19.346,
7/1/2025,10:45:00 -0300,0,803,4.322,12,20.4,229,24.85,70.129,19.057,
7/1/2025,10:50:00 -0300,0,722,4.314,13.2,18,236,24.572,71.606,19.125,
7/1/2025,10:55:00 -0300,0,727,4.305,10.8,16.8,234,25.086,70.132,19.284,
7/1/2025,11:00:00 -0300,0,783,4.317,13.2,20.4,236,24.765,70.384,19.033,
7/1/2025,11:05:00 -0300,0,777,4.307,12,18,230,25.301,68.983,19.223,
7/1/2025,11:10:00 -0300,0,819,4.301,10.8,14.4,229,25.537,67.803,19.171,
7/1/2025,11:15:00 -0300,0,857,4.319,12,16.8,226,25.73,66.236,18.98,
7/1/2025,11:20:00 -0300,0,868,4.305,13.2,18,232,25.773,66.41,19.063,
7/1/2025,11:25:00 -0300,0,859,4.299,13.2,19.2,239,25.751,64.694,18.622,
7/1/2025,11:30:00 -0300,0,843,4.317,14.4,20.4,240,25.537,65.762,18.681,
7/1/2025,11:35:00 -0300,0,847,4.304,14.4,19.2,241,25.708,65.206,18.708,
7/1/2025,11:40:00 -0300,0,842,4.314,12,18,239,25.751,68.069,19.439,
7/1/2025,11:45:00 -0300,0,852,4.301,10.8,15.6,232,25.558,66.668,18.921,
7/1/2025,11:50:00 -0300,0,882,4.328,9.6,15.6,223,26.116,66.311,19.365,
7/1/2025,11:55:00 -0300,0,887,4.311,10.8,15.6,220,26.48,62.956,18.876,
7/1/2025,12:00:00 -0300,0,879,4.331,12,24,226,26.18,63.771,18.798,
7/1/2025,12:05:00 -0300,0,898,4.31,13.2,28.9,222,26.073,63.235,18.562,
7/1/2025,12:10:00 -0300,0,916,4.302,13.2,24,226,26.395,62.638,18.714,
7/1/2025,12:15:00 -0300,0,927,4.32,14.4,22.8,236,26.116,65.463,19.158,
7/1/2025,12:20:00 -0300,0,933,4.307,13.2,20.4,227,26.459,62.808,18.818,
7/1/2025,12:25:00 -0300,0,941,4.301,14.4,22.8,234,26.502,64.544,19.297,
7/1/2025,12:30:00 -0300,0,876,4.316,12,18,227,26.716,63.867,19.33,
7/1/2025,12:35:00 -0300,0,823,4.304,10.8,16.8,229,26.738,67.861,20.33,
7/1/2025,12:40:00 -0300,0,877,4.299,14.4,20.4,229,26.695,62.588,18.984,
7/1/2025,12:45:00 -0300,0,836,4.319,10.8,15.6,216,27.124,64.259,19.814,
7/1/2025,12:50:00 -0300,0,851,4.304,10.8,22.8,215,27.059,61.418,19.025,
7/1/2025,12:55:00 -0300,0,837,4.299,12,22.8,219,26.888,64.723,19.707,
7/1/2025,13:00:00 -0300,0,631,4.319,12,22.8,216,26.974,61.1,18.861,
7/1/2025,13:05:00 -0300,0,898,4.304,10.8,19.2,215,27.145,63.651,19.681,
7/1/2025,13:10:00 -0300,0,731,4.299,10.8,16.8,216,26.716,64.439,19.473,
7/1/2025,13:15:00 -0300,0,938,4.322,10.8,18,212,26.866,64.126,19.537,
7/1/2025,13:20:00 -0300,0,958,4.307,14.4,22.8,223,26.888,64.356,19.615,
7/1/2025,13:25:00 -0300,0,949,4.302,13.2,20.4,225,27.274,61.001,19.118,
7/1/2025,13:30:00 -0300,0,942,4.319,14.4,22.8,226,27.403,62.457,19.619,
7/1/2025,13:35:00 -0300,0,958,4.305,13.2,20.4,223,27.274,61.752,19.314,
7/1/2025,13:40:00 -0300,0,958,4.299,13.2,19.2,226,27.574,61.622,19.563,
7/1/2025,13:45:00 -0300,0,962,4.314,14.4,21.6,225,27.853,62.199,19.976,
7/1/2025,13:50:00 -0300,0,971,4.304,16.8,28.9,226,27.896,58.79,19.108,
7/1/2025,13:55:00 -0300,0,"1,013",4.299,15.6,31.3,222,28.003,59.747,19.468,
7/1/2025,14:00:00 -0300,0,"1,048",4.317,19.2,28.9,227,27.553,56.921,18.27,
