Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich"
12/15/2025,15:40:00 -0400,0,19,4.301,323,,24,44.5,-5.777,79.692,-8.728,
12/15/2025,15:45:00 -0400,0,18,4.287,323,,21.6,39.7,-5.67,78.726,-8.779,
12/15/2025,15:50:00 -0400,0,14,4.305,319,,19.2,37.3,-5.606,79.188,-8.641,
12/15/2025,15:55:00 -0400,0,9,4.301,321,,21.6,37.3,-5.541,80.211,-8.414,
12/15/2025,16:00:00 -0400,0,4,4.286,317,,20.4,36.1,-5.885,84.883,-8.025,
12/15/2025,16:05:00 -0400,0,3,4.262,312,,18,36.1,-6.142,92.097,-7.227,
12/15/2025,16:10:00 -0400,0,3,4.266,310,,20.4,39.7,-6.249,95.074,-6.921,
12/15/2025,16:15:00 -0400,0,2,4.253,309,,20.4,39.7,-6.271,96.268,-6.781,
12/15/2025,16:20:00 -0400,0,1,4.238,312,,21.6,38.5,-6.399,96.039,-6.94,
12/15/2025,16:25:00 -0400,0,1,4.239,306,,22.8,39.7,-6.421,95.572,-7.025,
12/15/2025,16:30:00 -0400,0,1,4.22,305,,21.6,43.3,-6.421,93.773,-7.271,
12/15/2025,16:35:00 -0400,0,1,4.218,303,,21.6,38.5,-6.421,89.348,-7.894,
12/15/2025,16:40:00 -0400,0,1,4.221,303,,21.6,42.1,-6.185,86.496,-8.078,
12/15/2025,16:45:00 -0400,0,1,4.209,300,,24,45.7,-6.206,86.577,-8.087,
12/15/2025,16:50:00 -0400,0,1,4.206,307,,24,42.1,-5.992,85.141,-8.091,
12/15/2025,16:55:00 -0400,0,1,4.211,309,,21.6,36.1,-6.013,85.544,-8.051,
12/15/2025,17:00:00 -0400,0,1,4.212,305,,20.4,37.3,-6.035,87.004,-7.855,
12/15/2025,17:05:00 -0400,0,1,4.188,302,,20.4,38.5,-6.185,87.878,-7.874,
12/15/2025,17:10:00 -0400,0,1,4.17,306,,21.6,42.1,-6.099,89.989,-7.484,
12/15/2025,17:15:00 -0400,0,1,4.176,305,,21.6,44.5,-6.228,93.521,-7.114,
12/15/2025,17:20:00 -0400,0,1,4.182,305,,21.6,50.5,-6.335,95.244,-6.984,
12/15/2025,17:25:00 -0400,0,1,4.178,303,,24,43.3,-6.378,94.697,-7.101,
12/15/2025,17:30:00 -0400,0,1,4.175,302,,21.6,34.9,-6.313,94.301,-7.091,
12/15/2025,17:35:00 -0400,0,1,4.179,303,,19.2,38.5,-6.335,93.513,-7.221,
12/15/2025,17:40:00 -0400,0,1,4.175,310,,21.6,43.3,-6.163,92.757,-7.156,
12/15/2025,17:45:00 -0400,0,1,4.17,305,,20.4,46.9,-6.099,91.225,-7.308,
12/15/2025,17:50:00 -0400,0,1,4.176,307,,21.6,36.1,-5.992,92.845,-6.973,
12/15/2025,17:55:00 -0400,0,1,4.17,305,,21.6,45.7,-6.013,92.996,-6.973,
12/15/2025,18:00:00 -0400,0,1,4.166,309,,19.2,38.5,-6.078,93.481,-6.97,
12/15/2025,18:05:00 -0400,0,1,4.173,306,,20.4,40.9,-6.099,93.527,-6.985,
12/15/2025,18:10:00 -0400,0,1,4.167,309,,24,52.9,-6.185,93.696,-7.047,
12/15/2025,18:15:00 -0400,0,1,4.161,306,,21.6,44.5,-6.035,93.816,-6.881,
12/15/2025,18:20:00 -0400,0,1,4.167,303,,19.2,39.7,-6.12,94.07,-6.931,
12/15/2025,18:25:00 -0400,0,1,4.169,306,,22.8,40.9,-6.249,94.084,-7.057,
12/15/2025,18:30:00 -0400,0,1,4.155,305,,20.4,37.3,-6.271,94.324,-7.045,
12/15/2025,18:35:00 -0400,0,1,4.163,305,,22.8,42.1,-6.271,93.71,-7.13,
12/15/2025,18:40:00 -0400,0,1,4.157,307,,21.6,34.9,-6.163,94.011,-6.982,
12/15/2025,18:45:00 -0400,0,1,4.154,303,,19.2,33.7,-6.078,93.443,-6.975,
12/15/2025,18:50:00 -0400,0,1,4.158,307,,20.4,38.5,-6.013,90.639,-7.306,
12/15/2025,18:55:00 -0400,0,1,4.154,302,,20.4,36.1,-5.842,91.031,-7.08,
12/15/2025,19:00:00 -0400,0,1,4.148,302,,21.6,42.1,-5.992,87.446,-7.747,
12/15/2025,19:05:00 -0400,0,1,4.155,302,,21.6,44.5,-5.82,87.915,-7.509,
12/15/2025,19:10:00 -0400,0,1,4.151,298,,20.4,42.1,-6.078,89.984,-7.463,
12/15/2025,19:15:00 -0400,0,1,4.145,299,,21.6,40.9,-6.078,90.504,-7.389,
12/15/2025,19:20:00 -0400,0,1,4.151,296,,20.4,38.5,-6.271,92.615,-7.282,
12/15/2025,19:25:00 -0400,0,1,4.137,303,,21.6,38.5,-6.12,92.071,-7.209,
12/15/2025,19:30:00 -0400,0,1,4.142,302,,21.6,42.1,-5.97,89.74,-7.392,
12/15/2025,19:35:00 -0400,0,1,4.148,300,,21.6,40.9,-6.099,90.208,-7.452,
12/15/2025,19:40:00 -0400,0,1,4.14,302,,20.4,40.9,-5.992,87.924,-7.677,
12/15/2025,19:45:00 -0400,0,1,4.139,300,,21.6,44.5,-5.992,87.164,-7.789,
12/15/2025,19:50:00 -0400,0,1,4.143,302,,19.2,42.1,-5.906,88.376,-7.526,
12/15/2025,19:55:00 -0400,0,1,4.137,303,,16.8,33.7,-5.97,88.853,-7.52,
12/15/2025,20:00:00 -0400,0,1,4.134,305,,18,39.7,-6.142,90.016,-7.522,
12/15/2025,20:05:00 -0400,0,1,4.14,303,,21.6,44.5,-6.399,91.728,-7.534,
12/15/2025,20:10:00 -0400,0,1,4.137,302,,16.8,36.1,-6.292,94.052,-7.104,
12/15/2025,20:15:00 -0400,0,1,4.13,305,,21.6,32.5,-6.635,93.256,-7.555,
12/15/2025,20:20:00 -0400,0,1,4.137,303,,20.4,34.9,-6.421,93.935,-7.248,
12/15/2025,20:25:00 -0400,0,1,4.133,299,,18,38.5,-6.614,94.131,-7.413,
12/15/2025,20:30:00 -0400,0,1,4.127,302,,15.6,32.5,-6.399,94.589,-7.137,
12/15/2025,20:35:00 -0400,0,1,4.134,299,,19.2,34.9,-6.549,94.913,-7.242,
12/15/2025,20:40:00 -0400,0,1,4.128,305,,19.2,38.5,-6.464,95.187,-7.12,
12/15/2025,20:45:00 -0400,0,1,4.123,305,,18,37.3,-6.485,95.285,-7.128,
12/15/2025,20:50:00 -0400,0,1,4.131,299,,16.8,33.7,-6.421,96.126,-6.95,
12/15/2025,20:55:00 -0400,0,1,4.133,300,,19.2,37.3,-6.356,96.187,-6.877,
12/15/2025,21:00:00 -0400,0,1,4.104,298,,20.4,50.5,-6.464,96.132,-6.992,
12/15/2025,21:05:00 -0400,0,1,4.093,300,,18,33.7,-6.313,95.998,-6.86,
12/15/2025,21:10:00 -0400,0,1,4.105,302,,18,28.9,-6.271,96.141,-6.798,
12/15/2025,21:15:00 -0400,0,1,4.117,302,,19.2,36.1,-6.249,96.466,-6.733,
12/15/2025,21:20:00 -0400,0,1,4.12,306,,19.2,39.7,-6.442,96.359,-6.94,
12/15/2025,21:25:00 -0400,0,1,4.11,303,,19.2,38.5,-6.421,96.97,-6.836,
12/15/2025,21:30:00 -0400,0,1,4.117,299,,19.2,38.5,-6.335,97.157,-6.725,
12/15/2025,21:35:00 -0400,0,1,4.111,293,,16.8,30.1,-6.313,97.403,-6.671,
12/15/2025,21:40:00 -0400,0,1,4.107,299,,16.8,28.9,-6.142,97.234,-6.523,
12/15/2025,21:45:00 -0400,0,1,4.116,299,,19.2,51.7,-6.399,96.62,-6.862,
12/15/2025,21:50:00 -0400,0,1,4.111,307,,20.4,34.9,-6.271,96.899,-6.696,
12/15/2025,21:55:00 -0400,0,1,4.107,306,,18,42.1,-5.992,97.449,-6.344,
12/15/2025,22:00:00 -0400,0,1,4.114,306,,19.2,36.1,-6.078,96.745,-6.524,
12/15/2025,22:05:00 -0400,0,1,4.117,313,,16.8,40.9,-6.399,94.072,-7.208,
12/15/2025,22:10:00 -0400,0,1,4.105,312,,18,28.9,-6.271,91.206,-7.48,
12/15/2025,22:15:00 -0400,0,1,4.113,316,,18,33.7,-6.12,93.603,-6.995,
12/15/2025,22:20:00 -0400,0,1,4.105,316,,18,31.3,-6.271,88.093,-7.928,
12/15/2025,22:25:00 -0400,0,1,4.102,313,,19.2,34.9,-6.099,86.577,-7.982,
12/15/2025,22:30:00 -0400,0,1,4.111,320,,19.2,42.1,-6.056,85.37,-8.12,
12/15/2025,22:35:00 -0400,0,1,4.107,320,,19.2,31.3,-5.992,83.694,-8.311,
12/15/2025,22:40:00 -0400,0,1,4.104,320,,19.2,39.7,-5.863,84.733,-8.026,
12/15/2025,22:45:00 -0400,0,1,4.11,316,,19.2,34.9,-5.863,82.672,-8.342,
12/15/2025,22:50:00 -0400,0,1,4.114,316,,16.8,33.7,-5.777,82.072,-8.351,
12/15/2025,22:55:00 -0400,0,1,4.102,313,,16.8,33.7,-5.799,82.577,-8.294,
12/15/2025,23:00:00 -0400,0,1,4.11,320,,20.4,37.3,-5.842,82.765,-8.307,
12/15/2025,23:05:00 -0400,0,1,4.104,309,,18,37.3,-5.691,81.147,-8.413,
12/15/2025,23:10:00 -0400,0,1,4.099,313,,19.2,33.7,-5.67,79.271,-8.691,
12/15/2025,23:15:00 -0400,0,1,4.11,306,,16.8,36.1,-5.734,80.073,-8.625,
12/15/2025,23:20:00 -0400,0,1,4.104,309,,18,34.9,-5.67,80.526,-8.49,
12/15/2025,23:25:00 -0400,0,1,4.101,313,,15.6,30.1,-5.691,78.543,-8.83,
12/15/2025,23:30:00 -0400,0,1,4.11,307,,16.8,33.7,-5.691,80.053,-8.586,
12/15/2025,23:35:00 -0400,0,1,4.111,310,,18,36.1,-5.563,80.887,-8.328,
12/15/2025,23:40:00 -0400,0,1,4.101,307,,13.2,26.5,-5.627,80.612,-8.434,
12/15/2025,23:45:00 -0400,0,1,4.108,305,,16.8,31.3,-5.627,78.457,-8.781,
12/15/2025,23:50:00 -0400,0,1,4.101,309,,16.8,31.3,-5.627,79.188,-8.662,
12/15/2025,23:55:00 -0400,0,1,4.099,312,,16.8,32.5,-5.563,80.279,-8.424,
12/16/2025,00:00:00 -0400,0,1,4.108,307,,16.8,36.1,-5.691,78.306,-8.868,0
12/16/2025,00:05:00 -0400,0,1,4.102,312,,15.6,28.9,-5.627,79.083,-8.679,
12/16/2025,00:10:00 -0400,0,1,4.099,314,,15.6,32.5,-5.541,79.861,-8.47,
12/16/2025,00:15:00 -0400,0,1,4.107,314,,18,32.5,-5.541,79.359,-8.551,
12/16/2025,00:20:00 -0400,0,1,4.111,313,,16.8,30.1,-5.541,79.341,-8.554,
12/16/2025,00:25:00 -0400,0,1,4.099,314,,16.8,31.3,-5.477,78.964,-8.552,
12/16/2025,00:30:00 -0400,0,1,4.107,316,,15.6,31.3,-5.541,78.003,-8.771,
12/16/2025,00:35:00 -0400,0,1,4.099,319,,18,31.3,-5.498,78.73,-8.611,
12/16/2025,00:40:00 -0400,0,1,4.098,313,,15.6,31.3,-5.52,78.334,-8.696,
12/16/2025,00:45:00 -0400,0,1,4.108,309,,18,32.5,-5.541,77.078,-8.924,
12/16/2025,00:50:00 -0400,0,1,4.102,305,,14.4,30.1,-5.52,78.396,-8.686,
12/16/2025,00:55:00 -0400,0,1,4.098,310,,15.6,26.5,-5.413,79.792,-8.356,
12/16/2025,01:00:00 -0400,0,1,4.107,319,,18,34.9,-5.456,77.601,-8.754,
12/16/2025,01:05:00 -0400,0,1,4.11,313,,16.8,32.5,-5.477,77.812,-8.74,
12/16/2025,01:10:00 -0400,0,1,4.099,313,,18,32.5,-5.498,78.497,-8.649,
12/16/2025,01:15:00 -0400,0,1,4.107,317,,14.4,30.1,-5.391,78.996,-8.463,
12/16/2025,01:20:00 -0400,0,1,4.101,312,,15.6,30.1,-5.413,77.848,-8.671,
12/16/2025,01:25:00 -0400,0,1,4.098,310,,14.4,28.9,-5.305,80.616,-8.119,
12/16/2025,01:30:00 -0400,0,1,4.107,313,,15.6,33.7,-5.563,82.338,-8.1,
12/16/2025,01:35:00 -0400,0,1,4.101,302,,13.2,24,-5.627,85.4,-7.693,
12/16/2025,01:40:00 -0400,0,1,4.098,305,,12,27.7,-5.627,89.085,-7.147,
12/16/2025,01:45:00 -0400,0,1,4.105,303,,14.4,26.5,-5.842,87.15,-7.643,
12/16/2025,01:50:00 -0400,0,1,4.108,302,,13.2,27.7,-5.949,91.342,-7.142,
12/16/2025,01:55:00 -0400,0,1,4.098,303,,15.6,30.1,-5.906,91.868,-7.025,
12/16/2025,02:00:00 -0400,0,1,4.107,305,,13.2,25.2,-6.013,92.049,-7.106,
12/16/2025,02:05:00 -0400,0,1,4.099,305,,12,26.5,-5.927,93.851,-6.769,
12/16/2025,02:10:00 -0400,0,1,4.096,306,,14.4,28.9,-6.013,93.376,-6.92,
12/16/2025,02:15:00 -0400,0,1,4.107,298,,14.4,30.1,-6.185,92.72,-7.182,
12/16/2025,02:20:00 -0400,0,1,4.101,305,,13.2,27.7,-6.163,91.824,-7.287,
12/16/2025,02:25:00 -0400,0,1,4.098,292,,10.8,24,-6.185,91.296,-7.382,
12/16/2025,02:30:00 -0400,0,1,4.105,299,,13.2,32.5,-6.163,89.255,-7.653,
12/16/2025,02:35:00 -0400,0,1,4.108,296,,12,25.2,-6.078,88.367,-7.697,
12/16/2025,02:40:00 -0400,0,1,4.098,300,,15.6,27.7,-6.056,86.258,-7.987,
12/16/2025,02:45:00 -0400,0,1,4.105,300,,12,26.5,-6.056,85.873,-8.044,
12/16/2025,02:50:00 -0400,0,1,4.098,302,,12,24,-6.142,85.533,-8.18,
12/16/2025,02:55:00 -0400,0,1,4.096,299,,14.4,28.9,-5.949,83.571,-8.288,
12/16/2025,03:00:00 -0400,0,1,4.105,291,,12,26.5,-6.12,83.612,-8.45,
12/16/2025,03:05:00 -0400,0,1,4.101,268,,10.8,24,-6.7,85.409,-8.747,
12/16/2025,03:10:00 -0400,0,1,4.096,268,,7.2,16.8,-7.128,86.729,-8.974,
12/16/2025,03:15:00 -0400,0,1,4.105,272,,4.8,12,-7.193,87.071,-8.987,
12/16/2025,03:20:00 -0400,0,1,4.108,261,,7.2,19.2,-7.214,87.132,-8.999,
12/16/2025,03:25:00 -0400,0,1,4.098,257,,4.8,16.8,-7.193,87.013,-8.996,
12/16/2025,03:30:00 -0400,0,1,4.105,293,,9.6,24,-6.313,85.653,-8.331,
12/16/2025,03:35:00 -0400,0,1,4.098,295,,13.2,26.5,-6.099,81.566,-8.746,
12/16/2025,03:40:00 -0400,0,1,4.095,292,,9.6,24,-6.035,81.923,-8.627,
12/16/2025,03:45:00 -0400,0,1,4.104,293,,14.4,24,-6.12,79.986,-9.016,
12/16/2025,03:50:00 -0400,0,1,4.099,296,,12,24,-6.142,81.021,-8.873,
12/16/2025,03:55:00 -0400,0,1,4.095,296,,13.2,25.2,-6.078,78.845,-9.157,
12/16/2025,04:00:00 -0400,0,1,4.105,303,,14.4,26.5,-6.078,78.869,-9.153,
12/16/2025,04:05:00 -0400,0,1,4.107,305,,13.2,32.5,-6.12,78.822,-9.203,
12/16/2025,04:10:00 -0400,0,1,4.096,293,,14.4,27.7,-6.163,79.467,-9.141,
12/16/2025,04:15:00 -0400,0,1,4.104,306,,12,30.1,-6.185,80.229,-9.04,
12/16/2025,04:20:00 -0400,0,1,4.098,296,,12,26.5,-6.12,80.233,-8.977,
12/16/2025,04:25:00 -0400,0,1,4.095,295,,14.4,27.7,-6.078,79.289,-9.086,
12/16/2025,04:30:00 -0400,0,1,4.104,298,,12,24,-6.271,77.702,-9.531,
12/16/2025,04:35:00 -0400,0,1,4.099,302,,10.8,28.9,-6.399,79.394,-9.383,
12/16/2025,04:40:00 -0400,0,1,4.096,299,,12,26.5,-6.378,81.17,-9.08,
12/16/2025,04:45:00 -0400,0,1,4.104,300,,14.4,30.1,-6.292,81.396,-8.961,
12/16/2025,04:50:00 -0400,0,1,4.107,293,,15.6,39.7,-6.271,81.82,-8.874,
12/16/2025,04:55:00 -0400,0,1,4.096,299,,12,22.8,-6.335,82.252,-8.87,
12/16/2025,05:00:00 -0400,0,1,4.104,300,,15.6,31.3,-6.292,81.706,-8.913,
12/16/2025,05:05:00 -0400,0,1,4.098,300,,15.6,32.5,-6.506,85.205,-8.588,
12/16/2025,05:10:00 -0400,0,1,4.095,300,,14.4,27.7,-6.421,83.323,-8.789,
12/16/2025,05:15:00 -0400,0,1,4.104,300,,12,30.1,-6.335,84.72,-8.492,
12/16/2025,05:20:00 -0400,0,1,4.099,300,,14.4,27.7,-6.614,87.369,-8.372,
12/16/2025,05:25:00 -0400,0,1,4.095,302,,10.8,25.2,-6.635,87.279,-8.407,
12/16/2025,05:30:00 -0400,0,1,4.102,302,,14.4,31.3,-6.528,86.72,-8.383,
12/16/2025,05:35:00 -0400,0,1,4.107,303,,16.8,31.3,-6.464,86.491,-8.354,
12/16/2025,05:40:00 -0400,0,1,4.095,309,,13.2,25.2,-6.313,84.065,-8.57,
12/16/2025,05:45:00 -0400,0,1,4.102,303,,14.4,32.5,-6.228,82.33,-8.753,
12/16/2025,05:50:00 -0400,0,1,4.096,305,,12,30.1,-6.249,86.436,-8.151,
12/16/2025,05:55:00 -0400,0,1,4.093,299,,14.4,26.5,-6.464,86.912,-8.291,
12/16/2025,06:00:00 -0400,0,1,4.102,306,,13.2,25.2,-6.571,87.018,-8.382,
12/16/2025,06:05:00 -0400,0,1,4.098,299,,14.4,32.5,-6.464,85.917,-8.439,
12/16/2025,06:10:00 -0400,0,1,4.095,300,,16.8,32.5,-6.378,82.576,-8.862,
12/16/2025,06:15:00 -0400,0,1,4.102,302,,15.6,27.7,-6.142,78.996,-9.195,
12/16/2025,06:20:00 -0400,0,1,4.107,306,,16.8,33.7,-6.228,76.768,-9.642,
12/16/2025,06:25:00 -0400,0,1,4.095,303,,15.6,31.3,-6.335,76.762,-9.747,
12/16/2025,06:30:00 -0400,0,1,4.102,302,,12,24,-6.356,78.293,-9.518,
12/16/2025,06:35:00 -0400,0,1,4.096,302,,12,24,-6.292,76.754,-9.707,
12/16/2025,06:40:00 -0400,0,1,4.093,303,,13.2,22.8,-6.313,76.094,-9.837,
12/16/2025,06:45:00 -0400,0,1,4.104,303,,14.4,25.2,-6.421,75.084,-10.11,
12/16/2025,06:50:00 -0400,0,1,4.099,305,,13.2,26.5,-6.313,77.285,-9.641,
12/16/2025,06:55:00 -0400,0,1,4.095,299,,9.6,18,-6.292,78.334,-9.449,
12/16/2025,07:00:00 -0400,0,1,4.102,302,,9.6,26.5,-6.356,77.867,-9.587,
12/16/2025,07:05:00 -0400,0,1,4.105,307,,10.8,21.6,-6.292,76.858,-9.69,
12/16/2025,07:10:00 -0400,0,1,4.095,300,,8.4,21.6,-6.356,77.06,-9.719,
12/16/2025,07:15:00 -0400,0,1,4.102,299,,9.6,24,-6.271,77.386,-9.582,
12/16/2025,07:20:00 -0400,0,1,4.096,295,,10.8,19.2,-6.271,76.841,-9.672,
12/16/2025,07:25:00 -0400,0,1,4.093,299,,9.6,21.6,-6.313,76.094,-9.837,
12/16/2025,07:30:00 -0400,0,1,4.102,305,,10.8,22.8,-6.228,76.584,-9.673,
12/16/2025,07:35:00 -0400,0,1,4.098,295,,10.8,22.8,-6.185,77.078,-9.549,
12/16/2025,07:40:00 -0400,0,1,4.093,298,,10.8,22.8,-6.249,78.909,-9.314,
12/16/2025,07:45:00 -0400,0,1,4.104,270,,4.8,20.4,-6.528,81.199,-9.223,
12/16/2025,07:50:00 -0400,0,2,4.11,248,,8.4,18,-7.107,83.186,-9.483,
12/16/2025,07:55:00 -0400,0,4,4.104,277,,4.8,16.8,-7.043,85.263,-9.107,
12/16/2025,08:00:00 -0400,0,6,4.122,277,,7.2,16.8,-7.043,86.252,-8.96,
12/16/2025,08:05:00 -0400,0,11,4.134,277,,6,16.8,-7.15,86.821,-8.982,
12/16/2025,08:10:00 -0400,0,13,4.136,265,,4.8,16.8,-7.322,86.78,-9.157,
12/16/2025,08:15:00 -0400,0,16,4.167,278,,6,13.2,-7.257,87.707,-8.958,
12/16/2025,08:20:00 -0400,0,13,4.188,261,,8.4,19.2,-7.107,88.344,-8.717,
12/16/2025,08:25:00 -0400,0,17,4.182,271,,7.2,16.8,-6.764,88.856,-8.304,
12/16/2025,08:30:00 -0400,0,16,4.224,274,,6,15.6,-6.335,88.545,-7.925,
12/16/2025,08:35:00 -0400,0,22,4.233,302,,7.2,18,-6.185,87.163,-7.98,
12/16/2025,08:40:00 -0400,0,22,4.254,300,,8.4,26.5,-6.056,87.131,-7.857,
12/16/2025,08:45:00 -0400,0,24,4.298,300,,9.6,26.5,-5.756,83.615,-8.091,
12/16/2025,08:50:00 -0400,0,23,4.274,302,,9.6,24,-5.606,83.217,-8.005,
12/16/2025,08:55:00 -0400,0,22,4.296,303,,13.2,25.2,-5.52,81.346,-8.213,
12/16/2025,09:00:00 -0400,0,31,4.298,298,,15.6,30.1,-5.456,79.907,-8.379,
12/16/2025,09:05:00 -0400,0,37,4.283,302,,13.2,28.9,-5.456,79.657,-8.419,
12/16/2025,09:10:00 -0400,0,42,4.328,310,,16.8,32.5,-5.52,78,-8.751,
12/16/2025,09:15:00 -0400,0,51,4.316,302,,18,38.5,-5.434,78.151,-8.643,
12/16/2025,09:20:00 -0400,0,66,4.302,302,,14.4,28.9,-5.348,78.259,-8.541,
12/16/2025,09:25:00 -0400,0,79,4.322,299,,16.8,32.5,-5.263,77.714,-8.547,
12/16/2025,09:30:00 -0400,0,69,4.329,307,,14.4,32.5,-5.305,79.025,-8.375,
12/16/2025,09:35:00 -0400,0,102,4.283,300,,16.8,28.9,-5.22,77.963,-8.465,
12/16/2025,09:40:00 -0400,0,89,4.338,305,,15.6,34.9,-5.134,78.769,-8.249,
12/16/2025,09:45:00 -0400,0,111,4.322,300,,14.4,28.9,-5.134,78.415,-8.307,
12/16/2025,09:50:00 -0400,0,102,4.298,298,,13.2,26.5,-5.198,78.415,-8.37,
12/16/2025,09:55:00 -0400,0,88,4.295,298,,9.6,20.4,-5.37,80.63,-8.18,
12/16/2025,10:00:00 -0400,0,96,4.295,296,,10.8,22.8,-5.52,81.241,-8.23,
12/16/2025,10:05:00 -0400,0,117,4.305,288,,9.6,22.8,-5.498,81.335,-8.194,
12/16/2025,10:10:00 -0400,0,112,4.311,277,,8.4,18,-5.52,81.271,-8.225,
12/16/2025,10:15:00 -0400,0,99,4.313,302,,6,15.6,-5.498,81.79,-8.122,
12/16/2025,10:20:00 -0400,0,119,4.307,279,,8.4,18,-5.477,81.784,-8.102,
12/16/2025,10:25:00 -0400,0,89,4.337,264,,7.2,18,-5.606,80.955,-8.359,
12/16/2025,10:30:00 -0400,0,111,4.319,261,,7.2,20.4,-5.434,82.049,-8.019,
12/16/2025,10:35:00 -0400,0,106,4.299,263,,8.4,32.5,-5.413,81.946,-8.014,
12/16/2025,10:40:00 -0400,0,113,4.301,268,,8.4,25.2,-5.327,81.918,-7.934,
12/16/2025,10:45:00 -0400,0,104,4.305,281,,8.4,19.2,-5.305,80.909,-8.073,
12/16/2025,10:50:00 -0400,0,127,4.322,299,,9.6,20.4,-5.241,80.919,-8.008,
12/16/2025,10:55:00 -0400,0,139,4.322,272,,9.6,21.6,-5.305,80.797,-8.09,
12/16/2025,11:00:00 -0400,0,119,4.32,247,,9.6,21.6,-5.842,80.612,-8.644,
12/16/2025,11:05:00 -0400,0,123,4.299,251,,8.4,14.4,-5.949,80.906,-8.702,
12/16/2025,11:10:00 -0400,0,138,4.302,248,,8.4,16.8,-5.842,80.911,-8.597,
12/16/2025,11:15:00 -0400,0,112,4.301,253,,9.6,21.6,-6.013,81.028,-8.746,
12/16/2025,11:20:00 -0400,0,124,4.305,246,,9.6,24,-6.142,80.824,-8.904,
12/16/2025,11:25:00 -0400,0,139,4.323,251,,10.8,28.9,-6.142,81.877,-8.739,
12/16/2025,11:30:00 -0400,0,143,4.316,243,,7.2,15.6,-5.949,80.996,-8.688,
12/16/2025,11:35:00 -0400,0,162,4.307,256,,9.6,20.4,-5.863,81.08,-8.591,
12/16/2025,11:40:00 -0400,0,152,4.304,248,,10.8,18,-5.927,79.962,-8.831,
12/16/2025,11:45:00 -0400,0,136,4.308,246,,10.8,19.2,-6.035,81.193,-8.741,
12/16/2025,11:50:00 -0400,0,107,4.314,256,,7.2,15.6,-5.906,80.955,-8.653,
12/16/2025,11:55:00 -0400,0,111,4.326,246,,9.6,22.8,-6.078,80.859,-8.836,
12/16/2025,12:00:00 -0400,0,126,4.32,258,,8.4,20.4,-5.97,80.916,-8.722,
12/16/2025,12:05:00 -0400,0,141,4.289,250,,10.8,21.6,-5.97,80.685,-8.758,
12/16/2025,12:10:00 -0400,0,126,4.32,264,,8.4,22.8,-5.777,80.662,-8.573,
12/16/2025,12:15:00 -0400,0,131,4.317,246,,9.6,20.4,-5.82,80.649,-8.617,
12/16/2025,12:20:00 -0400,0,149,4.287,250,,7.2,18,-5.627,80.201,-8.5,
12/16/2025,12:25:00 -0400,0,168,4.319,257,,8.4,22.8,-5.348,79.738,-8.302,
12/16/2025,12:30:00 -0400,0,209,4.317,247,,9.6,19.2,-5.37,78.845,-8.467,
12/16/2025,12:35:00 -0400,0,176,4.296,257,,7.2,19.2,-5.22,78.099,-8.442,
12/16/2025,12:40:00 -0400,0,208,4.316,254,,6,18,-4.984,76.602,-8.46,
12/16/2025,12:45:00 -0400,0,191,4.322,260,,7.2,18,-4.876,76.599,-8.357,
12/16/2025,12:50:00 -0400,0,169,4.307,289,,8.4,16.8,-5.005,76.922,-8.428,
12/16/2025,12:55:00 -0400,0,171,4.308,261,,8.4,19.2,-5.091,77.485,-8.418,
12/16/2025,13:00:00 -0400,0,182,4.308,270,,7.2,19.2,-4.855,77.084,-8.255,
12/16/2025,13:05:00 -0400,0,222,4.316,275,,8.4,22.8,-4.919,75.326,-8.613,
12/16/2025,13:10:00 -0400,0,332,4.335,279,,6,19.2,-4.598,74.661,-8.414,
12/16/2025,13:15:00 -0400,0,242,4.313,282,,7.2,18,-4.619,73.768,-8.589,
12/16/2025,13:20:00 -0400,0,248,4.299,268,,7.2,21.6,-4.447,74.176,-8.352,
12/16/2025,13:25:00 -0400,0,234,4.319,267,,8.4,24,-4.748,73.059,-8.837,
12/16/2025,13:30:00 -0400,0,323,4.32,278,,8.4,21.6,-4.469,74.098,-8.387,
12/16/2025,13:35:00 -0400,0,341,4.302,279,,6,16.8,-3.976,72.11,-8.258,
12/16/2025,13:40:00 -0400,0,232,4.304,277,,9.6,20.4,-4.383,71.232,-8.808,
12/16/2025,13:45:00 -0400,0,187,4.314,270,,7.2,20.4,-4.619,73.378,-8.657,
12/16/2025,13:50:00 -0400,0,138,4.31,279,,6,15.6,-4.533,73.86,-8.49,
12/16/2025,13:55:00 -0400,0,199,4.338,277,,6,22.8,-4.362,74.716,-8.176,
12/16/2025,14:00:00 -0400,0,162,4.314,263,,6,18,-4.34,71.936,-8.641,
