Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich"
11/05/2025,01:15:00 -0300,0,1,4.181,313,,22.8,38.5,7.456,76.617,3.624,
11/05/2025,01:20:00 -0300,0,1,4.185,306,,20.4,38.5,7.392,76.567,3.553,
11/05/2025,01:25:00 -0300,0,1,4.176,307,,21.6,51.7,7.456,77.687,3.821,
11/05/2025,01:30:00 -0300,0,1,4.181,305,,22.8,42.1,7.478,76.849,3.688,
11/05/2025,01:35:00 -0300,0,1,4.185,305,,21.6,49.3,7.478,77.627,3.831,
11/05/2025,01:40:00 -0300,0,1,4.172,306,,22.8,38.5,7.413,77.423,3.731,
11/05/2025,01:45:00 -0300,0,1,4.179,309,,21.6,43.3,7.413,76.822,3.621,
11/05/2025,01:50:00 -0300,0,1,4.185,307,,24,44.5,7.37,76.945,3.602,
11/05/2025,01:55:00 -0300,0,1,4.173,307,,26.5,46.9,7.37,76.281,3.479,
11/05/2025,02:00:00 -0300,0,1,4.179,309,,25.2,45.7,7.349,75.407,3.295,
11/05/2025,02:05:00 -0300,0,1,4.185,310,,24,43.3,7.285,76.661,3.466,
11/05/2025,02:10:00 -0300,0,1,4.176,306,,24,42.1,7.285,76.635,3.461,
11/05/2025,02:15:00 -0300,0,1,4.179,305,,22.8,46.9,7.285,75.746,3.296,
11/05/2025,02:20:00 -0300,0,1,4.184,307,,22.8,39.7,7.392,77.304,3.688,
11/05/2025,02:25:00 -0300,0,1,4.166,313,,21.6,40.9,7.306,76.817,3.516,
11/05/2025,02:30:00 -0300,0,1,4.179,305,,20.4,43.3,7.37,77.217,3.652,
11/05/2025,02:35:00 -0300,0,1,4.184,303,,24,49.3,7.392,76.631,3.564,
11/05/2025,02:40:00 -0300,0,1,4.169,302,,22.8,44.5,7.306,75.787,3.324,
11/05/2025,02:45:00 -0300,0,1,4.178,307,,20.4,45.7,7.327,75.761,3.34,
11/05/2025,02:50:00 -0300,0,1,4.184,310,,25.2,55.3,7.327,74.417,3.087,
11/05/2025,02:55:00 -0300,0,1,4.172,305,,20.4,40.9,7.327,76.936,3.558,
11/05/2025,03:00:00 -0300,0,1,4.178,307,,22.8,44.5,7.37,75.462,3.326,
11/05/2025,03:05:00 -0300,0,1,4.184,306,,25.2,50.5,7.435,75.146,3.329,
11/05/2025,03:10:00 -0300,0,1,4.17,309,,20.4,36.1,7.435,77.398,3.748,
11/05/2025,03:15:00 -0300,0,1,4.178,307,,24,49.3,7.456,76.15,3.538,
11/05/2025,03:20:00 -0300,0,1,4.182,309,,24,46.9,7.542,75.782,3.552,
11/05/2025,03:25:00 -0300,0,1,4.176,307,,22.8,49.3,7.456,75.503,3.417,
11/05/2025,03:30:00 -0300,0,1,4.178,306,,20.4,42.1,7.435,76.41,3.565,
11/05/2025,03:35:00 -0300,0,1,4.182,302,,21.6,37.3,7.435,76.185,3.523,
11/05/2025,03:40:00 -0300,0,1,4.169,305,,22.8,42.1,7.435,76.204,3.527,
11/05/2025,03:45:00 -0300,0,1,4.176,305,,24,40.9,7.435,76.887,3.653,
11/05/2025,03:50:00 -0300,0,1,4.182,307,,21.6,42.1,7.392,75.972,3.442,
11/05/2025,03:55:00 -0300,0,1,4.17,307,,21.6,43.3,7.392,76.03,3.453,
11/05/2025,04:00:00 -0300,0,1,4.178,306,,19.2,40.9,7.349,77.005,3.592,
11/05/2025,04:05:00 -0300,0,1,4.182,306,,21.6,38.5,7.306,77.102,3.568,
11/05/2025,04:10:00 -0300,0,1,4.175,309,,25.2,46.9,7.435,75.235,3.346,
11/05/2025,04:15:00 -0300,0,1,4.178,305,,22.8,43.3,7.306,74.862,3.151,
11/05/2025,04:20:00 -0300,0,1,4.182,306,,22.8,43.3,7.37,76.26,3.475,
11/05/2025,04:25:00 -0300,0,1,4.167,307,,19.2,48.1,7.349,76.423,3.484,
11/05/2025,04:30:00 -0300,0,1,4.175,300,,24,49.3,7.263,76.265,3.372,
11/05/2025,04:35:00 -0300,0,1,4.182,303,,20.4,42.1,7.263,76.384,3.394,
11/05/2025,04:40:00 -0300,0,1,4.17,305,,20.4,37.3,7.306,77.029,3.555,
11/05/2025,04:45:00 -0300,0,1,4.176,303,,18,33.7,7.306,77.128,3.573,
11/05/2025,04:50:00 -0300,0,1,4.181,305,,20.4,44.5,7.285,76.91,3.512,
11/05/2025,04:55:00 -0300,0,1,4.173,309,,20.4,45.7,7.177,75.715,3.186,
11/05/2025,05:00:00 -0300,0,1,4.176,305,,24,43.3,7.242,76.048,3.311,
11/05/2025,05:05:00 -0300,0,1,4.181,307,,22.8,44.5,7.327,76.634,3.503,
11/05/2025,05:10:00 -0300,0,1,4.167,306,,22.8,49.3,7.435,77.774,3.816,
11/05/2025,05:15:00 -0300,0,1,4.176,303,,22.8,42.1,7.349,76.048,3.415,
11/05/2025,05:20:00 -0300,0,1,4.182,306,,20.4,42.1,7.327,77.162,3.6,
11/05/2025,05:25:00 -0300,0,1,4.166,298,,22.8,44.5,7.327,76.338,3.448,
11/05/2025,05:30:00 -0300,0,1,4.175,303,,22.8,51.7,7.285,76.114,3.364,
11/05/2025,05:35:00 -0300,0,1,4.182,302,,25.2,46.9,7.306,75.55,3.28,
11/05/2025,05:40:00 -0300,0,1,4.169,303,,19.2,38.5,7.456,77.07,3.708,
11/05/2025,05:45:00 -0300,0,1,4.176,302,,22.8,43.3,7.435,76.158,3.518,
11/05/2025,05:50:00 -0300,0,1,4.181,305,,20.4,37.3,7.478,77.052,3.725,
11/05/2025,05:55:00 -0300,0,1,4.175,303,,22.8,40.9,7.478,75.912,3.514,
11/05/2025,06:00:00 -0300,0,1,4.176,307,,25.2,48.1,7.563,75.695,3.557,
11/05/2025,06:05:00 -0300,0,1,4.181,305,,21.6,46.9,7.628,76.727,3.811,
11/05/2025,06:10:00 -0300,0,1,4.169,307,,20.4,39.7,7.499,76.498,3.644,
11/05/2025,06:15:00 -0300,0,1,4.175,307,,24,38.5,7.542,75.354,3.472,
11/05/2025,06:20:00 -0300,0,1,4.181,309,,19.2,37.3,7.52,75.256,3.433,
11/05/2025,06:25:00 -0300,0,1,4.169,313,,25.2,54.1,7.628,75.848,3.648,
11/05/2025,06:30:00 -0300,0,1,4.175,306,,25.2,46.9,7.499,74.183,3.209,
11/05/2025,06:35:00 -0300,0,1,4.181,307,,22.8,57.7,7.499,73.773,3.13,
11/05/2025,06:40:00 -0300,0,1,4.173,309,,21.6,48.1,7.435,73.191,2.956,
11/05/2025,06:45:00 -0300,0,1,4.176,306,,25.2,49.3,7.499,72.743,2.932,
11/05/2025,06:50:00 -0300,0,1,4.181,307,,22.8,48.1,7.456,74.037,3.139,
11/05/2025,06:55:00 -0300,0,1,4.167,303,,24,49.3,7.435,72.233,2.771,
11/05/2025,07:00:00 -0300,0,1,4.176,310,,21.6,48.1,7.563,74.71,3.371,
11/05/2025,07:05:00 -0300,0,1,4.181,309,,27.7,55.3,7.52,73.722,3.141,
11/05/2025,07:10:00 -0300,0,1,4.169,313,,24,45.7,7.52,72.313,2.869,
11/05/2025,07:15:00 -0300,0,1,4.175,309,,22.8,42.1,7.542,73.548,3.129,
11/05/2025,07:20:00 -0300,0,1,4.181,313,,22.8,45.7,7.499,72.683,2.92,
11/05/2025,07:25:00 -0300,0,1,4.173,307,,24,45.7,7.478,73.483,3.054,
11/05/2025,07:30:00 -0300,0,1,4.175,303,,22.8,46.9,7.413,73.423,2.98,
11/05/2025,07:35:00 -0300,0,1,4.181,312,,19.2,34.9,7.52,73.938,3.183,
11/05/2025,07:40:00 -0300,0,1,4.167,306,,21.6,40.9,7.435,73.219,2.962,
11/05/2025,07:45:00 -0300,0,1,4.175,305,,22.8,52.9,7.499,72.316,2.849,
11/05/2025,07:50:00 -0300,0,1,4.181,310,,20.4,40.9,7.478,73.007,2.962,
11/05/2025,07:55:00 -0300,0,1,4.169,307,,22.8,40.9,7.52,72.966,2.996,
11/05/2025,08:00:00 -0300,0,2,4.176,307,,22.8,37.3,7.52,71.836,2.776,
11/05/2025,08:05:00 -0300,0,2,4.185,306,,19.2,36.1,7.52,72.01,2.81,
11/05/2025,08:10:00 -0300,0,2,4.179,313,,20.4,40.9,7.563,73.217,3.086,
11/05/2025,08:15:00 -0300,0,6,4.184,313,,19.2,44.5,7.499,71.286,2.647,
11/05/2025,08:20:00 -0300,0,4,4.196,310,,22.8,43.3,7.563,73.08,3.059,
11/05/2025,08:25:00 -0300,0,7,4.182,306,,21.6,38.5,7.585,73.552,3.171,
11/05/2025,08:30:00 -0300,0,8,4.197,307,,20.4,38.5,7.585,73.878,3.233,
11/05/2025,08:35:00 -0300,0,12,4.212,302,,21.6,38.5,7.456,72.258,2.796,
11/05/2025,08:40:00 -0300,0,17,4.205,310,,21.6,43.3,7.435,72.422,2.808,
11/05/2025,08:45:00 -0300,0,23,4.232,305,,22.8,38.5,7.456,71.974,2.741,
11/05/2025,08:50:00 -0300,0,16,4.266,305,,19.2,42.1,7.542,74.636,3.336,
11/05/2025,08:55:00 -0300,0,37,4.266,306,,21.6,42.1,7.628,72.024,2.916,
11/05/2025,09:00:00 -0300,0,29,4.299,306,,21.6,43.3,7.542,70.809,2.594,
11/05/2025,09:05:00 -0300,0,31,4.293,306,,20.4,39.7,7.542,71.308,2.693,
11/05/2025,09:10:00 -0300,0,52,4.284,306,,24,48.1,7.499,71.406,2.67,
11/05/2025,09:15:00 -0300,0,63,4.305,306,,18,40.9,7.542,72.718,2.968,
11/05/2025,09:20:00 -0300,0,76,4.307,307,,19.2,38.5,7.52,71.608,2.731,
11/05/2025,09:25:00 -0300,0,68,4.301,303,,19.2,38.5,7.542,71.942,2.817,
11/05/2025,09:30:00 -0300,0,52,4.314,303,,21.6,45.7,7.542,70.962,2.624,
11/05/2025,09:35:00 -0300,0,88,4.311,305,,18,36.1,7.585,72.972,3.059,
11/05/2025,09:40:00 -0300,0,103,4.298,305,,20.4,39.7,7.52,72.134,2.834,
11/05/2025,09:45:00 -0300,0,72,4.322,300,,20.4,42.1,7.606,72.056,2.901,
11/05/2025,09:50:00 -0300,0,138,4.322,305,,19.2,42.1,7.628,72.308,2.971,
11/05/2025,09:55:00 -0300,0,109,4.296,307,,20.4,37.3,7.649,70.745,2.684,
11/05/2025,10:00:00 -0300,0,92,4.32,306,,20.4,36.1,7.499,71.978,2.783,
11/05/2025,10:05:00 -0300,0,123,4.32,303,,19.2,38.5,7.563,70.806,2.614,
11/05/2025,10:10:00 -0300,0,378,4.292,299,,16.8,39.7,7.756,71.839,3.004,
11/05/2025,10:15:00 -0300,0,147,4.31,307,,21.6,48.1,7.799,70.919,2.863,
11/05/2025,10:20:00 -0300,0,129,4.338,299,,20.4,34.9,7.628,71.652,2.843,
11/05/2025,10:25:00 -0300,0,138,4.304,306,,20.4,44.5,7.585,70.686,2.61,
11/05/2025,10:30:00 -0300,0,216,4.305,306,,20.4,36.1,7.842,71.351,2.99,
11/05/2025,10:35:00 -0300,0,129,4.338,306,,22.8,42.1,8.207,69.331,2.935,
11/05/2025,10:40:00 -0300,0,337,4.293,309,,21.6,39.7,7.713,71.734,2.942,
11/05/2025,10:45:00 -0300,0,153,4.305,300,,19.2,46.9,8.035,70.317,2.969,
11/05/2025,10:50:00 -0300,0,138,4.338,298,,18,37.3,7.735,71.08,2.833,
11/05/2025,10:55:00 -0300,0,442,4.304,303,,18,34.9,7.885,70.449,2.852,
11/05/2025,11:00:00 -0300,0,258,4.308,306,,22.8,45.7,7.649,70.535,2.642,
11/05/2025,11:05:00 -0300,0,454,4.332,306,,15.6,39.7,8.207,71.04,3.279,
11/05/2025,11:10:00 -0300,0,162,4.308,305,,19.2,39.7,8.357,68.202,2.847,
11/05/2025,11:15:00 -0300,0,134,4.31,303,,19.2,32.5,8.185,69.711,2.991,
11/05/2025,11:20:00 -0300,0,116,4.326,299,,16.8,40.9,8.014,70.266,2.939,
11/05/2025,11:25:00 -0300,0,109,4.296,309,,18,46.9,8.185,71.263,3.303,
11/05/2025,11:30:00 -0300,0,106,4.314,302,,20.4,37.3,7.949,69.711,2.765,
11/05/2025,11:35:00 -0300,0,174,4.298,302,,18,33.7,8.25,70.166,3.145,
11/05/2025,11:40:00 -0300,0,223,4.31,305,,20.4,43.3,8.1,70.027,2.973,
11/05/2025,11:45:00 -0300,0,503,4.32,305,,18,37.3,7.864,71.662,3.072,
11/05/2025,11:50:00 -0300,0,73,4.301,300,,19.2,37.3,7.842,71.427,3.005,
11/05/2025,11:55:00 -0300,0,131,4.319,305,,20.4,38.5,7.306,71.237,2.451,
11/05/2025,12:00:00 -0300,0,517,4.329,310,,19.2,39.7,7.971,70.527,2.95,
11/05/2025,12:05:00 -0300,0,542,4.304,306,,21.6,44.5,8.335,68.351,2.858,
11/05/2025,12:10:00 -0300,0,173,4.311,303,,20.4,37.3,7.756,70.713,2.781,
11/05/2025,12:15:00 -0300,0,217,4.329,302,,19.2,40.9,7.478,71.402,2.649,
11/05/2025,12:20:00 -0300,0,181,4.305,305,,16.8,31.3,8.1,70.285,3.025,
11/05/2025,12:25:00 -0300,0,551,4.305,303,,20.4,45.7,8.421,68.841,3.041,
11/05/2025,12:30:00 -0300,0,194,4.304,302,,19.2,37.3,8.1,69.575,2.882,
11/05/2025,12:35:00 -0300,0,188,4.332,302,,16.8,37.3,8.121,69.555,2.898,
11/05/2025,12:40:00 -0300,0,522,4.307,298,,16.8,33.7,7.885,70.788,2.919,
11/05/2025,12:45:00 -0300,0,558,4.311,302,,18,36.1,8.443,68.591,3.01,
11/05/2025,12:50:00 -0300,0,292,4.313,299,,19.2,36.1,8.464,68.737,3.06,
11/05/2025,12:55:00 -0300,0,123,4.301,302,,15.6,28.9,7.864,68.051,2.344,
11/05/2025,13:00:00 -0300,0,258,4.32,303,,16.8,32.5,7.671,69.775,2.51,
11/05/2025,13:05:00 -0300,0,237,4.301,298,,15.6,34.9,8.078,69.841,2.915,
11/05/2025,13:10:00 -0300,0,373,4.322,300,,14.4,39.7,9.258,68.438,3.759,
11/05/2025,13:15:00 -0300,0,639,4.329,307,,16.8,31.3,8.743,68.54,3.287,
11/05/2025,13:20:00 -0300,0,523,4.307,299,,18,37.3,9.193,64.95,2.957,
11/05/2025,13:25:00 -0300,0,166,4.305,302,,16.8,37.3,8.035,68.96,2.695,
11/05/2025,13:30:00 -0300,0,553,4.305,303,,15.6,36.1,8.786,67.587,3.13,
11/05/2025,13:35:00 -0300,0,308,4.334,300,,15.6,28.9,8.786,66.049,2.805,
11/05/2025,13:40:00 -0300,0,626,4.295,302,,15.6,32.5,8.7,65.762,2.662,
11/05/2025,13:45:00 -0300,0,616,4.316,298,,14.4,36.1,9.601,63.847,3.102,
11/05/2025,13:50:00 -0300,0,77,4.299,298,,16.8,34.9,9.108,63.725,2.607,
11/05/2025,13:55:00 -0300,0,502,4.322,307,,19.2,37.3,8.7,64.068,2.295,
11/05/2025,14:00:00 -0300,0,526,4.322,313,,18,32.5,9.043,63.732,2.547,
11/05/2025,14:05:00 -0300,0,413,4.304,303,,18,38.5,9.601,61.381,2.547,
11/05/2025,14:10:00 -0300,0,504,4.32,309,,18,39.7,9.344,61.878,2.417,
11/05/2025,14:15:00 -0300,0,133,4.316,306,,18,31.3,9.923,60.482,2.643,
11/05/2025,14:20:00 -0300,0,454,4.301,303,,16.8,34.9,9.644,60.803,2.455,
11/05/2025,14:25:00 -0300,0,421,4.322,298,,16.8,38.5,9.987,60.377,2.68,
11/05/2025,14:30:00 -0300,0,413,4.329,299,,14.4,28.9,10.352,59.303,2.77,
11/05/2025,14:35:00 -0300,0,438,4.307,305,,14.4,40.9,10.201,59.663,2.714,
11/05/2025,14:40:00 -0300,0,433,4.307,298,,15.6,36.1,9.987,60.36,2.676,
11/05/2025,14:45:00 -0300,0,434,4.305,303,,14.4,28.9,10.502,60.711,3.243,
11/05/2025,14:50:00 -0300,0,321,4.32,303,,15.6,34.9,9.622,59.58,2.149,
11/05/2025,14:55:00 -0300,0,421,4.298,300,,18,31.3,9.515,57.351,1.516,
11/05/2025,15:00:00 -0300,0,152,4.317,300,,16.8,31.3,9.065,58.016,1.254,
11/05/2025,15:05:00 -0300,0,432,4.301,305,,14.4,28.9,10.051,59.603,2.559,
11/05/2025,15:10:00 -0300,0,216,4.32,302,,13.2,25.2,10.63,56.728,2.408,
11/05/2025,15:15:00 -0300,0,351,4.329,299,,16.8,31.3,9.944,56.135,1.618,
11/05/2025,15:20:00 -0300,0,111,4.307,295,,13.2,30.1,10.373,56.706,2.161,
11/05/2025,15:25:00 -0300,0,318,4.307,303,,16.8,33.7,10.137,56.106,1.792,
11/05/2025,15:30:00 -0300,0,291,4.307,302,,15.6,36.1,10.116,55.183,1.54,
11/05/2025,15:35:00 -0300,0,308,4.328,298,,13.2,36.1,10.459,57.374,2.406,
11/05/2025,15:40:00 -0300,0,289,4.293,295,,15.6,33.7,10.437,55.727,1.978,
11/05/2025,15:45:00 -0300,0,267,4.313,302,,13.2,27.7,10.459,54.803,1.764,
11/05/2025,15:50:00 -0300,0,254,4.301,296,,13.2,26.5,10.287,56.007,1.907,
11/05/2025,15:55:00 -0300,0,243,4.311,292,,14.4,28.9,10.137,56.609,1.917,
11/05/2025,16:00:00 -0300,0,226,4.328,296,,12,28.9,10.287,54.65,1.565,
11/05/2025,16:05:00 -0300,0,222,4.304,300,,13.2,32.5,10.223,56.962,2.084,
11/05/2025,16:10:00 -0300,0,212,4.311,302,,12,22.8,10.116,58.346,2.32,
11/05/2025,16:15:00 -0300,0,204,4.307,296,,9.6,27.7,10.18,58.505,2.418,
11/05/2025,16:20:00 -0300,0,191,4.326,299,,13.2,28.9,9.944,57.818,2.031,
11/05/2025,16:25:00 -0300,0,184,4.301,295,,8.4,25.2,10.223,58.688,2.503,
11/05/2025,16:30:00 -0300,0,167,4.317,295,,12,31.3,9.88,59.159,2.292,
11/05/2025,16:35:00 -0300,0,159,4.301,284,,9.6,21.6,9.88,58.708,2.185,
11/05/2025,16:40:00 -0300,0,157,4.32,292,,9.6,22.8,9.901,58.296,2.106,
11/05/2025,16:45:00 -0300,0,142,4.328,289,,10.8,27.7,9.644,58.427,1.896,
11/05/2025,16:50:00 -0300,0,124,4.304,282,,6,22.8,9.858,59.681,2.395,
11/05/2025,16:55:00 -0300,0,87,4.311,288,,8.4,24,9.579,59.353,2.055,
11/05/2025,17:00:00 -0300,0,48,4.307,285,,7.2,16.8,9.129,61.317,2.086,
11/05/2025,17:05:00 -0300,0,43,4.311,281,,6,18,8.507,62.04,1.662,
11/05/2025,17:10:00 -0300,0,34,4.296,271,,6,18,8.528,61.805,1.629,
11/05/2025,17:15:00 -0300,0,14,4.304,279,,6,14.4,8.1,63.238,1.543,
11/05/2025,17:20:00 -0300,0,13,4.304,267,,7.2,19.2,7.821,63.742,1.388,
11/05/2025,17:25:00 -0300,0,11,4.29,263,,6,15.6,7.606,65.272,1.515,
11/05/2025,17:30:00 -0300,0,8,4.304,244,,6,18,7.413,65.62,1.405,
11/05/2025,17:35:00 -0300,0,7,4.301,267,,4.8,13.2,7.263,66.891,1.529,
11/05/2025,17:40:00 -0300,0,6,4.29,260,,6,10.8,7.134,66.81,1.39,
11/05/2025,17:45:00 -0300,0,4,4.301,256,,4.8,13.2,7.049,66.685,1.282,
11/05/2025,17:50:00 -0300,0,2,4.299,281,,4.8,15.6,6.898,67.243,1.254,
11/05/2025,17:55:00 -0300,0,2,4.287,256,,4.8,15.6,6.856,67.124,1.188,
11/05/2025,18:00:00 -0300,0,1,4.278,265,,4.8,16.8,6.791,67.465,1.197,
11/05/2025,18:05:00 -0300,0,1,4.277,256,,6,15.6,6.791,67.474,1.199,
11/05/2025,18:10:00 -0300,0,1,4.26,265,,4.8,15.6,6.727,68.415,1.33,
11/05/2025,18:15:00 -0300,0,1,4.266,267,,3.6,12,6.534,69.239,1.312,
11/05/2025,18:20:00 -0300,0,1,4.268,248,,3.6,8.4,6.405,70.228,1.386,
11/05/2025,18:25:00 -0300,0,1,4.254,251,,4.8,16.8,6.362,70.083,1.316,
11/05/2025,18:30:00 -0300,0,1,4.259,247,,4.8,9.6,6.212,71.141,1.38,
11/05/2025,18:35:00 -0300,0,1,4.262,246,,7.2,14.4,6.255,71.054,1.404,
11/05/2025,18:40:00 -0300,0,1,4.25,244,,9.6,16.8,6.276,70.257,1.268,
11/05/2025,18:45:00 -0300,0,1,4.253,246,,9.6,16.8,6.169,70.481,1.209,
11/05/2025,18:50:00 -0300,0,1,4.256,243,,9.6,14.4,6.126,71.351,1.338,
11/05/2025,18:55:00 -0300,0,1,4.245,247,,9.6,15.6,6.191,70.298,1.194,
11/05/2025,19:00:00 -0300,0,1,4.25,246,,8.4,15.6,6.234,70.654,1.305,
11/05/2025,19:05:00 -0300,0,1,4.253,246,,8.4,15.6,6.212,70.848,1.322,
11/05/2025,19:10:00 -0300,0,1,4.245,241,,12,20.4,6.276,70.457,1.307,
11/05/2025,19:15:00 -0300,0,1,4.245,247,,12,19.2,6.298,69.987,1.235,
11/05/2025,19:20:00 -0300,0,1,4.248,243,,12,20.4,6.255,70.448,1.285,
11/05/2025,19:25:00 -0300,0,1,4.236,241,,12,18,6.255,70.631,1.321,
11/05/2025,19:30:00 -0300,0,1,4.242,241,,13.2,19.2,6.276,71.022,1.418,
11/05/2025,19:35:00 -0300,0,1,4.245,241,,13.2,19.2,6.126,71.237,1.316,
11/05/2025,19:40:00 -0300,0,1,4.235,240,,13.2,19.2,6.126,71.281,1.325,
11/05/2025,19:45:00 -0300,0,1,4.239,240,,13.2,16.8,6.126,70.562,1.184,
11/05/2025,19:50:00 -0300,0,1,4.241,241,,12,19.2,6.019,70.756,1.119,
11/05/2025,19:55:00 -0300,0,1,4.235,244,,9.6,19.2,5.912,71.429,1.147,
11/05/2025,20:00:00 -0300,0,1,4.233,243,,12,18,5.976,71.281,1.18,
11/05/2025,20:05:00 -0300,0,1,4.238,241,,13.2,19.2,6.041,70.869,1.162,
11/05/2025,20:10:00 -0300,0,1,4.227,241,,10.8,16.8,5.89,70.878,1.019,
11/05/2025,20:15:00 -0300,0,1,4.232,244,,10.8,16.8,5.848,71.424,1.084,
11/05/2025,20:20:00 -0300,0,1,4.236,241,,10.8,19.2,5.933,70.884,1.061,
11/05/2025,20:25:00 -0300,0,1,4.224,243,,12,19.2,5.869,70.626,0.949,
11/05/2025,20:30:00 -0300,0,1,4.23,240,,10.8,16.8,5.848,71.534,1.106,
11/05/2025,20:35:00 -0300,0,1,4.233,241,,10.8,15.6,5.676,71.814,0.994,
11/05/2025,20:40:00 -0300,0,1,4.227,244,,8.4,13.2,5.526,73.227,1.12,
11/05/2025,20:45:00 -0300,0,1,4.227,244,,10.8,16.8,5.676,72.169,1.063,
11/05/2025,20:50:00 -0300,0,1,4.232,241,,12,16.8,5.762,72.096,1.132,
11/05/2025,20:55:00 -0300,0,1,4.214,243,,12,16.8,5.74,71.575,1.01,
11/05/2025,21:00:00 -0300,0,1,4.224,241,,12,16.8,5.654,72.088,1.027,
11/05/2025,21:05:00 -0300,0,1,4.229,243,,9.6,15.6,5.504,72.467,0.955,
11/05/2025,21:10:00 -0300,0,1,4.217,241,,10.8,15.6,5.504,72.659,0.991,
11/05/2025,21:15:00 -0300,0,1,4.223,240,,10.8,15.6,5.483,72.311,0.904,
11/05/2025,21:20:00 -0300,0,1,4.227,244,,8.4,14.4,5.204,73.066,0.779,
11/05/2025,21:25:00 -0300,0,1,4.217,256,,6,12,4.947,74.258,0.755,
11/05/2025,21:30:00 -0300,0,1,4.221,263,,3.6,9.6,4.775,74.211,0.58,
11/05/2025,21:35:00 -0300,0,1,4.226,241,,7.2,13.2,4.818,75.343,0.831,
11/05/2025,21:40:00 -0300,0,1,4.218,241,,9.6,14.4,5.14,74.231,0.936,
11/05/2025,21:45:00 -0300,0,1,4.22,243,,8.4,14.4,5.032,74.353,0.855,
11/05/2025,21:50:00 -0300,0,1,4.223,241,,9.6,13.2,5.118,74.833,1.028,
11/05/2025,21:55:00 -0300,0,1,4.209,240,,9.6,15.6,5.011,74.426,0.848,
11/05/2025,22:00:00 -0300,0,1,4.217,246,,7.2,13.2,4.968,74.908,0.896,
11/05/2025,22:05:00 -0300,0,1,4.221,247,,4.8,10.8,4.732,76.072,0.881,
11/05/2025,22:10:00 -0300,0,1,4.206,250,,6,9.6,4.668,76.355,0.87,
11/05/2025,22:15:00 -0300,0,1,4.215,246,,6,9.6,4.668,76.03,0.811,
11/05/2025,22:20:00 -0300,0,1,4.22,248,,6,12,4.882,76.095,1.031,
11/05/2025,22:25:00 -0300,0,1,4.206,243,,7.2,13.2,4.839,75.885,0.951,
11/05/2025,22:30:00 -0300,0,1,4.212,244,,7.2,13.2,4.947,75.966,1.07,
11/05/2025,22:35:00 -0300,0,1,4.217,241,,8.4,10.8,5.032,75.32,1.035,
11/05/2025,22:40:00 -0300,0,1,4.209,246,,7.2,14.4,4.99,75.404,1.009,
11/05/2025,22:45:00 -0300,0,1,4.211,241,,8.4,13.2,5.161,75.299,1.155,
11/05/2025,22:50:00 -0300,0,1,4.215,241,,9.6,16.8,5.247,74.528,1.096,
11/05/2025,22:55:00 -0300,0,1,4.2,241,,9.6,14.4,5.247,75.192,1.219,
11/05/2025,23:00:00 -0300,0,1,4.208,244,,10.8,16.8,5.397,74.285,1.195,
11/05/2025,23:05:00 -0300,0,1,4.214,244,,10.8,18,5.461,74.162,1.235,
11/05/2025,23:10:00 -0300,0,1,4.2,248,,8.4,18,5.461,73.809,1.168,
11/05/2025,23:15:00 -0300,0,1,4.206,244,,9.6,16.8,5.547,73.835,1.256,
11/05/2025,23:20:00 -0300,0,1,4.211,243,,9.6,19.2,5.569,73.402,1.195,
11/05/2025,23:25:00 -0300,0,1,4.202,241,,9.6,16.8,5.612,74.151,1.378,
11/05/2025,23:30:00 -0300,0,1,4.203,243,,10.8,16.8,5.654,73.913,1.374,
11/05/2025,23:35:00 -0300,0,1,4.208,246,,10.8,14.4,5.633,74.188,1.405,
11/05/2025,23:40:00 -0300,0,1,4.191,246,,9.6,15.6,5.676,74.02,1.415,
11/05/2025,23:45:00 -0300,0,1,4.203,241,,10.8,18,5.654,74.491,1.483,
11/05/2025,23:50:00 -0300,0,1,4.208,244,,10.8,15.6,5.612,74.737,1.487,
11/05/2025,23:55:00 -0300,0,1,4.194,243,,9.6,14.4,5.547,74.844,1.445,
11/06/2025,00:00:00 -0300,0,1,4.202,241,,8.4,15.6,5.569,74.71,1.441,
11/06/2025,00:05:00 -0300,0,1,4.206,246,,7.2,14.4,5.483,74.893,1.392,
11/06/2025,00:10:00 -0300,0,1,4.193,246,,7.2,14.4,5.526,74.505,1.361,
11/06/2025,00:15:00 -0300,0,1,4.199,251,,4.8,9.6,5.59,74.348,1.394,
11/06/2025,00:20:00 -0300,0,1,4.203,251,,3.6,9.6,5.59,73.469,1.228,
11/06/2025,00:25:00 -0300,0,1,4.194,250,,6,10.8,5.762,72.622,1.233,
11/06/2025,00:30:00 -0300,0,1,4.199,246,,6,13.2,5.826,72.331,1.239,
