Date,Time,"Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP","Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Temperature (S-THC 21114835:21530608-1),°C,Greenwich PEINP"
09/01/2023,09:55:00 -0300,,0,553,4.32,351,6,18,58.808,10.228,
09/01/2023,10:00:00 -0300,,0,563,4.308,344,5,12,59.265,10.706,
09/01/2023,10:05:00 -0300,,0,576,4.301,1,6,17,59.274,10.527,
09/01/2023,10:10:00 -0300,,0,587,4.322,352,7,14,59.104,10.343,
09/01/2023,10:15:00 -0300,,0,596,4.31,350,6,16,61.651,11.2,
09/01/2023,10:20:00 -0300,,0,608,4.301,338,8,20,56.934,9.864,
09/01/2023,10:25:00 -0300,,0,618,4.323,344,8,17,58.68,10.296,
09/01/2023,10:30:00 -0300,,0,627,4.31,3,8,17,56.426,9.65,
09/01/2023,10:35:00 -0300,,0,636,4.302,355,6,12,59.426,10.828,
09/01/2023,10:40:00 -0300,,0,646,4.323,343,6,13,57.575,10.232,
09/01/2023,10:45:00 -0300,,0,653,4.31,338,8,19,55.933,9.76,
09/01/2023,10:50:00 -0300,,0,661,4.302,0,7,13,59.612,11.016,
09/01/2023,10:55:00 -0300,,0,668,4.319,350,10,17,59.284,10.59,
09/01/2023,11:00:00 -0300,,0,678,4.31,350,5,12,60.319,11.496,
09/01/2023,11:05:00 -0300,,0,686,4.302,334,10,17,56.207,9.632,
09/01/2023,11:10:00 -0300,,0,692,4.323,344,7,13,57.296,10.179,
