Date,Time,"Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP","Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Temperature (S-THC 21114835:21530608-1),°C,Greenwich PEINP"
04/01/2023,02:12:00 -0300,-1.33,0,1,,204,5,10,,,
04/01/2023,02:14:00 -0300,-1.36,0,1,,202,5,8,,,
04/01/2023,02:15:00 -0300,,,,4.214,,,,,,
04/01/2023,02:16:00 -0300,-1.38,0,1,,192,5,7,,,
04/01/2023,02:18:00 -0300,-1.38,0,1,,205,5,7,,,
04/01/2023,02:20:00 -0300,-1.41,0,1,4.199,211,5,8,,,
04/01/2023,02:22:00 -0300,-1.41,0,1,,208,5,10,,,
04/01/2023,02:24:00 -0300,-1.41,0,1,,205,5,8,,,
04/01/2023,02:25:00 -0300,,,,4.209,,,,,,
04/01/2023,02:26:00 -0300,-1.41,0,1,,198,4,6,,,
04/01/2023,02:28:00 -0300,-1.41,0,1,,206,5,8,,,
04/01/2023,02:30:00 -0300,-1.41,0,1,4.212,205,4,7,,,
04/01/2023,02:32:00 -0300,-1.36,0,1,,211,6,11,,,
04/01/2023,02:34:00 -0300,-1.36,0,1,,199,5,8,,,
04/01/2023,02:35:00 -0300,,,,4.197,,,,,,
04/01/2023,02:36:00 -0300,-1.36,0,1,,204,5,7,,,
04/01/2023,02:38:00 -0300,-1.36,0,1,,202,6,12,,,
04/01/2023,02:40:00 -0300,-1.36,0,1,4.209,212,6,10,,,
04/01/2023,02:42:00 -0300,-1.36,0,1,,212,5,8,,,
04/01/2023,02:44:00 -0300,-1.33,0,1,,211,6,10,,,
04/01/2023,02:45:00 -0300,,,,4.211,,,,,,
04/01/2023,02:46:00 -0300,-1.33,0,1,,213,6,11,,,
04/01/2023,02:48:00 -0300,-1.33,0,1,,202,6,14,,,
04/01/2023,02:50:00 -0300,-1.3,0,1,4.194,212,6,11,,,
04/01/2023,02:52:00 -0300,-1.33,0,1,,204,5,7,,,
04/01/2023,02:54:00 -0300,-1.3,0,1,,209,6,12,,,
04/01/2023,02:55:00 -0300,,,,4.206,,,,,,
04/01/2023,02:56:00 -0300,-1.3,0,1,,209,6,11,,,
04/01/2023,02:58:00 -0300,-1.24,0,1,,205,6,10,,,
04/01/2023,03:00:00 -0300,-1.3,0,1,4.211,205,6,8,,,
04/01/2023,03:02:00 -0300,-1.3,0,1,,212,6,11,,,
04/01/2023,03:04:00 -0300,-1.3,0,1,,209,7,14,,,
04/01/2023,03:05:00 -0300,,,,4.196,,,,,,
04/01/2023,03:06:00 -0300,-1.24,0,1,,205,7,10,,,
04/01/2023,03:08:00 -0300,-1.27,0,1,,199,5,10,,,
04/01/2023,03:10:00 -0300,-1.27,0,1,4.206,208,6,10,,,
04/01/2023,03:12:00 -0300,-1.33,0,1,,206,5,8,,,
04/01/2023,03:14:00 -0300,-1.27,0,1,,215,6,10,,,
04/01/2023,03:15:00 -0300,,,,4.211,,,,,,
04/01/2023,03:16:00 -0300,-1.27,0,1,,219,6,8,,,
04/01/2023,03:18:00 -0300,-1.21,0,1,,215,7,13,,,
04/01/2023,03:20:00 -0300,-1.18,0,1,4.196,218,7,12,,,
04/01/2023,03:22:00 -0300,-1.18,0,1,,215,7,16,,,
04/01/2023,03:24:00 -0300,-1.18,0,1,,209,6,8,,,
04/01/2023,03:25:00 -0300,,,,4.206,,,,,,
04/01/2023,03:26:00 -0300,-1.16,0,1,,213,7,11,,,
04/01/2023,03:28:00 -0300,-1.18,0,1,,202,6,10,,,
04/01/2023,03:30:00 -0300,-1.1,0,1,4.208,212,7,13,,,
04/01/2023,03:32:00 -0300,-1.13,0,1,,205,6,10,,,
04/01/2023,03:34:00 -0300,-1.01,0,1,,213,6,10,,,
04/01/2023,03:35:00 -0300,,,,4.194,,,,,,
04/01/2023,03:36:00 -0300,-0.96,0,1,,211,6,11,,,
04/01/2023,03:38:00 -0300,-0.96,0,1,,209,7,11,,,
04/01/2023,03:40:00 -0300,-0.9,0,1,4.205,212,7,12,,,
04/01/2023,03:42:00 -0300,-0.9,0,1,,208,7,12,,,
04/01/2023,03:44:00 -0300,-0.96,0,1,,213,6,12,,,
04/01/2023,03:45:00 -0300,,,,4.208,,,,,,
04/01/2023,03:46:00 -0300,-0.96,0,1,,206,6,10,,,
04/01/2023,03:48:00 -0300,-0.9,0,1,,211,6,11,,,
04/01/2023,03:50:00 -0300,-0.87,0,1,4.193,212,7,11,,,
04/01/2023,03:52:00 -0300,-0.9,0,1,,206,6,11,,,
04/01/2023,03:54:00 -0300,-0.96,0,1,,206,6,11,,,
04/01/2023,03:55:00 -0300,,,,4.203,,,,,,
04/01/2023,03:56:00 -0300,-0.87,0,1,,213,8,12,,,
04/01/2023,03:58:00 -0300,-0.9,0,1,,201,6,10,,,
04/01/2023,04:00:00 -0300,-0.93,0,1,4.208,208,6,8,,,
04/01/2023,04:02:00 -0300,-0.93,0,1,,206,6,10,,,
04/01/2023,04:04:00 -0300,-0.9,0,1,,212,7,11,,,
04/01/2023,04:05:00 -0300,,,,4.193,,,,,,
04/01/2023,04:06:00 -0300,-0.99,0,1,,202,5,7,,,
04/01/2023,04:08:00 -0300,-1.04,0,1,,201,5,8,,,
04/01/2023,04:10:00 -0300,-1.07,0,1,4.203,197,6,11,,,
04/01/2023,04:12:00 -0300,-1.13,0,1,,188,5,8,,,
04/01/2023,04:14:00 -0300,-1.16,0,1,,192,5,11,,,
04/01/2023,04:15:00 -0300,,,,4.208,,,,,,
04/01/2023,04:16:00 -0300,-1.13,0,1,,202,6,12,,,
04/01/2023,04:18:00 -0300,-1.13,0,1,,199,6,8,,,
04/01/2023,04:20:00 -0300,-1.01,0,1,4.193,202,7,13,,,
04/01/2023,04:22:00 -0300,-0.99,0,1,,211,6,12,,,
04/01/2023,04:24:00 -0300,-0.93,0,1,,209,8,13,,,
04/01/2023,04:25:00 -0300,,,,4.203,,,,,,
04/01/2023,04:26:00 -0300,-0.9,0,1,,212,7,12,,,
04/01/2023,04:28:00 -0300,-0.93,0,1,,209,7,14,,,
04/01/2023,04:30:00 -0300,-0.85,0,1,4.206,216,7,10,,,
04/01/2023,04:32:00 -0300,-0.85,0,1,,213,7,10,,,
04/01/2023,04:34:00 -0300,-0.85,0,1,,199,6,11,,,
04/01/2023,04:35:00 -0300,,,,4.193,,,,,,
04/01/2023,04:36:00 -0300,-0.87,0,1,,205,6,8,,,
04/01/2023,04:38:00 -0300,-0.9,0,1,,209,6,10,,,
04/01/2023,04:40:00 -0300,-0.9,0,1,4.202,206,5,7,,,
04/01/2023,04:42:00 -0300,-0.93,0,1,,202,5,10,,,
04/01/2023,04:44:00 -0300,-0.96,0,1,,199,5,7,,,
04/01/2023,04:45:00 -0300,,,,4.205,,,,,,
04/01/2023,04:46:00 -0300,-1.01,0,1,,198,4,6,,,
04/01/2023,04:48:00 -0300,-1.07,0,1,,198,2,7,,,
04/01/2023,04:50:00 -0300,-1.07,0,1,4.191,205,4,7,,,
04/01/2023,04:52:00 -0300,-1.1,0,1,,191,2,6,,,
04/01/2023,04:54:00 -0300,-1.16,0,1,,181,4,7,,,
04/01/2023,04:55:00 -0300,,,,4.2,,,,,,
04/01/2023,04:56:00 -0300,-1.13,0,1,,184,4,10,,,
04/01/2023,04:58:00 -0300,-1.13,0,1,,187,5,6,,,
04/01/2023,05:00:00 -0300,-1.13,0,1,4.205,190,5,8,,,
04/01/2023,05:02:00 -0300,-1.1,0,1,,187,5,10,,,
04/01/2023,05:04:00 -0300,-1.07,0,1,,190,5,7,,,
04/01/2023,05:05:00 -0300,,,,4.19,,,,,,
04/01/2023,05:06:00 -0300,-1.07,0,1,,181,4,7,,,
04/01/2023,05:08:00 -0300,-1.07,0,1,,187,5,10,,,
04/01/2023,05:10:00 -0300,-1.07,0,1,4.2,183,4,7,,,
04/01/2023,05:12:00 -0300,-1.04,0,1,,194,5,8,,,
04/01/2023,05:14:00 -0300,-1.01,0,1,,202,5,11,,,
04/01/2023,05:15:00 -0300,,,,4.203,,,,,,
04/01/2023,05:16:00 -0300,-0.99,0,1,,191,5,12,,,
04/01/2023,05:18:00 -0300,-0.99,0,1,,191,5,7,,,
04/01/2023,05:20:00 -0300,-0.96,0,1,4.19,187,6,11,,,
04/01/2023,05:22:00 -0300,-0.93,0,1,,190,6,10,,,
04/01/2023,05:24:00 -0300,-0.9,0,1,,191,6,10,,,
04/01/2023,05:25:00 -0300,,,,4.199,,,,,,
04/01/2023,05:26:00 -0300,-0.93,0,1,,178,5,8,,,
04/01/2023,05:28:00 -0300,-0.93,0,1,,198,6,12,,,
04/01/2023,05:30:00 -0300,-0.93,0,1,4.203,190,6,10,,,
04/01/2023,05:32:00 -0300,-0.93,0,1,,197,6,8,,,
04/01/2023,05:34:00 -0300,-0.93,0,1,,188,5,11,,,
04/01/2023,05:35:00 -0300,,,,4.188,,,,,,
04/01/2023,05:36:00 -0300,-0.96,0,1,,190,5,11,,,
04/01/2023,05:38:00 -0300,-0.96,0,1,,181,6,11,,,
04/01/2023,05:40:00 -0300,-0.96,0,1,4.199,192,6,10,,,
04/01/2023,05:42:00 -0300,-0.93,0,1,,181,6,11,,,
04/01/2023,05:44:00 -0300,-0.9,0,1,,190,7,13,,,
04/01/2023,05:45:00 -0300,,,,4.203,,,,,,
04/01/2023,05:46:00 -0300,-0.93,0,1,,181,5,10,,,
04/01/2023,05:48:00 -0300,-0.96,0,1,,174,5,8,,,
04/01/2023,05:50:00 -0300,-0.96,0,1,4.188,195,6,12,,,
04/01/2023,05:52:00 -0300,-0.93,0,1,,178,6,10,,,
04/01/2023,05:54:00 -0300,-0.96,0,1,,187,6,11,,,
04/01/2023,05:55:00 -0300,,,,4.199,,,,,,
04/01/2023,05:56:00 -0300,-0.96,0,1,,191,6,11,,,
04/01/2023,05:58:00 -0300,-0.99,0,1,,187,7,12,,,
04/01/2023,06:00:00 -0300,-0.99,0,1,4.202,181,6,12,,,
04/01/2023,06:02:00 -0300,-0.99,0,1,,188,6,8,,,
04/01/2023,06:04:00 -0300,-0.99,0,1,,185,6,11,,,
04/01/2023,06:05:00 -0300,,,,4.188,,,,,,
04/01/2023,06:06:00 -0300,-0.99,0,1,,188,5,8,,,
04/01/2023,06:08:00 -0300,-0.99,0,1,,184,6,10,,,
04/01/2023,06:10:00 -0300,-0.99,0,1,4.199,181,5,8,,,
04/01/2023,06:12:00 -0300,-0.99,0,1,,192,5,11,,,
04/01/2023,06:14:00 -0300,-0.99,0,1,,192,5,8,,,
04/01/2023,06:15:00 -0300,,,,4.202,,,,,,
04/01/2023,06:16:00 -0300,-0.96,0,1,,199,7,12,,,
04/01/2023,06:18:00 -0300,-0.99,0,1,,199,6,12,,,
04/01/2023,06:20:00 -0300,-1.01,0,1,4.188,191,6,10,,,
04/01/2023,06:22:00 -0300,-1.04,0,1,,191,5,10,,,
04/01/2023,06:24:00 -0300,-1.07,0,1,,194,5,8,,,
04/01/2023,06:25:00 -0300,,,,4.197,,,,,,
04/01/2023,06:26:00 -0300,-1.13,0,1,,201,5,8,,,
04/01/2023,06:28:00 -0300,-1.1,0,1,,199,5,10,,,
04/01/2023,06:30:00 -0300,-1.07,0,1,4.2,201,5,11,,,
04/01/2023,06:32:00 -0300,-1.13,0,1,,192,5,8,,,
04/01/2023,06:34:00 -0300,-1.13,0,1,,195,5,8,,,
04/01/2023,06:35:00 -0300,,,,4.188,,,,,,
04/01/2023,06:36:00 -0300,-1.13,0,1,,191,5,7,,,
04/01/2023,06:38:00 -0300,-1.1,0,1,,204,5,8,,,
04/01/2023,06:40:00 -0300,-1.1,0,1,4.196,195,4,7,,,
04/01/2023,06:42:00 -0300,-1.1,0,1,,208,6,11,,,
04/01/2023,06:44:00 -0300,-1.16,0,1,,201,4,7,,,
04/01/2023,06:45:00 -0300,,,,4.2,,,,,,
04/01/2023,06:46:00 -0300,-1.16,0,1,,202,5,10,,,
04/01/2023,06:48:00 -0300,-1.21,0,2,,194,4,7,,,
04/01/2023,06:50:00 -0300,-1.24,0,2,4.188,194,5,8,,,
04/01/2023,06:52:00 -0300,-1.24,0,3,,190,6,10,,,
04/01/2023,06:54:00 -0300,-1.27,0,3,,188,5,8,,,
04/01/2023,06:55:00 -0300,,,,4.205,,,,,,
04/01/2023,06:56:00 -0300,-1.3,0,4,,183,5,8,,,
04/01/2023,06:58:00 -0300,-1.33,0,6,,190,4,6,,,
04/01/2023,07:00:00 -0300,-1.36,0,7,4.218,190,5,11,,,
04/01/2023,07:02:00 -0300,-1.36,0,9,,194,4,6,,,
04/01/2023,07:04:00 -0300,-1.3,0,11,,197,6,10,,,
04/01/2023,07:05:00 -0300,,,,4.212,,,,,,
04/01/2023,07:06:00 -0300,-1.24,0,13,,195,5,7,,,
04/01/2023,07:08:00 -0300,-1.21,0,14,,199,4,7,,,
04/01/2023,07:10:00 -0300,-1.16,0,16,4.247,202,5,8,,,
04/01/2023,07:12:00 -0300,-1.13,0,17,,198,4,6,,,
04/01/2023,07:14:00 -0300,-1.16,0,18,,190,4,6,,,
04/01/2023,07:15:00 -0300,,,,4.277,,,,,,
04/01/2023,07:16:00 -0300,-1.16,0,21,,192,5,8,,,
04/01/2023,07:18:00 -0300,-1.16,0,23,,191,6,10,,,
04/01/2023,07:20:00 -0300,-1.13,0,24,4.283,191,6,11,,,
04/01/2023,07:22:00 -0300,-1.1,0,26,,190,6,11,,,
04/01/2023,07:24:00 -0300,-1.04,0,27,,187,6,10,,,
04/01/2023,07:25:00 -0300,,,,4.292,,,,,,
04/01/2023,07:26:00 -0300,-1.04,0,29,,197,6,11,,,
04/01/2023,07:28:00 -0300,-0.99,0,33,,195,5,11,,,
04/01/2023,07:30:00 -0300,-0.9,0,36,4.295,185,5,11,,,
04/01/2023,07:32:00 -0300,-0.85,0,39,,194,7,13,,,
04/01/2023,07:34:00 -0300,-0.79,0,44,,188,6,10,,,
04/01/2023,07:35:00 -0300,,,,4.328,,,,,,
04/01/2023,07:36:00 -0300,-0.65,0,47,,194,7,13,,,
04/01/2023,07:38:00 -0300,-0.56,0,47,,188,7,12,,,
04/01/2023,07:40:00 -0300,-0.54,0,51,4.305,194,7,11,,,
04/01/2023,07:42:00 -0300,-0.48,0,53,,194,7,12,,,
04/01/2023,07:44:00 -0300,-0.42,0,52,,192,7,11,,,
04/01/2023,07:45:00 -0300,,,,4.308,,,,,,
04/01/2023,07:46:00 -0300,-0.34,0,52,,194,7,11,,,
04/01/2023,07:48:00 -0300,-0.28,0,57,,188,7,12,,,
04/01/2023,07:50:00 -0300,-0.2,0,57,4.323,197,6,11,,,
04/01/2023,07:52:00 -0300,-0.17,0,56,,191,7,13,,,
04/01/2023,07:54:00 -0300,-0.17,0,56,,199,6,8,,,
04/01/2023,07:55:00 -0300,,,,4.313,,,,,,
04/01/2023,07:56:00 -0300,-0.14,0,53,,192,7,11,,,
04/01/2023,07:58:00 -0300,-0.06,0,56,,178,6,10,,,
04/01/2023,08:00:00 -0300,-0.23,0,61,4.31,197,6,13,,,
04/01/2023,08:02:00 -0300,-0.14,0,68,,191,5,10,,,
04/01/2023,08:04:00 -0300,0,0,83,,190,5,8,,,
04/01/2023,08:05:00 -0300,,,,4.331,,,,,,
04/01/2023,08:06:00 -0300,0.08,0,97,,198,5,10,,,
04/01/2023,08:08:00 -0300,0.19,0,103,,195,6,10,,,
04/01/2023,08:10:00 -0300,0.25,0,98,4.308,202,6,8,,,
04/01/2023,08:12:00 -0300,0.25,0,88,,197,6,10,,,
04/01/2023,08:14:00 -0300,0.25,0,82,,197,6,10,,,
04/01/2023,08:15:00 -0300,,,,4.301,,,,,,
04/01/2023,08:16:00 -0300,0.3,0,79,,197,5,10,,,
04/01/2023,08:18:00 -0300,0.27,0,73,,191,6,8,,,
04/01/2023,08:20:00 -0300,0.33,0,64,4.316,192,6,10,,,
04/01/2023,08:22:00 -0300,0.22,0,62,,197,6,11,,,
04/01/2023,08:24:00 -0300,0.22,0,63,,197,6,10,,,
04/01/2023,08:25:00 -0300,,,,4.319,,,,,,
04/01/2023,08:26:00 -0300,0.22,0,58,,190,7,13,,,
04/01/2023,08:28:00 -0300,0.27,0,72,,190,7,11,,,
04/01/2023,08:30:00 -0300,0.38,0,82,4.308,195,6,8,,,
04/01/2023,08:32:00 -0300,0.36,0,87,,202,6,11,,,
04/01/2023,08:34:00 -0300,0.41,0,88,,192,6,11,,,
04/01/2023,08:35:00 -0300,,,,4.326,,,,,,
04/01/2023,08:36:00 -0300,0.44,0,88,,190,6,12,,,
04/01/2023,08:38:00 -0300,0.52,0,89,,197,7,11,,,
04/01/2023,08:40:00 -0300,0.52,0,91,4.304,191,6,11,,,
04/01/2023,08:42:00 -0300,0.58,0,92,,188,6,12,,,
04/01/2023,08:44:00 -0300,0.58,0,98,,190,8,13,,,
04/01/2023,08:45:00 -0300,,,,4.32,,,,,,
04/01/2023,08:46:00 -0300,0.69,0,103,,195,7,13,,,
04/01/2023,08:48:00 -0300,0.77,0,106,,190,8,14,,,
04/01/2023,08:50:00 -0300,0.91,0,104,4.334,191,7,11,,,
04/01/2023,08:52:00 -0300,0.88,0,102,,195,7,11,,,
04/01/2023,08:54:00 -0300,0.96,0,99,,191,6,12,,,
04/01/2023,08:55:00 -0300,,,,4.302,,,,,,
04/01/2023,08:56:00 -0300,0.82,0,98,,201,5,11,,,
04/01/2023,08:58:00 -0300,0.82,0,96,,202,7,12,,,
04/01/2023,09:00:00 -0300,0.91,0,98,4.313,197,7,12,,,
04/01/2023,09:02:00 -0300,0.96,0,104,,198,6,12,,,
04/01/2023,09:04:00 -0300,0.96,0,113,,198,6,10,,,
04/01/2023,09:05:00 -0300,,,,4.334,,,,,,
04/01/2023,09:06:00 -0300,1.02,0,113,,192,7,12,,,
04/01/2023,09:08:00 -0300,1.1,0,112,,201,6,10,,,
04/01/2023,09:10:00 -0300,1.26,0,114,4.302,188,5,8,,,
04/01/2023,09:12:00 -0300,1.34,0,123,,191,6,11,,,
04/01/2023,09:14:00 -0300,1.37,0,128,,190,7,11,,,
04/01/2023,09:15:00 -0300,,,,4.314,,,,,,
04/01/2023,09:16:00 -0300,1.48,0,134,,185,5,8,,,
04/01/2023,09:18:00 -0300,1.64,0,142,,181,6,10,,,
04/01/2023,09:20:00 -0300,1.64,0,147,4.335,190,5,10,,,
04/01/2023,09:22:00 -0300,1.97,0,151,,183,5,7,,,
04/01/2023,09:24:00 -0300,2.05,0,149,,177,5,7,,,
04/01/2023,09:25:00 -0300,,,,4.304,,,,,,
04/01/2023,09:26:00 -0300,2.02,0,149,,183,5,8,,,
04/01/2023,09:28:00 -0300,2.13,0,149,,190,5,11,,,
04/01/2023,09:30:00 -0300,2.16,0,151,4.32,171,6,13,,,
04/01/2023,09:32:00 -0300,2.18,0,151,,167,5,8,,,
04/01/2023,09:34:00 -0300,2.29,0,157,,175,5,7,,,
04/01/2023,09:35:00 -0300,,,,4.338,,,,,,
04/01/2023,09:36:00 -0300,2.4,0,164,,190,5,10,,,
04/01/2023,09:38:00 -0300,2.4,0,169,,191,6,8,,,
04/01/2023,09:40:00 -0300,2.64,0,172,4.305,181,4,7,,,
04/01/2023,09:42:00 -0300,2.58,0,174,,191,7,13,,,
04/01/2023,09:44:00 -0300,2.34,0,172,,198,6,11,,,
04/01/2023,09:45:00 -0300,,,,4.319,,,,,,
04/01/2023,09:46:00 -0300,2.29,0,176,,202,8,12,,,
04/01/2023,09:48:00 -0300,2.26,0,181,,205,7,11,,,
04/01/2023,09:50:00 -0300,2.56,0,191,4.317,195,8,13,,,
04/01/2023,09:52:00 -0300,2.13,0,198,,219,8,16,,,
04/01/2023,09:54:00 -0300,2.4,0,201,,198,10,16,,,
04/01/2023,09:55:00 -0300,,,,4.314,,,,,,
04/01/2023,09:56:00 -0300,2.42,0,199,,211,8,14,,,
04/01/2023,09:58:00 -0300,2.34,0,202,,212,7,12,,,
04/01/2023,10:00:00 -0300,2.66,0,203,4.305,194,7,12,,,
04/01/2023,10:02:00 -0300,2.74,0,209,,202,6,11,,,
04/01/2023,10:04:00 -0300,2.69,0,224,,192,10,14,,,
04/01/2023,10:05:00 -0300,,,,4.335,,,,,,
04/01/2023,10:06:00 -0300,2.53,0,236,,208,11,16,,,
