Date,Time,"Solar Radiation (S-LIB 21038195:21025504-1),W/m²,Tracadie Wharf","Rain (S-RGB 21038195:21038368-1),mm,Tracadie Wharf","Wind Direction (S-WCF 21038195:21038454-3),°,Tracadie Wharf","Temperature (S-TMB 21038195:21098956-1),°C,Tracadie Wharf","Battery (RX3000 BATTERY 21038195:21038195-B),V,Tracadie Wharf","Barometric Pressure (M-BP 21038195:21548412-1),kPa,Tracadie Wharf","Water Pressure (M-WP04 21038195:21558158-1),kPa,Tracadie Wharf","Diff Pressure (M-DP04 21038195:21558158-2),kPa,Tracadie Wharf","Water Temperature (M-WT 21038195:21558158-3),°C,Tracadie Wharf","Water Level (M-WL04 21038195:21558158-4),meters,Tracadie Wharf","Accumulated Rain (C-ACC-RAIN 21038195:21038368-2),mm,Tracadie Wharf,Tracadie Harbour","Average wind speed (S-WCF 21038195:21038454-1),Km/h,Tracadie Wharf","Wind gust  speed (S-WCF 21038195:21038454-2),Km/h,Tracadie Wharf"
01/08/2024,01:27:00 -0400,,,,,4.226,100.694,109.884,9.19,-1.67,-0.00053,,,
01/08/2024,01:28:00 -0400,1,0,8,-3.24,,,,,,,,30,37
01/08/2024,01:30:00 -0400,1,0,3,-3.15,,,,,,,,32,40
01/08/2024,01:32:00 -0400,1,0,0,-3.18,4.238,100.691,109.778,9.087,-1.67,-0.01079,,26,34
01/08/2024,01:34:00 -0400,1,0,357,-3.42,,,,,,,,30,37
01/08/2024,01:36:00 -0400,1,0,10,-3.42,,,,,,,,31,42
01/08/2024,01:37:00 -0400,,,,,4.242,100.693,109.919,9.226,-1.67,0.00308,,,
01/08/2024,01:38:00 -0400,1,0,4,-3.33,,,,,,,,30,37
01/08/2024,01:40:00 -0400,1,0,1,-3.39,,,,,,,,32,40
01/08/2024,01:42:00 -0400,1,0,357,-3.33,4.226,100.696,109.95,9.254,-1.67,0.00586,,28,35
01/08/2024,01:44:00 -0400,1,0,355,-3.36,,,,,,,,31,41
01/08/2024,01:46:00 -0400,1,0,6,-3.18,,,,,,,,31,41
01/08/2024,01:47:00 -0400,,,,,4.238,100.715,109.919,9.204,-1.67,0.00089,,,
01/08/2024,01:48:00 -0400,1,0,6,-3.3,,,,,,,,36,42
01/08/2024,01:50:00 -0400,1,0,4,-3.33,,,,,,,,29,36
01/08/2024,01:52:00 -0400,1,0,1,-3.27,4.242,100.712,109.959,9.247,-1.67,0.00515,,32,38
01/08/2024,01:54:00 -0400,1,0,358,-3.3,,,,,,,,26,34
01/08/2024,01:56:00 -0400,1,0,357,-3.3,,,,,,,,32,40
01/08/2024,01:57:00 -0400,,,,,4.224,100.696,109.937,9.241,-1.67,0.00454,,,
01/08/2024,01:58:00 -0400,1,0,358,-3.27,,,,,,,,29,37
01/08/2024,02:00:00 -0400,1,0,4,-3.3,,,,,,,,30,40
01/08/2024,02:02:00 -0400,1,0,352,-3.39,4.236,100.703,110.025,9.322,-1.67,0.01264,,36,43
01/08/2024,02:04:00 -0400,1,0,352,-3.15,,,,,,,,31,40
01/08/2024,02:06:00 -0400,1,0,6,-3.3,,,,,,,,34,40
01/08/2024,02:07:00 -0400,,,,,4.241,100.711,109.968,9.257,-1.67,0.00613,,,
01/08/2024,02:08:00 -0400,1,0,358,-3.27,,,,,,,,31,38
01/08/2024,02:10:00 -0400,1,0,357,-3.24,,,,,,,,30,36
01/08/2024,02:12:00 -0400,1,0,0,-3.24,4.224,100.71,110.158,9.448,-1.67,0.02513,,28,34
01/08/2024,02:14:00 -0400,1,0,6,-3.09,,,,,,,,26,35
01/08/2024,02:16:00 -0400,1,0,352,-3.24,,,,,,,,32,36
01/08/2024,02:17:00 -0400,,,,,4.233,100.714,110.096,9.382,-1.67,0.01858,,,
01/08/2024,02:18:00 -0400,1,0,351,-3.15,,,,,,,,32,38
01/08/2024,02:20:00 -0400,1,0,354,-3.12,,,,,,,,29,38
01/08/2024,02:22:00 -0400,1,0,354,-3.04,4.238,100.711,110.167,9.456,-1.67,0.02591,,31,41
01/08/2024,02:24:00 -0400,1,0,358,-3.21,,,,,,,,28,36
01/08/2024,02:26:00 -0400,1,0,355,-3.09,,,,,,,,28,34
01/08/2024,02:27:00 -0400,,,,,4.224,100.714,110.299,9.585,-1.67,0.0388,,,
01/08/2024,02:28:00 -0400,1,0,354,-3.15,,,,,,,,28,35
01/08/2024,02:30:00 -0400,1,0,351,-3.15,,,,,,,,29,36
01/08/2024,02:32:00 -0400,1,0,345,-3.15,4.232,100.717,110.233,9.516,-1.67,0.0319,,35,43
01/08/2024,02:34:00 -0400,1,0,352,-3.12,,,,,,,,35,41
01/08/2024,02:36:00 -0400,1,0,352,-3.09,,,,,,,,30,38
01/08/2024,02:37:00 -0400,,,,,4.238,100.717,110.313,9.596,-1.67,0.03982,,,
01/08/2024,02:38:00 -0400,1,0,348,-3.06,,,,,,,,32,40
01/08/2024,02:40:00 -0400,1,0,352,-3.09,,,,,,,,31,41
01/08/2024,02:42:00 -0400,1,0,358,-2.86,4.223,100.725,110.344,9.619,-1.67,0.0421,,26,34
01/08/2024,02:44:00 -0400,1,0,357,-3.06,,,,,,,,32,40
01/08/2024,02:46:00 -0400,1,0,357,-3.01,,,,,,,,29,35
01/08/2024,02:47:00 -0400,,,,,4.23,100.727,110.401,9.674,-1.67,0.04762,,,
01/08/2024,02:48:00 -0400,1,0,358,-2.89,,,,,,,,30,36
01/08/2024,02:50:00 -0400,1,0,354,-2.89,,,,,,,,31,36
01/08/2024,02:52:00 -0400,1,0,347,-2.98,4.236,100.719,110.454,9.735,-1.67,0.05369,,31,38
01/08/2024,02:54:00 -0400,1,0,357,-2.92,,,,,,,,32,43
01/08/2024,02:56:00 -0400,1,0,355,-2.98,,,,,,,,31,38
01/08/2024,02:57:00 -0400,,,,,4.22,100.717,110.511,9.794,-1.67,0.0596,,,
01/08/2024,02:58:00 -0400,1,0,357,-2.89,,,,,,,,32,38
01/08/2024,03:00:00 -0400,1,0,350,-2.89,,,,,,,,30,36
01/08/2024,03:02:00 -0400,1,0,0,-2.92,4.23,100.741,110.582,9.841,-1.67,0.06425,,30,40
01/08/2024,03:04:00 -0400,1,0,355,-2.92,,,,,,,,30,37
01/08/2024,03:06:00 -0400,1,0,354,-2.86,,,,,,,,28,34
01/08/2024,03:07:00 -0400,,,,,4.235,100.742,110.622,9.88,-1.67,0.06811,,,
01/08/2024,03:08:00 -0400,1,0,355,-2.92,,,,,,,,29,35
01/08/2024,03:10:00 -0400,1,0,348,-2.95,,,,,,,,29,38
01/08/2024,03:12:00 -0400,1,0,354,-2.86,4.218,100.74,110.724,9.984,-1.67,0.07842,,31,37
01/08/2024,03:14:00 -0400,1,0,355,-2.86,,,,,,,,32,41
01/08/2024,03:16:00 -0400,1,0,0,-2.92,,,,,,,,31,40
01/08/2024,03:17:00 -0400,,,,,4.23,100.736,110.657,9.921,-1.67,0.07222,,,
01/08/2024,03:18:00 -0400,1,0,4,-2.86,,,,,,,,34,40
01/08/2024,03:20:00 -0400,1,0,358,-2.83,,,,,,,,30,38
01/08/2024,03:22:00 -0400,1,0,351,-2.86,4.235,100.743,110.812,10.069,-1.67,0.08692,,31,38
01/08/2024,03:24:00 -0400,1,0,357,-2.86,,,,,,,,29,36
01/08/2024,03:26:00 -0400,1,0,355,-2.86,,,,,,,,30,36
01/08/2024,03:27:00 -0400,,,,,4.215,100.751,110.794,10.043,-1.67,0.08436,,,
01/08/2024,03:28:00 -0400,1,0,352,-2.8,,,,,,,,32,38
01/08/2024,03:30:00 -0400,1,0,358,-2.83,,,,,,,,30,37
01/08/2024,03:32:00 -0400,1,0,358,-2.92,4.226,100.749,110.839,10.09,-1.67,0.08896,,26,35
01/08/2024,03:34:00 -0400,1,0,351,-2.89,,,,,,,,31,38
01/08/2024,03:36:00 -0400,1,0,352,-2.83,,,,,,,,24,32
01/08/2024,03:37:00 -0400,,,,,4.232,100.753,110.971,10.218,-1.67,0.10175,,,
01/08/2024,03:38:00 -0400,1,0,358,-2.86,,,,,,,,29,36
01/08/2024,03:40:00 -0400,1,0,4,-2.83,,,,,,,,26,35
01/08/2024,03:42:00 -0400,1,0,344,-2.89,4.217,100.748,110.993,10.245,-1.67,0.10445,,28,35
01/08/2024,03:44:00 -0400,1,0,350,-2.86,,,,,,,,30,37
01/08/2024,03:46:00 -0400,1,0,357,-2.92,,,,,,,,29,36
01/08/2024,03:47:00 -0400,,,,,4.227,100.755,111.051,10.296,-1.67,0.10947,,,
01/08/2024,03:48:00 -0400,1,0,354,-2.83,,,,,,,,26,35
01/08/2024,03:50:00 -0400,1,0,351,-2.83,,,,,,,,30,37
01/08/2024,03:52:00 -0400,1,0,351,-2.86,4.232,100.754,111.113,10.359,-1.67,0.11572,,29,36
01/08/2024,03:54:00 -0400,1,0,358,-2.83,,,,,,,,30,37
01/08/2024,03:56:00 -0400,1,0,350,-2.86,,,,,,,,31,38
01/08/2024,03:57:00 -0400,,,,,4.215,100.756,111.064,10.308,-1.67,0.11069,,,
01/08/2024,03:58:00 -0400,1,0,345,-2.98,,,,,,,,30,37
01/08/2024,04:00:00 -0400,1,0,343,-2.92,,,,,,,,36,42
01/08/2024,04:02:00 -0400,1,0,343,-2.95,4.226,100.759,111.17,10.411,-1.67,0.12094,,32,38
01/08/2024,04:04:00 -0400,1,0,345,-2.95,,,,,,,,31,36
01/08/2024,04:06:00 -0400,1,0,343,-2.86,,,,,,,,31,40
01/08/2024,04:07:00 -0400,,,,,4.23,100.768,111.152,10.384,-1.67,0.11829,,,
01/08/2024,04:08:00 -0400,1,0,352,-2.83,,,,,,,,28,35
01/08/2024,04:10:00 -0400,1,0,344,-2.86,,,,,,,,29,36
01/08/2024,04:12:00 -0400,1,0,341,-2.77,4.215,100.759,111.139,10.38,-1.67,0.11787,,30,37
01/08/2024,04:14:00 -0400,1,0,336,-2.8,,,,,,,,35,42
01/08/2024,04:16:00 -0400,1,0,347,-2.71,,,,,,,,32,40
01/08/2024,04:17:00 -0400,,,,,4.226,100.766,111.223,10.457,-1.67,0.12553,,,
01/08/2024,04:18:00 -0400,1,0,350,-2.86,,,,,,,,35,41
01/08/2024,04:20:00 -0400,1,0,341,-2.8,,,,,,,,32,42
01/08/2024,04:22:00 -0400,1,0,345,-2.83,4.23,100.768,111.224,10.456,-1.56,0.12543,,32,41
01/08/2024,04:24:00 -0400,1,0,350,-2.74,,,,,,,,34,41
01/08/2024,04:26:00 -0400,1,0,351,-2.83,,,,,,,,34,41
01/08/2024,04:27:00 -0400,,,,,4.217,100.776,111.299,10.523,-1.56,0.13211,,,
01/08/2024,04:28:00 -0400,1,0,344,-2.83,,,,,,,,34,44
01/08/2024,04:30:00 -0400,1,0,344,-2.77,,,,,,,,34,38
01/08/2024,04:32:00 -0400,1,0,347,-2.71,4.224,100.793,111.344,10.551,-1.56,0.13482,,29,37
01/08/2024,04:34:00 -0400,1,0,344,-2.89,,,,,,,,30,36
01/08/2024,04:36:00 -0400,1,0,337,-2.86,,,,,,,,34,44
01/08/2024,04:37:00 -0400,,,,,4.229,100.785,111.326,10.541,-1.56,0.13385,,,
01/08/2024,04:38:00 -0400,1,0,348,-2.8,,,,,,,,35,42
01/08/2024,04:40:00 -0400,1,0,348,-2.86,,,,,,,,35,42
01/08/2024,04:42:00 -0400,1,0,343,-2.89,4.214,100.794,111.361,10.567,-1.56,0.13648,,37,43
01/08/2024,04:44:00 -0400,1,0,340,-2.92,,,,,,,,37,44
01/08/2024,04:46:00 -0400,1,0,338,-2.8,,,,,,,,34,41
01/08/2024,04:47:00 -0400,,,,,4.224,100.783,111.348,10.565,-1.56,0.13625,,,
01/08/2024,04:48:00 -0400,1,0,341,-2.86,,,,,,,,32,42
01/08/2024,04:50:00 -0400,1,0,337,-2.92,,,,,,,,37,46
01/08/2024,04:52:00 -0400,1,0,345,-2.95,4.23,100.797,111.379,10.582,-1.56,0.13794,,35,41
01/08/2024,04:54:00 -0400,1,0,341,-2.8,,,,,,,,32,42
01/08/2024,04:56:00 -0400,1,0,344,-2.86,,,,,,,,34,41
01/08/2024,04:57:00 -0400,,,,,4.214,100.803,111.404,10.601,-1.67,0.13988,,,
01/08/2024,04:58:00 -0400,1,0,336,-2.68,,,,,,,,32,47
01/08/2024,05:00:00 -0400,1,0,351,-2.83,,,,,,,,30,37
01/08/2024,05:02:00 -0400,1,0,348,-2.86,4.223,100.82,111.436,10.616,-1.56,0.14137,,32,42
01/08/2024,05:04:00 -0400,1,0,352,-2.74,,,,,,,,28,35
01/08/2024,05:06:00 -0400,1,0,340,-2.98,,,,,,,,34,42
01/08/2024,05:07:00 -0400,,,,,4.218,100.813,111.361,10.548,-1.56,0.13459,,,
01/08/2024,05:08:00 -0400,1,0,343,-2.92,,,,,,,,32,41
01/08/2024,05:10:00 -0400,1,0,340,-2.95,,,,,,,,35,41
01/08/2024,05:12:00 -0400,1,0,347,-2.98,4.214,100.835,111.458,10.623,-1.56,0.14208,,37,42
01/08/2024,05:14:00 -0400,1,0,344,-2.95,,,,,,,,35,44
01/08/2024,05:16:00 -0400,1,0,337,-2.98,,,,,,,,38,46
01/08/2024,05:17:00 -0400,,,,,4.224,100.831,111.471,10.64,-1.67,0.14369,,,
01/08/2024,05:18:00 -0400,1,0,336,-2.92,,,,,,,,36,46
01/08/2024,05:20:00 -0400,1,0,337,-2.92,,,,,,,,36,42
01/08/2024,05:22:00 -0400,1,0,333,-2.98,4.229,100.849,111.453,10.604,-1.67,0.14014,,36,44
01/08/2024,05:24:00 -0400,1,0,336,-3.04,,,,,,,,35,42
01/08/2024,05:26:00 -0400,1,0,343,-2.98,,,,,,,,31,36
01/08/2024,05:27:00 -0400,,,,,4.214,100.858,111.498,10.64,-1.56,0.14374,,,
01/08/2024,05:28:00 -0400,1,0,343,-2.89,,,,,,,,31,37
01/08/2024,05:30:00 -0400,1,0,337,-2.92,,,,,,,,32,41
01/08/2024,05:32:00 -0400,1,0,340,-3.01,4.224,100.871,111.572,10.701,-1.67,0.14983,,34,38
01/08/2024,05:34:00 -0400,1,0,341,-3.09,,,,,,,,35,42
01/08/2024,05:36:00 -0400,1,0,340,-3.12,,,,,,,,35,41
01/08/2024,05:37:00 -0400,,,,,4.229,100.892,111.591,10.699,-1.56,0.1496,,,
01/08/2024,05:38:00 -0400,1,0,347,-3.15,,,,,,,,31,40
01/08/2024,05:40:00 -0400,1,0,348,-3.24,,,,,,,,34,44
01/08/2024,05:42:00 -0400,1,0,350,-3.24,4.214,100.889,111.569,10.68,-1.56,0.1477,,35,42
01/08/2024,05:44:00 -0400,1,0,344,-3.27,,,,,,,,34,42
01/08/2024,05:46:00 -0400,1,0,347,-3.3,,,,,,,,34,41
01/08/2024,05:47:00 -0400,,,,,4.223,100.897,111.64,10.743,-1.56,0.15394,,,
01/08/2024,05:48:00 -0400,1,0,341,-3.27,,,,,,,,32,37
01/08/2024,05:50:00 -0400,1,0,341,-3.15,,,,,,,,31,36
01/08/2024,05:52:00 -0400,1,0,338,-3.27,4.229,100.913,111.573,10.66,-1.56,0.14575,,37,46
01/08/2024,05:54:00 -0400,1,0,330,-3.3,,,,,,,,37,46
01/08/2024,05:56:00 -0400,1,0,336,-3.18,,,,,,,,31,38
01/08/2024,05:57:00 -0400,,,,,4.209,100.914,111.604,10.69,-1.56,0.14873,,,
01/08/2024,05:58:00 -0400,1,0,333,-3.36,,,,,,,,36,42
01/08/2024,06:00:00 -0400,1,0,327,-3.48,,,,,,,,38,47
01/08/2024,06:02:00 -0400,1,0,330,-3.27,4.221,100.922,111.653,10.731,-1.56,0.15277,,32,40
01/08/2024,06:04:00 -0400,1,0,338,-3.3,,,,,,,,36,41
01/08/2024,06:06:00 -0400,1,0,351,-3.45,,,,,,,,31,38
01/08/2024,06:07:00 -0400,,,,,4.217,100.919,111.635,10.716,-1.56,0.15131,,,
01/08/2024,06:08:00 -0400,1,0,345,-3.3,,,,,,,,30,36
01/08/2024,06:10:00 -0400,1,0,338,-3.3,,,,,,,,32,43
01/08/2024,06:12:00 -0400,1,0,337,-3.51,4.212,100.923,111.662,10.739,-1.56,0.15356,,36,42
01/08/2024,06:14:00 -0400,1,0,337,-3.63,,,,,,,,36,44
01/08/2024,06:16:00 -0400,1,0,340,-3.69,,,,,,,,37,44
01/08/2024,06:17:00 -0400,,,,,4.221,100.923,111.754,10.831,-1.67,0.16269,,,
01/08/2024,06:18:00 -0400,1,0,337,-3.6,,,,,,,,37,46
01/08/2024,06:20:00 -0400,1,0,341,-3.51,,,,,,,,34,42
01/08/2024,06:22:00 -0400,1,0,351,-3.54,4.227,100.937,111.649,10.712,-1.56,0.15084,,37,47
01/08/2024,06:24:00 -0400,1,0,344,-3.54,,,,,,,,28,32
01/08/2024,06:26:00 -0400,1,0,337,-3.45,,,,,,,,36,44
01/08/2024,06:27:00 -0400,,,,,4.209,100.934,111.657,10.723,-1.56,0.15202,,,
01/08/2024,06:28:00 -0400,1,0,330,-3.57,,,,,,,,36,43
01/08/2024,06:30:00 -0400,1,0,336,-3.6,,,,,,,,37,46
01/08/2024,06:32:00 -0400,1,0,343,-3.69,4.221,100.95,111.649,10.699,-1.56,0.14955,,36,46
01/08/2024,06:34:00 -0400,1,0,334,-3.45,,,,,,,,34,42
01/08/2024,06:36:00 -0400,1,0,344,-3.78,,,,,,,,36,41
01/08/2024,06:37:00 -0400,,,,,4.226,100.948,111.631,10.683,-1.56,0.14799,,,
01/08/2024,06:38:00 -0400,1,0,347,-3.66,,,,,,,,34,41
01/08/2024,06:40:00 -0400,1,0,343,-3.6,,,,,,,,32,38
01/08/2024,06:42:00 -0400,1,0,345,-3.54,4.211,100.956,111.618,10.662,-1.56,0.14587,,35,47
01/08/2024,06:44:00 -0400,1,0,338,-3.78,,,,,,,,42,49
01/08/2024,06:46:00 -0400,1,0,336,-3.75,,,,,,,,38,43
01/08/2024,06:47:00 -0400,,,,,4.221,100.961,111.591,10.63,-1.56,0.14274,,,
01/08/2024,06:48:00 -0400,1,0,343,-3.81,,,,,,,,37,49
01/08/2024,06:50:00 -0400,1,0,341,-3.72,,,,,,,,34,41
01/08/2024,06:52:00 -0400,1,0,340,-3.75,4.215,100.978,111.608,10.63,-1.67,0.1427,,37,43
01/08/2024,06:54:00 -0400,1,0,340,-3.63,,,,,,,,37,43
01/08/2024,06:56:00 -0400,1,0,336,-3.63,,,,,,,,38,44
01/08/2024,06:57:00 -0400,,,,,4.212,100.962,111.678,10.716,-1.67,0.15133,,,
01/08/2024,06:58:00 -0400,1,0,336,-3.54,,,,,,,,34,42
01/08/2024,07:00:00 -0400,1,0,345,-3.63,,,,,,,,32,37
01/08/2024,07:02:00 -0400,1,0,343,-3.57,4.22,100.978,111.652,10.674,-1.67,0.1471,,31,40
01/08/2024,07:04:00 -0400,1,0,344,-3.51,,,,,,,,35,46
01/08/2024,07:06:00 -0400,1,0,334,-3.6,,,,,,,,35,42
01/08/2024,07:07:00 -0400,,,,,4.226,100.976,111.599,10.623,-1.67,0.14202,,,
01/08/2024,07:08:00 -0400,1,0,330,-3.75,,,,,,,,34,42
01/08/2024,07:10:00 -0400,1,0,343,-3.72,,,,,,,,36,43
01/08/2024,07:12:00 -0400,1,0,341,-3.69,4.212,100.99,111.643,10.653,-1.67,0.14502,,36,43
01/08/2024,07:14:00 -0400,1,0,338,-3.6,,,,,,,,32,38
01/08/2024,07:16:00 -0400,1,0,338,-3.69,,,,,,,,32,37
01/08/2024,07:17:00 -0400,,,,,4.221,100.988,111.634,10.646,-1.67,0.14434,,,
01/08/2024,07:18:00 -0400,1,0,329,-3.81,,,,,,,,38,46
01/08/2024,07:20:00 -0400,1,0,330,-3.69,,,,,,,,36,43
01/08/2024,07:22:00 -0400,1,0,326,-3.69,4.224,100.987,111.603,10.616,-1.67,0.14137,,32,40
01/08/2024,07:24:00 -0400,1,0,319,-3.75,,,,,,,,37,46
01/08/2024,07:26:00 -0400,1,0,330,-3.69,,,,,,,,37,44
01/08/2024,07:27:00 -0400,,,,,4.209,101.008,111.586,10.578,-1.67,0.13752,,,
01/08/2024,07:28:00 -0400,1,0,338,-3.75,,,,,,,,34,41
01/08/2024,07:30:00 -0400,1,0,341,-3.66,,,,,,,,35,42
01/08/2024,07:32:00 -0400,1,0,341,-3.81,4.221,101.021,111.687,10.666,-1.67,0.14634,,36,44
01/08/2024,07:34:00 -0400,1,0,329,-3.63,,,,,,,,32,38
01/08/2024,07:36:00 -0400,1,0,323,-3.72,,,,,,,,36,40
01/08/2024,07:37:00 -0400,,,,,4.224,101.028,111.643,10.615,-1.67,0.14124,,,
01/08/2024,07:38:00 -0400,1,0,340,-3.81,,,,,,,,37,42
01/08/2024,07:40:00 -0400,1,0,341,-3.81,,,,,,,,34,40
01/08/2024,07:42:00 -0400,1,0,334,-3.6,4.211,101.021,111.656,10.635,-1.67,0.14326,,35,40
01/08/2024,07:44:00 -0400,1,0,323,-3.72,,,,,,,,36,46
01/08/2024,07:46:00 -0400,1,0,319,-3.78,,,,,,,,38,46
01/08/2024,07:47:00 -0400,,,,,4.22,101.03,111.678,10.648,-1.67,0.14456,,,
01/08/2024,07:48:00 -0400,1,0,323,-3.69,,,,,,,,35,42
01/08/2024,07:50:00 -0400,1,0,340,-3.75,,,,,,,,36,43
01/08/2024,07:52:00 -0400,2,0,337,-3.69,4.227,101.047,111.696,10.649,-1.67,0.14463,,35,42
01/08/2024,07:54:00 -0400,2,0,326,-3.78,,,,,,,,32,38
01/08/2024,07:56:00 -0400,2,0,334,-3.75,,,,,,,,34,43
01/08/2024,07:57:00 -0400,,,,,4.218,101.048,111.665,10.617,-1.67,0.14145,,,
01/08/2024,07:58:00 -0400,2,0,323,-3.69,,,,,,,,35,40
01/08/2024,08:00:00 -0400,3,0,333,-3.84,,,,,,,,37,43
01/08/2024,08:02:00 -0400,4,0,334,-3.72,4.238,101.068,111.763,10.695,-1.67,0.14914,,35,43
01/08/2024,08:04:00 -0400,4,0,326,-3.6,,,,,,,,31,40
01/08/2024,08:06:00 -0400,6,0,340,-3.81,,,,,,,,35,43
01/08/2024,08:07:00 -0400,,,,,4.25,101.064,111.763,10.699,-1.67,0.14954,,,
01/08/2024,08:08:00 -0400,4,0,329,-3.63,,,,,,,,31,40
01/08/2024,08:10:00 -0400,8,0,327,-3.78,,,,,,,,32,40
01/08/2024,08:12:00 -0400,8,0,327,-3.57,4.247,101.073,111.696,10.623,-1.67,0.14205,,34,38
01/08/2024,08:14:00 -0400,8,0,326,-3.69,,,,,,,,34,38
01/08/2024,08:16:00 -0400,8,0,317,-3.72,,,,,,,,35,47
01/08/2024,08:17:00 -0400,,,,,4.271,101.088,111.749,10.661,-1.67,0.14583,,,
01/08/2024,08:18:00 -0400,9,0,320,-3.66,,,,,,,,34,42
01/08/2024,08:20:00 -0400,18,0,323,-3.75,,,,,,,,35,41
01/08/2024,08:22:00 -0400,24,0,338,-3.69,4.304,101.104,111.864,10.76,-1.67,0.15568,,30,36
01/08/2024,08:24:00 -0400,22,0,340,-3.69,,,,,,,,36,47
01/08/2024,08:26:00 -0400,22,0,334,-3.63,,,,,,,,31,36
01/08/2024,08:27:00 -0400,,,,,4.329,101.115,111.758,10.643,-1.67,0.14403,,,
01/08/2024,08:28:00 -0400,33,0,331,-3.69,,,,,,,,32,40
01/08/2024,08:30:00 -0400,26,0,330,-3.51,,,,,,,,28,34
01/08/2024,08:32:00 -0400,26,0,327,-3.66,4.392,101.122,111.714,10.592,-1.67,0.13893,,34,44
01/08/2024,08:34:00 -0400,28,0,324,-3.63,,,,,,,,32,38
01/08/2024,08:36:00 -0400,33,0,329,-3.57,,,,,,,,32,40
01/08/2024,08:37:00 -0400,,,,,4.432,101.128,111.798,10.67,-1.67,0.14669,,,
01/08/2024,08:38:00 -0400,26,0,326,-3.51,,,,,,,,28,32
01/08/2024,08:40:00 -0400,23,0,316,-3.69,,,,,,,,34,41
01/08/2024,08:42:00 -0400,42,0,319,-3.57,4.46,101.138,111.824,10.686,-1.67,0.14834,,34,41
01/08/2024,08:44:00 -0400,53,0,338,-3.66,,,,,,,,34,41
01/08/2024,08:46:00 -0400,47,0,331,-3.63,,,,,,,,37,44
01/08/2024,08:47:00 -0400,,,,,4.46,101.152,111.692,10.54,-1.67,0.13375,,,
01/08/2024,08:48:00 -0400,59,0,336,-3.57,,,,,,,,32,37
01/08/2024,08:50:00 -0400,38,0,324,-3.54,,,,,,,,34,43
01/08/2024,08:52:00 -0400,34,0,321,-3.69,4.463,101.161,111.798,10.637,-1.67,0.14341,,37,44
01/08/2024,08:54:00 -0400,39,0,329,-3.6,,,,,,,,30,36
01/08/2024,08:56:00 -0400,43,0,320,-3.6,,,,,,,,34,41
01/08/2024,08:57:00 -0400,,,,,4.463,101.159,111.811,10.652,-1.67,0.14493,,,
01/08/2024,08:58:00 -0400,58,0,323,-3.48,,,,,,,,31,37
01/08/2024,09:00:00 -0400,46,0,323,-3.51,,,,,,,,31,36
01/08/2024,09:02:00 -0400,71,0,317,-3.48,4.466,101.162,111.758,10.596,-1.67,0.13935,,31,36
01/08/2024,09:04:00 -0400,68,0,316,-3.33,,,,,,,,34,41
01/08/2024,09:06:00 -0400,83,0,312,-3.45,,,,,,,,35,40
01/08/2024,09:07:00 -0400,,,,,4.468,101.17,111.807,10.637,-1.67,0.14339,,,
01/08/2024,09:08:00 -0400,59,0,314,-3.42,,,,,,,,35,38
01/08/2024,09:10:00 -0400,89,0,326,-3.3,,,,,,,,28,36
01/08/2024,09:12:00 -0400,56,0,320,-3.36,4.465,101.172,111.908,10.736,-1.67,0.15331,,29,41
01/08/2024,09:14:00 -0400,59,0,317,-3.39,,,,,,,,36,44
01/08/2024,09:16:00 -0400,63,0,314,-3.33,,,,,,,,32,40
01/08/2024,09:17:00 -0400,,,,,4.469,101.18,111.9,10.72,-1.67,0.15164,,,
01/08/2024,09:18:00 -0400,87,0,314,-3.3,,,,,,,,34,37
01/08/2024,09:20:00 -0400,74,0,314,-3.3,,,,,,,,37,46
01/08/2024,09:22:00 -0400,148,0,314,-3.24,4.471,101.202,111.886,10.684,-1.67,0.14813,,34,38
01/08/2024,09:24:00 -0400,78,0,324,-3.27,,,,,,,,34,38
01/08/2024,09:26:00 -0400,83,0,319,-3.27,,,,,,,,36,42
01/08/2024,09:27:00 -0400,,,,,4.468,101.206,111.917,10.711,-1.67,0.15081,,,
01/08/2024,09:28:00 -0400,89,0,327,-3.18,,,,,,,,30,37
01/08/2024,09:30:00 -0400,66,0,320,-3.15,,,,,,,,34,42
01/08/2024,09:32:00 -0400,98,0,320,-3.27,4.471,101.205,111.935,10.73,-1.67,0.15267,,35,43
01/08/2024,09:34:00 -0400,97,0,314,-3.21,,,,,,,,35,40
01/08/2024,09:36:00 -0400,102,0,324,-3.15,,,,,,,,30,38
01/08/2024,09:37:00 -0400,,,,,4.465,101.216,112.041,10.825,-1.67,0.16213,,,
01/08/2024,09:38:00 -0400,298,0,333,-3.15,,,,,,,,30,37
01/08/2024,09:40:00 -0400,152,0,329,-3.09,,,,,,,,35,43
01/08/2024,09:42:00 -0400,122,0,323,-3.09,4.469,101.218,112.112,10.894,-1.67,0.16897,,31,38
01/08/2024,09:44:00 -0400,132,0,323,-3.21,,,,,,,,36,46
01/08/2024,09:46:00 -0400,94,0,321,-3.15,,,,,,,,34,42
01/08/2024,09:47:00 -0400,,,,,4.472,101.216,112.28,11.064,-1.67,0.18589,,,
01/08/2024,09:48:00 -0400,69,0,312,-3.24,,,,,,,,40,46
01/08/2024,09:50:00 -0400,96,0,314,-3.18,,,,,,,,34,38
01/08/2024,09:52:00 -0400,103,0,320,-3.18,4.472,101.238,112.293,11.055,-1.67,0.18502,,35,44
01/08/2024,09:54:00 -0400,118,0,319,-3.12,,,,,,,,34,40
