Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Temperature (S-THC 21114835:21530604-1),°C,Greenwich PEINP","RH (S-THC 21114835:21530604-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530604-3),°C,Greenwich PEINP","Temperature (S-THC 21114835:21530608-1),°C,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP"
03/20/2024,19:40:00 -0400,0,1,4.25,140,4,8,0.893,74.014,-3.212,,,,
03/20/2024,19:45:00 -0400,0,1,4.253,160,5,10,0.764,74.981,-3.162,,,,
03/20/2024,19:50:00 -0400,0,1,4.241,168,5,10,0.764,75.073,-3.146,,,,
03/20/2024,19:55:00 -0400,0,1,4.245,166,6,11,0.764,75.523,-3.066,,,,
03/20/2024,20:00:00 -0400,0,1,4.248,166,6,14,0.721,76.263,-2.976,,,,
03/20/2024,20:05:00 -0400,0,1,4.236,156,6,12,0.679,76.786,-2.926,,,,
03/20/2024,20:10:00 -0400,0,1,4.244,171,6,12,0.593,77.444,-2.895,,,,
03/20/2024,20:15:00 -0400,0,1,4.245,160,5,11,0.486,78.891,-2.751,,,,
03/20/2024,20:20:00 -0400,0,1,4.235,161,6,10,0.486,78.392,-2.836,,,,
03/20/2024,20:25:00 -0400,0,1,4.242,164,6,13,0.593,78.186,-2.767,,,,
03/20/2024,20:30:00 -0400,0,1,4.244,157,5,7,0.507,78.132,-2.86,,,,
03/20/2024,20:35:00 -0400,0,1,4.232,156,5,10,0.55,78.288,-2.791,,,,
03/20/2024,20:40:00 -0400,0,1,4.239,153,6,12,0.55,77.348,-2.954,,,,
03/20/2024,20:45:00 -0400,0,1,4.241,159,6,11,0.486,77.833,-2.932,,,,
03/20/2024,20:50:00 -0400,0,1,4.23,159,5,8,0.443,78.173,-2.915,,,,
03/20/2024,20:55:00 -0400,0,1,4.236,139,4,8,0.335,78.068,-3.038,,,,
03/20/2024,21:00:00 -0400,0,1,4.239,146,4,10,0.207,78.448,-3.098,,,,
03/20/2024,21:05:00 -0400,0,1,4.229,150,5,11,0.335,77.357,-3.161,,,,
03/20/2024,21:10:00 -0400,0,1,4.235,142,5,10,0.4,77.906,-3.003,,,,
03/20/2024,21:15:00 -0400,0,1,4.238,156,6,11,0.55,77.783,-2.878,,,,
03/20/2024,21:20:00 -0400,0,1,4.227,153,5,11,0.7,77.847,-2.721,,,,
03/20/2024,21:25:00 -0400,0,1,4.233,150,5,10,0.743,77.107,-2.808,,,,
03/20/2024,21:30:00 -0400,0,1,4.236,167,7,11,1,74.78,-2.97,,,,
03/20/2024,21:35:00 -0400,0,1,4.226,161,7,13,1.108,73.063,-3.177,,,,
03/20/2024,21:40:00 -0400,0,1,4.232,161,6,12,1.108,73.796,-3.044,,,,
03/20/2024,21:45:00 -0400,0,1,4.235,161,7,13,1.236,72.638,-3.131,,,,
03/20/2024,21:50:00 -0400,0,1,4.221,167,8,14,1.322,71.963,-3.174,,,,
03/20/2024,21:55:00 -0400,0,1,4.23,164,8,14,1.365,71.958,-3.133,,,,
03/20/2024,22:00:00 -0400,0,1,4.232,170,8,14,1.365,71.846,-3.154,,,,
03/20/2024,22:05:00 -0400,0,1,4.221,167,8,13,1.386,71.374,-3.222,,,,
03/20/2024,22:10:00 -0400,0,1,4.229,166,10,16,1.494,70.98,-3.193,,,,
03/20/2024,22:15:00 -0400,0,1,4.232,168,8,16,1.408,71.388,-3.199,,,,
03/20/2024,22:20:00 -0400,0,1,4.22,168,8,16,1.365,72.027,-3.12,,,,
03/20/2024,22:25:00 -0400,0,1,4.227,166,8,14,1.386,72.107,-3.085,,,,
03/20/2024,22:30:00 -0400,0,1,4.23,156,7,16,1.365,72.27,-3.075,,,,
03/20/2024,22:35:00 -0400,0,1,4.22,143,5,8,1.193,73.144,-3.08,,,,
03/20/2024,22:40:00 -0400,0,1,4.226,147,5,11,1.15,73.782,-3.005,,,,
03/20/2024,22:45:00 -0400,0,1,4.229,161,5,10,1.172,74.56,-2.843,,,,
03/20/2024,22:50:00 -0400,0,1,4.218,156,5,10,1.193,75.75,-2.609,,,,
03/20/2024,22:55:00 -0400,0,1,4.224,156,5,10,1.301,75.874,-2.483,,,,
03/20/2024,23:00:00 -0400,0,1,4.229,166,7,13,1.558,74.54,-2.473,,,,
03/20/2024,23:05:00 -0400,0,1,4.218,164,6,12,1.772,74.421,-2.287,,,,
03/20/2024,23:10:00 -0400,0,1,4.224,166,7,12,1.923,74.032,-2.212,,,,
03/20/2024,23:15:00 -0400,0,1,4.226,166,8,16,1.923,73.313,-2.344,,,,
03/20/2024,23:20:00 -0400,0,1,4.215,168,8,16,1.901,73.86,-2.265,,,,
03/20/2024,23:25:00 -0400,0,1,4.224,173,8,16,1.88,74.414,-2.184,,,,
03/20/2024,23:30:00 -0400,0,1,4.226,163,8,13,1.901,74.545,-2.14,,,,
03/20/2024,23:35:00 -0400,0,1,4.215,170,10,17,1.923,74.636,-2.102,,,,
03/20/2024,23:40:00 -0400,0,1,4.221,161,10,17,1.944,75.244,-1.972,,,,
03/20/2024,23:45:00 -0400,0,1,4.224,164,7,16,1.88,75.929,-1.912,,,,
03/20/2024,23:50:00 -0400,0,1,4.214,157,6,12,1.88,76.455,-1.818,,,,
03/20/2024,23:55:00 -0400,0,1,4.221,145,7,16,1.858,76.942,-1.753,,,,
03/21/2024,00:00:00 -0400,0,1,4.224,140,6,13,1.858,77.684,-1.623,,,,
03/21/2024,00:05:00 -0400,0,1,4.214,149,6,19,1.901,77.316,-1.645,,,,
03/21/2024,00:10:00 -0400,0,1,4.22,152,7,16,1.965,77.101,-1.621,,,,
03/21/2024,00:15:00 -0400,0,1,4.224,159,6,13,1.944,77.371,-1.594,,,,
03/21/2024,00:20:00 -0400,0,1,4.212,146,7,16,1.88,77.665,-1.605,,,,
03/21/2024,00:25:00 -0400,0,1,4.22,146,7,14,1.923,77.748,-1.549,,,,
03/21/2024,00:30:00 -0400,0,1,4.223,153,7,14,2.008,77.371,-1.532,,,,
03/21/2024,00:35:00 -0400,0,1,4.214,159,7,17,2.094,77.577,-1.412,,,,
03/21/2024,00:40:00 -0400,0,1,4.218,156,10,19,2.051,77.765,-1.421,,,,
03/21/2024,00:45:00 -0400,0,1,4.221,150,10,18,2.03,77.719,-1.45,,,,
03/21/2024,00:50:00 -0400,0,1,4.211,150,10,18,2.073,77.865,-1.382,,,,
03/21/2024,00:55:00 -0400,0,1,4.22,143,6,17,1.965,78.726,-1.337,,,,
03/21/2024,01:00:00 -0400,0,1,4.223,147,8,20,1.751,80.594,-1.227,,,,
03/21/2024,01:05:00 -0400,0,1,4.208,140,8,24,1.515,82.591,-1.124,,,,
03/21/2024,01:10:00 -0400,0,1,4.218,143,7,14,1.343,83.932,-1.073,,,,
03/21/2024,01:15:00 -0400,0,1,4.22,140,8,19,1.301,83.83,-1.132,,,,
03/21/2024,01:20:00 -0400,0,1,4.211,153,10,18,1.236,84.491,-1.088,,,,
03/21/2024,01:25:00 -0400,0,1,4.217,150,8,18,1.108,85.368,-1.073,,,,
03/21/2024,01:30:00 -0400,0,1,4.22,150,8,18,1.065,85.736,-1.057,,,,
03/21/2024,01:35:00 -0400,0,1,4.209,149,8,20,1.043,85.983,-1.039,,,,
03/21/2024,01:40:00 -0400,0,1,4.215,149,8,17,1,86.467,-1.004,,,,
03/21/2024,01:45:00 -0400,0,1,4.218,152,8,25,0.893,86.938,-1.036,,,,
03/21/2024,01:50:00 -0400,0,1,4.209,145,8,19,0.914,87.364,-0.948,,,,
03/21/2024,01:55:00 -0400,0,1,4.215,152,8,19,0.914,87.631,-0.906,,,,
03/21/2024,02:00:00 -0400,0,1,4.218,153,7,17,0.829,87.716,-0.978,,,,
03/21/2024,02:05:00 -0400,0,1,4.208,152,8,19,0.872,87.9,-0.907,,,,
03/21/2024,02:10:00 -0400,0,1,4.215,143,8,18,0.807,88.116,-0.937,,,,
03/21/2024,02:15:00 -0400,0,1,4.218,138,7,17,0.85,87.877,-0.932,,,,
03/21/2024,02:20:00 -0400,0,1,4.206,152,8,20,0.936,87.956,-0.835,,,,
03/21/2024,02:25:00 -0400,0,1,4.214,149,7,18,1.043,87.611,-0.782,,,,
03/21/2024,02:30:00 -0400,0,1,4.217,150,10,18,1.172,86.899,-0.767,,,,
03/21/2024,02:35:00 -0400,0,1,4.206,152,8,19,1.258,86.715,-0.712,,,,
03/21/2024,02:40:00 -0400,0,1,4.212,143,10,19,1.301,86.659,-0.678,,,,
03/21/2024,02:45:00 -0400,0,1,4.217,143,10,19,1.279,86.737,-0.687,,,,
03/21/2024,02:50:00 -0400,0,1,4.206,142,10,23,1.279,86.867,-0.667,,,,
03/21/2024,02:55:00 -0400,0,1,4.212,150,8,19,1.236,87.181,-0.659,,,,
03/21/2024,03:00:00 -0400,0,1,4.215,140,10,22,1.279,87.071,-0.634,,,,
03/21/2024,03:05:00 -0400,0,1,4.205,145,8,26,1.279,87.332,-0.594,,,,
03/21/2024,03:10:00 -0400,0,1,4.212,145,11,26,1.322,87.05,-0.596,,,,
03/21/2024,03:15:00 -0400,0,1,4.214,146,11,24,1.343,86.619,-0.642,,,,
03/21/2024,03:20:00 -0400,0,1,4.205,147,11,24,1.343,86.696,-0.63,,,,
03/21/2024,03:25:00 -0400,0,1,4.212,146,10,19,1.301,86.981,-0.627,,,,
03/21/2024,03:30:00 -0400,0,1,4.214,152,12,23,1.258,87.1,-0.651,,,,
03/21/2024,03:35:00 -0400,0,1,4.203,143,10,23,1.258,87.314,-0.618,,,,
03/21/2024,03:40:00 -0400,0,1,4.211,154,10,24,1.215,87.643,-0.608,,,,
03/21/2024,03:45:00 -0400,0,1,4.214,152,12,25,1.258,87.533,-0.583,,,,
03/21/2024,03:50:00 -0400,0,1,4.199,146,10,18,1.193,87.707,-0.619,,,,
03/21/2024,03:55:00 -0400,0,1,4.209,152,11,20,1.193,87.755,-0.612,,,,
03/21/2024,04:00:00 -0400,0,1,4.212,153,11,19,1.279,87.364,-0.588,,,,
03/21/2024,04:05:00 -0400,0,1,4.202,156,11,20,1.386,87.146,-0.517,,,,
03/21/2024,04:10:00 -0400,0,1,4.209,154,12,25,1.472,86.743,-0.496,,,,
03/21/2024,04:15:00 -0400,0,1,4.212,159,12,24,1.579,86.412,-0.443,,,,
03/21/2024,04:20:00 -0400,0,1,4.203,160,17,32,1.687,85.908,-0.417,,,,
03/21/2024,04:25:00 -0400,0,1,4.208,159,14,25,1.687,85.908,-0.417,,,,
03/21/2024,04:30:00 -0400,0,1,4.211,159,14,28,1.665,85.924,-0.436,,,,
03/21/2024,04:35:00 -0400,0,1,4.2,157,13,25,1.558,86.052,-0.521,,,,
03/21/2024,04:40:00 -0400,0,1,4.209,146,11,23,1.536,86.215,-0.516,,,,
03/21/2024,04:45:00 -0400,0,1,4.211,147,12,24,1.472,86.467,-0.54,,,,
03/21/2024,04:50:00 -0400,0,1,4.202,147,12,28,1.472,86.659,-0.509,,,,
03/21/2024,04:55:00 -0400,0,1,4.208,150,10,20,1.386,87.021,-0.537,,,,
03/21/2024,05:00:00 -0400,0,1,4.209,143,11,23,1.386,86.5,-0.619,,,,
03/21/2024,05:05:00 -0400,0,1,4.2,149,11,24,1.429,86.517,-0.574,,,,
03/21/2024,05:10:00 -0400,0,1,4.208,147,11,23,1.472,85.791,-0.647,,,,
03/21/2024,05:15:00 -0400,0,1,4.209,142,11,23,1.472,85.469,-0.699,,,,
03/21/2024,05:20:00 -0400,0,1,4.2,140,11,29,1.408,85.931,-0.688,,,,
03/21/2024,05:25:00 -0400,0,1,4.206,150,11,18,1.322,86.606,-0.666,,,,
03/21/2024,05:30:00 -0400,0,1,4.211,145,12,24,1.365,86.609,-0.623,,,,
03/21/2024,05:35:00 -0400,0,1,4.2,154,12,20,1.301,86.302,-0.735,,,,
03/21/2024,05:40:00 -0400,0,1,4.206,147,12,24,1.322,86.304,-0.713,,,,
03/21/2024,05:45:00 -0400,0,1,4.209,146,10,25,1.193,86.633,-0.788,,,,
03/21/2024,05:50:00 -0400,0,1,4.199,146,12,28,1.215,86.371,-0.808,,,,
03/21/2024,05:55:00 -0400,0,1,4.206,146,11,25,1.172,86.526,-0.826,,,,
03/21/2024,06:00:00 -0400,0,1,4.208,142,13,29,1.301,86.038,-0.777,,,,
03/21/2024,06:05:00 -0400,0,2,4.194,150,14,26,1.322,85.624,-0.821,,,,
03/21/2024,06:10:00 -0400,0,3,4.206,147,13,28,1.386,85.643,-0.755,,,,
03/21/2024,06:15:00 -0400,0,6,4.214,146,12,28,1.343,86.033,-0.735,,,,
03/21/2024,06:20:00 -0400,0,9,4.208,150,12,22,1.408,86.252,-0.637,,,,
03/21/2024,06:25:00 -0400,0,12,4.23,140,12,32,1.451,86.151,-0.611,,,,
03/21/2024,06:30:00 -0400,0,18,4.25,140,12,26,1.536,86.468,-0.476,,,,
03/21/2024,06:35:00 -0400,0,31,4.266,149,8,23,1.536,86.728,-0.435,,,,
03/21/2024,06:40:00 -0400,0,38,4.301,136,12,29,1.622,86.326,-0.414,,,,
03/21/2024,06:45:00 -0400,0,46,4.292,132,13,30,1.837,85.565,-0.325,,,,
03/21/2024,06:50:00 -0400,0,57,4.314,133,12,29,2.03,85.034,-0.22,,,,
03/21/2024,06:55:00 -0400,0,92,4.292,138,13,32,2.158,84.509,-0.179,,,,
03/21/2024,07:00:00 -0400,0,121,4.308,129,14,30,2.502,83.546,0,,,,
03/21/2024,07:05:00 -0400,0,147,4.323,131,12,34,2.78,82.545,0.108,,,,
03/21/2024,07:10:00 -0400,0,188,4.301,133,13,30,3.124,81.051,0.192,,,,
03/21/2024,07:15:00 -0400,0,222,4.296,140,13,32,3.467,80.351,0.407,,,,
03/21/2024,07:20:00 -0400,0,244,4.307,142,16,35,3.638,79.776,0.475,,,,
03/21/2024,07:25:00 -0400,0,241,4.299,147,16,29,3.746,78.842,0.417,,,,
03/21/2024,07:30:00 -0400,0,287,4.311,145,16,28,4.003,78.515,0.611,,,,
03/21/2024,07:35:00 -0400,0,119,4.298,150,17,37,3.66,78.987,0.359,,,,
03/21/2024,07:40:00 -0400,0,138,4.314,157,17,31,3.274,81.195,0.363,,,,
03/21/2024,07:45:00 -0400,0,97,4.299,152,20,35,3.081,81.909,0.295,,,,
03/21/2024,07:50:00 -0400,0,81,4.296,152,19,41,2.909,82.69,0.258,,,,
03/21/2024,07:55:00 -0400,0,69,4.313,147,17,40,2.909,83.053,0.318,,,,
03/21/2024,08:00:00 -0400,0,88,4.314,147,18,35,2.866,83.909,0.418,,,,
03/21/2024,08:05:00 -0400,0,126,4.293,156,17,35,2.909,83.822,0.446,,,,
03/21/2024,08:10:00 -0400,0,111,4.314,157,18,34,2.952,83.885,0.498,,,,
03/21/2024,08:15:00 -0400,0,96,4.316,157,18,41,2.866,83.996,0.432,,,,
03/21/2024,08:20:00 -0400,0,86,4.325,153,19,42,2.931,84.53,0.583,,,,
03/21/2024,08:25:00 -0400,0,86,4.314,156,20,41,2.931,84.408,0.563,,,,
03/21/2024,08:30:00 -0400,0,92,4.317,153,18,35,2.931,84.627,0.599,,,,
03/21/2024,08:35:00 -0400,0,106,4.307,152,18,37,3.038,84.384,0.664,,,,
03/21/2024,08:40:00 -0400,0,89,4.302,145,19,37,3.059,84.224,0.659,,,,
03/21/2024,08:45:00 -0400,0,72,4.301,152,14,25,3.059,84.605,0.722,,,,
03/21/2024,08:50:00 -0400,0,73,4.298,154,19,36,3.016,84.695,0.694,,,,
03/21/2024,08:55:00 -0400,0,29,4.268,153,22,42,2.995,84.952,0.715,,,,
03/21/2024,09:00:00 -0400,0,22,4.28,153,18,35,2.931,85.711,0.775,,,,
03/21/2024,09:05:00 -0400,0,32,4.298,149,18,44,2.909,86.101,0.817,,,,
03/21/2024,09:10:00 -0400,0,72,4.295,154,20,43,2.909,86.554,0.889,,,,
03/21/2024,09:15:00 -0400,0,47,4.296,153,19,36,3.038,86.615,1.026,,,,
03/21/2024,09:20:00 -0400,0,29,4.304,147,19,41,3.038,86.528,1.012,,,,
03/21/2024,09:25:00 -0400,0,16,4.305,143,19,41,3.038,86.555,1.016,,,,
03/21/2024,09:30:00 -0400,0,13,4.281,147,19,34,2.995,87.301,1.093,,,,
03/21/2024,09:35:00 -0400,0,19,4.299,146,18,37,2.759,89.613,1.224,,,,
03/21/2024,09:40:00 -0400,0.2,39,4.301,143,20,36,2.587,90.504,1.191,,,,
03/21/2024,09:45:00 -0400,0.2,92,4.313,132,17,52,2.33,92.111,1.181,,,,
03/21/2024,09:50:00 -0400,0.4,101,4.317,140,16,31,2.309,92.647,1.24,,,,
03/21/2024,09:55:00 -0400,0.2,58,4.319,136,14,31,2.309,92.914,1.28,,,,
03/21/2024,10:00:00 -0400,0.2,52,4.326,135,14,29,2.18,93.193,1.194,,,,
03/21/2024,10:05:00 -0400,0,62,4.317,139,14,36,2.051,93.445,1.104,,,,
03/21/2024,10:10:00 -0400,0,46,4.313,136,16,30,1.944,93.848,1.057,,,,
03/21/2024,10:15:00 -0400,0.2,36,4.313,135,13,31,2.008,94.253,1.181,,,,
03/21/2024,10:20:00 -0400,0,31,4.299,135,18,37,1.858,93.761,0.959,,,,
03/21/2024,10:25:00 -0400,0.4,48,4.298,135,14,29,1.622,94.04,0.766,,,,
03/21/2024,10:30:00 -0400,0.2,27,4.287,145,14,36,1.515,94.713,0.758,,,,
03/21/2024,10:35:00 -0400,0.2,12,4.298,147,14,30,1.451,94.96,0.73,,,,
03/21/2024,10:40:00 -0400,0.2,13,4.298,143,17,38,1.408,94.607,0.636,,,,
03/21/2024,10:45:00 -0400,0.4,38,4.301,145,16,37,1.236,94.823,0.496,,,,
03/21/2024,10:50:00 -0400,0.4,36,4.247,150,17,38,1.086,95.093,0.386,,,,
03/21/2024,10:55:00 -0400,0.4,57,4.296,154,14,32,0.979,95.624,0.356,,,,
03/21/2024,11:00:00 -0400,0.4,101,4.313,156,14,30,1.086,95.253,0.409,,,,
03/21/2024,11:05:00 -0400,0.4,66,4.313,154,14,30,1.108,95.308,0.439,,,,
03/21/2024,11:10:00 -0400,0.2,59,4.308,154,14,28,1.343,95.407,0.688,,,,
03/21/2024,11:15:00 -0400,0,59,4.316,152,14,37,1.494,95.111,0.794,,,,
03/21/2024,11:20:00 -0400,0,83,4.317,154,17,30,1.644,94.507,0.856,,,,
03/21/2024,11:25:00 -0400,0.2,97,4.305,159,18,34,1.708,94.456,0.912,,,,
03/21/2024,11:30:00 -0400,0,117,4.322,163,18,35,1.73,94.379,0.922,,,,
03/21/2024,11:35:00 -0400,0.2,132,4.305,156,14,30,1.73,94.287,0.909,,,,
03/21/2024,11:40:00 -0400,0,174,4.304,157,16,36,1.794,94.282,0.972,,,,
03/21/2024,11:45:00 -0400,0.2,167,4.322,161,20,30,1.687,93.93,0.813,,,,
03/21/2024,11:50:00 -0400,0.2,132,4.305,163,18,37,1.601,94.203,0.768,,,,
03/21/2024,11:55:00 -0400,0.2,217,4.316,166,17,30,1.622,94.533,0.838,,,,
03/21/2024,12:00:00 -0400,0,97,4.32,173,17,25,1.772,94.159,0.932,,,,
03/21/2024,12:05:00 -0400,0.2,79,4.319,183,16,25,1.472,94.241,0.646,,,,
03/21/2024,12:10:00 -0400,0.2,227,4.304,190,14,24,1.279,94.726,0.525,,,,
03/21/2024,12:15:00 -0400,0.2,283,4.323,188,11,20,2.073,94.264,1.247,,,,
03/21/2024,12:20:00 -0400,0,108,4.323,192,11,19,2.158,93.458,1.213,,,,
03/21/2024,12:25:00 -0400,0,182,4.31,185,10,20,2.03,93.297,1.061,,,,
03/21/2024,12:30:00 -0400,0,128,4.325,180,8,16,2.008,93.48,1.067,,,,
03/21/2024,12:35:00 -0400,0,113,4.323,192,7,13,2.03,93.165,1.041,,,,
03/21/2024,12:40:00 -0400,0,89,4.298,208,7,14,1.794,93.248,0.819,,,,
03/21/2024,12:45:00 -0400,0,87,4.299,218,8,14,1.579,93.014,0.571,,,,
03/21/2024,12:50:00 -0400,0,74,4.302,222,10,17,1.558,92.839,0.524,,,,
03/21/2024,12:55:00 -0400,0,81,4.304,222,10,14,1.451,92.616,0.384,,,,
03/21/2024,13:00:00 -0400,0,76,4.317,223,10,17,1.279,92.763,0.236,,,,
03/21/2024,13:05:00 -0400,0,94,4.299,218,10,19,1.236,92.72,0.187,,,,
03/21/2024,13:10:00 -0400,0,238,4.287,215,8,17,1.515,91.855,0.334,,,,
03/21/2024,13:15:00 -0400,0,759,4.298,209,8,16,3.724,88.952,2.074,,,,
03/21/2024,13:20:00 -0400,0,677,4.298,201,10,18,4.389,81.799,1.556,,,,
03/21/2024,13:25:00 -0400,0,669,4.301,199,10,16,4.625,83.336,2.047,,,,
03/21/2024,13:30:00 -0400,0,292,4.317,201,11,20,4.689,81.202,1.748,,,,
03/21/2024,13:35:00 -0400,0,252,4.298,213,10,18,4.518,82.76,1.845,,,,
03/21/2024,13:40:00 -0400,0,387,4.293,215,12,20,3.874,79.609,0.677,,,,
03/21/2024,13:45:00 -0400,0,217,4.32,215,11,22,3.746,79.744,0.574,,,,
03/21/2024,13:50:00 -0400,0,203,4.298,222,11,18,3.424,77.22,-0.182,,,,
03/21/2024,13:55:00 -0400,0,232,4.302,227,18,26,3.038,72.793,-1.363,,,,
03/21/2024,14:00:00 -0400,0,233,4.32,223,14,22,3.188,73.938,-1.006,,,,
03/21/2024,14:05:00 -0400,0,219,4.299,222,14,22,3.145,75.224,-0.812,,,,
03/21/2024,14:10:00 -0400,0,296,4.292,220,11,20,3.338,77.073,-0.292,,,,
03/21/2024,14:15:00 -0400,0,864,4.308,213,12,22,4.067,74.096,-0.126,,,,
03/21/2024,14:20:00 -0400,0,633,4.322,213,13,22,5.612,70.269,0.631,,,,
03/21/2024,14:25:00 -0400,0,602,4.313,205,12,20,5.719,71.443,0.964,,,,
03/21/2024,14:30:00 -0400,0,168,4.325,211,12,25,4.947,67.854,-0.488,,,,
03/21/2024,14:35:00 -0400,0,118,4.32,213,12,23,3.445,71.45,-1.224,,,,
03/21/2024,14:40:00 -0400,0,52,4.31,220,23,41,2.008,80.664,-0.964,,,,
03/21/2024,14:45:00 -0400,0,127,4.298,241,26,42,0.957,88.797,-0.683,,,,
03/21/2024,14:50:00 -0400,0,203,4.302,243,28,37,0.829,89.563,-0.693,,,,
03/21/2024,14:55:00 -0400,0,256,4.311,241,26,35,0.679,91.627,-0.53,,,,
03/21/2024,15:00:00 -0400,0,362,4.322,240,23,31,1.451,90.495,0.065,,,,
03/21/2024,15:05:00 -0400,0,316,4.32,243,20,28,1.708,86.513,-0.3,,,,
03/21/2024,15:10:00 -0400,0,241,4.307,241,20,29,1.772,84.573,-0.548,,,,
03/21/2024,15:15:00 -0400,0,162,4.32,240,19,28,1.708,82.58,-0.937,,,,
03/21/2024,15:20:00 -0400,0,272,4.298,241,22,31,1.858,80.197,-1.19,,,,
03/21/2024,15:25:00 -0400,0,314,4.298,239,23,32,2.394,81.598,-0.429,,,,
03/21/2024,15:30:00 -0400,0,329,4.298,244,23,32,2.416,80.783,-0.546,,,,
03/21/2024,15:35:00 -0400,0,517,4.304,246,18,25,3.188,79.084,-0.084,,,,
03/21/2024,15:40:00 -0400,0,432,4.302,246,14,22,3.767,77.057,0.122,,,,
03/21/2024,15:45:00 -0400,0,422,4.326,239,17,26,3.66,73.567,-0.618,,,,
03/21/2024,15:50:00 -0400,0,207,4.32,237,16,26,3.831,75.718,-0.057,,,,
03/21/2024,15:55:00 -0400,0,144,4.307,237,18,30,3.167,71.479,-1.487,,,,
03/21/2024,16:00:00 -0400,0,297,4.323,233,18,25,3.66,70.04,-1.289,,,,
03/21/2024,16:05:00 -0400,0,401,4.299,230,20,37,4.41,66.397,-1.297,,,,
03/21/2024,16:10:00 -0400,0,361,4.304,233,20,32,4.175,66.9,-1.42,,,,
03/21/2024,16:15:00 -0400,0,381,4.317,240,25,38,3.874,66.259,-1.837,,,,
03/21/2024,16:20:00 -0400,0,176,4.301,241,24,36,3.167,66.392,-2.486,,,,
03/21/2024,16:25:00 -0400,0.2,239,4.307,243,26,42,3.059,63.835,-3.116,,,,
03/21/2024,16:30:00 -0400,0,297,4.302,241,25,37,3.553,61.297,-3.192,,,,
03/21/2024,16:35:00 -0400,0,157,4.307,241,30,47,3.167,61.686,-3.473,,,,
03/21/2024,16:40:00 -0400,0,254,4.308,240,29,42,3.36,62.132,-3.194,,,,
03/21/2024,16:45:00 -0400,0,72,4.323,237,25,36,2.652,63.166,-3.644,,,,
03/21/2024,16:50:00 -0400,0,151,4.32,243,28,38,2.201,68.182,-3.052,,,,
03/21/2024,16:55:00 -0400,0,202,4.307,246,19,38,2.33,69.813,-2.611,,,,
03/21/2024,17:00:00 -0400,0,127,4.317,241,24,36,1.794,73.465,-2.441,,,,
03/21/2024,17:05:00 -0400,0,36,4.302,243,19,29,1.065,75.647,-2.753,,,,
03/21/2024,17:10:00 -0400,0,43,4.281,241,22,30,0.893,75.233,-2.993,,,,
03/21/2024,17:15:00 -0400,0,66,4.298,240,23,31,0.829,76.53,-2.825,,,,
03/21/2024,17:20:00 -0400,0,173,4.304,234,22,32,1.494,70.546,-3.275,,,,
03/21/2024,17:25:00 -0400,0,93,4.314,241,24,34,1.129,69.978,-3.733,,,,
03/21/2024,17:30:00 -0400,0,79,4.323,237,28,41,0.979,69.862,-3.9,,,,
03/21/2024,17:35:00 -0400,0,63,4.299,241,24,36,0.979,72.631,-3.381,,,,
03/21/2024,17:40:00 -0400,0,51,4.287,237,23,34,0.807,70.173,-4.006,,,,
03/21/2024,17:45:00 -0400,0,32,4.304,239,20,26,0.636,72.226,-3.787,,,,
03/21/2024,17:50:00 -0400,0,18,4.305,240,23,37,0.486,74.702,-3.482,,,,
03/21/2024,17:55:00 -0400,0,14,4.286,243,20,31,0.314,76.236,-3.377,,,,
03/21/2024,18:00:00 -0400,0,12,4.298,241,24,31,-0.222,80.352,-3.195,,,,
03/21/2024,18:05:00 -0400,0,9,4.299,237,22,35,-0.372,81.353,-3.176,,,,
03/21/2024,18:10:00 -0400,0,9,4.271,233,22,32,-0.394,78.737,-3.634,,,,
03/21/2024,18:15:00 -0400,0,3,4.286,230,20,29,-0.265,78.79,-3.5,,,,
03/21/2024,18:20:00 -0400,0,2,4.287,232,22,32,-0.329,78.169,-3.668,,,,
03/21/2024,18:25:00 -0400,0,1,4.262,230,22,32,-0.287,77.359,-3.765,,,,
03/21/2024,18:30:00 -0400,0,1,4.272,229,20,28,-0.222,76.713,-3.814,,,,
03/21/2024,18:35:00 -0400,0,1,4.272,227,25,41,-0.158,73.249,-4.366,,,,
03/21/2024,18:40:00 -0400,0,1,4.251,232,28,41,-0.158,71.424,-4.7,,,,
03/21/2024,18:45:00 -0400,0,1,4.262,233,23,35,-0.222,73.863,-4.318,,,,
03/21/2024,18:50:00 -0400,0,1,4.263,226,24,38,-0.244,72.45,-4.594,,,,
03/21/2024,18:55:00 -0400,0,1,4.248,233,26,42,-0.351,72.509,-4.687,,,,
03/21/2024,19:00:00 -0400,0,1,4.254,230,25,44,-0.351,73.7,-4.472,,,,
03/21/2024,19:05:00 -0400,0,1,4.257,227,22,37,-0.351,71.826,-4.812,,,,
