Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Temperature (S-THC 21114835:21530604-1),°C,Greenwich PEINP","RH (S-THC 21114835:21530604-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530604-3),°C,Greenwich PEINP"
04/25/2024,16:05:00 -0300,0,904,4.32,,,302,,,,,17,31,128.83,100,129.027
04/25/2024,16:10:00 -0300,0,588,4.299,,,305,,,,,16,28,128.83,100,129.027
04/25/2024,16:15:00 -0300,0,363,4.293,,,306,,,,,19,31,128.83,100,129.027
04/25/2024,16:20:00 -0300,0,342,4.31,,,298,,,,,16,28,128.83,100,129.027
04/25/2024,16:25:00 -0300,0,352,4.304,,,300,,,,,17,30,128.83,100,129.027
04/25/2024,16:30:00 -0300,0,309,4.302,,,309,,,,,13,25,128.83,100,129.027
04/25/2024,16:35:00 -0300,0,288,4.29,,,305,,,,,16,35,128.83,100,129.027
04/25/2024,16:40:00 -0300,0,241,4.305,,,306,,,,,12,38,128.83,100,129.027
04/25/2024,16:45:00 -0300,0,256,4.31,,,303,,,,,13,24,128.83,100,129.027
04/25/2024,16:50:00 -0300,0,286,4.319,,,302,,,,,13,25,128.83,100,129.027
04/25/2024,16:55:00 -0300,0,649,4.292,,,307,,,,,14,34,128.83,100,129.027
04/25/2024,17:00:00 -0300,0,323,4.307,,,302,,,,,17,31,128.83,100,129.027
04/25/2024,17:05:00 -0300,0,254,4.316,,,306,,,,,16,31,128.83,100,129.027
04/25/2024,17:10:00 -0300,0,392,4.289,,,303,,,,,13,25,128.83,100,129.027
04/25/2024,17:15:00 -0300,0,254,4.289,,,306,,,,,13,26,128.83,100,129.027
04/25/2024,17:20:00 -0300,0,251,4.302,,,303,,,,,16,28,128.83,100,129.027
04/25/2024,17:25:00 -0300,0,262,4.317,,,302,,,,,16,29,128.83,100,129.027
04/25/2024,17:30:00 -0300,0,261,4.299,,,307,,,,,12,24,128.83,100,129.027
04/25/2024,17:35:00 -0300,0,197,4.301,,,313,,,,,13,25,128.83,100,129.027
04/25/2024,17:40:00 -0300,0,159,4.301,,,314,,,,,11,22,128.83,100,129.027
04/25/2024,17:45:00 -0300,0,142,4.311,,,312,,,,,13,20,128.83,100,129.027
04/25/2024,17:50:00 -0300,0,136,4.31,,,313,,,,,12,24,128.83,100,129.027
04/25/2024,17:55:00 -0300,0,163,4.301,,,313,,,,,11,19,128.83,100,129.027
04/25/2024,18:00:00 -0300,0,126,4.307,,,316,,,,,12,23,128.83,100,129.027
04/25/2024,18:05:00 -0300,0,111,4.317,,,314,,,,,12,22,128.83,100,129.027
04/25/2024,18:10:00 -0300,0,99,4.289,,,314,,,,,12,22,128.83,100,129.027
04/25/2024,18:15:00 -0300,0,98,4.284,,,307,,,,,11,24,128.83,100,129.027
04/25/2024,18:20:00 -0300,0,91,4.295,,,305,,,,,11,20,128.83,100,129.027
04/25/2024,18:25:00 -0300,0,87,4.308,,,310,,,,,12,24,128.83,100,129.027
04/25/2024,18:30:00 -0300,0,81,4.295,,,313,,,,,10,19,128.83,100,129.027
04/25/2024,18:35:00 -0300,0,91,4.311,,,309,,,,,12,22,128.83,100,129.027
04/25/2024,18:40:00 -0300,0,91,4.314,,,313,,,,,11,22,128.83,100,129.027
04/25/2024,18:45:00 -0300,0,76,4.293,,,310,,,,,10,18,128.83,100,129.027
04/25/2024,18:50:00 -0300,0,68,4.289,,,323,,,,,12,18,128.83,100,129.027
04/25/2024,18:55:00 -0300,0,63,4.293,,,327,,,,,7,17,128.83,100,129.027
04/25/2024,19:00:00 -0300,0,63,4.281,,,321,,,,,6,14,128.83,100,129.027
04/25/2024,19:05:00 -0300,0,58,4.304,,,331,,,,,7,13,128.83,100,129.027
04/25/2024,19:10:00 -0300,0,46,4.298,,,326,,,,,7,13,128.83,100,129.027
04/25/2024,19:15:00 -0300,0,38,4.281,,,321,,,,,7,12,128.83,100,129.027
04/25/2024,19:20:00 -0300,0,33,4.301,,,324,,,,,6,14,128.83,100,129.027
04/25/2024,19:25:00 -0300,0,26,4.292,,,310,,,,,6,12,128.83,100,129.027
04/25/2024,19:30:00 -0300,0,19,4.287,,,313,,,,,5,12,128.83,100,129.027
04/25/2024,19:35:00 -0300,0,18,4.283,,,320,,,,,6,14,128.83,100,129.027
04/25/2024,19:40:00 -0300,0,16,4.287,,,314,,,,,5,11,128.83,100,129.027
04/25/2024,19:45:00 -0300,0,12,4.281,,,313,,,,,7,14,128.83,100,129.027
04/25/2024,19:50:00 -0300,0,9,4.266,,,307,,,,,6,13,128.83,100,129.027
04/25/2024,19:55:00 -0300,0,8,4.266,,,312,,,,,7,12,128.83,100,129.027
04/25/2024,20:00:00 -0300,0,8,4.254,,,310,,,,,6,13,128.83,100,129.027
04/25/2024,20:05:00 -0300,0,4,4.248,,,307,,,,,5,12,128.83,100,129.027
04/25/2024,20:10:00 -0300,0,3,4.244,,,305,,,,,6,16,128.83,100,129.027
04/25/2024,20:15:00 -0300,0,2,4.236,,,295,,,,,7,13,128.83,100,129.027
04/25/2024,20:20:00 -0300,0,1,4.23,,,313,,,,,4,11,128.83,100,129.027
04/25/2024,20:25:00 -0300,0,1,4.23,,,302,,,,,7,14,128.83,100,129.027
04/25/2024,20:30:00 -0300,0,1,4.224,,,299,,,,,7,13,128.83,100,129.027
04/25/2024,20:35:00 -0300,0,1,4.22,,,300,,,,,7,14,128.83,100,129.027
04/25/2024,20:40:00 -0300,0,1,4.221,,,302,,,,,6,12,128.83,100,129.027
04/25/2024,20:45:00 -0300,0,1,4.217,,,303,,,,,7,17,128.83,100,129.027
04/25/2024,20:50:00 -0300,0,1,4.214,,,306,,,,,8,17,128.83,100,129.027
04/25/2024,20:55:00 -0300,0,1,4.215,,,307,,,,,6,13,128.83,100,129.027
04/25/2024,21:00:00 -0300,0,1,4.215,,,295,,,,,7,16,128.83,100,129.027
04/25/2024,21:05:00 -0300,0,1,4.208,,,299,,,,,7,13,128.83,100,129.027
04/25/2024,21:10:00 -0300,0,1,4.209,,,306,,,,,7,12,128.83,100,129.027
04/25/2024,21:15:00 -0300,0,1,4.206,,,295,,,,,5,12,128.83,100,129.027
04/25/2024,21:20:00 -0300,0,1,4.205,,,303,,,,,8,17,128.83,100,129.027
04/25/2024,21:25:00 -0300,0,1,4.205,,,307,,,,,6,12,128.83,100,129.027
04/25/2024,21:30:00 -0300,0,1,4.202,,,316,,,,,6,12,128.83,100,129.027
04/25/2024,21:35:00 -0300,0,1,4.2,,,338,,,,,5,12,128.83,100,129.027
04/25/2024,21:40:00 -0300,0,1,4.202,,,355,,,,,6,12,128.83,100,129.027
04/25/2024,21:45:00 -0300,0,1,4.197,,,355,,,,,7,20,128.83,100,129.027
04/25/2024,21:50:00 -0300,0,1,4.197,,,357,,,,,6,16,128.83,100,129.027
04/25/2024,21:55:00 -0300,0,1,4.199,,,6,,,,,2,8,128.83,100,129.027
04/25/2024,22:00:00 -0300,0,1,4.194,,,348,,,,,6,14,128.83,100,129.027
04/25/2024,22:05:00 -0300,0,1,4.194,,,343,,,,,4,8,128.83,100,129.027
04/25/2024,22:10:00 -0300,0,1,4.196,,,333,,,,,5,11,128.83,100,129.027
04/25/2024,22:15:00 -0300,0,1,4.191,,,319,,,,,4,12,128.83,100,129.027
04/25/2024,22:20:00 -0300,0,1,4.19,,,313,,,,,2,6,128.83,100,129.027
04/25/2024,22:25:00 -0300,0,1,4.191,,,310,,,,,5,13,128.83,100,129.027
04/25/2024,22:30:00 -0300,0,1,4.188,,,312,,,,,6,12,128.83,100,129.027
04/25/2024,22:35:00 -0300,0,1,4.185,,,303,,,,,5,13,128.83,100,129.027
04/25/2024,22:40:00 -0300,0,1,4.188,,,306,,,,,5,10,128.83,100,129.027
04/25/2024,22:45:00 -0300,0,1,4.184,,,298,,,,,4,10,128.83,100,129.027
04/25/2024,22:50:00 -0300,0,1,4.184,,,296,,,,,2,7,128.83,100,129.027
04/25/2024,22:55:00 -0300,0,1,4.185,,,268,,,,,1,5,128.83,100,129.027
04/25/2024,23:00:00 -0300,0,1,4.181,,,295,,,,,2,6,128.83,100,129.027
04/25/2024,23:05:00 -0300,0,1,4.179,,,291,,,,,2,6,128.83,100,129.027
04/25/2024,23:10:00 -0300,0,1,4.181,,,284,,,,,2,7,128.83,100,129.027
04/25/2024,23:15:00 -0300,0,1,4.176,,,298,,,,,2,5,128.83,100,129.027
04/25/2024,23:20:00 -0300,0,1,4.176,,,299,,,,,2,4,128.83,100,129.027
04/25/2024,23:25:00 -0300,0,1,4.178,,,292,,,,,1,5,128.83,100,129.027
04/25/2024,23:30:00 -0300,0,1,4.173,,,284,,,,,2,6,128.83,100,129.027
04/25/2024,23:35:00 -0300,0,1,4.173,,,288,,,,,2,5,128.83,100,129.027
04/25/2024,23:40:00 -0300,0,1,4.173,,,284,,,,,2,7,128.83,100,129.027
04/25/2024,23:45:00 -0300,0,1,4.17,,,277,,,,,2,5,128.83,100,129.027
04/25/2024,23:50:00 -0300,0,1,4.169,,,271,,,,,1,4,128.83,100,129.027
04/25/2024,23:55:00 -0300,0,1,4.17,,,271,,,,,1,5,128.83,100,129.027
04/26/2024,00:00:00 -0300,0,1,4.167,,,271,,,,,0,1,128.83,100,129.027
04/26/2024,00:05:00 -0300,0,1,4.166,,,271,,,,,0,1,128.83,100,129.027
04/26/2024,00:10:00 -0300,0,1,4.167,,,271,,,,,1,5,128.83,100,129.027
04/26/2024,00:15:00 -0300,0,1,4.164,,,250,,,,,1,6,128.83,100,129.027
04/26/2024,00:20:00 -0300,0,1,4.163,,,253,,,,,1,5,128.83,100,129.027
04/26/2024,00:25:00 -0300,0,1,4.164,,,257,,,,,1,4,128.83,100,129.027
04/26/2024,00:30:00 -0300,0,1,4.161,,,257,,,,,0,2,128.83,100,129.027
04/26/2024,00:35:00 -0300,0,1,4.16,,,257,,,,,0,0,128.83,100,129.027
04/26/2024,00:40:00 -0300,0,1,4.161,,,257,,,,,0,0,128.83,100,129.027
04/26/2024,00:45:00 -0300,0,1,4.155,,,257,,,,,0,4,128.83,100,129.027
04/26/2024,00:50:00 -0300,0,1,4.157,,,257,,,,,1,5,128.83,100,129.027
04/26/2024,00:55:00 -0300,0,1,4.158,,,254,,,,,4,6,128.83,100,129.027
04/26/2024,01:00:00 -0300,0,1,4.154,,,250,,,,,2,5,128.83,100,129.027
04/26/2024,01:05:00 -0300,0,1,4.154,,,246,,,,,1,4,128.83,100,129.027
04/26/2024,01:10:00 -0300,0,1,4.155,,,244,,,,,1,6,128.83,100,129.027
04/26/2024,01:15:00 -0300,0,1,4.151,,,243,,,,,0,2,128.83,100,129.027
04/26/2024,01:20:00 -0300,0,1,4.151,,,243,,,,,0,2,128.83,100,129.027
04/26/2024,01:25:00 -0300,0,1,4.154,,,243,,,,,0,0,128.83,100,129.027
04/26/2024,01:30:00 -0300,0,1,4.151,,,281,,,,,1,5,128.83,100,129.027
04/26/2024,01:35:00 -0300,0,1,4.149,,,302,,,,,1,4,128.83,100,129.027
04/26/2024,01:40:00 -0300,0,1,4.151,,,296,,,,,0,2,128.83,100,129.027
04/26/2024,01:45:00 -0300,0,1,4.148,,,275,,,,,1,5,128.83,100,129.027
04/26/2024,01:50:00 -0300,0,1,4.146,,,275,,,,,1,7,128.83,100,129.027
04/26/2024,01:55:00 -0300,0,1,4.149,,,278,,,,,1,5,128.83,100,129.027
04/26/2024,02:00:00 -0300,0,1,4.146,,,270,,,,,1,5,128.83,100,129.027
04/26/2024,02:05:00 -0300,0,1,4.145,,,258,,,,,2,5,128.83,100,129.027
04/26/2024,02:10:00 -0300,0,1,4.148,,,253,,,,,2,6,128.83,100,129.027
04/26/2024,02:15:00 -0300,0,1,4.142,,,247,,,,,1,6,128.83,100,129.027
04/26/2024,02:20:00 -0300,0,1,4.143,,,254,,,,,1,4,128.83,100,129.027
04/26/2024,02:25:00 -0300,0,1,4.146,,,271,,,,,2,4,128.83,100,129.027
04/26/2024,02:30:00 -0300,0,1,4.142,,,292,,,,,2,5,128.83,100,129.027
04/26/2024,02:35:00 -0300,0,1,4.142,,,299,,,,,2,6,128.83,100,129.027
04/26/2024,02:40:00 -0300,0,1,4.145,,,300,,,,,1,4,128.83,100,129.027
04/26/2024,02:45:00 -0300,0,1,4.142,,,310,,,,,2,7,128.83,100,129.027
04/26/2024,02:50:00 -0300,0,1,4.14,,,323,,,,,1,4,128.83,100,129.027
04/26/2024,02:55:00 -0300,0,1,4.143,,,305,,,,,1,6,128.83,100,129.027
04/26/2024,03:00:00 -0300,0,1,4.14,,,288,,,,,2,8,128.83,100,129.027
04/26/2024,03:05:00 -0300,0,1,4.14,,,302,,,,,2,7,128.83,100,129.027
04/26/2024,03:10:00 -0300,0,1,4.142,,,293,,,,,1,6,128.83,100,129.027
04/26/2024,03:15:00 -0300,0,1,4.139,,,293,,,,,2,5,128.83,100,129.027
04/26/2024,03:20:00 -0300,0,1,4.139,,,298,,,,,2,6,128.83,100,129.027
04/26/2024,03:25:00 -0300,0,1,4.142,,,320,,,,,2,6,128.83,100,129.027
04/26/2024,03:30:00 -0300,0,1,4.136,,,324,,,,,4,7,128.83,100,129.027
04/26/2024,03:35:00 -0300,0,1,4.139,,,319,,,,,1,2,128.83,100,129.027
04/26/2024,03:40:00 -0300,0,1,4.142,,,312,,,,,4,16,128.83,100,129.027
04/26/2024,03:45:00 -0300,0,1,4.137,,,313,,,,,6,11,128.83,100,129.027
04/26/2024,03:50:00 -0300,0,1,4.139,,,306,,,,,4,10,128.83,100,129.027
04/26/2024,03:55:00 -0300,0,1,4.142,,,317,,,,,5,11,128.83,100,129.027
04/26/2024,04:00:00 -0300,0,1,4.137,,,319,,,,,4,7,128.83,100,129.027
04/26/2024,04:05:00 -0300,0,1,4.139,,,313,,,,,2,6,128.83,100,129.027
04/26/2024,04:10:00 -0300,0,1,4.142,,,316,,,,,2,7,128.83,100,129.027
04/26/2024,04:15:00 -0300,0,1,4.137,,,333,,,,,2,7,128.83,100,129.027
04/26/2024,04:20:00 -0300,0,1,4.139,,,338,,,,,1,6,128.83,100,129.027
04/26/2024,04:25:00 -0300,0,1,4.142,,,298,,,,,1,5,128.83,100,129.027
04/26/2024,04:30:00 -0300,0,1,4.139,,,333,,,,,2,7,128.83,100,129.027
04/26/2024,04:35:00 -0300,0,1,4.137,,,333,,,,,2,6,128.83,100,129.027
04/26/2024,04:40:00 -0300,0,1,4.142,,,334,,,,,1,5,128.83,100,129.027
04/26/2024,04:45:00 -0300,0,1,4.137,,,333,,,,,0,2,128.83,100,129.027
04/26/2024,04:50:00 -0300,0,1,4.139,,,334,,,,,1,4,128.83,100,129.027
04/26/2024,04:55:00 -0300,0,1,4.14,,,338,,,,,0,4,128.83,100,129.027
04/26/2024,05:00:00 -0300,0,1,4.134,,,338,,,,,0,4,128.83,100,129.027
04/26/2024,05:05:00 -0300,0,1,4.139,,,337,,,,,0,2,128.83,100,129.027
04/26/2024,05:10:00 -0300,0,1,4.14,,,337,,,,,0,2,128.83,100,129.027
04/26/2024,05:15:00 -0300,0,1,4.137,,,338,,,,,0,1,128.83,100,129.027
04/26/2024,05:20:00 -0300,0,1,4.137,,,338,,,,,0,0,128.83,100,129.027
04/26/2024,05:25:00 -0300,0,1,4.14,,,338,,,,,0,0,128.83,100,129.027
04/26/2024,05:30:00 -0300,0,1,4.137,,,338,,,,,0,1,128.83,100,129.027
04/26/2024,05:35:00 -0300,0,1,4.137,,,338,,,,,0,1,128.83,100,129.027
04/26/2024,05:40:00 -0300,0,1,4.139,,,338,,,,,0,2,128.83,100,129.027
04/26/2024,05:45:00 -0300,0,1,4.136,,,338,,,,,1,2,128.83,100,129.027
04/26/2024,05:50:00 -0300,0,1,4.136,,,338,,,,,0,1,128.83,100,129.027
04/26/2024,05:55:00 -0300,0,2,4.14,,,338,,,,,0,1,128.83,100,129.027
04/26/2024,06:00:00 -0300,0,4,4.137,,,338,,,,,0,2,128.83,100,129.027
04/26/2024,06:05:00 -0300,0,6,4.14,,,337,,,,,0,4,128.83,100,129.027
04/26/2024,06:10:00 -0300,0,9,4.146,,,337,,,,,0,2,128.83,100,129.027
04/26/2024,06:15:00 -0300,0,14,4.149,,,337,,,,,0,2,128.83,100,129.027
04/26/2024,06:20:00 -0300,0,36,4.158,,,337,,,,,0,1,128.83,100,129.027
04/26/2024,06:25:00 -0300,0,44,4.173,,,341,,,,,1,6,128.83,100,129.027
04/26/2024,06:30:00 -0300,0,61,4.176,,,351,,,,,0,1,128.83,100,129.027
04/26/2024,06:35:00 -0300,0,36,4.19,,,351,,,,,0,2,128.83,100,129.027
04/26/2024,06:40:00 -0300,0,66,4.212,,,351,,,,,0,2,128.83,100,129.027
04/26/2024,06:45:00 -0300,0,52,4.224,,,343,,,,,1,5,128.83,100,129.027
04/26/2024,06:50:00 -0300,0,62,4.245,,,340,,,,,1,4,128.83,100,129.027
04/26/2024,06:55:00 -0300,0,138,4.278,,,341,,,,,0,2,128.83,100,129.027
04/26/2024,07:00:00 -0300,0,103,4.287,,,341,,,,,0,2,128.83,100,129.027
04/26/2024,07:05:00 -0300,0,73,4.29,,,337,,,,,0,4,128.83,100,129.027
04/26/2024,07:10:00 -0300,0,104,4.298,,,305,,,,,1,4,128.83,100,129.027
04/26/2024,07:15:00 -0300,0,131,4.287,,,305,,,,,0,2,128.83,100,129.027
04/26/2024,07:20:00 -0300,0,112,4.304,,,305,,,,,0,0,128.83,100,129.027
04/26/2024,07:25:00 -0300,0,157,4.293,,,305,,,,,0,0,128.83,100,129.027
04/26/2024,07:30:00 -0300,0,246,4.299,,,305,,,,,0,0,128.83,100,129.027
04/26/2024,07:35:00 -0300,0,209,4.328,,,305,,,,,0,2,128.83,100,129.027
04/26/2024,07:40:00 -0300,0,277,4.313,,,303,,,,,2,4,128.83,100,129.027
04/26/2024,07:45:00 -0300,0,294,4.302,,,302,,,,,2,4,128.83,100,129.027
04/26/2024,07:50:00 -0300,0,307,4.311,,,274,,,,,4,5,128.83,100,129.027
04/26/2024,07:55:00 -0300,0,322,4.296,,,239,,,,,4,6,128.83,100,129.027
04/26/2024,08:00:00 -0300,0,338,4.295,,,240,,,,,4,6,128.83,100,129.027
04/26/2024,08:05:00 -0300,0,356,4.299,,,243,,,,,5,6,128.83,100,129.027
04/26/2024,08:10:00 -0300,0,371,4.295,,,244,,,,,5,7,128.83,100,129.027
04/26/2024,08:15:00 -0300,0,389,4.29,,,243,,,,,2,6,128.83,100,129.027
04/26/2024,08:20:00 -0300,0,403,4.292,,,333,,,,,4,6,128.83,100,129.027
04/26/2024,08:25:00 -0300,0,419,4.301,,,305,,,,,5,8,128.83,100,129.027
04/26/2024,08:30:00 -0300,0,434,4.295,,,333,,,,,5,10,128.83,100,129.027
04/26/2024,08:35:00 -0300,0,449,4.313,,,347,,,,,4,8,128.83,100,129.027
04/26/2024,08:40:00 -0300,0,464,4.298,,,336,,,,,4,7,128.83,100,129.027
04/26/2024,08:45:00 -0300,0,479,4.278,,,295,,,,,5,10,128.83,100,129.027
04/26/2024,08:50:00 -0300,0,493,4.299,,,303,,,,,5,10,128.83,100,129.027
04/26/2024,08:55:00 -0300,0,507,4.301,,,314,,,,,5,10,128.83,100,129.027
04/26/2024,09:00:00 -0300,0,522,4.289,,,321,,,,,5,10,128.83,100,129.027
04/26/2024,09:05:00 -0300,0,536,4.299,,,345,,,,,5,11,128.83,100,129.027
04/26/2024,09:10:00 -0300,0,549,4.296,,,309,,,,,7,12,128.83,100,129.027
04/26/2024,09:15:00 -0300,0,563,4.308,,,324,,,,,5,10,128.83,100,129.027
04/26/2024,09:20:00 -0300,0,577,4.305,,,320,,,,,6,11,128.83,100,129.027
04/26/2024,09:25:00 -0300,0,591,4.311,,,306,,,,,6,12,128.83,100,129.027
04/26/2024,09:30:00 -0300,0,602,4.281,,,319,,,,,6,12,128.83,100,129.027
04/26/2024,09:35:00 -0300,0,613,4.292,,,319,,,,,5,10,128.83,100,129.027
04/26/2024,09:40:00 -0300,0,629,4.302,,,336,,,,,5,11,128.83,100,129.027
04/26/2024,09:45:00 -0300,0,639,4.292,,,336,,,,,4,8,128.83,100,129.027
04/26/2024,09:50:00 -0300,0,653,4.313,,,314,,,,,6,13,128.83,100,129.027
04/26/2024,09:55:00 -0300,0,663,4.302,,,330,,,,,6,11,128.83,100,129.027
04/26/2024,10:00:00 -0300,0,674,4.314,,,329,,,,,8,13,128.83,100,129.027
04/26/2024,10:05:00 -0300,0,687,4.328,,,340,,,,,7,11,128.83,100,129.027
04/26/2024,10:10:00 -0300,0,698,4.29,,,327,,,,,6,10,128.83,100,129.027
04/26/2024,10:15:00 -0300,0,708,4.293,,,323,,,,,7,13,128.83,100,129.027
04/26/2024,10:20:00 -0300,0,719,4.299,,,319,,,,,6,11,128.83,100,129.027
04/26/2024,10:25:00 -0300,0,728,4.316,,,316,,,,,7,12,128.83,100,129.027
04/26/2024,10:30:00 -0300,0,737,4.298,,,306,,,,,6,12,128.83,100,129.027
04/26/2024,10:35:00 -0300,0,748,4.293,,,299,,,,,7,13,128.83,100,129.027
04/26/2024,10:40:00 -0300,0,759,4.293,,,334,,,,,7,16,128.83,100,129.027
04/26/2024,10:45:00 -0300,0,768,4.304,,,331,,,,,8,16,128.83,100,129.027
04/26/2024,10:50:00 -0300,0,777,4.307,,,337,,,,,6,14,128.83,100,129.027
04/26/2024,10:55:00 -0300,0,787,4.313,,,337,,,,,7,13,128.83,100,129.027
04/26/2024,11:00:00 -0300,0,793,4.313,,,340,,,,,8,14,128.83,100,129.027
04/26/2024,11:05:00 -0300,0,799,4.319,,,329,,,,,8,13,128.83,100,129.027
04/26/2024,11:10:00 -0300,0,807,4.292,,,331,,,,,7,13,128.83,100,129.027
04/26/2024,11:15:00 -0300,0,816,4.293,,,337,,,,,8,13,128.83,100,129.027
04/26/2024,11:20:00 -0300,0,823,4.302,,,358,,,,,6,14,128.83,100,129.027
04/26/2024,11:25:00 -0300,0,831,4.317,,,344,,,,,7,16,128.83,100,129.027
04/26/2024,11:30:00 -0300,0,836,4.296,,,327,,,,,8,16,128.83,100,129.027
04/26/2024,11:35:00 -0300,0,844,4.305,,,336,,,,,8,16,128.83,100,129.027
04/26/2024,11:40:00 -0300,0,852,4.293,,,345,,,,,8,13,128.83,100,129.027
04/26/2024,11:45:00 -0300,0,856,4.284,,,1,,,,,7,11,128.83,100,129.027
04/26/2024,11:50:00 -0300,0,858,4.301,,,344,,,,,7,14,128.83,100,129.027
04/26/2024,11:55:00 -0300,0,864,4.319,,,27,,,,,8,14,128.83,100,129.027
04/26/2024,12:00:00 -0300,0,871,4.31,,,351,,,,,8,14,128.83,100,129.027
04/26/2024,12:05:00 -0300,0,878,4.32,,,341,,,,,7,13,128.83,100,129.027
04/26/2024,12:10:00 -0300,0,879,4.302,,,10,,,,,8,18,128.83,100,129.027
04/26/2024,12:15:00 -0300,0,891,4.295,,,11,,,,,8,16,128.83,100,129.027
04/26/2024,12:20:00 -0300,0,911,4.302,,,358,,,,,7,14,128.83,100,129.027
04/26/2024,12:25:00 -0300,0,993,4.301,,,18,,,,,10,16,128.83,100,129.027
04/26/2024,12:30:00 -0300,0,943,4.311,,,354,,,,,8,14,128.83,100,129.027
04/26/2024,12:35:00 -0300,0,943,4.298,,,31,,,,,8,18,128.83,100,129.027
04/26/2024,12:40:00 -0300,0,949,4.31,,,357,,,,,7,13,128.83,100,129.027
04/26/2024,12:45:00 -0300,0,784,4.287,,,357,,,,,8,13,128.83,100,129.027
04/26/2024,12:50:00 -0300,0,933,4.301,,,15,,,,,10,18,128.83,100,129.027
04/26/2024,12:55:00 -0300,0,581,4.314,,,22,,,,,8,17,128.83,100,129.027
04/26/2024,13:00:00 -0300,0,716,4.301,,,14,,,,,7,17,128.83,100,129.027
04/26/2024,13:05:00 -0300,0,521,4.308,,,0,,,,,7,17,128.83,100,129.027
04/26/2024,13:10:00 -0300,0,432,4.31,,,6,,,,,6,13,128.83,100,129.027
04/26/2024,13:15:00 -0300,0,856,4.286,,,341,,,,,8,14,128.83,100,129.027
04/26/2024,13:20:00 -0300,0,757,4.304,,,358,,,,,7,17,128.83,100,129.027
04/26/2024,13:25:00 -0300,0,922,4.317,,,25,,,,,8,17,128.83,100,129.027
04/26/2024,13:30:00 -0300,0,904,4.298,,,350,,,,,8,18,128.83,100,129.027
04/26/2024,13:35:00 -0300,0,894,4.304,,,13,,,,,8,13,128.83,100,129.027
04/26/2024,13:40:00 -0300,0,889,4.311,,,352,,,,,8,13,128.83,100,129.027
04/26/2024,13:45:00 -0300,0,782,4.284,,,10,,,,,8,16,128.83,100,129.027
04/26/2024,13:50:00 -0300,0,883,4.299,,,348,,,,,7,19,128.83,100,129.027
04/26/2024,13:55:00 -0300,0,872,4.314,,,8,,,,,7,13,128.83,100,129.027
04/26/2024,14:00:00 -0300,0,863,4.298,,,32,,,,,8,16,128.83,100,129.027
04/26/2024,14:05:00 -0300,0,859,4.304,,,20,,,,,8,17,128.83,100,129.027
04/26/2024,14:10:00 -0300,0,856,4.299,,,4,,,,,6,12,128.83,100,129.027
04/26/2024,14:15:00 -0300,0,847,4.286,,,31,,,,,10,19,128.83,100,129.027
04/26/2024,14:20:00 -0300,0,838,4.305,,,18,,,,,8,16,128.83,100,129.027
04/26/2024,14:25:00 -0300,0,898,4.302,,,38,,,,,8,16,128.83,100,129.027
04/26/2024,14:30:00 -0300,0,791,4.316,,,38,,,,,11,18,128.83,100,129.027
04/26/2024,14:35:00 -0300,0,831,4.31,,,29,,,,,8,16,128.83,100,129.027
04/26/2024,14:40:00 -0300,0,823,4.301,,,22,,,,,8,17,128.83,100,129.027
04/26/2024,14:45:00 -0300,0,794,4.308,,,25,,,,,10,17,128.83,100,129.027
04/26/2024,14:50:00 -0300,0,797,4.32,,,17,,,,,7,16,128.83,100,129.027
04/26/2024,14:55:00 -0300,0,798,4.299,,,31,,,,,6,13,128.83,100,129.027
04/26/2024,15:00:00 -0300,0,768,4.295,,,4,,,,,8,16,128.83,100,129.027
04/26/2024,15:05:00 -0300,0,806,4.308,,,22,,,,,10,16,128.83,100,129.027
04/26/2024,15:10:00 -0300,0,774,4.304,,,28,,,,,8,17,128.83,100,129.027
04/26/2024,15:15:00 -0300,0,772,4.298,,,29,,,,,11,17,128.83,100,129.027
04/26/2024,15:20:00 -0300,0,762,4.301,,,32,,,,,7,18,128.83,100,129.027
04/26/2024,15:25:00 -0300,0,748,4.314,,,34,,,,,8,17,128.83,100,129.027
04/26/2024,15:30:00 -0300,0,736,4.298,,,24,,,,,8,14,128.83,100,129.027
04/26/2024,15:35:00 -0300,0,563,4.304,,,21,,,,,8,14,128.83,100,129.027
04/26/2024,15:40:00 -0300,0,707,4.298,,,15,,,,,10,18,128.83,100,129.027
04/26/2024,15:45:00 -0300,0,691,4.29,,,21,,,,,7,13,128.83,100,129.027
04/26/2024,15:50:00 -0300,0,674,4.305,,,18,,,,,8,14,128.83,100,129.027
