Date,Time,"Solar Radiation (S-LIB 21038195:21025504-1),W/m²,Tracadie Wharf","Rain (S-RGB 21038195:21038368-1),mm,Tracadie Wharf","Wind Direction (S-WCF 21038195:21038454-3),°,Tracadie Wharf","Temperature (S-TMB 21038195:21098956-1),°C,Tracadie Wharf","Battery (RX3000 BATTERY 21038195:21038195-B),V,Tracadie Wharf","Barometric Pressure (M-BP 21038195:21548412-1),kPa,Tracadie Wharf","Water Pressure (M-WP04 21038195:21558158-1),kPa,Tracadie Wharf","Diff Pressure (M-DP04 21038195:21558158-2),kPa,Tracadie Wharf","Water Temperature (M-WT 21038195:21558158-3),°C,Tracadie Wharf","Water Level (M-WL04 21038195:21558158-4),meters,Tracadie Wharf","Accumulated Rain (C-ACC-RAIN 21038195:21038368-2),mm,Tracadie Wharf,Tracadie Harbour","Average wind speed (S-WCF 21038195:21038454-1),Km/h,Tracadie Wharf","Wind gust  speed (S-WCF 21038195:21038454-2),Km/h,Tracadie Wharf"
02/13/2024,10:04:00 -0400,282,0,298,-2.16,,,,,,,,16,19
02/13/2024,10:06:00 -0400,216,0,300,-2.28,,,,,,,,16,18
02/13/2024,10:07:00 -0400,,,,,4.477,100.822,110.155,9.333,-0.99,0.01372,,,
02/13/2024,10:08:00 -0400,203,0,306,-2.39,,,,,,,,13,16
02/13/2024,10:10:00 -0400,191,0,299,-2.42,,,,,,,,16,20
02/13/2024,10:12:00 -0400,194,0,289,-2.33,4.481,100.816,110.111,9.295,-0.99,0.00992,,13,17
02/13/2024,10:14:00 -0400,207,0,295,-2.28,,,,,,,,14,18
02/13/2024,10:16:00 -0400,211,0,298,-2.33,,,,,,,,13,17
02/13/2024,10:17:00 -0400,,,,,4.484,100.82,110.142,9.322,-0.99,0.0126,,,
02/13/2024,10:18:00 -0400,216,0,299,-2.45,,,,,,,,16,19
02/13/2024,10:20:00 -0400,222,0,295,-2.39,,,,,,,,16,20
02/13/2024,10:22:00 -0400,217,0,296,-2.3,4.472,100.83,110.066,9.236,-1.1,0.00403,,13,18
02/13/2024,10:24:00 -0400,209,0,302,-2.36,,,,,,,,13,17
02/13/2024,10:26:00 -0400,213,0,302,-2.6,,,,,,,,14,18
02/13/2024,10:27:00 -0400,,,,,4.481,100.834,110.044,9.21,-1.1,0.00143,,,
02/13/2024,10:28:00 -0400,234,0,306,-2.62,,,,,,,,13,14
02/13/2024,10:30:00 -0400,251,0,300,-2.51,,,,,,,,13,16
02/13/2024,10:32:00 -0400,249,0,292,-2.42,4.483,100.839,110.036,9.197,-0.99,0.00016,,12,16
02/13/2024,10:34:00 -0400,248,0,296,-2.45,,,,,,,,13,16
02/13/2024,10:36:00 -0400,233,0,285,-2.45,,,,,,,,12,16
02/13/2024,10:37:00 -0400,,,,,4.475,100.843,109.982,9.139,-1.1,-0.00562,,,
02/13/2024,10:38:00 -0400,217,0,292,-2.51,,,,,,,,13,17
02/13/2024,10:40:00 -0400,216,0,296,-2.39,,,,,,,,13,18
02/13/2024,10:42:00 -0400,219,0,293,-2.6,4.481,100.84,109.947,9.107,-1.1,-0.00884,,14,19
02/13/2024,10:44:00 -0400,213,0,295,-2.65,,,,,,,,14,19
02/13/2024,10:46:00 -0400,212,0,295,-2.74,,,,,,,,16,18
02/13/2024,10:47:00 -0400,,,,,4.483,100.836,109.907,9.071,-1.1,-0.0124,,,
02/13/2024,10:48:00 -0400,233,0,302,-2.68,,,,,,,,12,18
02/13/2024,10:50:00 -0400,236,0,310,-2.8,,,,,,,,17,19
02/13/2024,10:52:00 -0400,222,0,306,-2.71,4.478,100.824,109.827,9.003,-1.1,-0.01912,,13,17
02/13/2024,10:54:00 -0400,239,0,295,-2.68,,,,,,,,14,19
02/13/2024,10:56:00 -0400,227,0,300,-2.71,,,,,,,,14,18
02/13/2024,10:57:00 -0400,,,,,4.483,100.81,109.716,8.906,-1.22,-0.02881,,,
02/13/2024,10:58:00 -0400,226,0,298,-2.65,,,,,,,,13,18
02/13/2024,11:00:00 -0400,203,0,292,-2.62,,,,,,,,13,17
02/13/2024,11:02:00 -0400,198,0,295,-2.62,4.484,100.809,109.649,8.84,-1.22,-0.03531,,12,14
02/13/2024,11:04:00 -0400,184,0,299,-2.65,,,,,,,,14,18
02/13/2024,11:06:00 -0400,183,0,302,-2.89,,,,,,,,14,19
02/13/2024,11:07:00 -0400,,,,,4.474,100.806,109.565,8.759,-1.22,-0.04336,,,
02/13/2024,11:08:00 -0400,217,0,299,-2.8,,,,,,,,13,17
02/13/2024,11:10:00 -0400,231,0,291,-2.68,,,,,,,,11,13
02/13/2024,11:12:00 -0400,287,0,300,-2.74,4.483,100.806,109.451,8.645,-1.22,-0.05479,,13,17
02/13/2024,11:14:00 -0400,268,0,302,-2.65,,,,,,,,13,18
02/13/2024,11:16:00 -0400,251,0,291,-2.6,,,,,,,,12,14
02/13/2024,11:17:00 -0400,,,,,4.484,100.808,109.42,8.612,-1.22,-0.05807,,,
02/13/2024,11:18:00 -0400,253,0,293,-2.62,,,,,,,,13,19
02/13/2024,11:20:00 -0400,283,0,292,-2.74,,,,,,,,14,18
02/13/2024,11:22:00 -0400,394,0,298,-2.68,4.477,100.792,109.283,8.491,-1.22,-0.0701,,14,18
02/13/2024,11:24:00 -0400,266,0,307,-2.8,,,,,,,,13,16
02/13/2024,11:26:00 -0400,654,0,298,-2.68,,,,,,,,14,16
02/13/2024,11:27:00 -0400,,,,,4.484,100.76,109.137,8.377,-1.22,-0.08142,,,
02/13/2024,11:28:00 -0400,277,0,296,-2.62,,,,,,,,13,18
02/13/2024,11:30:00 -0400,568,0,293,-2.48,,,,,,,,12,17
02/13/2024,11:32:00 -0400,346,0,302,-2.68,4.484,100.755,109.08,8.325,-1.22,-0.08663,,13,18
02/13/2024,11:34:00 -0400,546,0,292,-2.6,,,,,,,,14,17
02/13/2024,11:36:00 -0400,561,0,289,-2.45,,,,,,,,13,17
02/13/2024,11:37:00 -0400,,,,,4.478,100.752,108.948,8.196,-1.1,-0.09942,,,
02/13/2024,11:38:00 -0400,496,0,302,-2.48,,,,,,,,13,17
02/13/2024,11:40:00 -0400,572,0,300,-2.39,,,,,,,,11,14
02/13/2024,11:42:00 -0400,199,0,299,-2.3,4.484,100.753,108.846,8.093,-1.1,-0.10962,,12,16
02/13/2024,11:44:00 -0400,429,0,284,-2.68,,,,,,,,11,14
02/13/2024,11:46:00 -0400,578,0,288,-2.39,,,,,,,,11,16
02/13/2024,11:47:00 -0400,,,,,4.486,100.74,108.771,8.031,-1.1,-0.1158,,,
02/13/2024,11:48:00 -0400,353,0,282,-2.39,,,,,,,,12,17
02/13/2024,11:50:00 -0400,599,0,292,-2.22,,,,,,,,10,13
02/13/2024,11:52:00 -0400,591,0,302,-2.25,4.477,100.742,108.723,7.981,-1.1,-0.12083,,11,14
02/13/2024,11:54:00 -0400,289,0,309,-2.54,,,,,,,,12,14
02/13/2024,11:56:00 -0400,341,0,302,-2.51,,,,,,,,13,18
02/13/2024,11:57:00 -0400,,,,,4.486,100.732,108.617,7.885,-1.1,-0.13038,,,
02/13/2024,11:58:00 -0400,636,0,299,-2.57,,,,,,,,16,19
02/13/2024,12:00:00 -0400,391,0,295,-2.42,,,,,,,,13,17
02/13/2024,12:02:00 -0400,206,0,295,-2.33,4.486,100.732,108.541,7.809,-1.22,-0.13795,,13,18
02/13/2024,12:04:00 -0400,456,0,295,-2.51,,,,,,,,13,17
02/13/2024,12:06:00 -0400,647,0,300,-2.45,,,,,,,,13,18
02/13/2024,12:07:00 -0400,,,,,4.478,100.716,108.439,7.723,-1.22,-0.14646,,,
02/13/2024,12:08:00 -0400,581,0,303,-2.3,,,,,,,,13,18
02/13/2024,12:10:00 -0400,604,0,305,-2.33,,,,,,,,14,18
02/13/2024,12:12:00 -0400,306,0,313,-2.62,4.484,100.718,108.338,7.62,-1.22,-0.15677,,14,17
02/13/2024,12:14:00 -0400,366,0,299,-2.74,,,,,,,,14,17
02/13/2024,12:16:00 -0400,533,0,302,-2.51,,,,,,,,13,17
02/13/2024,12:17:00 -0400,,,,,4.486,100.725,108.285,7.56,-1.22,-0.16273,,,
02/13/2024,12:18:00 -0400,294,0,284,-2.68,,,,,,,,13,16
02/13/2024,12:20:00 -0400,514,0,292,-2.42,,,,,,,,12,14
02/13/2024,12:22:00 -0400,563,0,298,-2.45,4.48,100.724,108.165,7.441,-1.22,-0.1745,,14,19
02/13/2024,12:24:00 -0400,557,0,300,-2.48,,,,,,,,14,18
02/13/2024,12:26:00 -0400,557,0,299,-2.51,,,,,,,,16,18
02/13/2024,12:27:00 -0400,,,,,4.486,100.704,108.073,7.369,-1.22,-0.18173,,,
02/13/2024,12:28:00 -0400,563,0,305,-2.65,,,,,,,,13,14
02/13/2024,12:30:00 -0400,573,0,291,-2.6,,,,,,,,14,19
02/13/2024,12:32:00 -0400,587,0,293,-2.48,4.486,100.706,107.993,7.287,-1.22,-0.18984,,13,14
02/13/2024,12:34:00 -0400,592,0,298,-2.45,,,,,,,,14,18
02/13/2024,12:36:00 -0400,424,0,302,-2.51,,,,,,,,14,17
02/13/2024,12:37:00 -0400,,,,,4.477,100.687,107.923,7.236,-1.22,-0.19497,,,
02/13/2024,12:38:00 -0400,319,0,303,-2.62,,,,,,,,13,17
02/13/2024,12:40:00 -0400,317,0,293,-2.74,,,,,,,,13,18
02/13/2024,12:42:00 -0400,281,0,303,-2.74,4.487,100.659,107.812,7.153,-1.22,-0.20317,,12,16
02/13/2024,12:44:00 -0400,324,0,312,-2.89,,,,,,,,13,16
02/13/2024,12:46:00 -0400,368,0,310,-2.86,,,,,,,,14,17
02/13/2024,12:47:00 -0400,,,,,4.487,100.659,107.75,7.091,-1.22,-0.20932,,,
02/13/2024,12:48:00 -0400,548,0,307,-2.6,,,,,,,,13,16
02/13/2024,12:50:00 -0400,332,0,291,-2.68,,,,,,,,14,18
02/13/2024,12:52:00 -0400,361,0,300,-2.62,4.478,100.668,107.658,6.99,-1.22,-0.21944,,13,17
02/13/2024,12:54:00 -0400,356,0,307,-2.57,,,,,,,,12,14
02/13/2024,12:56:00 -0400,316,0,300,-2.51,,,,,,,,14,18
02/13/2024,12:57:00 -0400,,,,,4.486,100.652,107.605,6.953,-1.22,-0.22312,,,
02/13/2024,12:58:00 -0400,339,0,302,-2.65,,,,,,,,14,19
02/13/2024,13:00:00 -0400,322,0,303,-2.83,,,,,,,,17,19
02/13/2024,13:02:00 -0400,339,0,299,-2.62,4.486,100.635,107.503,6.868,-1.22,-0.23152,,14,18
02/13/2024,13:04:00 -0400,536,0,293,-2.68,,,,,,,,16,20
02/13/2024,13:06:00 -0400,578,0,305,-2.68,,,,,,,,16,19
02/13/2024,13:07:00 -0400,,,,,4.48,100.623,107.432,6.809,-1.22,-0.23736,,,
02/13/2024,13:08:00 -0400,377,0,299,-2.62,,,,,,,,16,18
02/13/2024,13:10:00 -0400,526,0,299,-2.8,,,,,,,,14,19
02/13/2024,13:12:00 -0400,509,0,306,-2.62,4.487,100.585,107.3,6.715,-1.22,-0.24675,,14,18
02/13/2024,13:14:00 -0400,563,0,292,-2.45,,,,,,,,14,18
02/13/2024,13:16:00 -0400,518,0,312,-2.77,,,,,,,,14,19
02/13/2024,13:17:00 -0400,,,,,4.487,100.586,107.269,6.683,-1.22,-0.24992,,,
02/13/2024,13:18:00 -0400,282,0,305,-2.86,,,,,,,,13,17
02/13/2024,13:20:00 -0400,472,0,300,-2.8,,,,,,,,16,18
02/13/2024,13:22:00 -0400,421,0,298,-2.62,4.477,100.568,107.185,6.617,-1.22,-0.25648,,13,18
02/13/2024,13:24:00 -0400,324,0,305,-2.92,,,,,,,,14,18
02/13/2024,13:26:00 -0400,333,0,306,-2.86,,,,,,,,16,17
02/13/2024,13:27:00 -0400,,,,,4.486,100.561,107.119,6.558,-1.22,-0.26237,,,
02/13/2024,13:28:00 -0400,359,0,312,-2.8,,,,,,,,14,17
02/13/2024,13:30:00 -0400,368,0,309,-2.92,,,,,,,,16,19
02/13/2024,13:32:00 -0400,381,0,302,-2.86,4.489,100.54,107.035,6.495,-1.22,-0.26862,,14,18
02/13/2024,13:34:00 -0400,371,0,309,-2.77,,,,,,,,13,16
02/13/2024,13:36:00 -0400,476,0,305,-2.68,,,,,,,,14,19
02/13/2024,13:37:00 -0400,,,,,4.48,100.556,106.951,6.395,-1.22,-0.27855,,,
02/13/2024,13:38:00 -0400,383,0,303,-2.77,,,,,,,,14,17
02/13/2024,13:40:00 -0400,386,0,300,-2.83,,,,,,,,14,18
02/13/2024,13:42:00 -0400,438,0,307,-2.83,4.487,100.551,106.916,6.365,-1.22,-0.28157,,14,16
02/13/2024,13:44:00 -0400,397,0,305,-2.8,,,,,,,,13,16
02/13/2024,13:46:00 -0400,376,0,309,-2.68,,,,,,,,11,14
02/13/2024,13:47:00 -0400,,,,,4.487,100.554,106.903,6.349,-1.22,-0.28318,,,
02/13/2024,13:48:00 -0400,343,0,310,-2.95,,,,,,,,14,16
02/13/2024,13:50:00 -0400,302,0,310,-2.98,,,,,,,,13,19
02/13/2024,13:52:00 -0400,276,0,316,-2.92,4.481,100.547,106.806,6.259,-1.22,-0.29215,,14,17
02/13/2024,13:54:00 -0400,241,0,317,-2.92,,,,,,,,16,20
02/13/2024,13:56:00 -0400,207,0,313,-3.04,,,,,,,,14,19
02/13/2024,13:57:00 -0400,,,,,4.486,100.531,106.713,6.182,-1.22,-0.29977,,,
02/13/2024,13:58:00 -0400,219,0,319,-3.15,,,,,,,,16,19
02/13/2024,14:00:00 -0400,312,0,307,-3.09,,,,,,,,14,18
02/13/2024,14:02:00 -0400,412,0,309,-2.92,4.487,100.521,106.638,6.117,-1.22,-0.30624,,14,17
02/13/2024,14:04:00 -0400,292,0,309,-3.15,,,,,,,,16,18
02/13/2024,14:06:00 -0400,224,0,306,-3.15,,,,,,,,14,18
02/13/2024,14:07:00 -0400,,,,,4.477,100.499,106.59,6.091,-1.22,-0.30888,,,
02/13/2024,14:08:00 -0400,226,0,321,-3.15,,,,,,,,17,22
02/13/2024,14:10:00 -0400,266,0,324,-2.98,,,,,,,,14,17
02/13/2024,14:12:00 -0400,322,0,319,-3.06,4.487,100.493,106.497,6.004,-1.22,-0.3175,,16,19
02/13/2024,14:14:00 -0400,277,0,329,-2.98,,,,,,,,16,18
02/13/2024,14:16:00 -0400,257,0,329,-2.98,,,,,,,,16,18
02/13/2024,14:17:00 -0400,,,,,4.489,100.488,106.426,5.938,-1.22,-0.32403,,,
02/13/2024,14:18:00 -0400,253,0,326,-2.89,,,,,,,,13,19
02/13/2024,14:20:00 -0400,263,0,323,-3.04,,,,,,,,19,23
02/13/2024,14:22:00 -0400,279,0,316,-3.06,4.478,100.486,106.387,5.901,-1.22,-0.32778,,18,22
02/13/2024,14:24:00 -0400,278,0,305,-3.09,,,,,,,,17,20
02/13/2024,14:26:00 -0400,297,0,321,-3.04,,,,,,,,18,22
02/13/2024,14:27:00 -0400,,,,,4.487,100.487,106.334,5.847,-1.22,-0.33315,,,
02/13/2024,14:28:00 -0400,319,0,324,-2.95,,,,,,,,17,19
02/13/2024,14:30:00 -0400,352,0,326,-2.86,,,,,,,,16,19
02/13/2024,14:32:00 -0400,359,0,320,-2.8,4.489,100.488,106.32,5.832,-1.22,-0.33456,,16,19
02/13/2024,14:34:00 -0400,364,0,314,-2.95,,,,,,,,17,19
02/13/2024,14:36:00 -0400,377,0,314,-2.83,,,,,,,,16,20
02/13/2024,14:37:00 -0400,,,,,4.481,100.485,106.303,5.818,-1.22,-0.33602,,,
02/13/2024,14:38:00 -0400,362,0,309,-2.86,,,,,,,,16,18
02/13/2024,14:40:00 -0400,346,0,323,-2.62,,,,,,,,14,18
02/13/2024,14:42:00 -0400,337,0,314,-2.86,4.489,100.467,106.214,5.747,-1.22,-0.34301,,18,20
02/13/2024,14:44:00 -0400,348,0,324,-2.83,,,,,,,,18,22
02/13/2024,14:46:00 -0400,346,0,334,-2.65,,,,,,,,14,17
02/13/2024,14:47:00 -0400,,,,,4.489,100.46,106.179,5.719,-1.22,-0.34582,,,
02/13/2024,14:48:00 -0400,313,0,327,-2.71,,,,,,,,14,18
02/13/2024,14:50:00 -0400,299,0,329,-2.74,,,,,,,,14,18
02/13/2024,14:52:00 -0400,281,0,343,-2.8,4.478,100.44,106.113,5.673,-1.22,-0.35042,,14,19
02/13/2024,14:54:00 -0400,246,0,326,-2.98,,,,,,,,17,24
02/13/2024,14:56:00 -0400,219,0,340,-3.01,,,,,,,,16,18
02/13/2024,14:57:00 -0400,,,,,4.487,100.428,106.1,5.672,-1.22,-0.35054,,,
02/13/2024,14:58:00 -0400,196,0,338,-3.04,,,,,,,,16,18
02/13/2024,15:00:00 -0400,162,0,331,-3.06,,,,,,,,17,19
02/13/2024,15:02:00 -0400,166,0,334,-3.3,4.489,100.414,106.003,5.589,-1.22,-0.35881,,19,23
02/13/2024,15:04:00 -0400,166,0,336,-3.24,,,,,,,,19,23
02/13/2024,15:06:00 -0400,183,0,331,-3.21,,,,,,,,19,23
02/13/2024,15:07:00 -0400,,,,,4.478,100.397,106.003,5.606,-1.22,-0.35711,,,
02/13/2024,15:08:00 -0400,193,0,324,-3.18,,,,,,,,17,22
02/13/2024,15:10:00 -0400,193,0,321,-3.3,,,,,,,,19,24
02/13/2024,15:12:00 -0400,186,0,334,-3.21,4.487,100.399,105.963,5.564,-1.22,-0.36126,,16,20
02/13/2024,15:14:00 -0400,173,0,334,-3.01,,,,,,,,13,17
02/13/2024,15:16:00 -0400,161,0,326,-3.3,,,,,,,,17,20
02/13/2024,15:17:00 -0400,,,,,4.489,100.403,105.897,5.494,-1.22,-0.36824,,,
02/13/2024,15:18:00 -0400,153,0,330,-3.27,,,,,,,,16,19
02/13/2024,15:20:00 -0400,146,0,330,-3.42,,,,,,,,17,20
02/13/2024,15:22:00 -0400,141,0,336,-3.33,4.477,100.413,105.932,5.519,-1.22,-0.36573,,16,18
02/13/2024,15:24:00 -0400,132,0,336,-3.18,,,,,,,,13,18
02/13/2024,15:26:00 -0400,128,0,334,-3.3,,,,,,,,13,16
02/13/2024,15:27:00 -0400,,,,,4.489,100.422,105.914,5.492,-1.22,-0.36838,,,
02/13/2024,15:28:00 -0400,124,0,337,-3.33,,,,,,,,13,18
02/13/2024,15:30:00 -0400,124,0,343,-3.33,,,,,,,,16,19
02/13/2024,15:32:00 -0400,123,0,329,-3.27,4.49,100.414,105.888,5.474,-1.22,-0.37021,,14,19
02/13/2024,15:34:00 -0400,122,0,317,-3.39,,,,,,,,16,18
02/13/2024,15:36:00 -0400,121,0,324,-3.36,,,,,,,,14,19
02/13/2024,15:37:00 -0400,,,,,4.48,100.4,105.902,5.502,-1.1,-0.36741,,,
02/13/2024,15:38:00 -0400,118,0,341,-3.42,,,,,,,,16,19
02/13/2024,15:40:00 -0400,114,0,343,-3.39,,,,,,,,14,17
02/13/2024,15:42:00 -0400,113,0,333,-3.3,4.487,100.39,105.898,5.508,-1.1,-0.36686,,13,17
02/13/2024,15:44:00 -0400,111,0,320,-3.42,,,,,,,,16,18
02/13/2024,15:46:00 -0400,108,0,317,-3.51,,,,,,,,16,17
02/13/2024,15:47:00 -0400,,,,,4.489,100.374,105.951,5.577,-1.1,-0.36,,,
02/13/2024,15:48:00 -0400,103,0,337,-3.33,,,,,,,,11,14
02/13/2024,15:50:00 -0400,99,0,329,-3.24,,,,,,,,12,17
02/13/2024,15:52:00 -0400,97,0,329,-3.39,4.481,100.375,105.956,5.581,-0.99,-0.35956,,14,17
02/13/2024,15:54:00 -0400,94,0,336,-3.45,,,,,,,,14,17
02/13/2024,15:56:00 -0400,91,0,344,-3.42,,,,,,,,14,20
02/13/2024,15:57:00 -0400,,,,,4.489,100.362,105.947,5.585,-0.99,-0.35915,,,
02/13/2024,15:58:00 -0400,87,0,337,-3.51,,,,,,,,16,19
02/13/2024,16:00:00 -0400,81,0,331,-3.39,,,,,,,,13,17
02/13/2024,16:02:00 -0400,76,0,340,-3.51,4.489,100.359,106.001,5.642,-0.88,-0.35349,,14,17
02/13/2024,16:04:00 -0400,71,0,343,-3.51,,,,,,,,14,17
02/13/2024,16:06:00 -0400,71,0,344,-3.48,,,,,,,,13,16
02/13/2024,16:07:00 -0400,,,,,4.478,100.36,106.01,5.65,-0.88,-0.35271,,,
02/13/2024,16:08:00 -0400,67,0,340,-3.48,,,,,,,,13,19
02/13/2024,16:10:00 -0400,63,0,334,-3.45,,,,,,,,13,17
02/13/2024,16:12:00 -0400,61,0,337,-3.48,4.487,100.346,106.09,5.744,-0.76,-0.34332,,14,18
02/13/2024,16:14:00 -0400,57,0,327,-3.45,,,,,,,,13,16
02/13/2024,16:16:00 -0400,53,0,334,-3.57,,,,,,,,12,14
02/13/2024,16:17:00 -0400,,,,,4.489,100.336,106.126,5.79,-0.76,-0.33881,,,
02/13/2024,16:18:00 -0400,52,0,327,-3.51,,,,,,,,12,16
02/13/2024,16:20:00 -0400,47,0,326,-3.45,,,,,,,,11,14
02/13/2024,16:22:00 -0400,43,0,334,-3.54,4.478,100.334,106.129,5.795,-0.88,-0.33827,,13,16
02/13/2024,16:24:00 -0400,42,0,336,-3.51,,,,,,,,13,17
02/13/2024,16:26:00 -0400,38,0,327,-3.54,,,,,,,,13,14
02/13/2024,16:27:00 -0400,,,,,4.487,100.332,106.225,5.893,-0.99,-0.32851,,,
02/13/2024,16:28:00 -0400,34,0,338,-3.54,,,,,,,,16,19
02/13/2024,16:30:00 -0400,32,0,341,-3.57,,,,,,,,14,17
02/13/2024,16:32:00 -0400,31,0,343,-3.51,4.489,100.316,106.274,5.958,-0.99,-0.32209,,12,17
02/13/2024,16:34:00 -0400,29,0,338,-3.48,,,,,,,,13,17
02/13/2024,16:36:00 -0400,28,0,344,-3.51,,,,,,,,13,16
02/13/2024,16:37:00 -0400,,,,,4.472,100.326,106.34,6.014,-0.99,-0.3165,,,
02/13/2024,16:38:00 -0400,26,0,345,-3.57,,,,,,,,12,14
02/13/2024,16:40:00 -0400,24,0,347,-3.51,,,,,,,,11,13
02/13/2024,16:42:00 -0400,23,0,351,-3.54,4.487,100.316,106.415,6.099,-0.99,-0.30804,,12,16
02/13/2024,16:44:00 -0400,22,0,345,-3.45,,,,,,,,7,10
02/13/2024,16:46:00 -0400,19,0,340,-3.51,,,,,,,,11,17
02/13/2024,16:47:00 -0400,,,,,4.487,100.309,106.48,6.171,-1.1,-0.30086,,,
02/13/2024,16:48:00 -0400,19,0,351,-3.51,,,,,,,,13,16
02/13/2024,16:50:00 -0400,19,0,350,-3.54,,,,,,,,11,16
02/13/2024,16:52:00 -0400,18,0,347,-3.45,4.472,100.297,106.542,6.245,-1.1,-0.29352,,12,14
02/13/2024,16:54:00 -0400,17,0,347,-3.48,,,,,,,,14,17
02/13/2024,16:56:00 -0400,16,0,343,-3.48,,,,,,,,11,14
02/13/2024,16:57:00 -0400,,,,,4.486,100.284,106.609,6.325,-0.99,-0.28555,,,
02/13/2024,16:58:00 -0400,14,0,345,-3.51,,,,,,,,12,14
02/13/2024,17:00:00 -0400,12,0,340,-3.45,,,,,,,,12,16
02/13/2024,17:02:00 -0400,12,0,344,-3.51,4.487,100.278,106.701,6.423,-1.1,-0.27583,,13,17
02/13/2024,17:04:00 -0400,12,0,351,-3.48,,,,,,,,14,18
02/13/2024,17:06:00 -0400,12,0,348,-3.39,,,,,,,,11,13
02/13/2024,17:07:00 -0400,,,,,4.459,100.268,106.793,6.525,-1.1,-0.26561,,,
02/13/2024,17:08:00 -0400,9,0,333,-3.48,,,,,,,,14,17
02/13/2024,17:10:00 -0400,9,0,337,-3.45,,,,,,,,14,18
02/13/2024,17:12:00 -0400,8,0,350,-3.45,4.489,100.264,106.846,6.582,-1.1,-0.25995,,14,17
02/13/2024,17:14:00 -0400,8,0,351,-3.45,,,,,,,,13,17
02/13/2024,17:16:00 -0400,7,0,344,-3.45,,,,,,,,12,16
02/13/2024,17:17:00 -0400,,,,,4.502,100.251,106.961,6.71,-1.1,-0.24724,,,
02/13/2024,17:18:00 -0400,6,0,340,-3.39,,,,,,,,13,18
02/13/2024,17:20:00 -0400,4,0,336,-3.42,,,,,,,,14,19
02/13/2024,17:22:00 -0400,2,0,343,-3.33,4.448,100.255,107.058,6.803,-1.1,-0.23798,,13,17
02/13/2024,17:24:00 -0400,2,0,345,-3.39,,,,,,,,14,18
02/13/2024,17:26:00 -0400,1,0,350,-3.33,,,,,,,,13,17
02/13/2024,17:27:00 -0400,,,,,4.43,100.252,107.204,6.952,-1.1,-0.22319,,,
02/13/2024,17:28:00 -0400,1,0,355,-3.27,,,,,,,,11,17
02/13/2024,17:30:00 -0400,1,0,358,-3.27,,,,,,,,13,18
02/13/2024,17:32:00 -0400,1,0,11,-3.33,4.427,100.221,107.283,7.062,-1.1,-0.2122,,14,17
02/13/2024,17:34:00 -0400,1,0,0,-3.36,,,,,,,,13,17
02/13/2024,17:36:00 -0400,1,0,358,-3.39,,,,,,,,11,14
02/13/2024,17:37:00 -0400,,,,,4.4,100.216,107.354,7.138,-1.1,-0.20467,,,
02/13/2024,17:38:00 -0400,1,0,4,-3.27,,,,,,,,11,14
02/13/2024,17:40:00 -0400,1,0,354,-3.24,,,,,,,,10,16
02/13/2024,17:42:00 -0400,1,0,358,-3.27,4.395,100.207,107.495,7.288,-1.1,-0.18973,,13,16
02/13/2024,17:44:00 -0400,1,0,358,-3.15,,,,,,,,13,18
02/13/2024,17:46:00 -0400,1,0,6,-3.27,,,,,,,,16,20
02/13/2024,17:47:00 -0400,,,,,4.398,100.179,107.58,7.401,-0.99,-0.1785,,,
02/13/2024,17:48:00 -0400,1,0,4,-3.24,,,,,,,,18,23
02/13/2024,17:50:00 -0400,1,0,3,-3.3,,,,,,,,19,22
02/13/2024,17:52:00 -0400,1,0,4,-3.27,4.38,100.151,107.664,7.513,-0.99,-0.16737,,17,23
02/13/2024,17:54:00 -0400,1,0,6,-3.24,,,,,,,,17,19
02/13/2024,17:56:00 -0400,1,0,7,-3.27,,,,,,,,17,22
02/13/2024,17:57:00 -0400,,,,,4.377,100.145,107.766,7.621,-0.99,-0.15667,,,
02/13/2024,17:58:00 -0400,1,0,3,-3.21,,,,,,,,18,22
02/13/2024,18:00:00 -0400,1,0,10,-3.24,,,,,,,,19,22
02/13/2024,18:02:00 -0400,1,0,11,-3.18,4.382,100.116,107.832,7.716,-0.99,-0.14719,,19,22
02/13/2024,18:04:00 -0400,1,0,14,-3.27,,,,,,,,19,23
02/13/2024,18:06:00 -0400,1,0,8,-3.24,,,,,,,,18,23
02/13/2024,18:07:00 -0400,,,,,4.362,100.081,107.955,7.874,-0.99,-0.13141,,,
02/13/2024,18:08:00 -0400,1,0,13,-3.21,,,,,,,,20,23
02/13/2024,18:10:00 -0400,1,0,8,-3.15,,,,,,,,20,24
02/13/2024,18:12:00 -0400,1,0,4,-3.12,4.365,100.08,108.057,7.977,-0.99,-0.12121,,20,24
02/13/2024,18:14:00 -0400,1,0,6,-3.15,,,,,,,,22,25
02/13/2024,18:16:00 -0400,1,0,4,-3.18,,,,,,,,24,26
02/13/2024,18:17:00 -0400,,,,,4.371,100.087,108.207,8.12,-0.99,-0.10697,,,
02/13/2024,18:18:00 -0400,1,0,7,-3.09,,,,,,,,20,25
02/13/2024,18:20:00 -0400,1,0,7,-3.15,,,,,,,,22,24
02/13/2024,18:22:00 -0400,1,0,4,-3.09,4.358,100.101,108.401,8.3,-0.99,-0.08903,,20,24
02/13/2024,18:24:00 -0400,1,0,0,-3.09,,,,,,,,18,24
02/13/2024,18:26:00 -0400,1,0,0,-3.04,,,,,,,,17,24
02/13/2024,18:27:00 -0400,,,,,4.331,100.099,108.512,8.413,-0.99,-0.07785,,,
