Date,Time,"Rain (S-RGB 21114831:21035308-1),mm,North Rustico Wharf","Solar Radiation (S-LIB 21114831:21105865-1),W/m²,North Rustico Wharf","Avg Wind speed (S-WCF 21114831:21113174-1),Km/h,North Rustico Wharf","Wind gust speed (S-WCF 21114831:21113174-2),Km/h,North Rustico Wharf","Wind Direction (S-WCF 21114831:21113174-3),°,North Rustico Wharf","Temperature (S-THC 21114831:21648581-1),°C,North Rustico Wharf","RH (S-THC 21114831:21648581-2),%,North Rustico Wharf","Dew Point (S-THC 21114831:21648581-3),°C,North Rustico Wharf","Battery (RX3000 BATTERY 21114831:21114831-B),V,North Rustico Wharf","Water Pressure (M-WP01 21114831:21411214-1),kPa,North Rustico Wharf","Diff Pressure (M-DP01 21114831:21411214-2),kPa,North Rustico Wharf","Water Flow (M-WF-VNW 21114831:21411214-5),l/s,North Rustico Wharf","Gust Speed (S-WCF 21114831:21135217-2),m/s,North Rustico Wharf","Water Level (M-WL01 21114831:21411214-4),meters,North Rustico Wharf","Wind Speed (S-WCF 21114831:21135217-1),m/s,North Rustico Wharf","Gust Speed (S-WCF 21114831:21113174-2),m/s,North Rustico Wharf","Wind Speed (S-WCF 21114831:21113174-1),m/s,North Rustico Wharf","Temperature (S-TMB 21114831:21038284-1),°C,North Rustico Wharf","Water Level (M-WL01 21114831:21411214-4),meters,North Rustico Wharf,Water Level Below Top of Wharf","Wind Direction (S-WCF 21114831:21135217-3),°,North Rustico Wharf","Wind Gust Speed (S-WCF 21114831:21135217-2),km/h,North Rustico Wharf","Average Wind Speed (S-WCF 21114831:21135217-1),Km/h,North Rustico Wharf","Wind gust speed (S-WCF 21114831:21113174-2),Km/h,North Rustico Wharf","Avg Wind speed (S-WCF 21114831:21113174-1),Km/h,North Rustico Wharf","Accumulated Rain (C-ACC-RAIN 21114831:21035308-2),mm,North Rustico Wharf,North Rustico","Barometric Pressure (M-BP 21114831:21548413-1),kPa,North Rustico Wharf","Water Level (M-WL01 21114831:21411214-4),meters,North Rustico Wharf,Water Level CGVD28","Water Temperature (M-WT 21114831:21411214-3),°C,North Rustico Wharf"
12/28/2023,00:05:00 -0400,,,,,,,,,4.239,103.62,1.61,,,,,,,,,,,,,,,102.01,,2.31
12/28/2023,00:10:00 -0400,,,,,,,,,4.239,103.534,1.535,,,,,,,,,,,,,,,101.999,,2.31
12/28/2023,00:15:00 -0400,,,,,,,,,4.239,103.43,1.431,,,,,,,,,,,,,,,101.999,,2.31
12/28/2023,00:20:00 -0400,0,1,,,,0.636,78.131,-2.735,4.239,103.331,1.334,,,,,,,,,264,0,0,,,,101.997,,2.31
12/28/2023,00:25:00 -0400,,,,,,,,,4.209,103.231,1.236,,,,,,,,,,,,,,,101.995,,2.31
12/28/2023,00:30:00 -0400,,,,,,,,,4.221,103.162,1.175,,,,,,,,,,,,,,,101.987,,2.31
12/28/2023,00:35:00 -0400,,,,,,,,,4.226,103.093,1.114,,,,,,,,,,,,,,,101.979,,2.31
12/28/2023,00:40:00 -0400,,,,,,,,,4.229,102.997,1.018,,,,,,,,,,,,,,,101.979,,2.31
12/28/2023,00:45:00 -0400,,,,,,,,,4.23,102.927,0.957,,,,,,,,,,,,,,,101.97,,2.2
12/28/2023,00:50:00 -0400,0,1,,,,0.721,77.545,-2.753,4.232,102.849,0.886,,,,,,,,,264,0,0,,,,101.963,,2.2
12/28/2023,00:55:00 -0400,,,,,,,,,4.232,102.776,0.812,,,,,,,,,,,,,,,101.964,,2.2
12/28/2023,01:00:00 -0400,,,,,,,,,4.233,102.711,0.748,,,,,,,,,,,,,,,101.963,,2.2
12/28/2023,01:05:00 -0400,,,,,,,,,4.235,102.624,0.669,,,,,,,,,,,,,,,101.955,,2.2
12/28/2023,01:10:00 -0400,,,,,,,,,4.235,102.55,0.605,,,,,,,,,,,,,,,101.945,,2.1
12/28/2023,01:15:00 -0400,,,,,,,,,4.235,102.488,0.555,,,,,,,,,,,,,,,101.933,,1.99
12/28/2023,01:20:00 -0400,0,1,,,,0.421,77.174,-3.109,4.235,102.423,0.504,,,,,,,,,264,0,0,,,,101.919,,1.99
12/28/2023,01:25:00 -0400,,,,,,,,,4.235,102.353,0.433,,,,,,,,,,,,,,,101.92,,1.88
12/28/2023,01:30:00 -0400,,,,,,,,,4.235,102.314,0.388,,,,,,,,,,,,,,,101.926,,1.88
12/28/2023,01:35:00 -0400,,,,,,,,,4.235,102.257,0.328,,,,,,,,,,,,,,,101.929,,1.77
12/28/2023,01:40:00 -0400,,,,,,,,,4.235,102.192,0.265,,,,,,,,,,,,,,,101.927,,1.77
12/28/2023,01:45:00 -0400,,,,,,,,,4.235,102.105,0.182,,,,,,,,,,,,,,,101.923,,1.77
12/28/2023,01:50:00 -0400,0,1,,,,0.443,77.806,-2.979,4.235,102.079,0.164,,,,,,,,,264,0,0,,,,101.915,,1.77
12/28/2023,01:55:00 -0400,,,,,,,,,4.235,102.052,0.141,,,,,,,,,,,,,,,101.911,,1.67
12/28/2023,02:00:00 -0400,,,,,,,,,4.235,101.974,0.059,,,,,,,,,,,,,,,101.915,,1.67
12/28/2023,02:05:00 -0400,,,,,,,,,4.236,101.914,0.008,,,,,,,,,,,,,,,101.906,,1.67
12/28/2023,02:10:00 -0400,,,,,,,,,4.235,101.857,-0.05,,,,,,,,,,,,,,,101.907,,1.67
12/28/2023,02:15:00 -0400,,,,,,,,,4.236,101.826,-0.092,,,,,,,,,,,,,,,101.918,,1.56
12/28/2023,02:20:00 -0400,0,1,,,,0.571,80.371,-2.417,4.236,101.817,-0.1,,,,,,,,,264,0,0,,,,101.917,,1.56
12/28/2023,02:25:00 -0400,,,,,,,,,4.235,101.774,-0.147,,,,,,,,,,,,,,,101.921,,1.56
12/28/2023,02:30:00 -0400,,,,,,,,,4.235,101.722,-0.2,,,,,,,,,,,,,,,101.922,,1.56
12/28/2023,02:35:00 -0400,,,,,,,,,4.236,101.714,-0.199,,,,,,,,,,,,,,,101.913,,1.56
12/28/2023,02:40:00 -0400,,,,,,,,,4.236,101.735,-0.175,,,,,,,,,,,,,,,101.91,,1.56
12/28/2023,02:45:00 -0400,,,,,,,,,4.236,101.718,-0.177,,,,,,,,,,,,,,,101.895,,1.56
12/28/2023,02:50:00 -0400,0,1,,,,0.528,79.199,-2.657,4.236,101.721,-0.18,,,,,,,,,264,0,0,,,,101.901,,1.45
12/28/2023,02:55:00 -0400,,,,,,,,,4.235,101.717,-0.19,,,,,,,,,,,,,,,101.907,,1.45
12/28/2023,03:00:00 -0400,,,,,,,,,4.235,101.717,-0.19,,,,,,,,,,,,,,,101.907,,1.45
12/28/2023,03:05:00 -0400,,,,,,,,,4.235,101.721,-0.194,,,,,,,,,,,,,,,101.915,,1.45
12/28/2023,03:10:00 -0400,,,,,,,,,4.235,101.742,-0.19,,,,,,,,,,,,,,,101.932,,1.34
12/28/2023,03:15:00 -0400,,,,,,,,,4.235,101.742,-0.182,,,,,,,,,,,,,,,101.924,,1.34
12/28/2023,03:20:00 -0400,0,1,,,,0.486,76.553,-3.155,4.235,101.742,-0.176,,,,,,,,,264,0,0,,,,101.918,,1.34
12/28/2023,03:25:00 -0400,,,,,,,,,4.235,101.725,-0.185,,,,,,,,,,,,,,,101.91,,1.34
12/28/2023,03:30:00 -0400,,,,,,,,,4.235,101.716,-0.183,,,,,,,,,,,,,,,101.899,,1.34
12/28/2023,03:35:00 -0400,,,,,,,,,4.235,101.725,-0.185,,,,,,,,,,,,,,,101.91,,1.34
12/28/2023,03:40:00 -0400,,,,,,,,,4.235,101.733,-0.175,,,,,,,,,,,,,,,101.908,,1.34
12/28/2023,03:45:00 -0400,,,,,,,,,4.235,101.716,-0.179,,,,,,,,,,,,,,,101.895,,1.34
12/28/2023,03:50:00 -0400,0,1,,,,0.55,79.207,-2.634,4.235,101.723,-0.188,,,,,,,,,264,0,0,,,,101.911,,1.23
12/28/2023,03:55:00 -0400,,,,,,,,,4.235,101.723,-0.182,,,,,,,,,,,,,,,101.905,,1.23
12/28/2023,04:00:00 -0400,,,,,,,,,4.235,101.706,-0.195,,,,,,,,,,,,,,,101.901,,1.23
12/28/2023,04:05:00 -0400,,,,,,,,,4.235,101.71,-0.182,,,,,,,,,,,,,,,101.892,,1.23
12/28/2023,04:10:00 -0400,,,,,,,,,4.235,101.706,-0.187,,,,,,,,,,,,,,,101.893,,1.23
12/28/2023,04:15:00 -0400,,,,,,,,,4.235,101.71,-0.179,,,,,,,,,,,,,,,101.889,,1.23
12/28/2023,04:20:00 -0400,0,1,,,,0.464,78.59,-2.823,4.235,101.693,-0.192,,,,,,,,,264,0,0,,,,101.885,,1.23
12/28/2023,04:25:00 -0400,,,,,,,,,4.233,101.697,-0.169,,,,,,,,,,,,,,,101.866,,1.23
12/28/2023,04:30:00 -0400,,,,,,,,,4.235,101.689,-0.182,,,,,,,,,,,,,,,101.871,,1.23
12/28/2023,04:35:00 -0400,,,,,,,,,4.235,101.697,-0.169,,,,,,,,,,,,,,,101.866,,1.23
12/28/2023,04:40:00 -0400,,,,,,,,,4.235,101.689,-0.176,,,,,,,,,,,,,,,101.865,,1.23
12/28/2023,04:45:00 -0400,,,,,,,,,4.233,101.689,-0.176,,,,,,,,,,,,,,,101.865,,1.23
12/28/2023,04:50:00 -0400,0,1,,,,0.443,76.497,-3.206,4.233,101.702,-0.163,,,,,,,,,264,0,0,,,,101.865,,1.23
12/28/2023,04:55:00 -0400,,,,,,,,,4.235,101.68,-0.187,,,,,,,,,,,,,,,101.867,,1.23
12/28/2023,05:00:00 -0400,,,,,,,,,4.233,101.659,-0.201,,,,,,,,,,,,,,,101.86,,1.23
12/28/2023,05:05:00 -0400,,,,,,,,,4.233,101.715,-0.146,,,,,,,,,,,,,,,101.861,,1.23
12/28/2023,05:10:00 -0400,,,,,,,,,4.233,101.754,-0.109,,,,,,,,,,,,,,,101.863,,1.23
12/28/2023,05:15:00 -0400,,,,,,,,,4.235,101.788,-0.075,,,,,,,,,,,,,,,101.863,,1.23
12/28/2023,05:20:00 -0400,0,1,,,,0.443,74.102,-3.631,4.233,101.889,0.03,,,,,,,,,264,0,0,,,,101.859,,1.34
12/28/2023,05:25:00 -0400,,,,,,,,,4.233,101.928,0.078,,,,,,,,,,,,,,,101.85,,1.34
12/28/2023,05:30:00 -0400,,,,,,,,,4.233,101.938,0.073,,,,,,,,,,,,,,,101.865,,1.45
12/28/2023,05:35:00 -0400,,,,,,,,,4.233,101.981,0.112,,,,,,,,,,,,,,,101.869,,1.45
12/28/2023,05:40:00 -0400,,,,,,,,,4.233,102.029,0.162,,,,,,,,,,,,,,,101.867,,1.56
12/28/2023,05:45:00 -0400,,,,,,,,,4.232,102.099,0.237,,,,,,,,,,,,,,,101.862,,1.56
12/28/2023,05:50:00 -0400,0,1,,,,0.099,76.237,-3.585,4.233,102.108,0.26,,,,,,,,,264,0,0,,,,101.848,,1.67
12/28/2023,05:55:00 -0400,,,,,,,,,4.233,102.109,0.272,,,,,,,,,,,,,,,101.837,,1.77
12/28/2023,06:00:00 -0400,,,,,,,,,4.232,102.218,0.374,,,,,,,,,,,,,,,101.844,,1.77
12/28/2023,06:05:00 -0400,,,,,,,,,4.233,102.392,0.542,,,,,,,,,,,,,,,101.85,,1.88
12/28/2023,06:10:00 -0400,,,,,,,,,4.233,102.44,0.58,,,,,,,,,,,,,,,101.86,,1.99
12/28/2023,06:15:00 -0400,,,,,,,,,4.233,102.463,0.598,,,,,,,,,,,,,,,101.865,,2.1
12/28/2023,06:20:00 -0400,0,1,,,,-0.372,76.315,-4.029,4.233,102.472,0.604,,,,,,,,,264,0,0,,,,101.868,,2.1
12/28/2023,06:25:00 -0400,,,,,,,,,4.203,102.537,0.671,,,,,,,,,,,,,,,101.866,,2.1
12/28/2023,06:30:00 -0400,,,,,,,,,4.215,102.602,0.739,,,,,,,,,,,,,,,101.863,,2.1
12/28/2023,06:35:00 -0400,,,,,,,,,4.22,102.731,0.872,,,,,,,,,,,,,,,101.859,,2.1
12/28/2023,06:40:00 -0400,,,,,,,,,4.223,102.754,0.903,,,,,,,,,,,,,,,101.851,,2.2
12/28/2023,06:45:00 -0400,,,,,,,,,4.224,102.824,0.969,,,,,,,,,,,,,,,101.855,,2.31
12/28/2023,06:50:00 -0400,0,1,,,,-1.402,79.405,-4.505,4.226,102.915,1.062,,,,,,,,,264,0,0,,,,101.853,,2.31
12/28/2023,06:55:00 -0400,,,,,,,,,4.227,102.99,1.125,,,,,,,,,,,,,,,101.865,,2.42
12/28/2023,07:00:00 -0400,,,,,,,,,4.227,103.007,1.135,,,,,,,,,,,,,,,101.872,,2.42
12/28/2023,07:05:00 -0400,,,,,,,,,4.227,103.133,1.255,,,,,,,,,,,,,,,101.878,,2.42
12/28/2023,07:10:00 -0400,,,,,,,,,4.229,103.241,1.359,,,,,,,,,,,,,,,101.882,,2.42
12/28/2023,07:15:00 -0400,,,,,,,,,4.229,103.177,1.29,,,,,,,,,,,,,,,101.887,,2.53
12/28/2023,07:20:00 -0400,0,1,,,,-2.174,83.07,-4.662,4.229,103.246,1.359,,,,,,,,,264,0,0,,,,101.887,,2.53
12/28/2023,07:25:00 -0400,,,,,,,,,4.229,103.424,1.527,,,,,,,,,,,,,,,101.897,,2.53
12/28/2023,07:30:00 -0400,,,,,,,,,4.229,103.458,1.546,,,,,,,,,,,,,,,101.912,,2.53
12/28/2023,07:35:00 -0400,,,,,,,,,4.229,103.618,1.705,,,,,,,,,,,,,,,101.913,,2.53
12/28/2023,07:40:00 -0400,,,,,,,,,4.233,103.514,1.607,,,,,,,,,,,,,,,101.907,,2.53
12/28/2023,07:45:00 -0400,,,,,,,,,4.239,103.562,1.66,,,,,,,,,,,,,,,101.902,,2.53
12/28/2023,07:50:00 -0400,0,2,,,,-2.346,86.389,-4.312,4.253,103.761,1.865,,,,,,,,,264,0,0,,,,101.896,,2.53
12/28/2023,07:55:00 -0400,,,,,,,,,4.277,103.77,1.887,,,,,,,,,,,,,,,101.883,,2.53
12/28/2023,08:00:00 -0400,,,,,,,,,4.302,103.817,1.931,,,,,,,,,,,,,,,101.886,,2.53
12/28/2023,08:05:00 -0400,,,,,,,,,4.295,103.913,2.033,,,,,,,,,,,,,,,101.88,,2.53
12/28/2023,08:10:00 -0400,,,,,,,,,4.304,103.93,2.07,,,,,,,,,,,,,,,101.86,,2.53
12/28/2023,08:15:00 -0400,,,,,,,,,4.293,104.008,2.136,,,,,,,,,,,,,,,101.872,,2.53
12/28/2023,08:20:00 -0400,0,48,,,,-0.78,82.495,-3.388,4.319,104.034,2.159,,,,,,,,,264,0,0,,,,101.875,,2.53
12/28/2023,08:25:00 -0400,,,,,,,,,4.307,104.204,2.318,,,,,,,,,,,,,,,101.886,,2.63
12/28/2023,08:30:00 -0400,,,,,,,,,4.298,104.217,2.316,,,,,,,,,,,,,,,101.901,,2.63
12/28/2023,08:35:00 -0400,,,,,,,,,4.317,104.264,2.357,,,,,,,,,,,,,,,101.907,,2.63
12/28/2023,08:40:00 -0400,,,,,,,,,4.313,104.351,2.438,,,,,,,,,,,,,,,101.913,,2.63
12/28/2023,08:45:00 -0400,,,,,,,,,4.304,104.398,2.479,,,,,,,,,,,,,,,101.919,,2.63
12/28/2023,08:50:00 -0400,0,126,,,,0.743,77.011,-2.825,4.298,104.32,2.41,,,,,,,,,264,0,0,,,,101.91,,2.63
12/28/2023,08:55:00 -0400,,,,,,,,,4.317,104.459,2.545,,,,,,,,,,,,,,,101.914,,2.63
12/28/2023,09:00:00 -0400,,,,,,,,,4.313,104.545,2.638,,,,,,,,,,,,,,,101.907,,2.63
12/28/2023,09:05:00 -0400,,,,,,,,,4.305,104.554,2.656,,,,,,,,,,,,,,,101.898,,2.63
12/28/2023,09:10:00 -0400,,,,,,,,,4.298,104.623,2.715,,,,,,,,,,,,,,,101.908,,2.63
12/28/2023,09:15:00 -0400,,,,,,,,,4.311,104.576,2.665,,,,,,,,,,,,,,,101.911,,2.63
12/28/2023,09:20:00 -0400,0,191,,,,3.038,68.219,-2.243,4.316,104.723,2.811,,,,,,,,,264,0,0,,,,101.912,,2.63
12/28/2023,09:25:00 -0400,,,,,,,,,4.305,104.77,2.849,,,,,,,,,,,,,,,101.921,,2.63
12/28/2023,09:30:00 -0400,,,,,,,,,4.298,104.744,2.821,,,,,,,,,,,,,,,101.923,,2.63
12/28/2023,09:35:00 -0400,,,,,,,,,4.293,104.809,2.887,,,,,,,,,,,,,,,101.922,,2.63
12/28/2023,09:40:00 -0400,,,,,,,,,4.317,104.87,2.953,,,,,,,,,,,,,,,101.917,,2.63
12/28/2023,09:45:00 -0400,,,,,,,,,4.308,104.866,2.941,,,,,,,,,,,,,,,101.925,,2.63
12/28/2023,09:50:00 -0400,0,238,,,,6.641,64.096,0.344,4.301,104.87,2.948,,,,,,,,,264,0,0,,,,101.922,,2.63
12/28/2023,09:55:00 -0400,,,,,,,,,4.293,104.926,2.986,,,,,,,,,,,,,,,101.94,,2.63
12/28/2023,10:00:00 -0400,,,,,,,,,4.322,104.908,2.967,,,,,,,,,,,,,,,101.941,,2.53
12/28/2023,10:05:00 -0400,,,,,,,,,4.311,105,3.062,,,,,,,,,,,,,,,101.938,,2.63
12/28/2023,10:10:00 -0400,,,,,,,,,4.302,104.991,3.056,,,,,,,,,,,,,,,101.935,,2.63
12/28/2023,10:15:00 -0400,,,,,,,,,4.296,105.013,3.071,,,,,,,,,,,,,,,101.942,,2.63
12/28/2023,10:20:00 -0400,0,258,,,,7.049,56.225,-1.069,4.325,105.043,3.096,,,,,,,,,264,0,0,,,,101.947,,2.63
12/28/2023,10:25:00 -0400,,,,,,,,,4.314,104.974,3.031,,,,,,,,,,,,,,,101.943,,2.63
12/28/2023,10:30:00 -0400,,,,,,,,,4.307,105.095,3.158,,,,,,,,,,,,,,,101.937,,2.63
12/28/2023,10:35:00 -0400,,,,,,,,,4.299,104.978,3.04,,,,,,,,,,,,,,,101.938,,2.63
12/28/2023,10:40:00 -0400,,,,,,,,,4.292,105.112,3.18,,,,,,,,,,,,,,,101.932,,2.63
12/28/2023,10:45:00 -0400,,,,,,,,,4.326,105.168,3.231,,,,,,,,,,,,,,,101.937,,2.63
12/28/2023,10:50:00 -0400,0,344,,,,7.52,58.651,-0.047,4.313,105.099,3.17,,,,,,,,,264,0,0,,,,101.929,,2.63
12/28/2023,10:55:00 -0400,,,,,,,,,4.304,105.207,3.28,,,,,,,,,,,,,,,101.927,,2.63
12/28/2023,11:00:00 -0400,,,,,,,,,4.298,105.216,3.294,,,,,,,,,,,,,,,101.922,,2.63
12/28/2023,11:05:00 -0400,,,,,,,,,4.31,105.277,3.358,,,,,,,,,,,,,,,101.919,,2.63
12/28/2023,11:10:00 -0400,,,,,,,,,4.32,105.255,3.34,,,,,,,,,,,,,,,101.915,,2.63
12/28/2023,11:15:00 -0400,,,,,,,,,4.31,105.424,3.516,,,,,,,,,,,,,,,101.908,,2.63
12/28/2023,11:20:00 -0400,0,363,,,,6.555,63.853,0.211,4.302,105.324,3.425,,,,,,,,,264,0,0,,,,101.899,,2.63
12/28/2023,11:25:00 -0400,,,,,,,,,4.295,105.381,3.488,,,,,,,,,,,,,,,101.893,,2.63
12/28/2023,11:30:00 -0400,,,,,,,,,4.34,105.477,3.599,,,,,,,,,,,,,,,101.878,,2.74
12/28/2023,11:35:00 -0400,,,,,,,,,4.317,105.338,3.47,,,,,,,,,,,,,,,101.868,,2.74
12/28/2023,11:40:00 -0400,,,,,,,,,4.307,105.524,3.634,,,,,,,,,,,,,,,101.89,,2.74
12/28/2023,11:45:00 -0400,,,,,,,,,4.299,105.55,3.67,,,,,,,,,,,,,,,101.88,,2.74
12/28/2023,11:50:00 -0400,0,293,,,,4.067,74.682,-0.018,4.295,105.65,3.786,,,,,,,,,264,0,0,,,,101.864,,2.74
12/28/2023,11:55:00 -0400,,,,,,,,,4.329,105.646,3.801,,,,,,,,,,,,,,,101.845,,2.74
12/28/2023,12:00:00 -0400,,,,,,,,,4.314,105.693,3.844,,,,,,,,,,,,,,,101.849,,2.74
12/28/2023,12:05:00 -0400,,,,,,,,,4.307,105.715,3.876,,,,,,,,,,,,,,,101.839,,2.74
12/28/2023,12:10:00 -0400,,,,,,,,,4.299,105.829,3.987,,,,,,,,,,,,,,,101.842,,2.85
12/28/2023,12:15:00 -0400,,,,,,,,,4.293,105.837,3.998,,,,,,,,,,,,,,,101.839,,2.85
12/28/2023,12:20:00 -0400,0,364,,,,4.625,72.439,0.101,4.332,105.895,4.054,,,,,,,,,264,0,0,,,,101.841,,2.95
12/28/2023,12:25:00 -0400,,,,,,,,,4.311,106.052,4.214,,,,,,,,,,,,,,,101.838,,3.06
12/28/2023,12:30:00 -0400,,,,,,,,,4.32,106.126,4.293,,,,,,,,,,,,,,,101.833,,3.16
12/28/2023,12:35:00 -0400,,,,,,,,,4.311,106.249,4.424,,,,,,,,,,,,,,,101.825,,3.27
12/28/2023,12:40:00 -0400,,,,,,,,,4.304,106.219,4.397,,,,,,,,,,,,,,,101.822,,3.27
12/28/2023,12:45:00 -0400,,,,,,,,,4.298,106.301,4.472,,,,,,,,,,,,,,,101.829,,3.27
12/28/2023,12:50:00 -0400,0,364,,,,4.303,71.74,-0.342,4.293,106.413,4.577,,,,,,,,,264,0,0,,,,101.836,,3.27
12/28/2023,12:55:00 -0400,,,,,,,,,4.328,106.402,4.565,,,,,,,,,,,,,,,101.837,,3.38
12/28/2023,13:00:00 -0400,,,,,,,,,4.313,106.491,4.658,,,,,,,,,,,,,,,101.833,,3.27
12/28/2023,13:05:00 -0400,,,,,,,,,4.305,106.612,4.78,,,,,,,,,,,,,,,101.832,,3.27
12/28/2023,13:10:00 -0400,,,,,,,,,4.299,106.708,4.879,,,,,,,,,,,,,,,101.829,,3.27
12/28/2023,13:15:00 -0400,,,,,,,,,4.293,106.82,4.986,,,,,,,,,,,,,,,101.834,,3.27
12/28/2023,13:20:00 -0400,0,323,,,,4.539,71.528,-0.155,4.332,106.855,5.017,,,,,,,,,264,0,0,,,,101.838,,3.27
12/28/2023,13:25:00 -0400,,,,,,,,,4.316,107.019,5.177,,,,,,,,,,,,,,,101.842,,3.27
12/28/2023,13:30:00 -0400,,,,,,,,,4.307,107.002,5.171,,,,,,,,,,,,,,,101.831,,3.27
12/28/2023,13:35:00 -0400,,,,,,,,,4.301,107.244,5.399,,,,,,,,,,,,,,,101.845,,3.27
12/28/2023,13:40:00 -0400,,,,,,,,,4.295,107.192,5.352,,,,,,,,,,,,,,,101.84,,3.27
12/28/2023,13:45:00 -0400,,,,,,,,,4.326,107.348,5.515,,,,,,,,,,,,,,,101.833,,3.27
12/28/2023,13:50:00 -0400,0,299,,,,6.298,65.362,0.288,4.314,107.458,5.633,,,,,,,,,264,0,0,,,,101.825,,3.38
12/28/2023,13:55:00 -0400,,,,,,,,,4.307,107.501,5.668,,,,,,,,,,,,,,,101.833,,3.38
12/28/2023,14:00:00 -0400,,,,,,,,,4.299,107.657,5.815,,,,,,,,,,,,,,,101.842,,3.38
12/28/2023,14:05:00 -0400,,,,,,,,,4.295,107.534,5.699,,,,,,,,,,,,,,,101.835,,3.27
12/28/2023,14:10:00 -0400,,,,,,,,,4.326,107.798,5.963,,,,,,,,,,,,,,,101.835,,3.27
12/28/2023,14:15:00 -0400,,,,,,,,,4.317,107.908,6.068,,,,,,,,,,,,,,,101.84,,3.38
12/28/2023,14:20:00 -0400,0,258,,,,6.641,64.984,0.534,4.308,107.972,6.137,,,,,,,,,264,0,0,,,,101.835,,3.27
12/28/2023,14:25:00 -0400,,,,,,,,,4.302,107.973,6.139,,,,,,,,,,,,,,,101.834,,3.38
12/28/2023,14:30:00 -0400,,,,,,,,,4.295,108.171,6.34,,,,,,,,,,,,,,,101.831,,3.27
12/28/2023,14:35:00 -0400,,,,,,,,,4.292,108.321,6.479,,,,,,,,,,,,,,,101.842,,3.16
12/28/2023,14:40:00 -0400,,,,,,,,,4.323,108.389,6.533,,,,,,,,,,,,,,,101.856,,3.06
12/28/2023,14:45:00 -0400,,,,,,,,,4.31,108.575,6.714,,,,,,,,,,,,,,,101.861,,3.06
12/28/2023,14:50:00 -0400,0,201,,,,5.933,65.684,0.008,4.304,108.608,6.749,,,,,,,,,264,0,0,,,,101.859,,2.95
12/28/2023,14:55:00 -0400,,,,,,,,,4.298,108.8,6.937,,,,,,,,,,,,,,,101.863,,3.06
12/28/2023,15:00:00 -0400,,,,,,,,,4.293,108.861,7.006,,,,,,,,,,,,,,,101.855,,3.06
12/28/2023,15:05:00 -0400,,,,,,,,,4.328,109.099,7.255,,,,,,,,,,,,,,,101.844,,3.06
12/28/2023,15:10:00 -0400,,,,,,,,,4.317,109.178,7.331,,,,,,,,,,,,,,,101.847,,3.16
12/28/2023,15:15:00 -0400,,,,,,,,,4.307,109.359,7.509,,,,,,,,,,,,,,,101.85,,3.06
12/28/2023,15:20:00 -0400,0,147,,,,5.976,65.769,0.067,4.301,109.464,7.608,,,,,,,,,264,0,0,,,,101.856,,3.16
12/28/2023,15:25:00 -0400,,,,,,,,,4.296,109.591,7.733,,,,,,,,,,,,,,,101.858,,3.27
12/28/2023,15:30:00 -0400,,,,,,,,,4.292,109.677,7.819,,,,,,,,,,,,,,,101.858,,3.27
12/28/2023,15:35:00 -0400,,,,,,,,,4.322,109.794,7.947,,,,,,,,,,,,,,,101.847,,3.27
12/28/2023,15:40:00 -0400,,,,,,,,,4.31,109.949,8.11,,,,,,,,,,,,,,,101.839,,3.16
12/28/2023,15:45:00 -0400,,,,,,,,,4.302,109.936,8.088,,,,,,,,,,,,,,,101.848,,3.16
12/28/2023,15:50:00 -0400,0,43,,,,2.244,77.412,-1.295,4.298,110.299,8.45,,,,,,,,,264,0,0,,,,101.849,,3.16
12/28/2023,15:55:00 -0400,,,,,,,,,4.293,110.317,8.463,,,,,,,,,,,,,,,101.854,,3.16
12/28/2023,16:00:00 -0400,,,,,,,,,4.328,110.49,8.625,,,,,,,,,,,,,,,101.865,,3.16
12/28/2023,16:05:00 -0400,,,,,,,,,4.316,110.546,8.676,,,,,,,,,,,,,,,101.87,,3.16
12/28/2023,16:10:00 -0400,,,,,,,,,4.307,110.685,8.816,,,,,,,,,,,,,,,101.869,,3.16
12/28/2023,16:15:00 -0400,,,,,,,,,4.301,110.672,8.802,,,,,,,,,,,,,,,101.87,,3.16
12/28/2023,16:20:00 -0400,0,8,,,,1.258,80.33,-1.754,4.296,110.875,9.003,,,,,,,,,264,0,0,,,,101.872,,3.16
12/28/2023,16:25:00 -0400,,,,,,,,,4.292,110.924,9.054,,,,,,,,,,,,,,,101.87,,3.27
12/28/2023,16:30:00 -0400,,,,,,,,,4.301,111.074,9.208,,,,,,,,,,,,,,,101.866,,3.16
12/28/2023,16:35:00 -0400,,,,,,,,,4.295,111.171,9.307,,,,,,,,,,,,,,,101.864,,3.27
12/28/2023,16:40:00 -0400,,,,,,,,,4.292,111.266,9.397,,,,,,,,,,,,,,,101.869,,3.27
12/28/2023,16:45:00 -0400,,,,,,,,,4.296,111.309,9.44,,,,,,,,,,,,,,,101.869,,3.27
12/28/2023,16:50:00 -0400,0,1,,,,0.807,81.79,-1.95,4.292,111.537,9.668,,,,,,,,,264,0,0,,,,101.869,,3.16
12/28/2023,16:55:00 -0400,,,,,,,,,4.287,111.507,9.628,,,,,,,,,,,,,,,101.879,,3.16
12/28/2023,17:00:00 -0400,,,,,,,,,4.284,111.657,9.775,,,,,,,,,,,,,,,101.882,,3.06
12/28/2023,17:05:00 -0400,,,,,,,,,4.281,111.683,9.789,,,,,,,,,,,,,,,101.894,,3.06
12/28/2023,17:10:00 -0400,,,,,,,,,4.28,111.695,9.81,,,,,,,,,,,,,,,101.885,,2.95
