Date,Time,"Temperature (S-THB 21114839:20824084-1),°C,Cavenish Green Gables","RH (S-THB 21114839:20824084-2),%,Cavenish Green Gables","Dew Point (S-THB 21114839:20824084-3),°C,Cavenish Green Gables","Rain (S-RGB 21114839:21092075-1),mm,Cavenish Green Gables","Wind Direction (S-WCF 21114839:21107892-3),°,Cavenish Green Gables","Solar Radiation (S-LIB 21114839:21109518-1),W/m²,Cavenish Green Gables","Battery (RX3000 BATTERY 21114839:21114839-B),V,Cavenish Green Gables","Average wind speed (S-WCF 21114839:21107892-1),Km/h,Cavenish Green Gables","Wind gust speed (S-WCF 21114839:21107892-2),Km/h,Cavenish Green Gables","Wind Speed (S-WCF 21114839:21107892-1),m/s,Cavenish Green Gables","Gust Speed (S-WCF 21114839:21107892-2),m/s,Cavenish Green Gables"
12/01/2023,02:40:00 -0400,3.09,83.5,0.57,0,194,1,,18,26,,
12/01/2023,02:42:00 -0400,3.06,83.4,0.53,0,197,1,,18,29,,
12/01/2023,02:43:00 -0400,,,,,,,4.172,,,,
12/01/2023,02:44:00 -0400,3.01,83.4,0.47,0,192,1,,13,23,,
12/01/2023,02:46:00 -0400,2.98,83.6,0.48,0,191,1,,14,25,,
12/01/2023,02:48:00 -0400,3.06,83.7,0.58,0,191,1,4.157,16,24,,
12/01/2023,02:50:00 -0400,3.06,83.8,0.59,0,183,1,,14,22,,
12/01/2023,02:52:00 -0400,3.06,83.8,0.59,0,194,1,,14,23,,
12/01/2023,02:53:00 -0400,,,,,,,4.166,,,,
12/01/2023,02:54:00 -0400,3.14,83.7,0.65,0,190,1,,17,28,,
12/01/2023,02:56:00 -0400,3.14,83.7,0.65,0,197,1,,16,28,,
12/01/2023,02:58:00 -0400,3.14,83.6,0.64,0,190,1,4.17,14,22,,
12/01/2023,03:00:00 -0400,3.19,83.5,0.67,0,188,1,,16,25,,
12/01/2023,03:02:00 -0400,3.22,83.5,0.7,0,192,1,,18,29,,
12/01/2023,03:03:00 -0400,,,,,,,4.157,,,,
12/01/2023,03:04:00 -0400,3.25,83.4,0.71,0,191,1,,18,25,,
12/01/2023,03:06:00 -0400,3.3,83.4,0.76,0,190,1,,18,31,,
12/01/2023,03:08:00 -0400,3.27,83.2,0.7,0,194,1,4.166,14,28,,
12/01/2023,03:10:00 -0400,3.25,83.2,0.67,0,199,1,,16,23,,
12/01/2023,03:12:00 -0400,3.25,83.2,0.67,0,190,1,,16,23,,
12/01/2023,03:13:00 -0400,,,,,,,4.17,,,,
12/01/2023,03:14:00 -0400,3.27,83.1,0.68,0,197,1,,16,30,,
12/01/2023,03:16:00 -0400,3.25,83.2,0.67,0,201,1,,16,20,,
12/01/2023,03:18:00 -0400,3.22,83.2,0.65,0,190,1,4.157,12,19,,
12/01/2023,03:20:00 -0400,3.17,83.3,0.61,0,194,1,,12,19,,
12/01/2023,03:22:00 -0400,3.22,83.5,0.7,0,188,1,,16,25,,
12/01/2023,03:23:00 -0400,,,,,,,4.167,,,,
12/01/2023,03:24:00 -0400,3.3,83.3,0.74,0,192,1,,19,30,,
12/01/2023,03:26:00 -0400,3.33,83.2,0.75,0,190,1,,17,28,,
12/01/2023,03:28:00 -0400,3.3,83.1,0.71,0,195,1,4.17,16,24,,
12/01/2023,03:30:00 -0400,3.3,83.1,0.71,0,206,1,,18,25,,
12/01/2023,03:32:00 -0400,3.3,83.1,0.71,0,191,1,,18,24,,
12/01/2023,03:33:00 -0400,,,,,,,4.158,,,,
12/01/2023,03:34:00 -0400,3.3,83.2,0.73,0,194,1,,17,31,,
12/01/2023,03:36:00 -0400,3.35,83.2,0.78,0,190,1,,18,26,,
12/01/2023,03:38:00 -0400,3.35,83.1,0.76,0,191,1,4.167,18,32,,
12/01/2023,03:40:00 -0400,3.33,83.1,0.74,0,194,1,,14,23,,
12/01/2023,03:42:00 -0400,3.35,83.2,0.78,0,187,1,,20,29,,
12/01/2023,03:43:00 -0400,,,,,,,4.17,,,,
12/01/2023,03:44:00 -0400,3.35,83.2,0.78,0,188,1,,18,26,,
12/01/2023,03:46:00 -0400,3.33,83.2,0.75,0,195,1,,18,25,,
12/01/2023,03:48:00 -0400,3.35,83.4,0.81,0,190,1,4.158,16,19,,
12/01/2023,03:50:00 -0400,3.35,83.4,0.81,0,190,1,,19,26,,
12/01/2023,03:52:00 -0400,3.38,83.5,0.85,0,183,1,,22,34,,
12/01/2023,03:53:00 -0400,,,,,,,4.167,,,,
12/01/2023,03:54:00 -0400,3.35,83.3,0.8,0,190,1,,17,23,,
12/01/2023,03:56:00 -0400,3.35,83.5,0.83,0,192,1,,18,25,,
12/01/2023,03:58:00 -0400,3.38,83.5,0.85,0,192,1,4.17,17,25,,
12/01/2023,04:00:00 -0400,3.41,83.5,0.88,0,194,1,,16,25,,
12/01/2023,04:02:00 -0400,3.41,83.5,0.88,0,188,1,,18,28,,
12/01/2023,04:03:00 -0400,,,,,,,4.157,,,,
12/01/2023,04:04:00 -0400,3.41,83.6,0.9,0,185,1,,18,28,,
