Date,Time,"Battery (RX3000 BATTERY 21038161:21038161-B),V,Stanley Bridge Harbour","Barometric Pressure (M-BP 21038161:20735209-1),kPa,Stanley Bridge Harbour","Rain (S-RGB 21038161:21038325-1),mm,Stanley Bridge Harbour","Wind Direction (S-WCF 21038161:21038468-3),°,Stanley Bridge Harbour","Solar Radiation (S-LIB 21038161:21109516-1),W/m²,Stanley Bridge Harbour","Water Pressure (M-WP01 21038161:21411213-1),kPa,Stanley Bridge Harbour","Diff Pressure (M-DP01 21038161:21411213-2),kPa,Stanley Bridge Harbour","Water Temperature (M-WT 21038161:21411213-3),°C,Stanley Bridge Harbour","Water Level (M-WL01 21038161:21411213-4),meters,Stanley Bridge Harbour","Accumulated Rain (C-ACC-RAIN 21038161:21038325-2),mm,Stanley Bridge Harbour,Stanley Bridge","Temperature (S-TMB 21038161:21098957-1),°C,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour"
2/2/2024,02:08:00 -0400,,,0,104,1,,,,,,-1.04,0,0
2/2/2024,02:10:00 -0400,,,0,104,1,,,,,,-1.04,0,0
2/2/2024,02:11:00 -0400,4.16,,,,,,,,,,,,
2/2/2024,02:12:00 -0400,,,0,104,1,,,,,,-1.04,0,0
2/2/2024,02:14:00 -0400,,,0,104,1,,,,,,-1.01,0,0
2/2/2024,02:16:00 -0400,4.172,,0,104,1,,,,,,-1.01,0,0
2/2/2024,02:18:00 -0400,,,0,104,1,,,,,,-1.01,0,0
2/2/2024,02:20:00 -0400,,,0,104,1,,,,,,-1.01,0,0
2/2/2024,02:21:00 -0400,4.176,,,,,,,,,,,,
2/2/2024,02:22:00 -0400,,,0,104,1,,,,,,-1.04,0,0
2/2/2024,02:24:00 -0400,,,0,104,1,,,,,,-1.1,0,0
2/2/2024,02:26:00 -0400,4.152,,0,104,1,,,,,,-1.07,0,0
2/2/2024,02:28:00 -0400,,,0,104,1,,,,,,-1.07,0,0
2/2/2024,02:30:00 -0400,,,0,104,1,,,,,,-1.07,0,0
2/2/2024,02:31:00 -0400,4.17,,,,,,,,,,,,
2/2/2024,02:32:00 -0400,,,0,104,1,,,,,,-1.07,1,2
2/2/2024,02:34:00 -0400,,,0,104,1,,,,,,-1.1,1,2
2/2/2024,02:36:00 -0400,4.175,,0,104,1,,,,,,-1.1,1,1
2/2/2024,02:38:00 -0400,,,0,104,1,,,,,,-1.1,1,1
2/2/2024,02:40:00 -0400,,,0,104,1,,,,,,-1.1,1,1
2/2/2024,02:41:00 -0400,4.154,,,,,,,,,,,,
2/2/2024,02:42:00 -0400,,,0,104,1,,,,,,-1.07,1,1
2/2/2024,02:44:00 -0400,,,0,104,1,,,,,,-1.07,1,1
2/2/2024,02:46:00 -0400,4.17,,0,104,1,,,,,,-1.07,0,1
2/2/2024,02:48:00 -0400,,,0,104,1,,,,,,-1.07,0,0
2/2/2024,02:50:00 -0400,,,0,104,1,,,,,,-1.04,0,0
2/2/2024,02:51:00 -0400,4.173,,,,,,,,,,,,
2/2/2024,02:52:00 -0400,,,0,104,1,,,,,,-1.04,0,0
2/2/2024,02:54:00 -0400,,,0,104,1,,,,,,-1.04,0,0
2/2/2024,02:56:00 -0400,4.154,,0,104,1,,,,,,-1.04,0,0
2/2/2024,02:58:00 -0400,,,0,104,1,,,,,,-1.07,0,0
2/2/2024,03:00:00 -0400,,,0,104,1,,,,,,-1.07,0,0
2/2/2024,03:01:00 -0400,4.167,,,,,,,,,,,,
2/2/2024,03:02:00 -0400,,,0,104,1,,,,,,-1.07,0,0
2/2/2024,03:04:00 -0400,,,0,104,1,,,,,,-1.1,0,0
2/2/2024,03:06:00 -0400,4.172,,0,104,1,,,,,,-1.1,0,0
2/2/2024,03:08:00 -0400,,,0,104,1,,,,,,-1.07,0,0
2/2/2024,03:10:00 -0400,,,0,104,1,,,,,,-1.01,0,1
2/2/2024,03:11:00 -0400,4.155,,,,,,,,,,,,
2/2/2024,03:12:00 -0400,,,0,104,1,,,,,,-1.01,0,0
2/2/2024,03:14:00 -0400,,,0,104,1,,,,,,-0.99,0,1
2/2/2024,03:16:00 -0400,4.166,,0,104,1,,,,,,-0.96,0,0
2/2/2024,03:18:00 -0400,,,0,104,1,,,,,,-0.93,0,2
2/2/2024,03:20:00 -0400,,,0,104,1,,,,,,-0.9,0,0
2/2/2024,03:21:00 -0400,4.17,,,,,,,,,,,,
2/2/2024,03:22:00 -0400,,,0,104,1,,,,,,-0.9,0,0
2/2/2024,03:24:00 -0400,,,0,104,1,,,,,,-0.9,0,0
2/2/2024,03:26:00 -0400,4.151,,0,104,1,,,,,,-0.9,0,0
2/2/2024,03:28:00 -0400,,,0,104,1,,,,,,-0.87,0,0
2/2/2024,03:30:00 -0400,,,0,104,1,,,,,,-0.85,0,0
2/2/2024,03:31:00 -0400,4.166,,,,,,,,,,,,
2/2/2024,03:32:00 -0400,,,0,104,1,,,,,,-0.82,0,0
2/2/2024,03:34:00 -0400,,,0,104,1,,,,,,-0.82,0,0
2/2/2024,03:36:00 -0400,4.17,,0,104,1,,,,,,-0.82,0,0
2/2/2024,03:38:00 -0400,,,0,104,1,,,,,,-0.85,0,0
2/2/2024,03:40:00 -0400,,,0,104,1,,,,,,-0.85,0,1
2/2/2024,03:41:00 -0400,4.148,,,,,,,,,,,,
2/2/2024,03:42:00 -0400,,,0,104,1,,,,,,-0.82,0,1
2/2/2024,03:44:00 -0400,,,0,104,1,,,,,,-0.82,0,1
2/2/2024,03:46:00 -0400,4.166,,0,104,1,,,,,,-0.79,0,0
2/2/2024,03:48:00 -0400,,,0,104,1,,,,,,-0.79,1,4
2/2/2024,03:50:00 -0400,,,0,104,1,,,,,,-0.82,0,1
2/2/2024,03:51:00 -0400,4.169,,,,,,,,,,,,
2/2/2024,03:52:00 -0400,,,0,104,1,,,,,,-0.85,0,0
2/2/2024,03:54:00 -0400,,,0,104,1,,,,,,-0.87,0,0
2/2/2024,03:56:00 -0400,4.154,,0,104,1,,,,,,-0.9,0,0
2/2/2024,03:58:00 -0400,,,0,104,1,,,,,,-0.87,0,0
2/2/2024,04:00:00 -0400,,,0,104,1,,,,,,-0.9,0,0
2/2/2024,04:01:00 -0400,4.163,,,,,,,,,,,,
2/2/2024,04:02:00 -0400,,,0,104,1,,,,,,-0.9,0,0
2/2/2024,04:04:00 -0400,,,0,104,1,,,,,,-0.85,0,0
2/2/2024,04:06:00 -0400,4.169,,0,104,1,,,,,,-0.85,0,0
2/2/2024,04:08:00 -0400,,,0,104,1,,,,,,-0.85,0,0
2/2/2024,04:10:00 -0400,,,0,104,1,,,,,,-0.79,0,0
2/2/2024,04:11:00 -0400,4.154,,,,,,,,,,,,
2/2/2024,04:12:00 -0400,,,0,104,1,,,,,,-0.76,0,0
2/2/2024,04:14:00 -0400,,,0,104,1,,,,,,-0.76,0,0
2/2/2024,04:16:00 -0400,4.163,,0,104,1,,,,,,-0.76,0,1
2/2/2024,04:18:00 -0400,,,0,104,1,,,,,,-0.76,0,1
2/2/2024,04:20:00 -0400,,,0,104,1,,,,,,-0.73,0,0
2/2/2024,04:21:00 -0400,4.167,,,,,,,,,,,,
2/2/2024,04:22:00 -0400,,,0,104,1,,,,,,-0.7,0,0
2/2/2024,04:24:00 -0400,,,0,104,1,,,,,,-0.73,0,1
2/2/2024,04:26:00 -0400,4.143,,0,104,1,,,,,,-0.73,0,0
2/2/2024,04:28:00 -0400,,,0,104,1,,,,,,-0.68,1,2
2/2/2024,04:30:00 -0400,,,0,104,1,,,,,,-0.68,0,1
2/2/2024,04:31:00 -0400,4.161,,,,,,,,,,,,
2/2/2024,04:32:00 -0400,,,0,104,1,,,,,,-0.68,0,2
2/2/2024,04:34:00 -0400,,,0,104,1,,,,,,-0.68,0,0
2/2/2024,04:36:00 -0400,4.166,,0,104,1,,,,,,-0.68,0,0
2/2/2024,04:38:00 -0400,,,0,104,1,,,,,,-0.68,0,2
2/2/2024,04:40:00 -0400,,,0,104,1,,,,,,-0.7,0,1
2/2/2024,04:41:00 -0400,4.146,,,,,,,,,,,,
2/2/2024,04:42:00 -0400,,,0,104,1,,,,,,-0.68,0,2
2/2/2024,04:44:00 -0400,,,0,104,1,,,,,,-0.68,0,1
2/2/2024,04:46:00 -0400,4.161,,0,104,1,,,,,,-0.68,0,1
2/2/2024,04:48:00 -0400,,,0,104,1,,,,,,-0.73,0,1
2/2/2024,04:50:00 -0400,,,0,104,1,,,,,,-0.73,0,0
2/2/2024,04:51:00 -0400,4.166,,,,,,,,,,,,
2/2/2024,04:52:00 -0400,,,0,104,1,,,,,,-0.76,0,0
2/2/2024,04:54:00 -0400,,,0,104,1,,,,,,-0.76,0,0
2/2/2024,04:56:00 -0400,4.149,,0,104,1,,,,,,-0.73,0,0
2/2/2024,04:58:00 -0400,,,0,104,1,,,,,,-0.73,0,0
2/2/2024,05:00:00 -0400,,,0,104,1,,,,,,-0.76,0,0
2/2/2024,05:01:00 -0400,4.161,,,,,,,,,,,,
2/2/2024,05:02:00 -0400,,,0,104,1,,,,,,-0.73,0,0
2/2/2024,05:04:00 -0400,,,0,104,1,,,,,,-0.73,0,0
2/2/2024,05:06:00 -0400,4.166,,0,104,1,,,,,,-0.73,0,0
2/2/2024,05:08:00 -0400,,,0,104,1,,,,,,-0.73,0,0
2/2/2024,05:10:00 -0400,,,0,104,1,,,,,,-0.76,0,0
2/2/2024,05:11:00 -0400,4.14,,,,,,,,,,,,
2/2/2024,05:12:00 -0400,,,0,104,1,,,,,,-0.73,0,0
2/2/2024,05:14:00 -0400,,,0,104,1,,,,,,-0.73,0,1
2/2/2024,05:16:00 -0400,4.16,,0,104,1,,,,,,-0.76,0,0
2/2/2024,05:18:00 -0400,,,0,104,1,,,,,,-0.79,0,0
2/2/2024,05:20:00 -0400,,,0,104,1,,,,,,-0.79,0,0
2/2/2024,05:21:00 -0400,4.163,,,,,,,,,,,,
2/2/2024,05:22:00 -0400,,,0,104,1,,,,,,-0.79,0,1
2/2/2024,05:24:00 -0400,,,0,104,1,,,,,,-0.73,0,1
2/2/2024,05:26:00 -0400,4.145,,0,104,1,,,,,,-0.73,0,1
2/2/2024,05:28:00 -0400,,,0,104,1,,,,,,-0.73,0,1
2/2/2024,05:30:00 -0400,,,0,104,1,,,,,,-0.73,0,1
2/2/2024,05:31:00 -0400,4.16,,,,,,,,,,,,
2/2/2024,05:32:00 -0400,,,0,104,1,,,,,,-0.73,1,2
2/2/2024,05:34:00 -0400,,,0,104,1,,,,,,-0.73,1,4
2/2/2024,05:36:00 -0400,4.163,,0,104,1,,,,,,-0.7,2,4
2/2/2024,05:38:00 -0400,,,0,104,1,,,,,,-0.7,1,2
2/2/2024,05:40:00 -0400,,,0,104,1,,,,,,-0.73,0,1
2/2/2024,05:41:00 -0400,4.148,,,,,,,,,,,,
2/2/2024,05:42:00 -0400,,,0,104,1,,,,,,-0.68,1,2
2/2/2024,05:44:00 -0400,,,0,104,1,,,,,,-0.68,1,2
2/2/2024,05:46:00 -0400,4.158,,0,104,1,,,,,,-0.7,0,2
2/2/2024,05:48:00 -0400,,,0,104,1,,,,,,-0.7,0,2
2/2/2024,05:50:00 -0400,,,0,104,1,,,,,,-0.73,0,0
2/2/2024,05:51:00 -0400,4.163,,,,,,,,,,,,
2/2/2024,05:52:00 -0400,,,0,104,1,,,,,,-0.76,0,0
2/2/2024,05:54:00 -0400,,,0,104,1,,,,,,-0.79,0,0
2/2/2024,05:56:00 -0400,4.137,,0,104,1,,,,,,-0.79,0,0
2/2/2024,05:58:00 -0400,,,0,104,1,,,,,,-0.79,0,0
2/2/2024,06:00:00 -0400,,,0,104,1,,,,,,-0.79,0,0
2/2/2024,06:01:00 -0400,4.158,,,,,,,,,,,,
2/2/2024,06:02:00 -0400,,,0,104,1,,,,,,-0.79,0,0
2/2/2024,06:04:00 -0400,,,0,104,1,,,,,,-0.79,0,0
2/2/2024,06:06:00 -0400,4.161,,0,104,1,,,,,,-0.79,0,0
2/2/2024,06:08:00 -0400,,,0,104,1,,,,,,-0.85,0,0
2/2/2024,06:10:00 -0400,,,0,104,1,,,,,,-0.79,0,0
2/2/2024,06:11:00 -0400,4.137,,,,,,,,,,,,
2/2/2024,06:12:00 -0400,,,0,104,1,,,,,,-0.79,0,0
2/2/2024,06:14:00 -0400,,,0,104,1,,,,,,-0.7,0,0
2/2/2024,06:16:00 -0400,4.157,,0,104,1,,,,,,-0.65,0,0
2/2/2024,06:18:00 -0400,,,0,104,1,,,,,,-0.65,0,0
2/2/2024,06:20:00 -0400,,,0,104,1,,,,,,-0.65,0,0
2/2/2024,06:21:00 -0400,4.16,,,,,,,,,,,,
2/2/2024,06:22:00 -0400,,,0,104,1,,,,,,-0.59,0,0
2/2/2024,06:24:00 -0400,,,0,104,1,,,,,,-0.62,0,0
2/2/2024,06:26:00 -0400,4.139,,0,104,1,,,,,,-0.68,0,0
2/2/2024,06:28:00 -0400,,,0,104,1,,,,,,-0.68,0,0
2/2/2024,06:30:00 -0400,,,0,104,1,,,,,,-0.68,0,0
2/2/2024,06:31:00 -0400,4.155,,,,,,,,,,,,
2/2/2024,06:32:00 -0400,,,0,104,1,,,,,,-0.68,0,0
2/2/2024,06:34:00 -0400,,,0,104,1,,,,,,-0.62,0,1
2/2/2024,06:36:00 -0400,4.16,,0,104,1,,,,,,-0.65,0,0
2/2/2024,06:38:00 -0400,,,0,104,1,,,,,,-0.62,0,1
2/2/2024,06:40:00 -0400,,,0,104,1,,,,,,-0.62,0,1
2/2/2024,06:41:00 -0400,4.145,,,,,,,,,,,,
2/2/2024,06:42:00 -0400,,,0,104,1,,,,,,-0.62,0,0
2/2/2024,06:44:00 -0400,,,0,104,1,,,,,,-0.65,0,0
2/2/2024,06:46:00 -0400,4.154,,0,104,1,,,,,,-0.59,0,0
2/2/2024,06:48:00 -0400,,,0,104,1,,,,,,-0.62,0,0
2/2/2024,06:50:00 -0400,,,0,104,1,,,,,,-0.7,0,0
2/2/2024,06:51:00 -0400,4.16,,,,,,,,,,,,
2/2/2024,06:52:00 -0400,,,0,104,1,,,,,,-0.68,0,0
2/2/2024,06:54:00 -0400,,,0,104,1,,,,,,-0.59,0,1
2/2/2024,06:56:00 -0400,4.145,,0,104,1,,,,,,-0.56,0,0
2/2/2024,06:58:00 -0400,,,0,104,1,,,,,,-0.54,0,1
2/2/2024,07:00:00 -0400,,,0,104,1,,,,,,-0.51,1,2
2/2/2024,07:01:00 -0400,4.154,,,,,,,,,,,,
2/2/2024,07:02:00 -0400,,,0,104,1,,,,,,-0.45,2,4
2/2/2024,07:04:00 -0400,,,0,104,1,,,,,,-0.42,2,4
2/2/2024,07:06:00 -0400,4.158,,0,104,1,,,,,,-0.4,1,4
2/2/2024,07:08:00 -0400,,,0,104,1,,,,,,-0.42,1,4
2/2/2024,07:10:00 -0400,,,0,104,1,,,,,,-0.45,1,2
2/2/2024,07:11:00 -0400,4.136,,,,,,,,,,,,
2/2/2024,07:12:00 -0400,,,0,104,1,,,,,,-0.42,1,2
2/2/2024,07:14:00 -0400,,,0,104,1,,,,,,-0.42,1,4
2/2/2024,07:16:00 -0400,4.154,,0,104,1,,,,,,-0.45,1,4
2/2/2024,07:18:00 -0400,,,0,104,1,,,,,,-0.42,1,4
2/2/2024,07:20:00 -0400,,,0,104,1,,,,,,-0.42,1,2
2/2/2024,07:21:00 -0400,4.158,,,,,,,,,,,,
2/2/2024,07:22:00 -0400,,,0,104,1,,,,,,-0.48,0,2
2/2/2024,07:24:00 -0400,,,0,104,1,,,,,,-0.48,1,2
2/2/2024,07:26:00 -0400,4.136,,0,104,1,,,,,,-0.51,0,0
2/2/2024,07:28:00 -0400,,,0,104,1,,,,,,-0.54,0,1
2/2/2024,07:30:00 -0400,,,0,104,1,,,,,,-0.56,0,0
2/2/2024,07:31:00 -0400,4.152,,,,,,,,,,,,
2/2/2024,07:32:00 -0400,,,0,104,1,,,,,,-0.59,0,0
2/2/2024,07:34:00 -0400,,,0,104,1,,,,,,-0.59,0,0
2/2/2024,07:36:00 -0400,4.158,,0,104,1,,,,,,-0.56,0,0
2/2/2024,07:38:00 -0400,,,0,104,1,,,,,,-0.56,0,2
2/2/2024,07:40:00 -0400,,,0,104,1,,,,,,-0.54,1,2
2/2/2024,07:41:00 -0400,4.137,,,,,,,,,,,,
2/2/2024,07:42:00 -0400,,,0,104,1,,,,,,-0.56,1,4
2/2/2024,07:44:00 -0400,,,0,104,1,,,,,,-0.62,1,2
2/2/2024,07:46:00 -0400,4.152,,0,104,1,,,,,,-0.65,0,1
2/2/2024,07:48:00 -0400,,,0,104,1,,,,,,-0.68,1,2
2/2/2024,07:50:00 -0400,,,0,104,1,,,,,,-0.59,2,4
2/2/2024,07:51:00 -0400,4.157,,,,,,,,,,,,
2/2/2024,07:52:00 -0400,,,0,104,1,,,,,,-0.56,1,2
2/2/2024,07:54:00 -0400,,,0,104,2,,,,,,-0.59,1,2
2/2/2024,07:56:00 -0400,4.143,,0,139,2,,,,,,-0.51,2,5
2/2/2024,07:58:00 -0400,,,0,161,2,,,,,,-0.48,0,1
2/2/2024,08:00:00 -0400,,,0,161,3,,,,,,-0.45,1,4
2/2/2024,08:01:00 -0400,4.157,,,,,,,,,,,,
2/2/2024,08:02:00 -0400,,,0,161,6,,,,,,-0.42,1,2
2/2/2024,08:04:00 -0400,,,0,161,6,,,,,,-0.4,0,1
2/2/2024,08:06:00 -0400,4.17,,0,161,6,,,,,,-0.4,1,2
2/2/2024,08:08:00 -0400,,,0,161,6,,,,,,-0.42,0,2
2/2/2024,08:10:00 -0400,,,0,161,6,,,,,,-0.45,0,1
2/2/2024,08:11:00 -0400,4.143,,,,,,,,,,,,
2/2/2024,08:12:00 -0400,,,0,161,6,,,,,,-0.48,0,1
2/2/2024,08:14:00 -0400,,,0,161,4,,,,,,-0.45,0,0
2/2/2024,08:16:00 -0400,4.167,,0,161,4,,,,,,-0.45,0,0
2/2/2024,08:18:00 -0400,,,0,161,3,,,,,,-0.4,0,0
2/2/2024,08:20:00 -0400,,,0,161,3,,,,,,-0.42,0,0
2/2/2024,08:21:00 -0400,4.172,,,,,,,,,,,,
2/2/2024,08:22:00 -0400,,,0,161,4,,,,,,-0.42,0,0
2/2/2024,08:24:00 -0400,,,0,161,6,,,,,,-0.42,0,1
2/2/2024,08:26:00 -0400,4.148,,0,161,6,,,,,,-0.34,0,0
2/2/2024,08:28:00 -0400,,,0,161,6,,,,,,-0.28,0,0
2/2/2024,08:30:00 -0400,,,0,161,6,,,,,,-0.23,0,0
2/2/2024,08:31:00 -0400,4.167,,,,,,,,,,,,
2/2/2024,08:32:00 -0400,,,0,159,6,,,,,,-0.14,1,2
2/2/2024,08:34:00 -0400,,,0,136,6,,,,,,-0.14,1,2
2/2/2024,08:36:00 -0400,4.179,,0,136,7,,,,,,-0.09,1,4
2/2/2024,08:38:00 -0400,,,0,136,7,,,,,,-0.06,2,2
2/2/2024,08:40:00 -0400,,,0,136,8,,,,,,-0.03,1,4
2/2/2024,08:41:00 -0400,4.16,,,,,,,,,,,,
2/2/2024,08:42:00 -0400,,,0,138,9,,,,,,-0.06,1,2
2/2/2024,08:44:00 -0400,,,0,138,11,,,,,,-0.03,0,2
2/2/2024,08:46:00 -0400,4.182,,0,138,11,,,,,,-0.03,1,2
2/2/2024,08:48:00 -0400,,,0,138,11,,,,,,0,1,2
2/2/2024,08:50:00 -0400,,,0,138,11,,,,,,0,1,2
2/2/2024,08:51:00 -0400,4.194,,,,,,,,,,,,
2/2/2024,08:52:00 -0400,,,0,138,9,,,,,,0.05,1,4
2/2/2024,08:54:00 -0400,,,0,138,8,,,,,,0.05,2,4
2/2/2024,08:56:00 -0400,4.16,,0,138,8,,,,,,0.05,1,4
2/2/2024,08:58:00 -0400,,,0,138,7,,,,,,0.08,0,2
2/2/2024,09:00:00 -0400,,,0,138,7,,,,,,0.11,2,4
2/2/2024,09:01:00 -0400,4.182,,,,,,,,,,,,
2/2/2024,09:02:00 -0400,,,0,138,7,,,,,,0.11,2,4
2/2/2024,09:04:00 -0400,,,0,140,8,,,,,,0.05,2,5
2/2/2024,09:06:00 -0400,4.193,,0,146,11,,,,,,0.11,1,2
2/2/2024,09:08:00 -0400,,,0,146,12,,,,,,0.08,1,4
2/2/2024,09:10:00 -0400,,,0,142,13,,,,,,0.08,2,5
2/2/2024,09:11:00 -0400,4.17,,,,,,,,,,,,
2/2/2024,09:12:00 -0400,,,0,125,16,,,,,,0.13,2,4
2/2/2024,09:14:00 -0400,,,0,108,16,,,,,,0.16,4,5
2/2/2024,09:16:00 -0400,4.203,,0,104,13,,,,,,0.13,2,4
2/2/2024,09:18:00 -0400,,,0,104,12,,,,,,0.16,1,4
2/2/2024,09:20:00 -0400,,,0,104,11,,,,,,0.19,1,4
2/2/2024,09:21:00 -0400,4.211,,,,,,,,,,,,
2/2/2024,09:22:00 -0400,,,0,104,8,,,,,,0.16,0,1
2/2/2024,09:24:00 -0400,,,0,104,8,,,,,,0.11,0,2
2/2/2024,09:26:00 -0400,4.182,,0,104,8,,,,,,0.11,0,0
2/2/2024,09:28:00 -0400,,,0,104,8,,,,,,0.19,0,0
2/2/2024,09:30:00 -0400,,,0,104,9,,,,,,0.19,0,1
2/2/2024,09:31:00 -0400,4.197,,,,,,,,,,,,
2/2/2024,09:32:00 -0400,,,0,104,11,,,,,,0.19,0,1
2/2/2024,09:34:00 -0400,,,0,104,11,,,,,,0.16,0,2
2/2/2024,09:36:00 -0400,4.209,,0,104,11,,,,,,0.16,1,2
2/2/2024,09:38:00 -0400,,,0,104,12,,,,,,0.22,2,4
2/2/2024,09:40:00 -0400,,,0,104,13,,,,,,0.27,1,2
2/2/2024,09:41:00 -0400,4.178,,,,,,,,,,,,
2/2/2024,09:42:00 -0400,,,0,104,13,,,,,,0.33,1,2
2/2/2024,09:44:00 -0400,,,0,107,16,,,,,,0.36,1,4
2/2/2024,09:46:00 -0400,4.214,,0,153,17,,,,,,0.38,2,4
2/2/2024,09:48:00 -0400,,,0,156,18,,,,,,0.47,2,4
2/2/2024,09:50:00 -0400,,,0,157,21,,,,,,0.47,1,2
2/2/2024,09:51:00 -0400,4.235,,,,,,,,,,,,
2/2/2024,09:52:00 -0400,,,0,157,22,,,,,,0.41,1,2
2/2/2024,09:54:00 -0400,,,0,157,23,,,,,,0.47,1,2
2/2/2024,09:56:00 -0400,4.22,,0,157,23,,,,,,0.63,1,2
2/2/2024,09:58:00 -0400,,,0,157,23,,,,,,0.55,1,2
2/2/2024,10:00:00 -0400,,,0,157,26,,,,,,0.55,0,1
2/2/2024,10:01:00 -0400,4.256,,,,,,,,,,,,
2/2/2024,10:02:00 -0400,,,0,157,31,,,,,,0.63,0,0
2/2/2024,10:04:00 -0400,,,0,142,34,,,,,,0.47,1,4
2/2/2024,10:06:00 -0400,4.278,,0,114,37,,,,,,0.49,1,2
2/2/2024,10:08:00 -0400,,,0,114,39,,,,,,0.6,1,2
2/2/2024,10:10:00 -0400,,,0,114,42,,,,,,0.88,0,1
2/2/2024,10:11:00 -0400,4.254,,,,,,,,,,,,
2/2/2024,10:12:00 -0400,,,0,114,42,,,,,,0.69,1,1
2/2/2024,10:14:00 -0400,,,0,114,44,,,,,,0.77,0,2
2/2/2024,10:16:00 -0400,4.287,,0,114,47,,,,,,1.1,0,0
2/2/2024,10:18:00 -0400,,,0,132,51,,,,,,1.07,1,2
2/2/2024,10:20:00 -0400,,,0,143,49,,,,,,0.93,1,2
2/2/2024,10:21:00 -0400,4.293,,,,,,,,,,,,
2/2/2024,10:22:00 -0400,,,0,143,47,,,,,,0.99,1,2
2/2/2024,10:24:00 -0400,,,0,143,48,,,,,,0.77,1,2
2/2/2024,10:26:00 -0400,4.265,,0,136,48,,,,,,0.63,2,4
2/2/2024,10:28:00 -0400,,,0,126,51,,,,,,0.6,2,4
2/2/2024,10:30:00 -0400,,,0,135,58,,,,,,0.66,1,4
2/2/2024,10:31:00 -0400,4.299,,,,,,,,,,,,
2/2/2024,10:32:00 -0400,,,0,135,66,,,,,,0.63,2,4
2/2/2024,10:34:00 -0400,,,0,133,64,,,,,,0.74,1,2
2/2/2024,10:36:00 -0400,4.301,,0,133,64,,,,,,0.63,1,4
2/2/2024,10:38:00 -0400,,,0,133,61,,,,,,0.77,1,2
2/2/2024,10:40:00 -0400,,,0,132,59,,,,,,0.66,1,2
2/2/2024,10:41:00 -0400,4.257,,,,,,,,,,,,
2/2/2024,10:42:00 -0400,,,0,133,59,,,,,,0.74,2,4
2/2/2024,10:44:00 -0400,,,0,146,61,,,,,,0.82,2,4
2/2/2024,10:46:00 -0400,4.296,,0,146,66,,,,,,0.8,1,2
2/2/2024,10:48:00 -0400,,,0,146,69,,,,,,0.71,1,2
2/2/2024,10:50:00 -0400,,,0,146,73,,,,,,0.71,1,2
2/2/2024,10:51:00 -0400,4.304,,,,,,,,,,,,
2/2/2024,10:52:00 -0400,,,0,146,78,,,,,,0.71,1,2
2/2/2024,10:54:00 -0400,,,0,146,81,,,,,,0.77,1,2
2/2/2024,10:56:00 -0400,4.265,,0,146,79,,,,,,0.77,1,2
2/2/2024,10:58:00 -0400,,,0,146,76,,,,,,0.77,1,2
2/2/2024,11:00:00 -0400,,,0,146,71,,,,,,0.77,2,4
2/2/2024,11:01:00 -0400,4.296,,,,,,,,,,,,
2/2/2024,11:02:00 -0400,,,0,146,71,,,,,,0.74,2,4
2/2/2024,11:04:00 -0400,,,0,146,73,,,,,,0.8,1,4
2/2/2024,11:06:00 -0400,4.295,,0,146,78,,,,,,0.69,2,4
2/2/2024,11:08:00 -0400,,,0,124,82,,,,,,0.69,4,5
2/2/2024,11:10:00 -0400,,,0,114,87,,,,,,0.69,2,4
2/2/2024,11:11:00 -0400,4.281,,,,,,,,,,,,
2/2/2024,11:12:00 -0400,,,0,114,88,,,,,,0.8,2,2
2/2/2024,11:14:00 -0400,,,0,114,93,,,,,,0.71,2,5
2/2/2024,11:16:00 -0400,4.292,,0,114,99,,,,,,0.74,2,4
2/2/2024,11:18:00 -0400,,,0,112,97,,,,,,0.8,2,4
2/2/2024,11:20:00 -0400,,,0,112,92,,,,,,0.85,2,4
2/2/2024,11:21:00 -0400,4.293,,,,,,,,,,,,
2/2/2024,11:22:00 -0400,,,0,112,93,,,,,,0.88,2,4
2/2/2024,11:24:00 -0400,,,0,119,94,,,,,,0.93,2,5
2/2/2024,11:26:00 -0400,4.277,,0,126,98,,,,,,1.15,0,2
2/2/2024,11:28:00 -0400,,,0,126,101,,,,,,1.1,0,2
2/2/2024,11:30:00 -0400,,,0,110,103,,,,,,1.15,2,5
2/2/2024,11:31:00 -0400,4.296,,,,,,,,,,,,
2/2/2024,11:32:00 -0400,,,0,110,104,,,,,,1.13,2,4
2/2/2024,11:34:00 -0400,,,0,114,106,,,,,,1.04,2,5
2/2/2024,11:36:00 -0400,4.298,,0,112,107,,,,,,1.23,1,2
2/2/2024,11:38:00 -0400,,,0,112,106,,,,,,1.29,0,2
2/2/2024,11:40:00 -0400,,,0,112,106,,,,,,1.59,0,0
2/2/2024,11:41:00 -0400,4.283,,,,,,,,,,,,
2/2/2024,11:42:00 -0400,,,0,112,104,,,,,,1.78,0,0
2/2/2024,11:44:00 -0400,,,0,112,102,,,,,,1.72,0,1
2/2/2024,11:46:00 -0400,4.302,,0,112,99,,,,,,1.75,0,0
2/2/2024,11:48:00 -0400,,,0,112,98,,,,,,1.4,1,2
2/2/2024,11:50:00 -0400,,,0,112,99,,,,,,1.37,1,2
2/2/2024,11:51:00 -0400,4.305,,,,,,,,,,,,
2/2/2024,11:52:00 -0400,,,0,112,99,,,,,,1.21,2,4
