Date,Time,"Battery (RX3000 BATTERY 21038161:21038161-B),V,Stanley Bridge Harbour","Barometric Pressure (M-BP 21038161:20735209-1),kPa,Stanley Bridge Harbour","Rain (S-RGB 21038161:21038325-1),mm,Stanley Bridge Harbour","Wind Direction (S-WCF 21038161:21038468-3),°,Stanley Bridge Harbour","Solar Radiation (S-LIB 21038161:21109516-1),W/m²,Stanley Bridge Harbour","Water Pressure (M-WP01 21038161:21411213-1),kPa,Stanley Bridge Harbour","Diff Pressure (M-DP01 21038161:21411213-2),kPa,Stanley Bridge Harbour","Water Temperature (M-WT 21038161:21411213-3),°C,Stanley Bridge Harbour","Water Level (M-WL01 21038161:21411213-4),meters,Stanley Bridge Harbour","Accumulated Rain (C-ACC-RAIN 21038161:21038325-2),mm,Stanley Bridge Harbour,Stanley Bridge","Temperature (S-TMB 21038161:21098957-1),°C,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour"
11/16/2024,21:36:00 -0300,,,0,278,1,,,,,,7.69,12,18
11/16/2024,21:37:00 -0300,4.197,100.53,,,,113.003,12.473,5.25,1.3197,,,,
11/16/2024,21:38:00 -0300,,,0,284,1,,,,,,7.69,12,20
11/16/2024,21:40:00 -0300,,,0,288,1,,,,,,7.69,12,16
11/16/2024,21:42:00 -0300,4.194,100.523,0,281,1,112.867,12.344,5.25,1.3067,,7.69,11,18
11/16/2024,21:44:00 -0300,,,0,264,1,,,,,,7.67,12,18
11/16/2024,21:46:00 -0300,,,0,278,1,,,,,,7.67,12,17
11/16/2024,21:47:00 -0300,4.199,100.543,,,,112.758,12.215,5.25,1.294,,,,
11/16/2024,21:48:00 -0300,,,0,271,1,,,,,,7.69,11,19
11/16/2024,21:50:00 -0300,,,0,277,1,,,,,,7.67,12,14
11/16/2024,21:52:00 -0300,4.187,100.55,0,289,1,112.631,12.081,5.25,1.2806,,7.67,12,16
11/16/2024,21:54:00 -0300,,,0,274,1,,,,,,7.67,8,13
11/16/2024,21:56:00 -0300,,,0,274,1,,,,,,7.67,10,12
11/16/2024,21:57:00 -0300,4.193,100.56,,,,112.447,11.887,5.25,1.2613,,,,
11/16/2024,21:58:00 -0300,,,0,272,1,,,,,,7.69,12,18
11/16/2024,22:00:00 -0300,,,0,278,1,,,,,,7.67,11,16
11/16/2024,22:02:00 -0300,4.197,100.57,0,274,1,112.362,11.792,5.25,1.2519,,7.67,8,13
11/16/2024,22:04:00 -0300,,,0,281,1,,,,,,7.67,11,19
11/16/2024,22:06:00 -0300,,,0,281,1,,,,,,7.67,12,17
11/16/2024,22:07:00 -0300,4.191,100.576,,,,112.239,11.663,5.25,1.2391,,,,
11/16/2024,22:08:00 -0300,,,0,281,1,,,,,,7.62,12,18
11/16/2024,22:10:00 -0300,,,0,279,1,,,,,,7.69,14,22
11/16/2024,22:12:00 -0300,4.191,100.582,0,275,1,112.069,11.487,5.25,1.2216,,7.67,12,17
11/16/2024,22:14:00 -0300,,,0,278,1,,,,,,7.67,13,17
11/16/2024,22:16:00 -0300,,,0,278,1,,,,,,7.67,10,17
11/16/2024,22:17:00 -0300,4.196,100.576,,,,111.901,11.325,5.36,1.2054,,,,
11/16/2024,22:18:00 -0300,,,0,277,1,,,,,,7.67,10,20
11/16/2024,22:20:00 -0300,,,0,279,1,,,,,,7.67,12,19
11/16/2024,22:22:00 -0300,4.191,100.575,0,277,1,111.741,11.166,5.36,1.1896,,7.67,13,18
11/16/2024,22:24:00 -0300,,,0,285,1,,,,,,7.64,11,17
11/16/2024,22:26:00 -0300,,,0,279,1,,,,,,7.59,10,14
11/16/2024,22:27:00 -0300,4.188,100.572,,,,111.552,10.98,5.36,1.1711,,,,
11/16/2024,22:28:00 -0300,,,0,279,1,,,,,,7.64,12,16
11/16/2024,22:30:00 -0300,,,0,279,1,,,,,,7.64,13,17
11/16/2024,22:32:00 -0300,4.194,100.575,0,277,1,111.486,10.911,5.36,1.1642,,7.62,13,17
11/16/2024,22:34:00 -0300,,,0,274,1,,,,,,7.64,14,20
11/16/2024,22:36:00 -0300,,,0,278,1,,,,,,7.64,14,20
11/16/2024,22:37:00 -0300,4.182,100.57,,,,111.335,10.765,5.36,1.1497,,,,
11/16/2024,22:38:00 -0300,,,0,279,1,,,,,,7.59,13,20
11/16/2024,22:40:00 -0300,,,0,278,1,,,,,,7.62,14,19
11/16/2024,22:42:00 -0300,4.187,100.568,0,277,1,111.161,10.593,5.36,1.1326,,7.62,16,22
11/16/2024,22:44:00 -0300,,,0,281,1,,,,,,7.59,11,17
11/16/2024,22:46:00 -0300,,,0,278,1,,,,,,7.59,13,20
11/16/2024,22:47:00 -0300,4.191,100.557,,,,110.996,10.439,5.36,1.1172,,,,
11/16/2024,22:48:00 -0300,,,0,279,1,,,,,,7.62,17,23
11/16/2024,22:50:00 -0300,,,0,282,1,,,,,,7.62,17,22
11/16/2024,22:52:00 -0300,4.187,100.557,0,288,1,110.873,10.316,5.36,1.105,,7.57,13,16
11/16/2024,22:54:00 -0300,,,0,282,1,,,,,,7.62,16,20
11/16/2024,22:56:00 -0300,,,0,288,1,,,,,,7.57,17,22
11/16/2024,22:57:00 -0300,4.187,100.562,,,,110.713,10.151,5.36,1.0886,,,,
11/16/2024,22:58:00 -0300,,,0,282,1,,,,,,7.57,16,23
11/16/2024,23:00:00 -0300,,,0,282,1,,,,,,7.62,17,20
11/16/2024,23:02:00 -0300,4.191,100.538,0,284,1,110.586,10.048,5.36,1.0783,,7.59,14,20
11/16/2024,23:04:00 -0300,,,0,281,1,,,,,,7.57,14,20
11/16/2024,23:06:00 -0300,,,0,281,1,,,,,,7.57,12,17
11/16/2024,23:07:00 -0300,4.187,100.549,,,,110.392,9.843,5.36,1.058,,,,
11/16/2024,23:08:00 -0300,,,0,279,1,,,,,,7.57,14,20
11/16/2024,23:10:00 -0300,,,0,281,1,,,,,,7.59,17,20
11/16/2024,23:12:00 -0300,4.184,100.554,0,281,1,110.265,9.711,5.36,1.0448,,7.59,14,20
11/16/2024,23:14:00 -0300,,,0,289,1,,,,,,7.57,16,19
11/16/2024,23:16:00 -0300,,,0,282,1,,,,,,7.54,14,22
11/16/2024,23:17:00 -0300,4.19,100.552,,,,110.105,9.553,5.36,1.0291,,,,
11/16/2024,23:18:00 -0300,,,0,282,1,,,,,,7.52,14,22
11/16/2024,23:20:00 -0300,,,0,275,1,,,,,,7.54,17,23
11/16/2024,23:22:00 -0300,4.178,100.554,0,288,1,109.93,9.376,5.36,1.0115,,7.47,13,18
11/16/2024,23:24:00 -0300,,,0,277,1,,,,,,7.52,12,16
11/16/2024,23:26:00 -0300,,,0,279,1,,,,,,7.49,13,20
11/16/2024,23:27:00 -0300,4.182,100.554,,,,109.784,9.23,5.36,0.997,,,,
11/16/2024,23:28:00 -0300,,,0,282,1,,,,,,7.47,13,17
11/16/2024,23:30:00 -0300,,,0,278,1,,,,,,7.47,14,22
11/16/2024,23:32:00 -0300,4.188,100.561,0,277,1,109.68,9.119,5.36,0.986,,7.42,13,18
11/16/2024,23:34:00 -0300,,,0,282,1,,,,,,7.44,13,18
11/16/2024,23:36:00 -0300,,,0,278,1,,,,,,7.44,13,18
11/16/2024,23:37:00 -0300,4.182,100.57,,,,109.534,8.964,5.36,0.9705,,,,
11/16/2024,23:38:00 -0300,,,0,277,1,,,,,,7.42,13,20
11/16/2024,23:40:00 -0300,,,0,284,1,,,,,,7.42,13,17
11/16/2024,23:42:00 -0300,4.181,100.576,0,278,1,109.407,8.831,5.36,0.9573,,7.42,12,16
11/16/2024,23:44:00 -0300,,,0,277,1,,,,,,7.39,8,12
11/16/2024,23:46:00 -0300,,,0,268,1,,,,,,7.42,11,14
11/16/2024,23:47:00 -0300,4.187,100.573,,,,109.265,8.692,5.36,0.9435,,,,
11/16/2024,23:48:00 -0300,,,0,278,1,,,,,,7.39,13,18
11/16/2024,23:50:00 -0300,,,0,277,1,,,,,,7.42,14,23
11/16/2024,23:52:00 -0300,4.182,100.58,0,275,1,109.133,8.553,5.36,0.9297,,7.42,13,17
11/16/2024,23:54:00 -0300,,,0,279,1,,,,,,7.39,13,20
11/16/2024,23:56:00 -0300,,,0,279,1,,,,,,7.39,11,14
11/16/2024,23:57:00 -0300,4.179,100.572,,,,108.945,8.373,5.36,0.9117,,,,
11/16/2024,23:58:00 -0300,,,0,282,1,,,,,,7.42,16,24
11/17/2024,00:00:00 -0300,,,0,285,1,,,,,,7.42,17,22
11/17/2024,00:02:00 -0300,4.185,100.582,0,274,1,108.822,8.24,5.36,0.8985,,7.42,13,18
11/17/2024,00:04:00 -0300,,,0,282,1,,,,,,7.39,13,23
11/17/2024,00:06:00 -0300,,,0,286,1,,,,,,7.42,16,20
11/17/2024,00:07:00 -0300,4.173,100.595,,,,108.692,8.097,5.46,0.8843,,,,
11/17/2024,00:08:00 -0300,,,0,282,1,,,,,,7.42,13,23
11/17/2024,00:10:00 -0300,,,0,278,1,,,,,,7.42,14,20
11/17/2024,00:12:00 -0300,4.178,100.598,0,275,1,108.558,7.96,5.36,0.8707,,7.42,11,14
11/17/2024,00:14:00 -0300,,,0,284,1,,,,,,7.44,17,24
11/17/2024,00:16:00 -0300,,,0,285,1,,,,,,7.44,16,20
11/17/2024,00:17:00 -0300,4.184,100.603,,,,108.405,7.802,5.46,0.8549,,,,
11/17/2024,00:18:00 -0300,,,0,279,1,,,,,,7.42,13,22
11/17/2024,00:20:00 -0300,,,0,275,1,,,,,,7.44,14,18
11/17/2024,00:22:00 -0300,4.179,100.612,0,271,1,108.257,7.645,5.36,0.8393,,7.42,12,24
11/17/2024,00:24:00 -0300,,,0,285,1,,,,,,7.42,12,17
11/17/2024,00:26:00 -0300,,,0,288,1,,,,,,7.42,14,17
11/17/2024,00:27:00 -0300,4.179,100.603,,,,108.106,7.503,5.36,0.8252,,,,
11/17/2024,00:28:00 -0300,,,0,279,1,,,,,,7.42,13,20
11/17/2024,00:30:00 -0300,,,0,286,1,,,,,,7.44,16,23
11/17/2024,00:32:00 -0300,4.182,100.617,0,286,1,107.957,7.34,5.46,0.8089,,7.42,14,20
11/17/2024,00:34:00 -0300,,,0,275,1,,,,,,7.44,13,22
11/17/2024,00:36:00 -0300,,,0,282,1,,,,,,7.44,14,19
11/17/2024,00:37:00 -0300,4.179,100.613,,,,107.82,7.207,5.46,0.7958,,,,
11/17/2024,00:38:00 -0300,,,0,279,1,,,,,,7.47,14,19
11/17/2024,00:40:00 -0300,,,0,282,1,,,,,,7.47,13,19
11/17/2024,00:42:00 -0300,4.175,100.623,0,281,1,107.665,7.042,5.46,0.7793,,7.44,12,17
11/17/2024,00:44:00 -0300,,,0,288,1,,,,,,7.47,14,20
11/17/2024,00:46:00 -0300,,,0,285,1,,,,,,7.47,16,24
11/17/2024,00:47:00 -0300,4.182,100.609,,,,107.509,6.9,5.46,0.7652,,,,
11/17/2024,00:48:00 -0300,,,0,279,1,,,,,,7.47,13,19
11/17/2024,00:50:00 -0300,,,0,282,1,,,,,,7.49,14,18
11/17/2024,00:52:00 -0300,4.17,100.604,0,286,1,107.396,6.792,5.46,0.7545,,7.47,16,25
11/17/2024,00:54:00 -0300,,,0,285,1,,,,,,7.47,17,25
11/17/2024,00:56:00 -0300,,,0,284,1,,,,,,7.47,18,23
11/17/2024,00:57:00 -0300,4.175,100.593,,,,107.267,6.674,5.36,0.7427,,,,
11/17/2024,00:58:00 -0300,,,0,279,1,,,,,,7.47,20,26
11/17/2024,01:00:00 -0300,,,0,289,1,,,,,,7.42,18,24
11/17/2024,01:02:00 -0300,4.181,100.591,0,288,1,107.098,6.507,5.36,0.7261,,7.44,19,26
11/17/2024,01:04:00 -0300,,,0,288,1,,,,,,7.42,17,23
11/17/2024,01:06:00 -0300,,,0,286,1,,,,,,7.42,19,24
11/17/2024,01:07:00 -0300,4.173,100.599,,,,106.985,6.386,5.36,0.714,,,,
11/17/2024,01:08:00 -0300,,,0,295,1,,,,,,7.39,18,24
11/17/2024,01:10:00 -0300,,,0,293,1,,,,,,7.39,17,20
11/17/2024,01:12:00 -0300,4.172,100.597,0,289,1,106.867,6.27,5.36,0.7025,,7.42,17,24
11/17/2024,01:14:00 -0300,,,0,286,1,,,,,,7.42,17,23
11/17/2024,01:16:00 -0300,,,0,295,1,,,,,,7.39,16,22
11/17/2024,01:17:00 -0300,4.179,100.603,,,,106.763,6.16,5.36,0.6916,,,,
11/17/2024,01:18:00 -0300,,,0,286,1,,,,,,7.39,14,24
11/17/2024,01:20:00 -0300,,,0,295,1,,,,,,7.42,17,25
11/17/2024,01:22:00 -0300,4.167,100.599,0,298,1,106.631,6.032,5.36,0.6789,,7.42,14,18
11/17/2024,01:24:00 -0300,,,0,286,1,,,,,,7.42,12,16
11/17/2024,01:26:00 -0300,,,0,295,1,,,,,,7.42,13,18
11/17/2024,01:27:00 -0300,4.173,100.605,,,,106.542,5.937,5.36,0.6694,,,,
11/17/2024,01:28:00 -0300,,,0,293,1,,,,,,7.44,16,20
11/17/2024,01:30:00 -0300,,,0,291,1,,,,,,7.52,18,24
11/17/2024,01:32:00 -0300,4.178,100.612,0,292,1,106.466,5.854,5.36,0.6612,,7.52,14,20
11/17/2024,01:34:00 -0300,,,0,284,1,,,,,,7.52,14,18
11/17/2024,01:36:00 -0300,,,0,291,1,,,,,,7.54,14,24
11/17/2024,01:37:00 -0300,4.175,100.627,,,,106.367,5.74,5.36,0.6498,,,,
11/17/2024,01:38:00 -0300,,,0,288,1,,,,,,7.57,16,22
11/17/2024,01:40:00 -0300,,,0,288,1,,,,,,7.59,17,28
11/17/2024,01:42:00 -0300,4.173,100.626,0,286,1,106.236,5.61,5.36,0.6368,,7.54,14,20
11/17/2024,01:44:00 -0300,,,0,289,1,,,,,,7.57,13,18
11/17/2024,01:46:00 -0300,,,0,286,1,,,,,,7.57,17,22
11/17/2024,01:47:00 -0300,4.178,100.622,,,,106.094,5.472,5.36,0.6232,,,,
11/17/2024,01:48:00 -0300,,,0,292,1,,,,,,7.57,16,22
11/17/2024,01:50:00 -0300,,,0,292,1,,,,,,7.57,17,22
11/17/2024,01:52:00 -0300,4.175,100.628,0,286,1,105.969,5.341,5.46,0.6101,,7.57,14,18
11/17/2024,01:54:00 -0300,,,0,281,1,,,,,,7.52,13,17
11/17/2024,01:56:00 -0300,,,0,288,1,,,,,,7.54,13,18
11/17/2024,01:57:00 -0300,4.17,100.643,,,,105.884,5.241,5.46,0.6001,,,,
11/17/2024,01:58:00 -0300,,,0,292,1,,,,,,7.54,13,24
11/17/2024,02:00:00 -0300,,,0,291,1,,,,,,7.57,17,22
11/17/2024,02:02:00 -0300,4.176,100.654,0,295,1,105.821,5.167,5.36,0.5928,,7.62,18,23
11/17/2024,02:04:00 -0300,,,0,296,1,,,,,,7.57,16,22
11/17/2024,02:06:00 -0300,,,0,299,1,,,,,,7.52,16,23
11/17/2024,02:07:00 -0300,4.166,100.65,,,,105.747,5.097,5.46,0.5859,,,,
11/17/2024,02:08:00 -0300,,,0,295,1,,,,,,7.49,17,20
11/17/2024,02:10:00 -0300,,,0,298,1,,,,,,7.47,17,23
11/17/2024,02:12:00 -0300,4.17,100.649,0,292,1,105.611,4.962,5.46,0.5724,,7.42,17,25
11/17/2024,02:14:00 -0300,,,0,293,1,,,,,,7.42,20,29
11/17/2024,02:16:00 -0300,,,0,293,1,,,,,,7.37,20,29
11/17/2024,02:17:00 -0300,4.178,100.644,,,,105.521,4.877,5.46,0.564,,,,
11/17/2024,02:18:00 -0300,,,0,295,1,,,,,,7.32,14,19
11/17/2024,02:20:00 -0300,,,0,305,1,,,,,,7.29,14,22
11/17/2024,02:22:00 -0300,4.172,100.651,0,300,1,105.465,4.814,5.46,0.5576,,7.24,14,20
11/17/2024,02:24:00 -0300,,,0,300,1,,,,,,7.22,14,22
11/17/2024,02:26:00 -0300,,,0,299,1,,,,,,7.22,13,23
11/17/2024,02:27:00 -0300,4.17,100.66,,,,105.407,4.747,5.36,0.551,,,,
11/17/2024,02:28:00 -0300,,,0,302,1,,,,,,7.19,17,22
11/17/2024,02:30:00 -0300,,,0,302,1,,,,,,7.17,14,22
11/17/2024,02:32:00 -0300,4.176,100.663,0,298,1,105.35,4.687,5.36,0.545,,7.14,14,22
11/17/2024,02:34:00 -0300,,,0,296,1,,,,,,7.12,16,22
11/17/2024,02:36:00 -0300,,,0,300,1,,,,,,7.12,16,20
11/17/2024,02:37:00 -0300,4.172,100.66,,,,105.261,4.601,5.36,0.5364,,,,
11/17/2024,02:38:00 -0300,,,0,300,1,,,,,,7.12,17,23
11/17/2024,02:40:00 -0300,,,0,303,1,,,,,,7.12,16,19
11/17/2024,02:42:00 -0300,4.17,100.667,0,303,1,105.182,4.515,5.46,0.5279,,7.12,16,23
11/17/2024,02:44:00 -0300,,,0,298,1,,,,,,7.09,14,18
11/17/2024,02:46:00 -0300,,,0,298,1,,,,,,7.09,16,22
11/17/2024,02:47:00 -0300,4.175,100.682,,,,105.166,4.484,5.36,0.5249,,,,
11/17/2024,02:48:00 -0300,,,0,299,1,,,,,,7.09,16,22
11/17/2024,02:50:00 -0300,,,0,291,1,,,,,,7.09,14,18
11/17/2024,02:52:00 -0300,4.164,100.69,0,300,1,105.097,4.407,5.46,0.5172,,7.09,16,20
11/17/2024,02:54:00 -0300,,,0,295,1,,,,,,7.07,16,19
11/17/2024,02:56:00 -0300,,,0,292,1,,,,,,7.07,18,26
11/17/2024,02:57:00 -0300,4.169,100.676,,,,105.021,4.345,5.36,0.511,,,,
11/17/2024,02:58:00 -0300,,,0,299,1,,,,,,7.04,16,22
11/17/2024,03:00:00 -0300,,,0,299,1,,,,,,7.04,17,24
11/17/2024,03:02:00 -0300,4.173,100.69,0,296,1,104.98,4.29,5.46,0.5055,,7.02,17,20
11/17/2024,03:04:00 -0300,,,0,298,1,,,,,,7.04,17,22
11/17/2024,03:06:00 -0300,,,0,289,1,,,,,,7.02,18,20
11/17/2024,03:07:00 -0300,4.17,100.711,,,,104.942,4.231,5.46,0.4997,,,,
11/17/2024,03:08:00 -0300,,,0,293,1,,,,,,7.02,13,17
11/17/2024,03:10:00 -0300,,,0,293,1,,,,,,7.02,13,17
11/17/2024,03:12:00 -0300,4.17,100.729,0,298,1,104.884,4.155,5.36,0.4921,,7.02,11,13
11/17/2024,03:14:00 -0300,,,0,291,1,,,,,,7.02,10,12
11/17/2024,03:16:00 -0300,,,0,293,1,,,,,,7.04,13,18
11/17/2024,03:17:00 -0300,4.173,100.736,,,,104.876,4.14,5.46,0.4906,,,,
11/17/2024,03:18:00 -0300,,,0,293,1,,,,,,7.04,12,17
11/17/2024,03:20:00 -0300,,,0,296,1,,,,,,7.07,12,14
11/17/2024,03:22:00 -0300,4.17,100.739,0,295,1,104.846,4.107,5.36,0.4874,,7.07,10,13
11/17/2024,03:24:00 -0300,,,0,291,1,,,,,,7.07,11,14
11/17/2024,03:26:00 -0300,,,0,298,1,,,,,,7.09,11,16
11/17/2024,03:27:00 -0300,4.169,100.75,,,,104.82,4.07,5.46,0.4836,,,,
11/17/2024,03:28:00 -0300,,,0,306,1,,,,,,7.09,11,14
11/17/2024,03:30:00 -0300,,,0,306,1,,,,,,7.12,11,16
11/17/2024,03:32:00 -0300,4.173,100.763,0,314,1,104.81,4.047,5.46,0.4814,,7.12,10,14
11/17/2024,03:34:00 -0300,,,0,310,1,,,,,,7.12,10,12
11/17/2024,03:36:00 -0300,,,0,319,1,,,,,,7.17,13,20
11/17/2024,03:37:00 -0300,4.163,100.784,,,,104.815,4.031,5.46,0.4798,,,,
11/17/2024,03:38:00 -0300,,,0,313,1,,,,,,7.17,14,19
11/17/2024,03:40:00 -0300,,,0,305,1,,,,,,7.19,16,22
11/17/2024,03:42:00 -0300,4.167,100.786,0,314,1,104.815,4.029,5.46,0.4796,,7.22,14,20
11/17/2024,03:44:00 -0300,,,0,317,1,,,,,,7.22,13,17
11/17/2024,03:46:00 -0300,,,0,314,1,,,,,,7.29,16,23
11/17/2024,03:47:00 -0300,4.173,100.781,,,,104.777,3.996,5.46,0.4763,,,,
11/17/2024,03:48:00 -0300,,,0,317,1,,,,,,7.27,14,22
11/17/2024,03:50:00 -0300,,,0,302,1,,,,,,7.29,16,19
11/17/2024,03:52:00 -0300,4.169,100.788,0,312,1,104.796,4.008,5.46,0.4775,,7.27,12,17
11/17/2024,03:54:00 -0300,,,0,310,1,,,,,,7.29,14,17
11/17/2024,03:56:00 -0300,,,0,307,1,,,,,,7.27,12,17
11/17/2024,03:57:00 -0300,4.167,100.799,,,,104.782,3.983,5.46,0.475,,,,
11/17/2024,03:58:00 -0300,,,0,310,1,,,,,,7.27,12,16
11/17/2024,04:00:00 -0300,,,0,303,1,,,,,,7.27,13,19
11/17/2024,04:02:00 -0300,4.172,100.789,0,295,1,104.744,3.955,5.46,0.4722,,7.22,10,13
11/17/2024,04:04:00 -0300,,,0,298,1,,,,,,7.19,11,14
11/17/2024,04:06:00 -0300,,,0,309,1,,,,,,7.19,14,19
11/17/2024,04:07:00 -0300,4.169,100.797,,,,104.74,3.943,5.46,0.471,,,,
11/17/2024,04:08:00 -0300,,,0,303,1,,,,,,7.19,14,18
11/17/2024,04:10:00 -0300,,,0,300,1,,,,,,7.19,14,18
11/17/2024,04:12:00 -0300,4.167,100.808,0,293,1,104.754,3.946,5.46,0.4713,,7.17,13,22
11/17/2024,04:14:00 -0300,,,0,295,1,,,,,,7.19,18,23
11/17/2024,04:16:00 -0300,,,0,291,1,,,,,,7.14,14,19
11/17/2024,04:17:00 -0300,4.172,100.801,,,,104.81,4.009,5.46,0.4776,,,,
11/17/2024,04:18:00 -0300,,,0,298,1,,,,,,7.14,12,17
11/17/2024,04:20:00 -0300,,,0,288,1,,,,,,7.12,13,18
11/17/2024,04:22:00 -0300,4.161,100.808,0,295,1,104.81,4.002,5.46,0.4769,,7.12,14,17
11/17/2024,04:24:00 -0300,,,0,291,1,,,,,,7.12,14,20
11/17/2024,04:26:00 -0300,,,0,298,1,,,,,,7.09,13,17
11/17/2024,04:27:00 -0300,4.166,100.804,,,,104.806,4.002,5.46,0.4768,,,,
11/17/2024,04:28:00 -0300,,,0,296,1,,,,,,7.12,12,17
11/17/2024,04:30:00 -0300,,,0,295,1,,,,,,7.12,14,18
11/17/2024,04:32:00 -0300,4.172,100.8,0,295,1,104.81,4.01,5.46,0.4777,,7.14,13,17
11/17/2024,04:34:00 -0300,,,0,296,1,,,,,,7.12,12,17
11/17/2024,04:36:00 -0300,,,0,305,1,,,,,,7.12,14,20
11/17/2024,04:37:00 -0300,4.167,100.81,,,,104.881,4.071,5.46,0.4837,,,,
11/17/2024,04:38:00 -0300,,,0,292,1,,,,,,7.09,12,18
11/17/2024,04:40:00 -0300,,,0,286,1,,,,,,7.07,13,17
11/17/2024,04:42:00 -0300,4.167,100.807,0,289,1,104.914,4.107,5.46,0.4873,,7.02,11,14
11/17/2024,04:44:00 -0300,,,0,293,1,,,,,,7.02,13,17
11/17/2024,04:46:00 -0300,,,0,289,1,,,,,,6.99,12,17
11/17/2024,04:47:00 -0300,4.17,100.809,,,,104.961,4.152,5.46,0.4918,,,,
11/17/2024,04:48:00 -0300,,,0,286,1,,,,,,6.96,13,20
11/17/2024,04:50:00 -0300,,,0,292,1,,,,,,7.02,14,22
11/17/2024,04:52:00 -0300,4.167,100.822,0,289,1,104.964,4.142,5.36,0.4908,,7.02,17,20
11/17/2024,04:54:00 -0300,,,0,295,1,,,,,,6.99,12,17
11/17/2024,04:56:00 -0300,,,0,298,1,,,,,,6.99,12,18
11/17/2024,04:57:00 -0300,4.166,100.822,,,,105.03,4.208,5.36,0.4974,,,,
11/17/2024,04:58:00 -0300,,,0,303,1,,,,,,6.96,11,17
11/17/2024,05:00:00 -0300,,,0,303,1,,,,,,6.96,11,14
11/17/2024,05:02:00 -0300,4.17,100.82,0,298,1,105.091,4.271,5.36,0.5037,,6.96,12,17
11/17/2024,05:04:00 -0300,,,0,300,1,,,,,,6.99,17,20
11/17/2024,05:06:00 -0300,,,0,296,1,,,,,,6.99,17,20
11/17/2024,05:07:00 -0300,4.161,100.829,,,,105.115,4.286,5.36,0.5051,,,,
11/17/2024,05:08:00 -0300,,,0,299,1,,,,,,6.99,13,17
11/17/2024,05:10:00 -0300,,,0,295,1,,,,,,7.02,16,20
11/17/2024,05:12:00 -0300,4.166,100.827,0,305,1,105.214,4.387,5.36,0.5151,,7.02,13,18
11/17/2024,05:14:00 -0300,,,0,292,1,,,,,,7.02,11,14
11/17/2024,05:16:00 -0300,,,0,305,1,,,,,,7.02,10,13
11/17/2024,05:17:00 -0300,4.172,100.828,,,,105.251,4.423,5.36,0.5188,,,,
11/17/2024,05:18:00 -0300,,,0,299,1,,,,,,7.02,16,22
11/17/2024,05:20:00 -0300,,,0,302,1,,,,,,6.99,12,18
11/17/2024,05:22:00 -0300,4.166,100.83,0,303,1,105.294,4.464,5.36,0.5228,,7.02,16,19
11/17/2024,05:24:00 -0300,,,0,302,1,,,,,,7.04,13,16
11/17/2024,05:26:00 -0300,,,0.2,291,1,,,,,,7.02,11,14
11/17/2024,05:27:00 -0300,4.166,100.829,,,,105.336,4.507,5.36,0.5271,,,,
11/17/2024,05:28:00 -0300,,,0,305,1,,,,,,7.02,16,20
11/17/2024,05:30:00 -0300,,,0,299,1,,,,,,7.02,12,14
11/17/2024,05:32:00 -0300,4.17,100.824,0,303,1,105.364,4.54,5.36,0.5304,,7.02,13,17
11/17/2024,05:34:00 -0300,,,0,302,1,,,,,,7.07,17,23
11/17/2024,05:36:00 -0300,,,0,302,1,,,,,,7.02,13,19
11/17/2024,05:37:00 -0300,4.166,100.836,,,,105.44,4.604,5.36,0.5367,,,,
11/17/2024,05:38:00 -0300,,,0,302,1,,,,,,7.04,13,19
11/17/2024,05:40:00 -0300,,,0,310,1,,,,,,7.04,13,19
11/17/2024,05:42:00 -0300,4.164,100.836,0,300,1,105.553,4.717,5.36,0.548,,7.07,14,19
11/17/2024,05:44:00 -0300,,,0,302,1,,,,,,7.09,17,22
11/17/2024,05:46:00 -0300,,,0,305,1,,,,,,7.12,16,22
11/17/2024,05:47:00 -0300,4.17,100.85,,,,105.614,4.764,5.36,0.5527,,,,
11/17/2024,05:48:00 -0300,,,0,303,1,,,,,,7.09,17,24
11/17/2024,05:50:00 -0300,,,0,305,1,,,,,,7.09,16,20
11/17/2024,05:52:00 -0300,4.161,100.843,0,307,1,105.637,4.794,5.36,0.5557,,7.09,14,19
11/17/2024,05:54:00 -0300,,,0,310,1,,,,,,7.09,16,20
11/17/2024,05:56:00 -0300,,,0,307,1,,,,,,7.12,13,18
11/17/2024,05:57:00 -0300,4.164,100.837,,,,105.68,4.843,5.36,0.5605,,,,
11/17/2024,05:58:00 -0300,,,0,312,1,,,,,,7.09,13,19
11/17/2024,06:00:00 -0300,,,0,305,1,,,,,,7.09,16,22
11/17/2024,06:02:00 -0300,4.17,100.832,0,300,1,105.755,4.923,5.36,0.5685,,7.12,18,23
11/17/2024,06:04:00 -0300,,,0,302,1,,,,,,7.12,18,23
11/17/2024,06:06:00 -0300,,,0,302,1,,,,,,7.12,19,25
11/17/2024,06:07:00 -0300,4.166,100.842,,,,105.835,4.993,5.36,0.5755,,,,
11/17/2024,06:08:00 -0300,,,0,303,1,,,,,,7.12,19,24
11/17/2024,06:10:00 -0300,,,0,310,1,,,,,,7.09,16,22
11/17/2024,06:12:00 -0300,4.166,100.844,0,309,1,105.948,5.104,5.36,0.5865,,7.12,18,24
11/17/2024,06:14:00 -0300,,,0,313,1,,,,,,7.09,16,23
11/17/2024,06:16:00 -0300,,,0,310,1,,,,,,7.09,13,18
